Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
390,301.600,6.177,0.154,6.101,6.227,6.483,6.567,6.633,9.204,13.114,0.162
395,327.200,6.101,0.160,6.031,6.120,6.245,6.324,6.452,8.859,10.181,0.164
400,301.400,6.100,0.181,6.047,6.129,6.207,6.305,6.456,9.076,16.127,0.164
405,275.800,6.849,0.177,6.161,6.264,6.400,7.721,10.914,21.285,37.841,0.146
410,291.600,6.548,0.148,6.204,6.282,6.425,7.669,9.648,12.327,17.911,0.153
415,291.800,6.428,0.141,6.294,6.408,6.538,6.674,7.087,9.414,29.286,0.156
420,285.000,6.442,0.174,6.191,6.430,6.605,6.770,7.065,9.852,12.573,0.155
425,314.200,6.047,0.190,6.000,6.087,6.197,6.341,6.443,8.867,10.038,0.165
430,295.800,6.118,0.137,6.062,6.178,6.263,6.405,6.650,8.962,11.305,0.163
435,258.600,6.956,0.149,6.102,6.225,6.420,10.081,11.607,18.422,27.280,0.144
440,289.400,6.489,0.151,6.255,6.347,6.485,6.716,8.205,11.087,13.976,0.154
445,294.800,6.508,0.134,6.256,6.369,6.494,6.639,7.854,12.289,34.189,0.154
450,281.200,6.464,0.134,6.356,6.491,6.638,6.791,7.041,9.699,13.360,0.155
455,301.400,6.101,0.183,6.057,6.143,6.230,6.352,6.465,8.906,10.192,0.164
460,304.000,6.080,0.160,6.022,6.141,6.243,6.406,6.707,7.957,9.990,0.164
465,277.600,7.021,0.154,6.032,6.151,6.482,10.658,12.019,19.679,36.617,0.142
470,297.600,6.268,0.165,6.187,6.344,6.493,6.655,7.855,10.414,36.732,0.160
475,274.400,6.359,0.120,6.253,6.334,6.494,6.650,6.857,9.942,31.202,0.157
480,299.800,6.430,0.179,6.366,6.467,6.599,6.731,6.997,9.800,12.533,0.156
485,296.200,6.218,0.142,6.131,6.216,6.405,6.599,6.822,9.022,10.160,0.161
490,308.000,6.030,0.118,6.015,6.091,6.225,6.330,6.441,7.796,10.019,0.166
495,282.600,6.909,0.181,6.188,6.283,6.504,9.485,10.891,15.427,25.668,0.145
500,305.600,6.378,0.164,6.178,6.400,6.597,6.783,8.043,11.688,36.665,0.157
505,289.600,6.279,0.150,6.185,6.260,6.380,6.492,6.710,9.670,20.391,0.159
510,297.200,6.319,0.146,6.301,6.415,6.578,6.684,6.804,9.414,10.580,0.158
515,303.400,6.331,0.171,6.213,6.441,6.582,6.770,6.885,8.512,10.573,0.158
520,314.400,6.011,0.152,5.989,6.095,6.192,6.355,6.433,7.860,10.306,0.166
525,279.600,6.821,0.140,6.057,6.194,6.348,9.742,11.631,16.056,27.525,0.147
530,295.000,6.325,0.171,6.109,6.357,6.611,6.866,7.973,12.675,24.835,0.158
535,296.800,6.231,0.154,6.213,6.306,6.451,6.552,6.677,9.329,10.463,0.160
540,293.800,6.513,0.148,6.257,6.375,6.512,6.717,7.738,10.449,34.801,0.154
545,301.600,6.453,0.129,6.392,6.496,6.593,6.746,6.936,10.413,18.220,0.155
550,309.000,6.103,0.146,6.048,6.148,6.257,6.388,6.460,7.838,14.062,0.164
555,267.800,6.924,0.147,6.061,6.154,6.326,10.293,11.524,17.155,38.194,0.144
560,301.000,6.272,0.163,6.204,6.353,6.551,6.677,7.494,9.332,10.801,0.159
565,294.200,6.233,0.158,6.142,6.335,6.508,6.680,6.922,9.547,36.155,0.160
570,302.400,6.406,0.133,6.202,6.291,6.441,6.666,7.718,11.356,41.367,0.156
575,282.800,6.470,0.158,6.367,6.463,6.576,6.751,7.053,9.909,26.578,0.155
580,309.400,6.228,0.156,6.142,6.273,6.477,6.672,6.822,9.209,10.993,0.161
585,273.200,6.778,0.141,6.123,6.223,6.437,9.289,10.893,14.704,17.723,0.148
590,301.400,6.170,0.135,6.120,6.230,6.345,6.487,6.606,8.012,10.175,0.162
595,287.000,6.330,0.146,6.206,6.429,6.610,6.753,6.884,10.788,20.543,0.158
