Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2281.800,4.379,0.150,0.529,5.933,6.212,6.360,6.793,9.794,17.169,0.228
5,2252.400,4.435,0.135,0.521,6.095,6.369,6.673,6.840,8.693,10.754,0.225
10,2296.400,4.350,0.123,0.554,5.781,6.297,6.511,6.665,9.564,33.824,0.230
15,1825.200,5.476,0.130,0.647,6.189,6.643,10.232,12.592,17.156,66.029,0.183
20,2313.000,4.319,0.126,0.562,5.884,6.194,6.371,6.621,9.196,13.333,0.232
25,2295.800,4.351,0.127,0.552,5.958,6.246,6.396,6.522,8.577,10.836,0.230
30,2277.600,4.386,0.142,0.543,5.870,6.407,6.631,6.737,8.724,32.030,0.228
35,1920.400,5.208,0.136,0.556,6.260,6.556,9.552,11.589,16.569,39.501,0.192
40,2176.200,4.592,0.123,0.515,6.188,6.522,6.724,7.276,10.335,27.832,0.218
45,2319.600,4.308,0.119,0.497,5.885,6.178,6.334,6.484,9.397,25.209,0.232
50,2303.400,4.339,0.126,0.528,5.948,6.261,6.521,6.711,9.277,25.813,0.230
55,2038.800,4.902,0.129,0.552,5.885,6.513,8.816,10.859,15.106,33.795,0.204
60,2200.800,4.541,0.130,0.529,6.186,6.449,6.664,6.991,9.454,13.522,0.220
65,2231.600,4.478,0.121,0.498,6.202,6.549,6.676,6.792,8.568,11.234,0.223
70,2309.200,4.329,0.123,0.507,5.906,6.199,6.382,6.523,9.165,34.119,0.231
75,2017.200,4.961,0.121,0.528,6.019,6.228,8.961,11.104,15.847,46.543,0.202
80,2250.600,4.438,0.132,0.514,6.067,6.335,6.525,6.837,9.804,12.458,0.225
85,2244.400,4.451,0.124,0.514,6.137,6.433,6.593,6.722,8.657,11.321,0.225
90,2216.200,4.511,0.124,0.530,6.155,6.541,6.727,6.898,8.666,11.102,0.222
95,2191.000,4.567,0.129,0.520,5.855,6.142,6.334,9.006,14.646,49.533,0.219
100,2123.800,4.702,0.130,0.534,5.976,6.504,6.948,9.307,11.957,27.840,0.213
105,2266.800,4.409,0.129,0.536,6.025,6.343,6.490,6.625,9.140,24.115,0.227
110,2181.800,4.585,0.124,0.552,6.169,6.462,6.651,6.799,9.644,32.318,0.218
115,2277.200,4.390,0.128,0.513,6.009,6.311,6.591,6.793,9.277,21.655,0.228
120,2120.200,4.715,0.122,0.519,5.928,6.218,8.563,10.743,13.529,20.460,0.212
125,2249.600,4.445,0.127,0.509,5.932,6.413,6.694,6.852,9.355,21.507,0.225
130,2287.200,4.370,0.130,0.507,6.028,6.319,6.478,6.576,8.162,11.021,0.229
135,2265.400,4.414,0.125,0.566,5.975,6.324,6.466,6.562,9.367,24.550,0.227
140,2001.400,4.993,0.127,0.530,6.024,6.359,9.020,10.783,17.634,34.849,0.200
145,2314.800,4.319,0.127,0.498,5.938,6.249,6.401,6.527,9.088,12.577,0.232
150,2277.400,4.390,0.142,0.514,5.891,6.470,6.672,6.832,9.545,30.220,0.228
155,2267.800,4.409,0.131,0.591,6.041,6.363,6.523,6.672,8.263,12.563,0.227
160,1921.800,5.201,0.126,0.569,6.243,6.605,9.702,11.469,18.718,29.437,0.192
165,2330.600,4.292,0.133,0.536,5.864,6.221,6.394,6.523,8.788,22.940,0.233
170,2281.400,4.382,0.127,0.537,5.956,6.281,6.464,6.608,9.797,28.072,0.228
175,2287.400,4.371,0.140,0.586,5.806,6.460,6.658,6.781,9.492,34.700,0.229
180,2005.800,4.984,0.135,0.566,6.203,6.496,8.541,11.181,15.402,22.864,0.201
185,2166.400,4.615,0.132,0.613,6.247,6.592,6.771,7.114,10.016,11.733,0.217
190,2317.800,4.315,0.129,0.624,5.865,6.215,6.378,6.502,8.211,10.358,0.232
195,2299.400,4.346,0.133,0.575,5.902,6.226,6.391,6.553,9.126,22.100,0.230
200,2008.400,4.979,0.144,0.531,6.181,6.523,7.400,10.128,17.694,42.063,0.201
205,2216.800,4.510,0.134,0.511,6.060,6.381,6.629,7.921,11.654,19.325,0.222
210,2191.800,4.562,0.133,0.541,6.262,6.562,6.708,6.849,8.554,10.541,0.219
215,2335.000,4.281,0.137,0.538,5.857,6.161,6.300,6.438,8.279,10.763,0.234
220,2359.800,4.237,0.127,0.546,5.832,6.186,6.346,6.482,7.871,13.482,0.236
225,1959.000,5.104,0.131,0.625,6.175,6.489,8.104,10.099,19.839,43.711,0.196
230,2274.000,4.397,0.127,0.606,6.002,6.382,6.578,6.689,9.374,24.159,0.227
235,2191.800,4.560,0.121,0.505,6.153,6.511,6.669,6.812,9.775,43.074,0.219
240,2353.400,4.250,0.128,0.518,5.843,6.152,6.309,6.456,8.885,16.933,0.235
245,2025.200,4.938,0.132,0.552,6.143,6.426,9.071,10.738,15.114,27.108,0.202
250,2270.400,4.403,0.125,0.581,5.837,6.421,6.699,7.023,9.138,31.823,0.227
255,2256.400,4.430,0.128,0.602,6.040,6.307,6.492,6.635,8.937,14.490,0.226
260,2235.400,4.473,0.133,0.489,6.116,6.441,6.635,6.815,9.455,33.194,0.224
265,2052.800,4.870,0.126,0.518,6.011,6.392,9.019,10.838,15.422,26.150,0.205
270,2293.800,4.360,0.132,0.511,5.978,6.272,6.467,6.716,9.320,13.057,0.229
275,2273.200,4.398,0.123,0.510,5.928,6.484,6.689,6.891,9.660,21.724,0.227
280,2291.600,4.363,0.129,0.525,6.005,6.320,6.483,6.598,8.241,12.288,0.229
285,2094.000,4.778,0.128,0.521,6.163,6.482,6.723,8.402,17.240,40.934,0.209
290,2178.600,4.585,0.129,0.509,5.979,6.256,6.616,9.250,12.060,21.600,0.218
295,2276.200,4.393,0.125,0.517,5.996,6.306,6.495,6.677,9.190,27.837,0.228
300,2231.200,4.481,0.133,0.529,5.920,6.428,6.666,6.842,10.699,21.512,0.223
305,2297.800,4.351,0.131,0.527,5.975,6.277,6.441,6.541,8.121,12.115,0.230
310,1963.600,5.089,0.137,0.512,6.168,6.542,9.708,11.428,15.314,37.260,0.196
315,2332.600,4.288,0.126,0.513,5.879,6.169,6.326,6.439,8.076,15.865,0.233
320,2315.400,4.317,0.131,0.535,5.885,6.237,6.403,6.525,9.105,26.496,0.232
