Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
365,481.800,6.831,0.331,6.121,6.219,6.426,9.435,11.218,15.429,17.996,0.146
370,519.000,6.188,0.320,6.066,6.170,6.291,6.459,7.608,10.337,13.054,0.162
375,513.200,6.284,0.313,6.140,6.335,6.529,6.703,6.894,10.031,27.399,0.159
380,519.000,6.326,0.330,6.205,6.302,6.443,6.583,6.691,10.578,27.304,0.158
385,516.200,6.371,0.289,6.202,6.301,6.460,6.625,6.986,9.852,17.709,0.157
390,533.200,6.474,0.308,6.372,6.473,6.568,6.695,6.854,9.435,14.116,0.154
395,471.000,6.912,0.348,6.113,6.287,6.572,9.412,11.481,17.064,23.776,0.145
400,526.200,6.191,0.294,6.073,6.179,6.280,6.419,7.487,9.501,11.910,0.162
405,521.800,6.273,0.335,6.170,6.262,6.420,6.633,6.814,9.385,13.418,0.159
410,522.000,6.311,0.357,6.110,6.311,6.486,6.645,6.891,12.091,32.951,0.158
415,525.800,6.309,0.265,6.191,6.278,6.440,6.582,7.538,9.774,21.046,0.158
420,517.600,6.424,0.295,6.342,6.436,6.565,6.692,6.829,9.450,10.566,0.156
425,479.000,6.931,0.328,6.101,6.353,6.656,9.396,11.467,15.025,21.450,0.144
430,535.200,6.214,0.334,6.052,6.184,6.305,6.462,7.477,10.400,11.704,0.161
435,514.000,6.202,0.249,6.111,6.215,6.339,6.502,6.753,8.958,10.321,0.161
440,511.600,6.302,0.319,6.175,6.405,6.586,6.719,6.854,9.850,35.439,0.159
445,524.400,6.396,0.305,6.230,6.318,6.462,6.581,6.704,10.447,29.696,0.156
450,511.600,6.494,0.330,6.326,6.439,6.593,6.731,7.982,11.413,22.468,0.154
455,469.600,7.104,0.312,6.147,6.246,6.485,10.089,11.820,18.617,38.215,0.141
460,530.800,6.104,0.343,6.044,6.136,6.257,6.418,6.563,9.025,10.742,0.164
465,527.000,6.129,0.281,6.083,6.196,6.295,6.432,6.519,8.977,10.174,0.163
470,531.000,6.404,0.365,6.223,6.430,6.601,6.724,6.949,9.855,25.367,0.156
475,526.400,6.355,0.345,6.110,6.234,6.346,6.510,7.487,19.786,37.705,0.157
480,518.600,6.401,0.330,6.194,6.308,6.473,6.662,7.735,12.087,19.340,0.156
485,442.200,7.201,0.347,6.433,6.558,6.751,11.004,11.764,14.230,19.256,0.139
490,545.800,6.142,0.329,6.049,6.142,6.250,6.396,6.722,8.949,10.422,0.163
495,535.200,6.154,0.272,6.062,6.184,6.287,6.447,6.545,8.967,10.313,0.162
500,532.600,6.202,0.340,6.105,6.223,6.340,6.489,6.593,9.556,13.253,0.161
505,511.600,6.446,0.306,6.183,6.271,6.540,6.759,7.146,9.752,41.814,0.155
510,474.400,6.732,0.276,6.140,6.231,6.374,8.050,11.035,18.365,27.638,0.149
515,488.000,6.717,0.357,6.358,6.503,6.654,7.096,9.675,12.445,19.319,0.149
520,542.400,6.195,0.318,6.075,6.197,6.385,6.593,6.877,9.179,10.631,0.161
525,531.400,6.113,0.286,6.024,6.108,6.254,6.467,6.989,9.068,10.252,0.164
530,541.200,6.107,0.254,6.033,6.138,6.228,6.359,6.485,9.562,13.810,0.164
535,497.600,6.540,0.314,6.292,6.374,6.535,6.720,7.567,10.745,45.536,0.153
540,475.600,7.002,0.286,6.229,6.305,6.443,9.744,11.895,17.876,22.361,0.143
545,489.400,6.552,0.380,6.409,6.485,6.649,6.790,7.979,10.276,13.786,0.153
550,520.800,6.374,0.355,6.223,6.448,6.574,6.699,6.835,9.300,10.493,0.157
555,537.800,6.105,0.304,6.031,6.103,6.217,6.366,6.515,9.092,10.181,0.164
560,526.800,6.204,0.339,6.099,6.188,6.270,6.427,6.516,10.020,15.227,0.161
565,519.800,6.499,0.339,6.205,6.298,6.461,6.664,6.971,15.982,33.581,0.154
570,470.400,6.957,0.296,6.171,6.273,6.453,9.586,11.537,18.068,24.088,0.144
575,521.000,6.457,0.298,6.265,6.413,6.545,6.746,7.959,9.798,17.749,0.155
580,503.800,6.461,0.302,6.372,6.497,6.625,6.798,7.003,9.504,11.673,0.155
585,545.600,6.099,0.351,6.061,6.141,6.246,6.398,6.499,8.041,10.340,0.164
590,548.200,6.153,0.248,6.041,6.164,6.277,6.441,6.519,9.185,18.761,0.163
595,526.800,6.173,0.342,6.119,6.230,6.328,6.454,6.571,8.307,12.171,0.162
