Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
470,1882.400,5.311,0.109,6.096,6.259,6.360,6.520,6.603,8.210,10.295,0.188
475,1764.800,5.668,0.096,6.252,6.427,6.582,6.690,6.882,12.506,39.686,0.176
480,1896.600,5.269,0.093,5.959,6.144,6.253,6.476,6.664,9.344,25.530,0.190
485,1761.600,5.677,0.099,5.935,6.113,6.252,9.140,10.595,12.731,20.377,0.176
490,1854.600,5.393,0.109,6.065,6.245,6.399,6.636,7.525,10.042,19.009,0.185
495,1855.200,5.387,0.087,5.308,6.348,6.596,6.800,6.949,9.826,20.913,0.186
500,1881.400,5.313,0.095,6.075,6.252,6.363,6.500,6.601,8.256,11.106,0.188
505,1803.400,5.546,0.098,6.135,6.283,6.471,6.621,6.846,13.928,28.715,0.180
510,1855.800,5.386,0.104,6.108,6.273,6.526,6.670,6.820,8.487,11.301,0.186
515,1734.400,5.770,0.092,5.960,6.181,6.342,9.106,10.724,15.186,21.746,0.173
520,1896.200,5.268,0.095,5.966,6.147,6.260,6.390,7.165,10.587,14.115,0.190
525,1861.400,5.371,0.094,5.365,6.332,6.549,6.705,6.863,9.772,29.725,0.186
530,1878.200,5.324,0.092,6.078,6.242,6.375,6.517,6.608,8.719,10.427,0.188
535,1897.000,5.271,0.106,6.038,6.198,6.314,6.451,6.548,8.049,10.926,0.190
540,1768.000,5.650,0.098,6.206,6.476,6.607,6.782,6.965,12.576,37.023,0.177
545,1699.000,5.890,0.104,5.953,6.094,6.335,9.270,10.675,15.022,34.949,0.170
550,1916.400,5.213,0.090,5.949,6.123,6.236,6.384,6.453,8.843,10.876,0.192
555,1868.200,5.355,0.095,6.078,6.243,6.426,6.636,6.852,8.522,12.688,0.187
560,1888.600,5.294,0.103,5.337,6.280,6.460,6.614,6.783,9.206,35.808,0.189
565,1896.800,5.270,0.108,6.055,6.219,6.324,6.470,6.552,8.134,11.111,0.190
570,1701.800,5.876,0.091,6.140,6.341,6.529,6.936,9.950,18.711,37.372,0.170
575,1804.800,5.540,0.088,5.971,6.141,6.258,7.593,9.557,12.184,17.207,0.181
580,1922.400,5.198,0.087,5.949,6.115,6.264,6.422,6.514,8.041,10.896,0.192
585,1923.400,5.199,0.094,5.952,6.138,6.260,6.407,6.491,7.888,10.785,0.192
590,1851.200,5.404,0.091,5.319,6.295,6.553,6.732,6.879,9.753,23.280,0.185
595,1876.000,5.321,0.101,6.090,6.271,6.415,6.555,6.688,8.214,10.685,0.188
