Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
420,515.200,6.361,0.308,6.245,6.333,6.482,6.626,7.320,9.765,17.783,0.157
425,499.800,6.482,0.363,6.354,6.448,6.580,6.718,7.110,9.797,12.666,0.154
430,520.200,6.442,0.286,6.259,6.477,6.588,6.768,6.901,9.509,10.697,0.155
435,541.400,6.329,0.290,6.028,6.116,6.227,6.376,7.648,14.095,28.271,0.158
440,496.400,6.739,0.286,6.113,6.232,6.385,9.249,10.709,13.707,19.104,0.148
445,514.400,6.392,0.297,6.217,6.398,6.593,6.780,7.096,12.298,20.759,0.156
450,511.200,6.391,0.350,6.245,6.328,6.450,6.607,7.543,9.880,27.270,0.156
455,510.200,6.406,0.342,6.286,6.414,6.561,6.711,6.910,9.606,20.449,0.156
460,496.400,6.519,0.318,6.437,6.539,6.661,6.810,6.963,9.627,12.304,0.153
465,491.800,6.574,0.337,6.117,6.209,6.394,7.588,9.753,16.195,32.949,0.152
470,513.600,6.485,0.301,6.090,6.195,6.337,7.665,10.278,12.141,15.171,0.154
475,503.000,6.403,0.308,6.138,6.398,6.594,6.789,7.676,12.658,22.071,0.156
480,514.600,6.244,0.308,6.177,6.253,6.392,6.516,6.653,9.393,28.772,0.160
485,520.200,6.326,0.307,6.179,6.262,6.431,6.595,6.795,9.755,14.444,0.158
490,517.800,6.408,0.340,6.340,6.432,6.567,6.661,6.808,9.565,11.051,0.156
495,455.000,7.041,0.312,6.225,6.443,6.658,9.341,10.758,17.054,20.254,0.142
500,536.800,6.213,0.366,6.076,6.184,6.267,6.437,6.535,9.470,12.419,0.161
505,522.800,6.294,0.356,6.147,6.283,6.477,6.643,6.797,9.363,13.341,0.159
510,521.800,6.362,0.304,6.160,6.348,6.533,6.714,6.938,12.519,36.629,0.157
515,518.000,6.331,0.261,6.210,6.286,6.419,6.550,7.410,9.573,16.934,0.158
520,521.000,6.408,0.274,6.364,6.438,6.591,6.697,6.829,9.353,11.134,0.156
525,465.400,7.135,0.344,6.251,6.536,6.766,9.302,11.422,17.517,25.173,0.140
530,533.000,6.204,0.282,6.038,6.167,6.296,6.466,7.482,10.514,14.479,0.161
535,522.200,6.236,0.339,6.098,6.203,6.311,6.486,7.218,9.370,14.989,0.160
540,504.000,6.367,0.313,6.239,6.417,6.603,6.766,6.882,10.563,31.353,0.157
545,515.200,6.258,0.321,6.154,6.225,6.330,6.473,6.596,9.621,16.597,0.160
550,531.400,6.355,0.376,6.233,6.380,6.502,6.667,6.801,8.452,10.924,0.157
555,479.000,6.945,0.337,6.126,6.310,6.443,9.582,11.483,17.770,30.660,0.144
560,519.200,6.150,0.310,6.034,6.116,6.246,6.341,7.405,10.281,11.920,0.163
565,547.000,6.155,0.319,6.064,6.151,6.252,6.379,6.963,9.300,12.717,0.162
570,526.600,6.467,0.319,6.262,6.425,6.615,6.802,7.003,10.119,32.098,0.155
575,521.800,6.319,0.329,6.190,6.274,6.391,6.545,6.742,9.209,23.015,0.158
580,526.000,6.321,0.343,6.216,6.323,6.497,6.633,6.850,9.343,11.963,0.158
585,462.200,7.265,0.289,6.289,6.480,6.718,11.091,12.448,17.432,28.591,0.138
590,527.400,6.159,0.258,6.072,6.165,6.282,6.424,7.009,9.177,10.887,0.162
595,535.200,6.117,0.265,6.039,6.152,6.269,6.374,6.542,8.090,10.227,0.163
