Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,509.600,6.567,4.936,6.317,6.503,6.645,6.822,6.964,9.793,12.677,0.152
5,540.200,6.213,5.167,6.034,6.120,6.245,6.358,6.629,9.088,13.373,0.161
10,533.200,6.241,5.294,6.032,6.164,6.277,6.459,6.578,9.078,13.399,0.160
15,539.800,6.214,2.761,5.934,6.178,6.529,6.755,7.813,12.855,30.075,0.161
20,739.600,4.531,2.659,3.466,3.546,5.144,6.877,7.059,11.450,58.569,0.221
25,925.800,3.564,2.451,3.472,3.531,3.597,3.733,3.799,5.323,7.747,0.281
30,923.000,3.554,2.660,3.446,3.501,3.569,3.706,3.778,5.309,11.248,0.281
35,904.400,3.695,2.596,3.463,3.532,3.626,4.010,5.078,7.050,10.884,0.271
40,888.800,3.736,2.739,3.514,3.579,3.660,3.836,4.340,7.115,15.946,0.268
45,922.600,3.599,2.447,3.511,3.575,3.646,3.783,3.873,4.539,7.730,0.278
50,892.200,3.622,2.415,3.532,3.596,3.659,3.810,3.873,5.318,8.044,0.276
55,528.200,6.287,2.591,3.756,6.216,6.430,9.583,11.222,19.992,31.352,0.159
60,512.400,6.578,5.137,6.302,6.400,6.565,6.753,8.044,10.848,12.126,0.152
65,510.000,6.588,4.109,6.419,6.514,6.618,6.765,6.878,8.599,11.329,0.152
70,517.200,6.389,5.211,6.150,6.241,6.480,6.675,6.876,9.519,14.571,0.157
75,522.000,6.343,5.107,6.049,6.154,6.254,6.388,6.691,11.622,34.301,0.158
80,518.000,6.441,5.007,6.151,6.269,6.434,6.633,6.938,11.793,27.425,0.155
85,473.800,7.032,4.040,6.176,6.292,6.534,9.782,11.057,14.235,32.422,0.142
90,520.400,6.336,5.167,6.179,6.254,6.341,6.501,6.593,9.222,10.476,0.158
95,521.400,6.508,5.530,6.331,6.425,6.565,6.699,6.824,9.468,11.138,0.154
100,516.800,6.522,5.458,6.273,6.468,6.580,6.750,6.934,9.293,11.011,0.153
105,543.600,6.167,5.202,5.989,6.054,6.141,6.307,6.481,9.094,18.041,0.162
110,504.200,6.634,5.265,6.083,6.167,6.283,6.478,9.317,19.097,41.269,0.151
115,485.800,6.870,4.401,6.118,6.318,6.522,9.853,11.470,14.488,29.481,0.146
