Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
420,1910.000,5.236,0.085,5.949,6.099,6.206,6.338,6.444,9.090,21.563,0.191
425,1918.000,5.212,0.097,5.951,6.115,6.243,6.355,6.469,7.911,13.897,0.192
430,1894.800,5.278,0.096,5.980,6.153,6.266,6.409,6.510,8.070,13.067,0.189
435,1629.600,6.133,0.098,6.107,6.282,6.507,9.633,11.264,19.980,41.400,0.163
440,1849.000,5.405,0.101,6.120,6.302,6.416,6.579,7.420,9.463,11.748,0.185
445,1792.000,5.584,0.096,6.312,6.489,6.634,6.767,6.967,9.666,29.460,0.179
450,1873.200,5.334,0.089,6.015,6.179,6.388,6.609,6.782,9.030,31.088,0.187
455,1940.800,5.152,0.110,5.909,6.081,6.219,6.354,6.452,7.859,10.791,0.194
460,1906.800,5.245,0.097,5.968,6.127,6.250,6.389,6.483,7.908,10.311,0.191
465,1671.800,5.982,0.097,6.021,6.225,6.421,9.707,11.400,17.759,46.727,0.167
470,1861.600,5.366,0.099,6.087,6.254,6.377,6.534,7.621,10.170,15.771,0.186
475,1838.400,5.442,0.099,6.127,6.303,6.426,6.614,6.752,9.526,28.147,0.184
480,1828.000,5.469,0.110,6.129,6.313,6.578,6.756,6.889,9.152,26.686,0.183
485,1936.600,5.162,0.107,5.883,6.035,6.128,6.277,6.349,7.862,10.210,0.194
490,1939.800,5.153,0.102,5.940,6.131,6.244,6.395,6.508,7.907,11.041,0.194
495,1659.400,6.028,0.100,5.230,6.177,6.608,10.050,12.089,19.223,31.741,0.166
500,1821.600,5.486,0.105,6.191,6.334,6.489,6.621,6.814,9.515,14.591,0.182
505,1813.600,5.516,0.098,6.186,6.346,6.500,6.672,6.907,9.548,24.721,0.181
510,1807.400,5.530,0.102,6.254,6.472,6.602,6.771,6.981,9.664,15.904,0.181
515,1916.800,5.216,0.111,5.961,6.134,6.225,6.376,6.444,8.072,10.481,0.192
520,1925.400,5.199,0.110,5.906,6.091,6.242,6.348,6.505,9.247,13.656,0.192
525,1631.000,6.124,0.115,6.195,6.373,6.663,9.573,11.200,17.280,28.779,0.163
530,1860.600,5.372,0.101,5.467,6.298,6.443,6.599,6.803,10.411,39.907,0.186
535,1852.200,5.397,0.099,6.092,6.259,6.400,6.555,6.731,9.382,27.646,0.185
540,1809.200,5.528,0.109,6.277,6.444,6.603,6.749,6.895,9.527,16.106,0.181
545,1870.400,5.346,0.091,6.057,6.218,6.463,6.641,6.767,8.741,13.958,0.187
550,1823.800,5.484,0.095,5.908,6.075,6.201,6.426,10.518,13.594,20.444,0.182
555,1818.600,5.495,0.095,6.025,6.197,6.341,6.650,9.180,11.654,17.677,0.182
560,1855.200,5.390,0.097,5.331,6.347,6.594,6.745,6.890,10.224,32.718,0.186
565,1850.800,5.400,0.101,6.076,6.225,6.311,6.525,7.207,9.527,34.413,0.185
570,1840.200,5.437,0.098,6.182,6.369,6.506,6.617,6.752,9.769,14.312,0.184
575,1826.000,5.474,0.109,6.146,6.451,6.589,6.757,6.881,8.602,14.426,0.183
580,1716.600,5.822,0.105,5.966,6.123,6.276,9.390,10.893,16.147,21.981,0.172
585,1917.200,5.216,0.101,5.949,6.112,6.221,6.359,7.399,9.405,12.055,0.192
590,1862.800,5.368,0.107,5.436,6.315,6.530,6.625,6.717,9.808,29.767,0.186
595,1828.800,5.461,0.096,6.165,6.330,6.451,6.604,6.775,10.980,41.052,0.183
