Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1822,1822.000,109,6208,6376,5472,6488,6612,6686,10545,11218
381,1851,1851.000,114,6133,6308,5395,6454,6604,6705,9006,9606
382,1890,1890.000,121,6083,6251,5301,6359,6529,6579,7973,9615
383,1725,1725.000,100,6121,6273,5791,6421,6586,9338,21099,27330
384,1866,1866.000,112,6069,6195,5348,6281,6396,6458,7920,9609
385,1912,1912.000,108,6042,6214,5243,6325,6460,6501,8148,9338
386,1860,1860.000,120,6102,6274,5372,6372,6541,6590,9264,11125
387,1854,1854.000,121,6112,6219,5409,6340,6488,6550,9267,12143
388,1819,1819.000,118,6077,6258,5482,6471,6707,7844,12858,17709
389,1828,1828.000,127,6230,6419,5467,6531,6706,6759,8247,9795
390,1836,1836.000,106,6234,6417,5430,6526,6709,6788,9274,14116
391,1840,1840.000,99,6203,6371,5450,6456,6594,6652,9335,9821
392,1845,1845.000,110,6277,6465,5421,6548,6601,6654,8210,9900
393,1802,1802.000,117,6342,6510,5550,6573,6658,6740,9688,12368
394,1818,1818.000,98,6270,6454,5483,6561,6723,6819,8374,9739
395,1838,1838.000,124,6294,6478,5440,6575,6732,6795,8287,9914
396,1867,1867.000,111,6081,6225,5358,6371,6566,6828,8899,9371
397,1469,1469.000,100,6042,6233,6817,9243,12022,13550,20325,23778
398,1475,1475.000,101,5964,6103,6779,9320,11332,11664,17186,17755
399,1927,1927.000,117,5942,6092,5186,6193,6332,6376,7571,9416
400,1908,1908.000,129,5965,6097,5236,6237,6372,6441,8514,10154
401,1772,1772.000,100,6078,6222,5635,6307,7747,9341,11031,11915
402,1922,1922.000,112,5994,6191,5206,6288,6449,7347,7959,9347
403,1899,1899.000,123,5992,6132,5262,6221,6369,6416,9212,10670
404,1907,1907.000,122,5980,6109,5250,6205,6356,6418,8802,9384
405,1896,1896.000,124,6052,6192,5276,6277,6434,6471,8055,9224
406,1935,1935.000,96,5974,6156,5166,6233,6380,6452,8657,9394
407,1858,1858.000,113,6102,6236,5380,6341,6476,6569,9391,10434
408,1844,1844.000,112,6149,6265,5421,6328,6458,6538,8049,9328
409,1785,1785.000,112,6253,6516,5601,6660,6841,7564,12970,13418
410,1958,1958.000,102,5177,5476,5092,6546,6699,6810,9901,10766
411,1887,1887.000,111,5246,5994,5306,6247,6403,7374,19878,32957
412,1908,1908.000,100,6095,6344,5234,6489,6615,6692,8238,9836
413,1841,1841.000,107,6196,6348,5431,6465,6621,6717,9841,10286
414,1759,1759.000,109,6083,6219,5693,6370,6549,7953,21423,28269
415,1877,1877.000,96,6092,6244,5323,6354,6500,6582,7970,9507
416,1871,1871.000,99,6121,6274,5350,6398,6520,6601,9292,9962
417,1888,1888.000,118,6045,6219,5286,6336,6469,6562,9356,10523
418,1888,1888.000,100,6034,6210,5291,6314,6484,6546,9096,14378
419,1750,1750.000,105,6221,6352,5723,6579,6854,8208,12144,21048
420,1831,1831.000,112,6233,6380,5450,6508,6646,6797,9437,10566
421,1840,1840.000,116,6189,6355,5440,6492,6634,6721,9454,9846
422,1843,1843.000,108,6232,6409,5425,6535,6678,6771,8451,9841
423,1831,1831.000,133,6210,6399,5448,6514,6642,6728,9475,10267
424,1789,1789.000,125,6301,6484,5590,6592,6757,6818,8811,9868
425,1822,1822.000,108,6337,6515,5500,6627,6806,6983,8744,10132
426,1547,1547.000,102,6383,6569,6463,6825,11633,12624,17657,21453
427,1281,1281.000,125,6094,9199,7798,10669,11804,12787,16672,17293
428,1955,1955.000,107,5876,6066,5127,6169,6325,6398,7638,9196
429,1922,1922.000,121,5937,6101,5196,6192,6340,6416,7844,9411
430,1827,1827.000,100,5906,6062,5467,6187,6403,10065,11393,13167
431,1927,1927.000,106,5908,6085,5181,6200,6341,7296,8602,10524
432,1889,1889.000,97,5979,6228,5296,6322,6446,6522,7869,11160
433,1875,1875.000,110,6096,6268,5343,6340,6511,6568,9053,10217
434,1910,1910.000,104,5943,6106,5223,6242,6396,6491,9184,9442
435,1928,1928.000,92,5932,6120,5175,6232,6375,6522,9107,9667
436,1903,1903.000,90,6024,6182,5267,6282,6421,6486,7850,9462
437,1886,1886.000,121,6003,6178,5300,6269,6479,6679,9461,10321
438,1900,1900.000,110,5994,6126,5253,6286,6409,6503,7861,9239
439,1845,1845.000,120,6153,6293,5436,6425,6717,6966,7963,9581
440,1757,1757.000,113,6231,6473,5678,6616,6734,8471,12853,13201
441,1785,1785.000,116,6354,6543,5597,6634,6739,6868,8446,9764
442,1992,1992.000,109,5202,5650,5032,6576,6760,6856,8637,10003
443,1944,1944.000,114,5245,5590,5139,6228,6313,6426,19965,35439
444,1859,1859.000,116,6160,6327,5371,6458,6635,6735,8299,9789
445,1693,1693.000,115,6198,6381,5885,6525,6656,8124,27133,29696
446,1849,1849.000,128,6162,6298,5430,6408,6559,6626,8236,9401
447,1876,1876.000,113,6079,6235,5331,6343,6512,6602,9210,10469
448,1870,1870.000,108,6055,6240,5335,6372,6524,6570,8114,9357
449,1840,1840.000,114,6152,6299,5420,6400,6555,6631,8046,9451
450,1787,1787.000,90,6105,6275,5615,6419,6651,9278,13239,22499
451,1766,1766.000,109,6280,6524,5656,6640,6811,6910,10013,13228
452,1829,1829.000,104,6281,6428,5457,6571,6704,6794,8343,10168
453,1810,1810.000,105,6242,6413,5534,6532,6687,7981,10418,11430
454,1855,1855.000,120,6198,6378,5389,6478,6666,6714,8359,9788
455,1834,1834.000,122,6194,6398,5517,6496,6645,6805,9617,38215
456,968,968.000,124,9475,10855,10256,12300,16539,18732,30080,35485
457,1774,1774.000,111,6023,6188,5597,6328,7747,9659,12304,17988
458,1959,1959.000,124,5945,6148,5106,6210,6399,6450,7739,9286
459,1817,1817.000,109,6028,6153,5509,6233,6415,7882,11675,17524
460,1930,1930.000,110,5925,6117,5165,6216,6394,7484,9866,10749
461,1931,1931.000,109,5907,6073,5187,6184,6332,6402,8884,10589
462,1920,1920.000,102,5938,6078,5210,6177,6316,6397,7645,9190
463,1931,1931.000,114,5920,6090,5182,6209,6440,6571,9158,10260
464,1880,1880.000,128,6017,6198,5304,6284,6451,6519,9079,9252
465,1892,1892.000,117,6064,6226,5287,6281,6404,6511,7964,9306
466,1865,1865.000,112,6024,6127,5356,6278,6371,6484,7899,9267
467,1967,1967.000,102,5898,6098,5086,6191,6341,6431,9169,10174
468,1955,1955.000,117,5916,6110,5119,6230,6392,6462,7677,9162
469,1922,1922.000,99,6029,6213,5205,6292,6449,6524,8742,9588
470,1851,1851.000,96,5989,6139,5387,6263,6415,6559,12428,25367
471,1850,1850.000,123,6146,6287,5421,6410,6542,6688,9396,17105
472,1822,1822.000,102,6232,6441,5493,6659,6807,6938,8617,10056
473,1759,1759.000,126,6430,6583,5668,6655,6766,6945,9730,10609
474,1917,1917.000,121,5189,6430,5209,6588,6716,6840,8318,9882
475,1761,1761.000,117,5178,5416,5739,6160,6505,19504,20391,37716
476,1864,1864.000,100,6071,6265,5319,6356,6531,6617,8203,9487
477,1907,1907.000,99,6050,6231,5229,6346,6482,6540,9234,10278
478,1908,1908.000,102,6019,6186,5233,6266,6428,6514,7802,9234
479,1902,1902.000,123,6034,6223,5263,6312,6474,6547,9182,9592
480,1869,1869.000,96,6077,6194,5342,6267,6323,6384,9348,10294
481,1858,1858.000,115,5993,6202,5392,6313,6471,7033,13313,19618
482,1875,1875.000,124,6071,6240,5337,6339,6454,6524,7976,9527
483,1799,1799.000,116,6272,6484,5537,6593,6689,6843,9405,10688
484,1781,1781.000,115,6198,6367,5655,6550,7419,8035,13316,19074
485,1032,1032.000,134,9536,10916,9662,12332,13933,16673,18637,19256
486,1711,1711.000,94,6415,6597,5836,6726,6929,10034,12587,13044
487,1821,1821.000,131,6323,6515,5481,6624,6748,6817,9449,10698
488,1828,1828.000,105,6288,6460,5478,6530,6613,6705,8210,8372
489,1722,1722.000,111,6204,6387,5809,6631,7841,9738,11563,14032
490,1866,1866.000,115,6048,6206,5336,6315,6495,7579,9493,10469
491,1933,1933.000,117,5947,6139,5192,6221,6361,6447,8914,9406
492,1922,1922.000,128,5942,6113,5197,6202,6342,6409,7653,9446
493,1926,1926.000,117,5943,6099,5194,6195,6342,6428,8586,10062
494,1957,1957.000,108,5845,6031,5099,6125,6258,6345,8964,9402
495,1962,1962.000,112,5896,6056,5112,6155,6307,6361,7672,9435
496,1893,1893.000,111,5999,6220,5253,6315,6499,6537,8052,10313
497,1851,1851.000,108,6102,6226,5416,6324,6455,6503,9378,10193
498,1919,1919.000,108,5976,6165,5208,6256,6428,6474,7865,9198
499,1948,1948.000,110,5906,6111,5118,6193,6332,6422,8926,10156
500,1921,1921.000,94,5927,6068,5204,6153,6248,6368,8695,10177
501,1874,1874.000,116,5971,6148,5352,6249,6438,7738,12259,13253
502,1850,1850.000,107,6075,6233,5400,6323,6456,6509,8864,10850
503,1874,1874.000,99,6089,6271,5326,6368,6517,6580,9137,10259
504,1856,1856.000,109,6128,6260,5392,6420,6566,6634,9174,9633
505,1816,1816.000,95,6385,6536,5510,6648,6848,7093,8400,9975
506,1581,1581.000,99,6419,6567,6340,6692,6903,8643,27368,41826
507,1872,1872.000,110,6046,6189,5321,6251,6316,6507,9185,10241
508,1912,1912.000,99,6022,6168,5234,6230,6296,6346,7873,9265
509,1889,1889.000,95,6087,6212,5292,6275,6327,6379,8988,9486
510,1911,1911.000,105,5990,6133,5231,6196,6271,6405,8866,10170
511,1912,1912.000,102,6023,6169,5231,6263,6411,6544,7948,9382
512,1779,1779.000,111,6126,6265,5617,6343,6517,7478,21139,25162
513,1884,1884.000,106,6069,6215,5298,6338,6477,6567,9107,10163
514,1215,1215.000,107,6133,9264,8245,11084,12666,16622,27123,27645
515,1576,1576.000,92,6285,6422,6351,6679,11005,12258,17703,19332
516,1829,1829.000,110,6265,6393,5451,6485,6646,6689,8173,9813
517,1872,1872.000,108,6162,6302,5347,6395,6536,6588,9436,10509
518,1675,1675.000,95,6430,6587,5963,6749,8160,9876,12457,12838
519,1774,1774.000,131,6425,6587,5638,6712,6957,7489,8539,11755
520,1813,1813.000,121,6323,6494,5522,6598,6756,6887,9516,10638
521,1878,1878.000,104,6046,6208,5310,6349,6538,6814,8799,9606
522,1874,1874.000,119,6078,6195,5349,6254,6367,6452,7856,9213
523,1956,1956.000,115,5928,6110,5109,6190,6251,6302,9039,10164
524,1975,1975.000,102,5848,6034,5052,6086,6131,6165,8944,10467
525,1945,1945.000,116,5874,6032,5137,6085,6136,6182,7695,9126
526,1932,1932.000,114,5896,6050,5176,6119,6277,6360,8708,10271
527,1932,1932.000,114,5881,6035,5177,6111,6257,6331,8418,9223
528,1845,1845.000,104,6034,6207,5422,6380,6696,7274,9030,9487
529,1877,1877.000,112,6118,6236,5320,6380,6510,6642,7828,9640
530,1957,1957.000,100,5921,6087,5112,6224,6373,6449,8813,10364
531,1928,1928.000,106,5919,6029,5187,6118,6242,6323,7696,9168
532,1856,1856.000,97,5978,6096,5383,6165,6248,7382,13565,13811
533,1908,1908.000,95,5974,6133,5245,6207,6350,6457,10045,11571
534,1902,1902.000,106,6028,6194,5251,6272,6444,6529,7948,9583
535,1915,1915.000,115,6091,6280,5221,6355,6399,6459,8150,9496
536,1854,1854.000,126,6161,6319,5394,6485,6638,6790,9166,10797
537,1575,1575.000,117,6373,6551,6352,6741,7146,9728,30247,46178
538,1799,1799.000,119,6251,6377,5550,6474,6626,6799,9329,9901
539,1858,1858.000,119,6189,6350,5390,6429,6584,6651,8014,9650
540,1866,1866.000,114,6115,6267,5358,6332,6392,6433,9191,10348
541,1867,1867.000,127,6107,6257,5343,6320,6374,6394,7945,9459
542,1888,1888.000,116,6107,6255,5308,6351,6491,6561,7982,9263
543,1204,1204.000,106,6245,9379,8294,11152,14548,16075,19753,22373
544,1567,1567.000,101,6150,6301,6387,6541,10805,12093,17879,18203
545,1789,1789.000,119,6422,6582,5577,6677,6806,6873,7991,8917
546,1839,1839.000,108,6256,6417,5446,6513,6660,6744,8253,10252
547,1750,1750.000,123,6229,6415,5712,6539,7941,10271,12208,13789
548,1829,1829.000,132,6265,6432,5471,6537,6694,7741,8286,9596
549,1804,1804.000,115,6363,6497,5527,6652,6742,6848,8474,9797
550,1809,1809.000,112,6373,6535,5528,6600,6668,6720,9895,10551
551,1827,1827.000,115,6338,6524,5485,6599,6751,6834,9444,10175
552,1802,1802.000,112,6237,6474,5537,6591,6780,6868,8804,10103
553,1874,1874.000,107,6077,6236,5333,6312,6490,6634,9359,10493
554,1945,1945.000,98,5969,6167,5145,6247,6444,6558,9182,9328
555,1917,1917.000,116,5970,6120,5219,6212,6396,6486,7847,9229
556,1918,1918.000,117,5940,6110,5200,6199,6358,6440,8796,9278
557,1951,1951.000,107,5903,6055,5144,6130,6297,6354,9106,10182
558,1927,1927.000,97,5898,6051,5179,6139,6284,6380,7924,9533
559,1909,1909.000,102,5966,6087,5228,6208,6334,6424,7646,9400
560,1906,1906.000,100,6048,6211,5259,6281,6434,6477,9349,10294
561,1892,1892.000,112,6039,6214,5284,6301,6449,6509,9092,9620
562,1911,1911.000,124,6002,6148,5222,6281,6381,6486,7667,9378
563,1881,1881.000,109,5931,6087,5337,6161,6237,7696,12653,15227
564,1890,1890.000,101,6012,6142,5268,6207,6280,6374,7929,9481
565,1935,1935.000,86,5970,6159,5163,6259,6336,6420,7922,9238
566,1866,1866.000,82,6069,6253,5355,6354,6491,6640,9983,16187
567,1893,1893.000,111,6079,6258,5283,6329,6406,6516,8364,9539
568,1871,1871.000,107,6146,6374,5352,6628,6765,6920,8514,9912
569,1626,1626.000,128,6206,6425,6151,6596,6788,12709,24382,42837
570,1858,1858.000,101,6134,6273,5382,6409,6549,6624,9097,10310
571,1869,1869.000,108,6060,6207,5344,6327,6437,6549,8945,12050
572,1381,1381.000,117,6155,6335,7275,9723,13020,15416,21812,27829
573,1429,1429.000,129,6112,6315,6970,9530,11871,12446,18322,20891
574,1916,1916.000,130,5955,6165,5221,6275,6428,6520,8771,9389
575,1907,1907.000,115,6024,6221,5235,6324,6470,6552,8022,9535
576,1760,1760.000,111,6157,6287,5690,6465,7708,9132,11728,17749
577,1766,1766.000,106,6297,6482,5654,6609,6848,8102,9461,9954
578,1847,1847.000,116,6186,6371,5411,6495,6647,6711,8187,9755
579,1813,1813.000,115,6318,6455,5518,6598,6734,6890,8443,9933
580,1833,1833.000,120,6224,6406,5455,6480,6641,6746,9679,10588
581,1812,1812.000,117,6298,6482,5509,6598,6735,6863,9503,11608
582,1802,1802.000,115,6361,6544,5541,6665,6815,6932,8530,10064
583,1778,1778.000,122,6373,6534,5627,6673,6885,7121,9766,10701
584,1902,1902.000,122,6059,6268,5264,6497,6665,6759,9164,11679
585,1914,1914.000,126,6019,6194,5227,6291,6449,6543,7845,9563
586,1927,1927.000,132,5980,6173,5182,6286,6437,6492,8726,9460
587,1875,1875.000,113,5985,6096,5336,6179,6333,6421,9033,10350
588,1972,1972.000,104,5870,6065,5062,6145,6244,6313,9000,9223
589,1945,1945.000,115,5904,6068,5147,6137,6223,6331,7687,9391
590,1949,1949.000,92,5883,6052,5120,6141,6290,6373,8824,10200
591,1955,1955.000,119,5876,6033,5121,6168,6302,6376,8522,8992
592,1882,1882.000,110,6085,6233,5314,6342,6483,6586,7832,9590
593,1863,1863.000,111,6086,6215,5350,6310,6457,6514,10201,11140
594,1881,1881.000,105,5879,6085,5324,6198,6370,6706,16091,18775
595,1868,1868.000,124,6024,6179,5351,6306,6431,6492,7693,9680
596,1915,1915.000,109,5985,6169,5231,6259,6426,6497,9366,12171
597,1918,1918.000,117,5942,6114,5213,6210,6343,6450,7891,9197
598,1888,1888.000,95,6072,6241,5282,6341,6484,6593,8000,9328
599,1842,1842.000,102,6129,6297,5388,6347,6434,6548,8290,9474
