Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
350,455.600,3.314,0.103,0.214,0.253,6.469,6.812,9.812,13.404,30.304,0.302
355,525.600,2.905,0.088,0.214,0.253,6.216,6.493,6.636,8.410,12.231,0.344
360,542.400,2.843,0.105,0.218,0.255,6.141,6.288,6.398,7.525,9.969,0.352
365,525.600,2.923,0.101,0.211,0.257,6.121,6.257,6.346,7.593,10.654,0.342
370,511.400,2.836,0.097,0.202,0.244,6.378,6.628,6.762,7.829,10.304,0.353
375,466.800,3.075,0.092,0.187,0.229,6.240,6.530,9.405,14.992,34.957,0.325
380,495.000,2.874,0.105,0.192,0.229,6.397,6.615,6.746,10.669,12.718,0.348
385,498.200,2.778,0.101,0.189,0.231,6.407,6.605,6.757,8.153,12.304,0.360
390,540.400,2.793,0.091,0.194,0.238,6.070,6.199,6.288,7.459,10.206,0.358
395,539.600,2.758,0.094,0.184,0.230,6.137,6.261,6.371,7.690,10.272,0.363
400,529.000,2.754,0.109,0.192,0.226,6.214,6.401,6.518,7.903,11.178,0.363
405,480.000,3.242,0.112,0.190,0.227,6.414,6.787,10.622,16.756,34.700,0.308
410,508.800,2.899,0.089,0.189,0.228,6.273,6.496,6.631,8.297,13.709,0.345
415,498.400,2.905,0.101,0.191,0.224,6.481,6.639,6.763,8.595,12.835,0.344
420,524.400,2.784,0.085,0.188,0.226,6.109,6.245,6.342,7.679,19.240,0.359
425,536.200,2.787,0.097,0.187,0.224,6.143,6.268,6.356,7.732,13.751,0.359
430,524.000,2.853,0.096,0.205,0.252,6.171,6.323,6.409,7.817,11.119,0.351
435,470.400,3.307,0.098,0.216,0.257,6.297,6.640,9.595,17.959,41.387,0.302
440,520.600,2.876,0.101,0.220,0.256,6.313,6.479,6.586,8.428,11.717,0.348
445,516.400,3.073,0.096,0.214,0.255,6.514,6.667,6.782,8.538,24.139,0.325
450,528.000,2.858,0.089,0.193,0.237,6.189,6.474,6.622,7.796,31.047,0.350
455,562.200,2.750,0.110,0.189,0.234,6.091,6.254,6.362,7.724,10.791,0.364
460,533.200,2.854,0.097,0.184,0.239,6.139,6.295,6.408,7.674,10.311,0.350
465,487.800,3.255,0.097,0.193,0.244,6.230,6.519,10.035,14.096,46.727,0.307
470,528.000,2.831,0.099,0.202,0.241,6.268,6.435,6.574,9.279,15.771,0.353
475,511.400,2.920,0.099,0.177,0.227,6.315,6.479,6.632,8.285,28.083,0.342
480,507.000,2.864,0.110,0.188,0.223,6.335,6.616,6.782,8.115,23.507,0.349
485,536.200,2.745,0.107,0.189,0.228,6.042,6.168,6.284,7.567,10.200,0.364
490,565.200,2.706,0.102,0.196,0.239,6.144,6.277,6.410,7.743,11.041,0.370
495,455.000,3.151,0.100,0.189,0.233,6.209,6.687,10.006,15.912,28.543,0.317
500,509.400,3.028,0.105,0.190,0.231,6.362,6.553,6.661,8.243,14.587,0.330
505,499.600,3.030,0.098,0.188,0.228,6.369,6.566,6.678,8.631,24.708,0.330
510,509.800,2.906,0.102,0.185,0.221,6.477,6.646,6.763,8.327,15.900,0.344
515,538.400,2.789,0.111,0.196,0.237,6.147,6.261,6.377,7.828,10.456,0.359
520,538.600,2.694,0.110,0.191,0.230,6.091,6.264,6.340,7.607,13.636,0.371
525,453.800,3.234,0.115,0.193,0.234,6.391,6.885,9.568,12.527,21.823,0.309
530,526.800,2.876,0.101,0.194,0.239,6.308,6.503,6.603,8.197,39.907,0.348
535,514.000,2.847,0.099,0.202,0.247,6.261,6.452,6.555,8.019,26.862,0.351
540,498.200,2.864,0.109,0.202,0.242,6.448,6.647,6.751,8.403,13.111,0.349
545,524.400,2.865,0.091,0.200,0.247,6.242,6.510,6.661,8.188,10.689,0.349
550,522.200,2.877,0.095,0.186,0.219,6.082,6.263,6.409,11.983,18.352,0.348
555,524.400,2.990,0.095,0.189,0.224,6.209,6.410,6.713,11.391,17.475,0.334
560,522.200,2.829,0.097,0.188,0.219,6.372,6.639,6.762,8.453,20.389,0.354
565,516.800,2.905,0.101,0.186,0.222,6.244,6.356,6.549,8.504,27.542,0.344
570,518.800,2.892,0.098,0.182,0.217,6.386,6.547,6.637,8.408,14.179,0.346
575,512.200,2.927,0.109,0.188,0.223,6.462,6.648,6.785,8.307,10.531,0.342
580,475.400,3.129,0.105,0.188,0.224,6.143,6.405,9.381,12.981,21.237,0.320
585,551.800,2.731,0.101,0.188,0.220,6.116,6.267,6.361,7.755,11.629,0.366
590,524.000,2.824,0.107,0.188,0.219,6.329,6.565,6.638,8.343,29.765,0.354
595,509.400,2.803,0.096,0.187,0.217,6.329,6.484,6.587,8.323,41.052,0.357
