Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,UpdateEmployee,1722222920.898010,705,0,1
1,InsertPosition,1722222920.898719,659,0,1
2,UpdatePosition,1722222920.899383,777,0,1
3,UpdateEmployee,1722222920.900164,683,0,1
1,InsertPosition,1722222920.900857,769,0,1
1,InsertPosition,1722222920.901630,651,0,1
2,UpdatePosition,1722222920.902284,755,0,1
3,UpdateEmployee,1722222920.903043,657,0,1
4,DeleteEmployee,1722222920.903704,1628,0,1
3,UpdateEmployee,1722222920.905338,731,0,1
1,InsertPosition,1722222920.906076,733,0,1
2,UpdatePosition,1722222920.906814,696,0,1
3,UpdateEmployee,1722222920.907514,738,0,1
3,UpdateEmployee,1722222920.908257,8250,0,1
1,InsertPosition,1722222920.916513,803,0,1
1,InsertPosition,1722222920.917321,679,0,1
4,DeleteEmployee,1722222920.918011,1616,0,1
3,UpdateEmployee,1722222920.919632,686,0,1
4,DeleteEmployee,1722222920.920322,1562,0,1
3,UpdateEmployee,1722222920.921888,703,0,1
1,InsertPosition,1722222920.922595,664,0,1
4,DeleteEmployee,1722222920.923265,1576,0,1
4,DeleteEmployee,1722222920.924847,1649,0,1
3,UpdateEmployee,1722222920.926501,662,0,1
4,DeleteEmployee,1722222920.927167,1549,0,1
4,DeleteEmployee,1722222920.928720,1436,0,1
1,InsertPosition,1722222920.930160,660,0,1
1,InsertPosition,1722222920.930825,643,0,1
1,InsertPosition,1722222920.931475,663,0,1
2,UpdatePosition,1722222920.932143,646,0,1
3,UpdateEmployee,1722222920.932792,647,0,1
4,DeleteEmployee,1722222920.933443,1503,0,1
4,DeleteEmployee,1722222920.934949,1495,0,1
4,DeleteEmployee,1722222920.936448,1496,0,1
3,UpdateEmployee,1722222920.937947,665,0,1
2,UpdatePosition,1722222920.938615,748,0,1
3,UpdateEmployee,1722222920.939366,654,0,1
1,InsertPosition,1722222920.940024,637,0,1
1,InsertPosition,1722222920.940664,639,0,1
3,UpdateEmployee,1722222920.941306,712,0,1
1,InsertPosition,1722222920.942020,651,0,1
2,UpdatePosition,1722222920.942674,814,0,1
3,UpdateEmployee,1722222920.943491,673,0,1
4,DeleteEmployee,1722222920.944167,1519,0,1
1,InsertPosition,1722222920.945689,624,0,1
3,UpdateEmployee,1722222920.946317,634,0,1
1,InsertPosition,1722222920.946954,620,0,1
1,InsertPosition,1722222920.947577,611,0,1
1,InsertPosition,1722222920.948191,661,0,1
2,UpdatePosition,1722222920.948855,862,0,1
3,UpdateEmployee,1722222920.949720,722,0,1
3,UpdateEmployee,1722222920.950445,767,0,1
3,UpdateEmployee,1722222920.951218,696,0,1
4,DeleteEmployee,1722222920.951917,1567,0,1
1,InsertPosition,1722222920.953487,655,0,1
1,InsertPosition,1722222920.954148,623,0,1
1,InsertPosition,1722222920.954774,574,0,1
2,UpdatePosition,1722222920.955351,566,0,1
2,UpdatePosition,1722222920.955920,757,0,1
1,InsertPosition,1722222920.956680,609,0,1
4,DeleteEmployee,1722222920.957292,1432,0,1
2,UpdatePosition,1722222920.958727,716,0,1
4,DeleteEmployee,1722222920.959446,1444,0,1
2,UpdatePosition,1722222920.960892,615,0,1
3,UpdateEmployee,1722222920.961510,653,0,1
1,InsertPosition,1722222920.962165,610,0,1
3,UpdateEmployee,1722222920.962778,631,0,1
3,UpdateEmployee,1722222920.963412,668,0,1
3,UpdateEmployee,1722222920.964082,598,0,1
4,DeleteEmployee,1722222920.964685,1519,0,1
4,DeleteEmployee,1722222920.966206,1538,0,1
4,DeleteEmployee,1722222920.967747,1497,0,1
2,UpdatePosition,1722222920.969246,653,0,1
1,InsertPosition,1722222920.969902,655,0,1
1,InsertPosition,1722222920.970560,629,0,1
3,UpdateEmployee,1722222920.971192,659,0,1
1,InsertPosition,1722222920.971854,703,0,1
1,InsertPosition,1722222920.972560,644,0,1
2,UpdatePosition,1722222920.973207,816,0,1
2,UpdatePosition,1722222920.974034,884,0,1
4,DeleteEmployee,1722222920.974924,1438,0,1
3,UpdateEmployee,1722222920.976366,654,0,1
4,DeleteEmployee,1722222920.977023,1421,0,1
3,UpdateEmployee,1722222920.978447,628,0,1
2,UpdatePosition,1722222920.979077,639,0,1
1,InsertPosition,1722222920.979719,645,0,1
1,InsertPosition,1722222920.980367,628,0,1
3,UpdateEmployee,1722222920.980997,697,0,1
1,InsertPosition,1722222920.981700,639,0,1
3,UpdateEmployee,1722222920.982341,686,0,1
3,UpdateEmployee,1722222920.983031,680,0,1
4,DeleteEmployee,1722222920.983713,1610,0,1
4,DeleteEmployee,1722222920.985325,1473,0,1
2,UpdatePosition,1722222920.986801,779,0,1
4,DeleteEmployee,1722222920.987582,1487,0,1
3,UpdateEmployee,1722222920.989072,668,0,1
4,DeleteEmployee,1722222920.989742,1509,0,1
2,UpdatePosition,1722222920.991253,729,0,1
3,UpdateEmployee,1722222920.991985,667,0,1
1,InsertPosition,1722222920.992654,643,0,1
3,UpdateEmployee,1722222920.993300,715,0,1
3,UpdateEmployee,1722222920.994017,644,0,1
4,DeleteEmployee,1722222920.994663,1500,0,1
2,UpdatePosition,1722222920.996166,715,0,1
4,DeleteEmployee,1722222920.996886,1585,0,1
3,UpdateEmployee,1722222920.998475,678,0,1
1,InsertPosition,1722222920.999157,643,0,1
2,UpdatePosition,1722222920.999804,753,0,1
4,DeleteEmployee,1722222921.000560,1659,0,1
3,UpdateEmployee,1722222921.002223,687,0,1
3,UpdateEmployee,1722222921.002913,733,0,1
3,UpdateEmployee,1722222921.003649,626,0,1
1,InsertPosition,1722222921.004278,656,0,1
1,InsertPosition,1722222921.004937,620,0,1
3,UpdateEmployee,1722222921.005560,673,0,1
4,DeleteEmployee,1722222921.006236,1427,0,1
4,DeleteEmployee,1722222921.007666,1482,0,1
1,InsertPosition,1722222921.009154,654,0,1
1,InsertPosition,1722222921.009810,644,0,1
2,UpdatePosition,1722222921.010457,729,0,1
1,InsertPosition,1722222921.011189,629,0,1
2,UpdatePosition,1722222921.011820,679,0,1
4,DeleteEmployee,1722222921.012502,1514,0,1
3,UpdateEmployee,1722222921.014018,684,0,1
4,DeleteEmployee,1722222921.014706,1462,0,1
3,UpdateEmployee,1722222921.016171,655,0,1
3,UpdateEmployee,1722222921.016828,651,0,1
2,UpdatePosition,1722222921.017481,670,0,1
1,InsertPosition,1722222921.018154,624,0,1
2,UpdatePosition,1722222921.018781,701,0,1
2,UpdatePosition,1722222921.019485,702,0,1
2,UpdatePosition,1722222921.020189,731,0,1
3,UpdateEmployee,1722222921.020923,644,0,1
2,UpdatePosition,1722222921.021569,755,0,1
3,UpdateEmployee,1722222921.022327,631,0,1
1,InsertPosition,1722222921.022961,596,0,1
1,InsertPosition,1722222921.023560,634,0,1
1,InsertPosition,1722222921.024197,639,0,1
1,InsertPosition,1722222921.024839,623,0,1
1,InsertPosition,1722222921.025466,600,0,1
4,DeleteEmployee,1722222921.026068,1492,0,1
3,UpdateEmployee,1722222921.027563,645,0,1
2,UpdatePosition,1722222921.028210,705,0,1
2,UpdatePosition,1722222921.028917,677,0,1
3,UpdateEmployee,1722222921.029597,679,0,1
4,DeleteEmployee,1722222921.030278,1523,0,1
4,DeleteEmployee,1722222921.031804,1495,0,1
4,DeleteEmployee,1722222921.033301,1514,0,1
3,UpdateEmployee,1722222921.034818,668,0,1
2,UpdatePosition,1722222921.035489,815,0,1
3,UpdateEmployee,1722222921.036306,638,0,1
2,UpdatePosition,1722222921.036947,605,0,1
1,InsertPosition,1722222921.037554,609,0,1
3,UpdateEmployee,1722222921.038165,649,0,1
2,UpdatePosition,1722222921.038817,685,0,1
1,InsertPosition,1722222921.039505,637,0,1
2,UpdatePosition,1722222921.040144,626,0,1
3,UpdateEmployee,1722222921.040772,626,0,1
4,DeleteEmployee,1722222921.041401,1393,0,1
2,UpdatePosition,1722222921.042797,630,0,1
1,InsertPosition,1722222921.043429,731,0,1
3,UpdateEmployee,1722222921.044163,629,0,1
1,InsertPosition,1722222921.044794,658,0,1
2,UpdatePosition,1722222921.045456,616,0,1
1,InsertPosition,1722222921.046074,641,0,1
1,InsertPosition,1722222921.046718,640,0,1
2,UpdatePosition,1722222921.047360,731,0,1
2,UpdatePosition,1722222921.048094,744,0,1
1,InsertPosition,1722222921.048842,639,0,1
2,UpdatePosition,1722222921.049483,662,0,1
4,DeleteEmployee,1722222921.050148,1653,0,1
4,DeleteEmployee,1722222921.051804,1551,0,1
2,UpdatePosition,1722222921.053358,731,0,1
1,InsertPosition,1722222921.054092,656,0,1
3,UpdateEmployee,1722222921.054750,665,0,1
1,InsertPosition,1722222921.055418,622,0,1
2,UpdatePosition,1722222921.056043,720,0,1
3,UpdateEmployee,1722222921.056765,720,0,1
3,UpdateEmployee,1722222921.057488,736,0,1
2,UpdatePosition,1722222921.058227,776,0,1
3,UpdateEmployee,1722222921.059005,687,0,1
3,UpdateEmployee,1722222921.059695,670,0,1
3,UpdateEmployee,1722222921.060368,700,0,1
2,UpdatePosition,1722222921.061070,822,0,1
3,UpdateEmployee,1722222921.061894,679,0,1
3,UpdateEmployee,1722222921.062575,683,0,1
2,UpdatePosition,1722222921.063261,739,0,1
2,UpdatePosition,1722222921.064002,743,0,1
3,UpdateEmployee,1722222921.064748,684,0,1
2,UpdatePosition,1722222921.065435,769,0,1
1,InsertPosition,1722222921.066210,639,0,1
2,UpdatePosition,1722222921.066858,782,0,1
2,UpdatePosition,1722222921.067643,657,0,1
2,UpdatePosition,1722222921.068303,788,0,1
2,UpdatePosition,1722222921.069093,745,0,1
4,DeleteEmployee,1722222921.069843,1484,0,1
2,UpdatePosition,1722222921.071330,603,0,1
1,InsertPosition,1722222921.071935,647,0,1
3,UpdateEmployee,1722222921.072585,679,0,1
1,InsertPosition,1722222921.073267,622,0,1
1,InsertPosition,1722222921.073891,610,0,1
3,UpdateEmployee,1722222921.074504,638,0,1
3,UpdateEmployee,1722222921.075145,639,0,1
2,UpdatePosition,1722222921.075792,756,0,1
2,UpdatePosition,1722222921.076555,669,0,1
4,DeleteEmployee,1722222921.077226,1521,0,1
4,DeleteEmployee,1722222921.078750,1411,0,1
1,InsertPosition,1722222921.080173,645,0,1
2,UpdatePosition,1722222921.080822,684,0,1
3,UpdateEmployee,1722222921.081514,685,0,1
2,UpdatePosition,1722222921.082212,699,0,1
1,InsertPosition,1722222921.082913,611,0,1
3,UpdateEmployee,1722222921.083526,645,0,1
4,DeleteEmployee,1722222921.084174,1473,0,1
3,UpdateEmployee,1722222921.085649,665,0,1
1,InsertPosition,1722222921.086316,629,0,1
4,DeleteEmployee,1722222921.086948,1568,0,1
1,InsertPosition,1722222921.088517,621,0,1
4,DeleteEmployee,1722222921.089143,1463,0,1
2,UpdatePosition,1722222921.090608,642,0,1
2,UpdatePosition,1722222921.091252,732,0,1
1,InsertPosition,1722222921.091986,600,0,1
4,DeleteEmployee,1722222921.092588,1356,0,1
2,UpdatePosition,1722222921.093945,762,0,1
4,DeleteEmployee,1722222921.094709,1504,0,1
4,DeleteEmployee,1722222921.096215,1436,0,1
4,DeleteEmployee,1722222921.097652,1476,0,1
3,UpdateEmployee,1722222921.099130,684,0,1
2,UpdatePosition,1722222921.099816,736,0,1
3,UpdateEmployee,1722222921.100554,636,0,1
1,InsertPosition,1722222921.101192,621,0,1
4,DeleteEmployee,1722222921.101815,1394,0,1
3,UpdateEmployee,1722222921.103212,612,0,1
3,UpdateEmployee,1722222921.103825,617,0,1
1,InsertPosition,1722222921.104444,604,0,1
4,DeleteEmployee,1722222921.105050,1492,0,1
3,UpdateEmployee,1722222921.106545,657,0,1
4,DeleteEmployee,1722222921.107204,1532,0,1
2,UpdatePosition,1722222921.108739,691,0,1
2,UpdatePosition,1722222921.109433,707,0,1
4,DeleteEmployee,1722222921.110143,1447,0,1
4,DeleteEmployee,1722222921.111592,1441,0,1
1,InsertPosition,1722222921.113035,612,0,1
2,UpdatePosition,1722222921.113650,710,0,1
1,InsertPosition,1722222921.114361,598,0,1
1,InsertPosition,1722222921.114961,614,0,1
2,UpdatePosition,1722222921.115577,699,0,1
2,UpdatePosition,1722222921.116278,733,0,1
1,InsertPosition,1722222921.117013,609,0,1
3,UpdateEmployee,1722222921.117623,681,0,1
4,DeleteEmployee,1722222921.118306,1458,0,1
1,InsertPosition,1722222921.119766,627,0,1
2,UpdatePosition,1722222921.120395,831,0,1
2,UpdatePosition,1722222921.121228,705,0,1
2,UpdatePosition,1722222921.121934,702,0,1
2,UpdatePosition,1722222921.122639,694,0,1
1,InsertPosition,1722222921.123335,640,0,1
2,UpdatePosition,1722222921.123977,664,0,1
4,DeleteEmployee,1722222921.124643,1392,0,1
1,InsertPosition,1722222921.126037,610,0,1
2,UpdatePosition,1722222921.126649,688,0,1
2,UpdatePosition,1722222921.127339,621,0,1
2,UpdatePosition,1722222921.127962,692,0,1
1,InsertPosition,1722222921.128655,610,0,1
3,UpdateEmployee,1722222921.129268,686,0,1
1,InsertPosition,1722222921.129956,616,0,1
2,UpdatePosition,1722222921.130574,739,0,1
1,InsertPosition,1722222921.131315,599,0,1
3,UpdateEmployee,1722222921.131916,620,0,1
1,InsertPosition,1722222921.132537,604,0,1
2,UpdatePosition,1722222921.133143,718,0,1
4,DeleteEmployee,1722222921.133862,1537,0,1
3,UpdateEmployee,1722222921.135401,670,0,1
1,InsertPosition,1722222921.136072,618,0,1
1,InsertPosition,1722222921.136692,591,0,1
1,InsertPosition,1722222921.137285,598,0,1
1,InsertPosition,1722222921.137885,594,0,1
2,UpdatePosition,1722222921.138480,669,0,1
1,InsertPosition,1722222921.139152,645,0,1
2,UpdatePosition,1722222921.139799,773,0,1
2,UpdatePosition,1722222921.140573,749,0,1
1,InsertPosition,1722222921.141325,629,0,1
1,InsertPosition,1722222921.141956,653,0,1
2,UpdatePosition,1722222921.142611,770,0,1
3,UpdateEmployee,1722222921.143383,640,0,1
1,InsertPosition,1722222921.144025,595,0,1
2,UpdatePosition,1722222921.144622,735,0,1
1,InsertPosition,1722222921.145360,612,0,1
4,DeleteEmployee,1722222921.145974,1492,0,1
3,UpdateEmployee,1722222921.147468,657,0,1
3,UpdateEmployee,1722222921.148127,650,0,1
4,DeleteEmployee,1722222921.148779,1471,0,1
1,InsertPosition,1722222921.150253,609,0,1
3,UpdateEmployee,1722222921.150864,631,0,1
3,UpdateEmployee,1722222921.151497,628,0,1
1,InsertPosition,1722222921.152127,643,0,1
4,DeleteEmployee,1722222921.152772,1422,0,1
1,InsertPosition,1722222921.154195,623,0,1
4,DeleteEmployee,1722222921.154821,1521,0,1
1,InsertPosition,1722222921.156344,642,0,1
3,UpdateEmployee,1722222921.156988,663,0,1
4,DeleteEmployee,1722222921.157652,1495,0,1
2,UpdatePosition,1722222921.159149,756,0,1
4,DeleteEmployee,1722222921.159907,1704,0,1
1,InsertPosition,1722222921.161617,719,0,1
3,UpdateEmployee,1722222921.162339,717,0,1
3,UpdateEmployee,1722222921.163059,690,0,1
2,UpdatePosition,1722222921.163752,932,0,1
3,UpdateEmployee,1722222921.164686,654,0,1
2,UpdatePosition,1722222921.165343,768,0,1
1,InsertPosition,1722222921.166112,670,0,1
1,InsertPosition,1722222921.166786,643,0,1
1,InsertPosition,1722222921.167431,622,0,1
4,DeleteEmployee,1722222921.168056,1556,0,1
3,UpdateEmployee,1722222921.169614,641,0,1
1,InsertPosition,1722222921.170257,680,0,1
4,DeleteEmployee,1722222921.170941,1574,0,1
2,UpdatePosition,1722222921.172518,855,0,1
2,UpdatePosition,1722222921.173374,676,0,1
2,UpdatePosition,1722222921.174053,755,0,1
1,InsertPosition,1722222921.174810,687,0,1
1,InsertPosition,1722222921.175499,641,0,1
1,InsertPosition,1722222921.176141,638,0,1
2,UpdatePosition,1722222921.176781,762,0,1
3,UpdateEmployee,1722222921.177545,613,0,1
2,UpdatePosition,1722222921.178160,646,0,1
2,UpdatePosition,1722222921.178808,782,0,1
3,UpdateEmployee,1722222921.179591,695,0,1
1,InsertPosition,1722222921.180287,648,0,1
2,UpdatePosition,1722222921.180939,681,0,1
3,UpdateEmployee,1722222921.181624,691,0,1
2,UpdatePosition,1722222921.182318,802,0,1
2,UpdatePosition,1722222921.183122,754,0,1
1,InsertPosition,1722222921.183878,632,0,1
3,UpdateEmployee,1722222921.184512,659,0,1
2,UpdatePosition,1722222921.185178,698,0,1
1,InsertPosition,1722222921.185879,653,0,1
4,DeleteEmployee,1722222921.186534,1520,0,1
1,InsertPosition,1722222921.188057,723,0,1
2,UpdatePosition,1722222921.188782,889,0,1
3,UpdateEmployee,1722222921.189673,659,0,1
3,UpdateEmployee,1722222921.190334,650,0,1
4,DeleteEmployee,1722222921.190986,1560,0,1
4,DeleteEmployee,1722222921.192548,1468,0,1
2,UpdatePosition,1722222921.194018,762,0,1
4,DeleteEmployee,1722222921.194782,1469,0,1
1,InsertPosition,1722222921.196253,665,0,1
4,DeleteEmployee,1722222921.196919,1548,0,1
4,DeleteEmployee,1722222921.198469,1514,0,1
2,UpdatePosition,1722222921.199985,706,0,1
2,UpdatePosition,1722222921.200692,709,0,1
3,UpdateEmployee,1722222921.201404,626,0,1
1,InsertPosition,1722222921.202031,611,0,1
2,UpdatePosition,1722222921.202644,710,0,1
4,DeleteEmployee,1722222921.203356,1584,0,1
4,DeleteEmployee,1722222921.204942,1443,0,1
4,DeleteEmployee,1722222921.206387,1432,0,1
3,UpdateEmployee,1722222921.207820,664,0,1
3,UpdateEmployee,1722222921.208486,677,0,1
2,UpdatePosition,1722222921.209165,614,0,1
4,DeleteEmployee,1722222921.209781,1568,0,1
1,InsertPosition,1722222921.211350,593,0,1
1,InsertPosition,1722222921.211945,605,0,1
4,DeleteEmployee,1722222921.212552,1509,0,1
1,InsertPosition,1722222921.214062,594,0,1
3,UpdateEmployee,1722222921.214659,653,0,1
4,DeleteEmployee,1722222921.215313,1510,0,1
3,UpdateEmployee,1722222921.216825,668,0,1
1,InsertPosition,1722222921.217494,622,0,1
1,InsertPosition,1722222921.218118,611,0,1
3,UpdateEmployee,1722222921.218730,653,0,1
2,UpdatePosition,1722222921.219385,775,0,1
3,UpdateEmployee,1722222921.220161,625,0,1
3,UpdateEmployee,1722222921.220788,640,0,1
2,UpdatePosition,1722222921.221429,602,0,1
3,UpdateEmployee,1722222921.222034,597,0,1
3,UpdateEmployee,1722222921.222633,621,0,1
1,InsertPosition,1722222921.223256,603,0,1
1,InsertPosition,1722222921.223861,600,0,1
4,DeleteEmployee,1722222921.224463,1434,0,1
1,InsertPosition,1722222921.225898,631,0,1
3,UpdateEmployee,1722222921.226531,656,0,1
1,InsertPosition,1722222921.227188,630,0,1
3,UpdateEmployee,1722222921.227820,668,0,1
1,InsertPosition,1722222921.228489,634,0,1
3,UpdateEmployee,1722222921.229126,960,0,1
2,UpdatePosition,1722222921.230088,790,0,1
1,InsertPosition,1722222921.230879,627,0,1
3,UpdateEmployee,1722222921.231508,701,0,1
2,UpdatePosition,1722222921.232211,698,0,1
2,UpdatePosition,1722222921.232910,640,0,1
2,UpdatePosition,1722222921.233552,675,0,1
1,InsertPosition,1722222921.234229,3791,0,1
4,DeleteEmployee,1722222921.238025,1484,0,1
1,InsertPosition,1722222921.239512,727,0,1
1,InsertPosition,1722222921.240240,637,0,1
2,UpdatePosition,1722222921.240879,815,0,1
3,UpdateEmployee,1722222921.241696,755,0,1
3,UpdateEmployee,1722222921.242453,649,0,1
3,UpdateEmployee,1722222921.243103,624,0,1
2,UpdatePosition,1722222921.243729,671,0,1
1,InsertPosition,1722222921.244402,659,0,1
4,DeleteEmployee,1722222921.245062,1559,0,1
1,InsertPosition,1722222921.246626,615,0,1
1,InsertPosition,1722222921.247243,608,0,1
1,InsertPosition,1722222921.247852,610,0,1
2,UpdatePosition,1722222921.248464,638,0,1
3,UpdateEmployee,1722222921.249103,666,0,1
1,InsertPosition,1722222921.249771,598,0,1
2,UpdatePosition,1722222921.250371,701,0,1
4,DeleteEmployee,1722222921.251073,1477,0,1
1,InsertPosition,1722222921.252552,607,0,1
1,InsertPosition,1722222921.253160,606,0,1
1,InsertPosition,1722222921.253768,624,0,1
1,InsertPosition,1722222921.254394,631,0,1
3,UpdateEmployee,1722222921.255027,700,0,1
3,UpdateEmployee,1722222921.255729,651,0,1
3,UpdateEmployee,1722222921.256381,653,0,1
3,UpdateEmployee,1722222921.257038,646,0,1
1,InsertPosition,1722222921.257686,620,0,1
1,InsertPosition,1722222921.258307,610,0,1
2,UpdatePosition,1722222921.258918,673,0,1
2,UpdatePosition,1722222921.259593,734,0,1
2,UpdatePosition,1722222921.260328,678,0,1
4,DeleteEmployee,1722222921.261007,1445,0,1
3,UpdateEmployee,1722222921.262454,632,0,1
1,InsertPosition,1722222921.263088,643,0,1
1,InsertPosition,1722222921.263732,602,0,1
3,UpdateEmployee,1722222921.264336,649,0,1
4,DeleteEmployee,1722222921.264987,1495,0,1
3,UpdateEmployee,1722222921.266483,634,0,1
1,InsertPosition,1722222921.267119,618,0,1
3,UpdateEmployee,1722222921.267738,594,0,1
2,UpdatePosition,1722222921.268335,633,0,1
1,InsertPosition,1722222921.268969,631,0,1
4,DeleteEmployee,1722222921.269602,1411,0,1
3,UpdateEmployee,1722222921.271015,639,0,1
1,InsertPosition,1722222921.271656,615,0,1
1,InsertPosition,1722222921.272272,597,0,1
1,InsertPosition,1722222921.272871,606,0,1
1,InsertPosition,1722222921.273479,604,0,1
1,InsertPosition,1722222921.274085,592,0,1
3,UpdateEmployee,1722222921.274678,631,0,1
4,DeleteEmployee,1722222921.275311,1435,0,1
2,UpdatePosition,1722222921.276747,659,0,1
2,UpdatePosition,1722222921.277408,740,0,1
2,UpdatePosition,1722222921.278150,615,0,1
2,UpdatePosition,1722222921.278768,663,0,1
4,DeleteEmployee,1722222921.279433,1626,0,1
3,UpdateEmployee,1722222921.281062,682,0,1
4,DeleteEmployee,1722222921.281747,1548,0,1
4,DeleteEmployee,1722222921.283297,1433,0,1
1,InsertPosition,1722222921.284732,680,0,1
3,UpdateEmployee,1722222921.285414,671,0,1
2,UpdatePosition,1722222921.286086,629,0,1
2,UpdatePosition,1722222921.286717,786,0,1
1,InsertPosition,1722222921.287504,611,0,1
3,UpdateEmployee,1722222921.288117,646,0,1
2,UpdatePosition,1722222921.288764,743,0,1
1,InsertPosition,1722222921.289508,610,0,1
3,UpdateEmployee,1722222921.290121,643,0,1
3,UpdateEmployee,1722222921.290766,677,0,1
4,DeleteEmployee,1722222921.291446,1589,0,1
1,InsertPosition,1722222921.293036,689,0,1
3,UpdateEmployee,1722222921.293734,677,0,1
2,UpdatePosition,1722222921.294413,780,0,1
1,InsertPosition,1722222921.295195,642,0,1
4,DeleteEmployee,1722222921.295839,1699,0,1
3,UpdateEmployee,1722222921.297540,667,0,1
4,DeleteEmployee,1722222921.298209,1488,0,1
1,InsertPosition,1722222921.299698,632,0,1
2,UpdatePosition,1722222921.300332,670,0,1
2,UpdatePosition,1722222921.301004,836,0,1
3,UpdateEmployee,1722222921.301842,648,0,1
1,InsertPosition,1722222921.302491,611,0,1
4,DeleteEmployee,1722222921.303104,1526,0,1
3,UpdateEmployee,1722222921.304632,643,0,1
3,UpdateEmployee,1722222921.305276,606,0,1
3,UpdateEmployee,1722222921.305884,636,0,1
1,InsertPosition,1722222921.306524,602,0,1
3,UpdateEmployee,1722222921.307128,642,0,1
3,UpdateEmployee,1722222921.307771,690,0,1
2,UpdatePosition,1722222921.308463,683,0,1
1,InsertPosition,1722222921.309148,605,0,1
4,DeleteEmployee,1722222921.309755,1416,0,1
2,UpdatePosition,1722222921.311173,732,0,1
2,UpdatePosition,1722222921.311906,626,0,1
2,UpdatePosition,1722222921.312533,761,0,1
3,UpdateEmployee,1722222921.313295,619,0,1
1,InsertPosition,1722222921.313916,618,0,1
2,UpdatePosition,1722222921.314537,752,0,1
1,InsertPosition,1722222921.315291,617,0,1
2,UpdatePosition,1722222921.315909,746,0,1
2,UpdatePosition,1722222921.316657,644,0,1
4,DeleteEmployee,1722222921.317303,1395,0,1
1,InsertPosition,1722222921.318699,604,0,1
4,DeleteEmployee,1722222921.319305,1424,0,1
2,UpdatePosition,1722222921.320730,666,0,1
3,UpdateEmployee,1722222921.321398,668,0,1
3,UpdateEmployee,1722222921.322067,654,0,1
1,InsertPosition,1722222921.322726,614,0,1
1,InsertPosition,1722222921.323341,619,0,1
3,UpdateEmployee,1722222921.323962,676,0,1
3,UpdateEmployee,1722222921.324640,670,0,1
3,UpdateEmployee,1722222921.325311,645,0,1
1,InsertPosition,1722222921.325957,623,0,1
2,UpdatePosition,1722222921.326582,793,0,1
1,InsertPosition,1722222921.327377,637,0,1
1,InsertPosition,1722222921.328016,606,0,1
1,InsertPosition,1722222921.328624,614,0,1
1,InsertPosition,1722222921.329240,611,0,1
4,DeleteEmployee,1722222921.329853,1427,0,1
2,UpdatePosition,1722222921.331282,777,0,1
2,UpdatePosition,1722222921.332061,697,0,1
3,UpdateEmployee,1722222921.332760,725,0,1
2,UpdatePosition,1722222921.333487,685,0,1
2,UpdatePosition,1722222921.334173,657,0,1
2,UpdatePosition,1722222921.334833,628,0,1
2,UpdatePosition,1722222921.335463,735,0,1
3,UpdateEmployee,1722222921.336199,658,0,1
1,InsertPosition,1722222921.336858,627,0,1
1,InsertPosition,1722222921.337487,613,0,1
