Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
44,3249,3249.000,95,3405,3559,3070,3623,3722,3852,5162,7563
45,3226,3226.000,98,3396,3563,3091,3642,3777,3845,5428,14425
46,3339,3339.000,97,3336,3493,2994,3580,3699,3772,5184,7649
47,3301,3301.000,75,3362,3521,3026,3609,3820,4214,4558,6296
48,3337,3337.000,89,3321,3471,2994,3552,3684,3770,5275,7717
49,3299,3299.000,88,3389,3508,3021,3586,3714,3769,3978,7499
50,3396,3396.000,86,3310,3468,2946,3540,3637,3718,3829,5388
51,3377,3377.000,97,3321,3494,2952,3547,3599,3627,3772,7499
52,3351,3351.000,89,3337,3489,2984,3556,3631,3850,4354,5412
53,3341,3341.000,97,3334,3537,2990,3613,3735,3826,5093,7530
54,3340,3340.000,95,3350,3547,2985,3618,3685,3802,4099,5998
55,3333,3333.000,94,3367,3556,2999,3617,3728,3811,4039,7627
56,3320,3320.000,87,3391,3570,3007,3639,3776,3837,3961,5540
57,2575,2575.000,99,3428,3587,3901,3753,4465,8881,29144,34845
58,1219,1219.000,113,6208,9331,8168,10802,11926,13153,17699,20636
59,1868,1868.000,118,6110,6246,5358,6366,6484,6548,8034,9323
60,1909,1909.000,108,5966,6168,5219,6311,6446,6574,9185,10443
61,1842,1842.000,100,5980,6172,5446,6295,6604,9344,11356,13381
62,1851,1851.000,117,6079,6244,5386,6349,6530,7431,9049,10737
63,1853,1853.000,101,6094,6237,5393,6344,6484,6613,8905,10202
64,1905,1905.000,113,6002,6182,5240,6251,6320,6439,8484,10612
65,1905,1905.000,108,6042,6230,5245,6348,6463,6536,9026,9567
66,1823,1823.000,133,6188,6397,5487,6549,6768,6880,9572,10520
67,1842,1842.000,118,6233,6387,5444,6552,6654,6750,8366,9852
68,1838,1838.000,100,6187,6360,5435,6508,6651,6808,8955,9969
69,1825,1825.000,111,6229,6416,5459,6535,6687,6775,9490,12115
70,1866,1866.000,117,6164,6355,5363,6489,6623,6716,9194,10316
71,1832,1832.000,86,6305,6481,5461,6539,6595,6668,8352,9840
72,1786,1786.000,95,6365,6509,5580,6577,6696,6814,8294,9758
73,1796,1796.000,110,6349,6508,5564,6626,6754,6888,9819,10669
74,1863,1863.000,118,6067,6242,5388,6482,6669,6880,9265,10078
75,1894,1894.000,101,6039,6167,5258,6262,6381,6446,7772,9344
76,1933,1933.000,129,5978,6170,5186,6229,6300,6445,7865,9234
77,1925,1925.000,103,5901,6078,5182,6146,6309,6440,8598,10099
78,1725,1725.000,104,5978,6180,5788,6290,7320,11980,16951,19110
79,1858,1858.000,126,6100,6260,5392,6365,6496,6583,9172,11836
80,1919,1919.000,102,5919,6121,5208,6238,6405,6464,9922,10881
81,1952,1952.000,118,5876,6037,5121,6111,6172,6275,7608,9150
82,1943,1943.000,123,5928,6123,5144,6195,6353,6412,7800,9217
83,1827,1827.000,112,5962,6116,5470,6204,6363,7702,12281,20518
84,1907,1907.000,115,6013,6192,5235,6246,6292,6324,8899,9457
85,1902,1902.000,107,6070,6262,5259,6331,6393,6452,7983,9528
86,1856,1856.000,106,6116,6306,5424,6497,6640,7827,11367,13088
87,1099,1099.000,116,7998,9399,9060,10813,12199,16690,27774,38795
88,1807,1807.000,85,6145,6315,5512,6464,6647,6729,9598,11778
89,1841,1841.000,118,6249,6388,5428,6503,6657,6734,8064,9879
90,1791,1791.000,105,6157,6331,5586,6491,6618,9313,11844,12782
91,1885,1885.000,114,6103,6299,5307,6419,6586,7802,8144,9547
92,1842,1842.000,117,6194,6349,5426,6493,6641,6716,8115,9646
93,1848,1848.000,111,6145,6288,5406,6377,6548,6640,9470,10168
94,1831,1831.000,113,6121,6260,5460,6352,6501,6592,9093,15589
95,1851,1851.000,104,6153,6276,5423,6363,6490,6689,9305,9786
96,1865,1865.000,118,6103,6288,5349,6367,6529,6644,9415,11938
97,1921,1921.000,91,6050,6235,5194,6300,6353,6390,7975,9369
98,1846,1846.000,113,6180,6310,5419,6537,6636,6718,8263,9420
99,1817,1817.000,96,6321,6470,5505,6618,6680,6742,9624,11072
100,1868,1868.000,96,6192,6383,5347,6449,6515,6703,9499,10365
101,1824,1824.000,115,6277,6421,5475,6529,6678,6741,8441,9817
102,1830,1830.000,117,6280,6436,5474,6513,6669,6722,8325,13093
103,1808,1808.000,111,6360,6541,5532,6644,6806,6870,10503,11707
104,1791,1791.000,124,6350,6493,5574,6611,6742,6879,8370,9809
105,1785,1785.000,109,6370,6518,5595,6615,6777,6842,9482,9935
106,1844,1844.000,135,6152,6458,5421,6559,6623,6766,8422,9837
107,1870,1870.000,99,6047,6193,5355,6268,6429,6496,9282,10285
108,1905,1905.000,111,6007,6165,5245,6218,6334,6429,7829,9311
109,1678,1678.000,124,5958,6101,5962,6223,6370,12153,27908,35653
110,1857,1857.000,126,6032,6202,5377,6300,6451,6518,9303,10275
111,1925,1925.000,108,6011,6191,5198,6232,6275,6303,7878,9236
112,1890,1890.000,120,6030,6182,5292,6257,6307,6352,7849,9366
113,1913,1913.000,117,5925,6072,5227,6129,6184,6232,8877,10173
114,1833,1833.000,112,5964,6107,5450,6163,6246,7546,15445,23167
115,1947,1947.000,118,5922,6094,5129,6147,6204,6284,9025,9261
116,1414,1414.000,121,6093,6317,7149,10083,12312,12914,17677,18721
117,1413,1413.000,102,6483,6607,7001,9841,11624,12622,18364,18843
118,1786,1786.000,112,6383,6543,5596,6659,6781,6860,8388,9867
119,2022,2022.000,112,5179,5464,4943,6503,6669,6788,8277,9792
120,1718,1718.000,122,5277,6178,5826,6348,7987,9250,19869,28056
121,1834,1834.000,110,6212,6355,5447,6434,6529,6631,8110,11380
122,1826,1826.000,119,6215,6364,5466,6453,6593,6687,8268,9781
123,1871,1871.000,107,6116,6288,5350,6379,6563,6620,9741,10456
124,1857,1857.000,122,6139,6279,5390,6353,6433,6518,8115,9471
125,1861,1861.000,104,6135,6265,5363,6368,6531,6631,9010,9590
126,1852,1852.000,117,6193,6314,5407,6435,6572,6614,8003,9713
127,1874,1874.000,126,6088,6264,5333,6367,6503,6611,9296,13391
128,1849,1849.000,98,6139,6272,5400,6379,6508,6594,7976,9372
129,1856,1856.000,107,6196,6327,5387,6435,6584,6635,8083,9797
130,1851,1851.000,113,6134,6312,5414,6489,6627,6715,9517,10316
131,1809,1809.000,108,6328,6490,5520,6591,6676,6826,9241,9931
132,1825,1825.000,92,6284,6428,5476,6518,6704,6766,8182,9555
133,1813,1813.000,112,6301,6435,5518,6534,6685,6771,9523,10443
134,1836,1836.000,95,6232,6386,5442,6461,6617,6678,8330,11370
135,1862,1862.000,103,6260,6428,5378,6605,6742,6858,9411,9960
136,1789,1789.000,118,6383,6554,5578,6639,6756,6848,9690,15357
137,1774,1774.000,102,6369,6502,5626,6621,6763,7021,9672,10519
138,1835,1835.000,108,6308,6485,5453,6604,6727,6794,8612,9844
139,1890,1890.000,105,6074,6230,5289,6338,6511,6615,7838,9559
140,1682,1682.000,103,5899,6034,5941,6215,6517,13211,21367,24812
141,1957,1957.000,96,5867,6012,5108,6094,6200,6277,7567,9133
142,1915,1915.000,107,5941,6117,5217,6248,6375,6497,7847,9075
143,1929,1929.000,93,6024,6206,5182,6308,6446,6507,9188,10185
144,1899,1899.000,109,6056,6194,5275,6301,6419,6458,7888,9433
145,1818,1818.000,115,5955,6106,5491,6228,6380,7592,23385,33732
146,1125,1125.000,108,8976,9623,8923,10995,12273,14706,17828,18310
147,1869,1869.000,96,6028,6199,5319,6304,6467,7576,10650,11835
148,1899,1899.000,103,6068,6240,5266,6326,6500,6560,8056,9365
149,1801,1801.000,96,6189,6331,5567,6531,6743,9445,11989,12516
150,1745,1745.000,95,6464,6601,5724,6713,6855,8089,10201,10985
151,1878,1878.000,97,5188,6447,5321,6586,6754,6916,8563,11570
152,1938,1938.000,119,5239,5474,5159,6190,6299,6498,20401,28760
153,1902,1902.000,112,6111,6357,5256,6444,6616,6681,9689,10390
154,1878,1878.000,104,6093,6266,5320,6367,6546,6622,10263,11583
155,1877,1877.000,103,6066,6208,5320,6310,6477,6557,7980,9571
156,1898,1898.000,119,6078,6251,5274,6338,6501,6551,8019,9420
157,1863,1863.000,91,6112,6199,5371,6343,6447,6523,9179,10383
158,1919,1919.000,117,5987,6156,5208,6262,6402,6460,8399,9314
159,1890,1890.000,113,6064,6216,5294,6334,6465,6541,9324,9784
160,1952,1952.000,87,5971,6187,5110,6274,6416,6474,8994,10425
161,1898,1898.000,100,6045,6193,5275,6377,6655,7027,7973,9202
162,1916,1916.000,98,6046,6196,5217,6313,6432,6482,7916,9377
163,1874,1874.000,107,6156,6364,5343,6473,6550,6627,9584,10411
164,1845,1845.000,100,6191,6326,5411,6460,6617,6713,9206,9539
165,1846,1846.000,108,6195,6345,5416,6482,6620,6708,8156,9739
166,1816,1816.000,97,6260,6407,5498,6511,6656,6750,9755,11203
167,1852,1852.000,106,6178,6333,5397,6424,6581,6651,8196,9468
168,1839,1839.000,87,6298,6504,5443,6608,6741,6860,8564,10057
169,1774,1774.000,115,6412,6552,5627,6662,6831,6974,9746,11202
170,1813,1813.000,128,6322,6471,5526,6543,6626,6720,9603,11315
171,1652,1652.000,112,5905,6062,6044,6311,6651,12770,27439,29750
172,1972,1972.000,105,5843,6032,5062,6112,6259,6329,7770,9348
173,1921,1921.000,122,5922,6051,5215,6135,6292,6350,9183,10608
174,1968,1968.000,117,5840,6019,5085,6153,6276,6404,8952,9209
175,1194,1194.000,120,6103,9179,8349,10709,13088,15358,23329,27541
176,1714,1714.000,103,5952,6113,5838,6263,9174,10666,17382,18717
177,1919,1919.000,116,5970,6112,5213,6224,6386,6450,8846,11773
178,1935,1935.000,108,5943,6117,5159,6190,6293,6375,7552,7866
179,1848,1848.000,111,5971,6166,5417,6335,6582,8960,13381,17661
180,1859,1859.000,113,6124,6283,5391,6416,6545,7605,9012,10253
181,1850,1850.000,101,6129,6293,5382,6441,6596,6872,9430,9605
182,1743,1743.000,116,6478,6620,5746,6730,6868,6952,8684,10000
183,1840,1840.000,103,6182,6529,5436,6633,6795,6893,9965,12372
184,1951,1951.000,124,5124,5311,5111,5546,6272,6512,19962,23530
185,1875,1875.000,104,6105,6320,5334,6461,6611,6685,8158,9841
186,1805,1805.000,117,6240,6399,5548,6533,6668,6735,8156,9614
187,1864,1864.000,120,6112,6260,5374,6361,6501,6575,9469,10287
188,1888,1888.000,112,6046,6237,5285,6377,6543,6720,8968,11351
189,1820,1820.000,113,6125,6251,5497,6340,6548,7643,10716,15742
190,1933,1933.000,111,5975,6186,5179,6265,6409,6519,8943,10153
191,1870,1870.000,107,6029,6189,5326,6288,6461,6567,9282,12112
192,1871,1871.000,120,6100,6263,5347,6375,6515,6623,8408,9314
193,1862,1862.000,114,6111,6239,5375,6305,6436,6554,9226,10249
194,1849,1849.000,131,6074,6206,5411,6268,6395,6478,7832,9329
195,1892,1892.000,107,6064,6200,5274,6336,6482,6556,9408,10813
196,1792,1792.000,131,6345,6521,5579,6616,6796,6924,9798,10438
197,1884,1884.000,107,6164,6350,5306,6413,6570,6636,7973,9766
198,1841,1841.000,117,6216,6386,5429,6487,6637,6761,8400,9911
199,1818,1818.000,113,6310,6426,5505,6517,6678,6768,8304,9933
200,1822,1822.000,114,6218,6364,5479,6454,6612,6715,9410,10359
201,1767,1767.000,121,6406,6534,5658,6641,6800,6997,9647,10134
202,1604,1604.000,110,5978,6144,6254,6328,6738,12870,33966,44864
203,1936,1936.000,98,5908,6078,5154,6164,6303,6377,8859,10172
204,1568,1568.000,116,5929,6084,6401,6504,10745,11758,23390,29718
205,1373,1373.000,112,6183,6359,7238,9603,11875,12974,17687,19111
206,1925,1925.000,100,6057,6234,5210,6299,6461,6518,7871,9604
207,1913,1913.000,104,5944,6156,5225,6250,6459,6622,9523,10964
208,1862,1862.000,100,5913,6072,5368,6216,6506,8738,11308,13331
209,1877,1877.000,101,6010,6152,5323,6236,6430,7498,8883,9379
210,1882,1882.000,112,6033,6162,5307,6249,6428,6523,9359,10476
211,1943,1943.000,101,5924,6098,5153,6158,6223,6326,8722,9310
212,1901,1901.000,102,6063,6261,5252,6343,6500,6656,8085,9344
213,1845,1845.000,103,6135,6293,5418,6422,6534,6613,9526,10466
214,1824,1824.000,119,6217,6454,5476,6604,6759,6855,8514,9462
215,1838,1838.000,100,6357,6564,5459,6694,6821,6898,9550,10104
216,1887,1887.000,125,5187,5422,5309,6536,6721,6834,19924,30820
217,1962,1962.000,111,5198,6125,5080,6295,6488,6570,8202,12101
218,1884,1884.000,111,6132,6341,5294,6480,6603,6665,9043,9738
219,1891,1891.000,81,6092,6262,5295,6325,6406,6577,9067,9646
220,1893,1893.000,98,6030,6197,5268,6305,6441,6536,8963,10144
221,1887,1887.000,123,6079,6211,5316,6303,6452,6510,7907,9604
222,1872,1872.000,118,6082,6218,5339,6312,6481,6594,8021,9454
223,1859,1859.000,124,6039,6177,5372,6281,6428,6650,10111,11898
224,1912,1912.000,96,5998,6166,5230,6270,6415,6524,8009,9194
225,1894,1894.000,110,6045,6200,5272,6261,6379,6456,8110,9719
226,1865,1865.000,124,6072,6224,5365,6293,6426,6516,9288,10375
227,1896,1896.000,120,6026,6177,5277,6302,6455,6544,8071,9460
228,1841,1841.000,100,6117,6289,5422,6522,6699,6799,9900,11380
229,1833,1833.000,118,6283,6470,5465,6596,6741,6847,8395,9428
230,1846,1846.000,130,6125,6305,5410,6421,6571,6670,9556,11953
231,1875,1875.000,113,6155,6345,5333,6433,6607,6709,8197,9639
232,1833,1833.000,119,6222,6393,5461,6514,6661,6765,8346,9551
233,1471,1471.000,88,6024,6166,6812,6396,12778,18320,30440,34079
234,1244,1244.000,89,6008,9182,8016,10589,11785,12693,17367,18888
235,1974,1974.000,114,5846,6007,5061,6106,6247,6322,7640,9191
236,1942,1942.000,98,5871,6030,5145,6127,6273,6340,8951,10055
237,1849,1849.000,117,5869,6019,5412,6166,7384,10285,11400,17324
238,1880,1880.000,107,6050,6227,5310,6344,6493,7580,9236,12120
239,1872,1872.000,108,6057,6258,5347,6340,6471,7499,9313,9672
240,1920,1920.000,108,5922,6060,5208,6134,6265,6393,8862,10353
241,1904,1904.000,127,5961,6103,5245,6181,6343,6407,9035,9292
242,1905,1905.000,96,6027,6211,5241,6294,6445,6526,8839,9342
243,1892,1892.000,101,5971,6105,5296,6222,6363,6493,9998,13704
244,1930,1930.000,108,6001,6195,5170,6289,6442,6491,7758,9389
245,1835,1835.000,103,6154,6325,5448,6429,6574,6641,9127,11176
246,1856,1856.000,113,6195,6360,5392,6560,6672,6855,9901,11942
247,1792,1792.000,124,6382,6547,5578,6630,6817,6949,9794,10057
248,1879,1879.000,124,5227,6422,5313,6568,6745,6863,8509,9959
249,1893,1893.000,112,5194,5398,5287,6209,6437,7794,19923,20401
250,1870,1870.000,115,6143,6320,5358,6448,6608,6700,8071,9794
251,1805,1805.000,129,6221,6374,5541,6477,6636,6686,8061,9993
252,1859,1859.000,118,6116,6302,5363,6407,6554,6727,9158,9575
253,1853,1853.000,116,6083,6231,5408,6338,6475,6561,9494,10051
254,1865,1865.000,97,6091,6236,5363,6337,6477,6539,8104,9362
255,1907,1907.000,95,6042,6222,5240,6336,6495,6562,7945,9402
256,1894,1894.000,101,6019,6209,5281,6311,6466,6573,9178,10508
257,1891,1891.000,110,6044,6215,5281,6319,6418,6529,8965,9853
258,1885,1885.000,111,6065,6238,5287,6352,6489,6548,8033,9182
259,1908,1908.000,121,6040,6246,5248,6310,6379,6507,8781,10323
260,1914,1914.000,123,5979,6184,5213,6268,6345,6464,8033,9290
261,1836,1836.000,113,6140,6315,5458,6532,6719,6831,8409,9390
262,1768,1768.000,99,6306,6503,5652,6646,6836,9043,12291,12739
263,895,895.000,130,9267,10664,11186,12090,18192,25808,40803,40992
264,1722,1722.000,119,5994,6171,5809,6345,9356,10842,15281,17893
265,1907,1907.000,110,5982,6144,5224,6244,6400,6445,7729,9133
266,1953,1953.000,108,5903,6085,5123,6202,6356,6409,7684,10161
267,1797,1797.000,126,5975,6111,5554,6248,7555,8797,10575,10814
268,1915,1915.000,115,5946,6091,5233,6190,6335,6413,7679,9212
269,1885,1885.000,123,5928,6100,5296,6242,6387,7536,10180,11833
270,1890,1890.000,121,6054,6228,5300,6302,6478,6536,7822,9495
271,1863,1863.000,127,6100,6237,5361,6328,6475,6517,8155,9335
272,1884,1884.000,124,6002,6143,5302,6282,6395,6541,9337,9601
273,1923,1923.000,103,5923,6082,5189,6169,6336,6430,9980,11494
274,1955,1955.000,101,5926,6117,5124,6224,6340,6433,7561,9173
275,1893,1893.000,101,6023,6173,5286,6255,6396,6457,8621,9353
276,1875,1875.000,108,6011,6159,5318,6242,6387,6515,9319,12098
277,1914,1914.000,112,6022,6218,5237,6321,6495,6602,8485,9693
278,1836,1836.000,124,6196,6323,5453,6442,6568,6652,8026,9753
279,1786,1786.000,118,6331,6563,5588,6685,6833,6915,9581,10545
280,1790,1790.000,112,6368,6537,5575,6642,6853,6949,8499,9926
281,1986,1986.000,92,5126,5418,5105,6447,6646,6897,20639,21395
282,1856,1856.000,101,5281,6188,5319,6299,6469,6596,19920,20403
283,1868,1868.000,114,6177,6356,5351,6478,6643,6843,9227,11435
284,1835,1835.000,114,6179,6330,5433,6449,6630,6694,8146,9537
285,1862,1862.000,125,6180,6350,5381,6474,6611,6744,8315,10036
286,1889,1889.000,98,6091,6303,5295,6435,6557,6608,9406,10224
287,1904,1904.000,111,6084,6288,5255,6401,6564,6653,9281,10885
288,1862,1862.000,98,6110,6283,5363,6431,6561,6639,8063,9518
289,1851,1851.000,91,6134,6288,5410,6395,6553,6675,9183,10263
290,1877,1877.000,109,6066,6246,5303,6363,6481,6552,7964,9584
291,1844,1844.000,122,6130,6275,5421,6372,6516,6593,8092,9401
292,1081,1081.000,122,6254,6666,9352,12760,18288,24366,31222,35513
293,1334,1334.000,105,6419,6637,7417,10399,11942,12840,18464,20101
294,1789,1789.000,114,6315,6498,5598,6590,6733,6801,9982,20096
295,1811,1811.000,115,6209,6481,5520,6600,6820,6938,8543,10120
296,1814,1814.000,116,6033,6226,5498,6374,6557,9290,11064,12086
297,1875,1875.000,112,6047,6199,5355,6318,6443,7557,9341,15381
298,1901,1901.000,115,5998,6170,5242,6264,6420,6467,7737,9425
299,1891,1891.000,120,5981,6164,5278,6258,6418,6477,9270,13917
300,1912,1912.000,122,5923,6071,5251,6175,6317,6412,9083,10217
301,1888,1888.000,126,5975,6107,5296,6193,6339,6425,9009,9325
302,1911,1911.000,110,5980,6156,5214,6291,6436,6532,7856,9342
303,1873,1873.000,97,6055,6230,5351,6301,6453,6522,9290,10414
304,1909,1909.000,107,5953,6120,5220,6246,6415,6482,7848,9151
305,1935,1935.000,110,5928,6113,5172,6207,6394,6451,7818,9350
306,1911,1911.000,96,5958,6119,5237,6221,6381,6465,9144,10073
307,1914,1914.000,103,5967,6166,5208,6240,6374,6488,8476,9268
308,1911,1911.000,120,5983,6165,5255,6236,6354,6471,7780,11059
309,1853,1853.000,110,6085,6248,5390,6363,6535,6604,9168,10610
310,1847,1847.000,127,6118,6257,5396,6356,6509,6589,8005,9722
311,1829,1829.000,107,6187,6310,5476,6435,6685,6934,9303,10823
312,1775,1775.000,119,6451,6619,5635,6714,6849,6915,8622,10005
313,1786,1786.000,87,6360,6527,5596,6641,6820,7008,9787,10549
314,1946,1946.000,124,5102,5276,5140,5480,6622,8335,19849,20540
315,1921,1921.000,109,5377,6213,5194,6348,6474,6616,8016,9882
316,1827,1827.000,119,6211,6343,5482,6464,6570,6667,9338,10261
317,1862,1862.000,109,6106,6260,5366,6379,6531,6589,8028,9420
318,1865,1865.000,110,6117,6248,5352,6352,6496,6559,7816,9513
319,1869,1869.000,109,6081,6246,5346,6364,6496,6591,9207,10451
320,1908,1908.000,115,6012,6173,5258,6308,6417,6483,7787,9465
321,1318,1318.000,113,6051,6231,7602,9709,14274,18749,30331,39821
322,1282,1282.000,101,6377,8983,7763,10970,12356,12810,18299,18564
323,1821,1821.000,105,6246,6388,5495,6483,6590,6740,9566,10346
324,1833,1833.000,106,6229,6356,5461,6464,6599,6664,8190,9629
325,1727,1727.000,97,6243,6415,5785,6645,8109,9718,16414,22116
326,1787,1787.000,97,6368,6546,5590,6645,6798,8149,9946,10548
327,1805,1805.000,124,6345,6519,5551,6617,6792,6943,9509,10055
328,1926,1926.000,121,6012,6233,5187,6320,6489,6537,8018,9653
329,1869,1869.000,99,6065,6212,5332,6309,6474,6527,7828,9314
330,1889,1889.000,104,5926,6092,5317,6195,6376,7874,11926,13266
331,1953,1953.000,122,5885,6073,5103,6180,6308,6394,7659,9306
332,1911,1911.000,134,5943,6089,5235,6189,6309,6364,7701,9181
333,1957,1957.000,91,5863,6053,5117,6167,6302,6357,8996,11598
334,1902,1902.000,109,5938,6063,5241,6232,6395,6473,7664,9586
335,1897,1897.000,105,6050,6247,5276,6382,6504,6553,9315,9825
336,1893,1893.000,117,6023,6214,5277,6294,6471,6528,9240,10360
337,1926,1926.000,86,5895,6056,5205,6144,6282,6333,8582,9142
338,1956,1956.000,98,5903,6082,5089,6181,6338,6390,7740,9088
339,1914,1914.000,122,5976,6136,5246,6218,6366,6450,8920,12092
340,1919,1919.000,126,5934,6105,5200,6168,6261,6395,10076,11592
341,1904,1904.000,97,5960,6119,5255,6246,6395,6509,8875,12217
342,1924,1924.000,96,6030,6227,5187,6320,6470,6562,9395,10233
343,1852,1852.000,108,6102,6265,5404,6355,6520,7649,10956,12082
344,1849,1849.000,103,6176,6408,5411,6599,6768,6874,8483,9502
345,1795,1795.000,89,6422,6577,5577,6681,6781,6838,8362,10091
346,1847,1847.000,107,5206,6461,5401,6576,6727,6824,9436,10533
347,1939,1939.000,94,5083,5244,5158,5401,6251,6567,19876,27968
348,1830,1830.000,94,6124,6290,5450,6462,6612,6737,8793,10825
349,1810,1810.000,104,6250,6380,5531,6492,6686,6737,9556,10576
350,1721,1721.000,115,6146,6328,5823,6427,6698,9571,16910,29040
351,966,966.000,128,9443,10677,10388,12119,17365,18623,31527,33948
352,1754,1754.000,121,6078,6279,5656,6386,7783,9445,17559,17869
353,1836,1836.000,107,6150,6334,5464,6576,6778,6885,9491,10478
354,1761,1761.000,114,6329,6520,5680,6642,6863,8345,11330,13830
355,1789,1789.000,119,6241,6433,5570,6525,6840,8045,11372,11632
356,1762,1762.000,121,6239,6404,5688,6563,6710,8172,15819,19549
357,1780,1780.000,120,6357,6552,5597,6655,6831,6901,9952,10172
358,1786,1786.000,108,6408,6579,5608,6679,6795,6871,8531,10078
359,1773,1773.000,124,6411,6580,5624,6699,6831,6904,8674,9982
360,1868,1868.000,106,6107,6229,5361,6448,6599,6801,9669,10758
361,1825,1825.000,122,6079,6193,5469,6365,6458,7656,12052,13947
362,1866,1866.000,106,6055,6162,5360,6263,6403,6458,7919,9263
363,1962,1962.000,119,5881,6068,5107,6166,6299,6396,8986,10288
364,1972,1972.000,123,5845,6030,5064,6116,6278,6372,8744,9332
365,1888,1888.000,107,5987,6092,5305,6178,6339,6417,8676,9273
366,1892,1892.000,102,5957,6084,5275,6195,6308,6395,8943,10204
367,1891,1891.000,91,6043,6198,5283,6259,6367,6472,7878,9302
368,1901,1901.000,102,6054,6244,5264,6322,6480,6535,7949,9399
369,1914,1914.000,109,5947,6105,5222,6239,6335,6479,9284,10145
370,1919,1919.000,100,5950,6103,5218,6181,6315,6411,8348,9307
371,1903,1903.000,107,5989,6111,5257,6207,6309,6361,7781,9104
372,1900,1900.000,92,6011,6192,5246,6295,6417,6476,9201,10322
373,1910,1910.000,131,5966,6119,5237,6201,6328,6411,7898,9323
374,1878,1878.000,119,6046,6194,5326,6251,6305,6354,7973,9230
375,1895,1895.000,89,6126,6297,5278,6361,6429,6485,9344,10710
376,1864,1864.000,115,6124,6274,5365,6415,6605,6678,9320,10290
377,1840,1840.000,99,6331,6530,5434,6602,6687,6831,8471,11566
378,1770,1770.000,118,6450,6574,5647,6687,6819,6908,8614,9779
379,1977,1977.000,96,5103,5271,5049,5478,6527,6757,19843,28268
