Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,515.800,6.578,5.066,6.403,6.497,6.595,6.753,6.966,9.773,13.601,0.152
5,516.800,6.252,5.229,6.068,6.165,6.267,6.476,6.611,9.078,11.264,0.160
10,532.200,6.236,5.203,6.032,6.143,6.268,6.418,6.533,9.386,12.737,0.160
15,516.600,6.556,5.364,6.129,6.281,6.545,6.715,7.024,17.709,26.863,0.153
20,706.600,4.650,2.371,3.474,3.656,5.364,6.657,6.973,10.685,43.432,0.215
25,926.600,3.629,2.757,3.464,3.518,3.572,3.684,3.874,6.881,12.672,0.276
30,943.800,3.605,2.526,3.474,3.536,3.609,3.753,3.821,5.633,11.106,0.277
35,922.400,3.600,2.646,3.501,3.561,3.636,3.783,3.873,5.408,7.537,0.278
40,864.600,3.828,2.441,3.512,3.575,3.651,4.294,6.417,7.092,13.459,0.261
45,928.400,3.597,2.633,3.508,3.565,3.628,3.763,3.866,5.369,8.371,0.278
50,920.400,3.611,2.411,3.528,3.587,3.646,3.798,3.878,5.118,7.543,0.277
55,867.000,3.801,2.505,3.512,3.574,3.644,4.022,6.125,6.996,11.186,0.263
60,931.800,3.586,2.462,3.501,3.571,3.635,3.725,3.841,5.298,7.573,0.279
65,949.800,3.536,2.690,3.463,3.517,3.574,3.708,3.764,3.989,7.543,0.283
70,611.400,5.428,2.369,3.498,3.667,6.356,6.768,10.948,19.757,38.408,0.184
75,493.000,6.797,5.641,6.358,6.455,6.654,7.858,9.412,12.279,15.088,0.147
80,500.200,6.587,5.441,6.260,6.493,6.653,6.818,7.315,9.977,16.482,0.152
85,551.600,6.150,5.195,6.014,6.085,6.175,6.318,6.433,8.888,9.982,0.163
90,533.600,6.250,5.398,6.091,6.190,6.283,6.424,6.501,8.000,13.525,0.160
95,518.600,6.325,5.235,6.142,6.250,6.388,6.567,6.751,8.369,10.577,0.158
100,452.200,7.268,4.425,6.119,6.524,6.799,10.843,12.466,20.393,28.742,0.138
105,515.600,6.487,5.261,6.219,6.338,6.497,6.659,7.894,9.614,12.483,0.154
110,494.600,6.652,5.553,6.431,6.536,6.655,6.813,7.058,10.392,19.894,0.150
115,532.200,6.260,5.207,6.062,6.159,6.255,6.459,6.704,9.205,13.586,0.160
120,534.200,6.249,5.209,6.062,6.180,6.292,6.433,6.543,8.975,11.144,0.160
125,540.000,6.231,4.968,6.070,6.149,6.285,6.400,6.609,8.056,10.345,0.160
130,457.600,7.312,5.203,6.223,6.312,6.570,10.713,12.191,19.409,42.587,0.137
135,521.800,6.403,5.202,6.168,6.255,6.369,6.579,7.750,10.210,13.626,0.156
140,500.800,6.591,5.263,6.373,6.476,6.617,6.764,6.898,9.654,25.983,0.152
145,548.000,6.329,5.373,6.075,6.202,6.391,6.566,6.820,9.661,14.125,0.158
150,543.200,6.179,5.056,6.005,6.084,6.239,6.374,6.554,8.721,10.386,0.162
155,546.400,6.209,5.220,6.052,6.145,6.251,6.391,6.464,8.135,10.387,0.161
160,456.200,7.282,5.474,6.197,6.347,6.597,10.706,11.495,18.105,38.116,0.137
165,529.200,6.448,3.521,6.245,6.324,6.445,6.598,6.847,10.797,13.990,0.155
170,512.000,6.556,5.318,6.315,6.411,6.538,6.682,7.670,9.752,19.648,0.153
175,514.200,6.487,5.362,6.203,6.430,6.589,6.797,6.941,9.322,18.353,0.154
180,539.400,6.160,4.990,6.030,6.096,6.181,6.340,6.421,8.000,10.076,0.162
185,537.400,6.262,5.027,6.076,6.198,6.310,6.445,6.556,8.788,14.533,0.160
190,469.600,7.103,4.438,5.934,6.208,6.495,10.208,12.679,20.488,34.521,0.141
195,501.400,6.460,5.482,6.181,6.278,6.408,6.600,7.863,11.234,18.362,0.155
200,514.800,6.491,5.345,6.233,6.363,6.495,6.640,6.904,10.140,22.571,0.154
205,509.800,6.567,5.513,6.356,6.450,6.585,6.737,6.971,9.527,28.162,0.152
210,537.000,6.218,5.248,6.049,6.140,6.249,6.384,6.469,9.191,11.715,0.161
215,536.800,6.193,5.078,6.017,6.155,6.247,6.395,6.488,8.017,10.547,0.161
220,444.000,7.355,3.794,6.298,6.548,6.766,10.618,12.057,17.470,29.584,0.136
225,542.600,6.408,4.505,6.164,6.296,6.458,6.609,6.930,12.537,30.193,0.156
230,514.200,6.405,5.369,6.193,6.268,6.416,6.559,6.831,9.431,30.972,0.156
235,489.000,6.619,5.332,6.385,6.479,6.612,6.758,7.067,9.851,21.515,0.151
240,525.600,6.322,5.306,6.097,6.193,6.447,6.595,6.850,8.825,10.541,0.158
245,515.400,6.387,5.224,5.979,6.049,6.163,6.351,7.788,14.835,26.801,0.157
250,492.800,6.812,5.179,6.102,6.246,6.438,9.246,10.727,13.686,18.084,0.147
255,522.600,6.431,4.489,6.228,6.430,6.585,6.675,6.894,9.814,33.184,0.155
260,513.000,6.468,5.513,6.242,6.322,6.449,6.597,6.841,10.221,27.492,0.155
265,516.400,6.556,4.891,6.316,6.422,6.586,6.724,6.898,9.708,18.414,0.153
270,505.600,6.512,5.379,6.249,6.469,6.586,6.777,7.096,9.126,10.747,0.154
275,492.800,6.768,5.281,6.045,6.129,6.238,9.292,11.295,14.052,25.201,0.148
280,528.200,6.461,5.240,6.086,6.197,6.307,6.634,8.874,11.625,18.874,0.155
285,514.000,6.542,4.223,6.250,6.446,6.623,6.769,7.980,13.466,20.247,0.153
290,521.400,6.452,5.361,6.255,6.343,6.471,6.629,6.772,9.441,12.630,0.155
