Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
120,595.400,3.453,0.225,0.462,0.613,6.136,6.398,9.567,13.018,20.126,0.290
125,640.400,3.320,0.210,0.446,0.613,6.316,6.630,6.788,9.216,21.507,0.301
130,661.800,3.154,0.209,0.442,0.585,6.256,6.423,6.527,7.846,10.267,0.317
135,623.400,3.275,0.221,0.474,0.710,6.266,6.431,6.528,8.765,24.550,0.305
140,566.600,3.604,0.225,0.456,0.678,6.176,6.985,9.953,14.384,33.660,0.278
145,659.200,3.205,0.211,0.440,0.587,6.180,6.348,6.462,8.064,12.182,0.312
150,648.600,3.153,0.215,0.444,0.609,6.325,6.605,6.744,8.237,30.110,0.317
155,626.400,3.152,0.227,0.481,0.697,6.297,6.453,6.582,8.029,12.563,0.317
160,550.200,3.762,0.214,0.475,0.705,6.471,7.776,10.518,15.963,29.405,0.266
165,660.400,3.094,0.210,0.453,0.641,6.138,6.321,6.463,7.960,17.559,0.323
170,629.000,3.266,0.213,0.456,0.664,6.186,6.398,6.542,10.288,28.065,0.306
175,634.800,3.222,0.223,0.489,0.708,6.300,6.608,6.708,8.604,34.667,0.310
180,557.000,3.597,0.220,0.475,0.690,6.360,6.733,9.974,14.000,20.832,0.278
185,594.600,3.422,0.222,0.515,0.789,6.501,6.719,6.887,9.318,11.659,0.292
190,658.400,3.200,0.223,0.520,0.775,6.140,6.311,6.429,7.859,10.330,0.313
195,647.000,3.156,0.210,0.474,0.699,6.122,6.314,6.444,7.848,21.009,0.317
200,554.000,3.649,0.221,0.467,0.677,6.351,6.661,8.878,14.480,41.965,0.274
205,636.800,3.212,0.205,0.447,0.602,6.253,6.539,6.740,10.391,19.280,0.311
210,619.000,3.257,0.213,0.451,0.622,6.483,6.653,6.784,8.366,10.145,0.307
215,658.800,3.115,0.219,0.463,0.639,6.082,6.253,6.379,7.779,10.706,0.321
220,678.400,3.127,0.218,0.458,0.697,6.113,6.292,6.425,7.760,13.482,0.320
225,534.200,3.623,0.222,0.520,0.764,6.358,6.688,8.712,14.793,43.107,0.276
230,633.800,3.228,0.219,0.508,0.728,6.302,6.524,6.638,8.758,15.419,0.310
235,602.800,3.340,0.211,0.427,0.651,6.420,6.594,6.723,8.289,43.074,0.299
240,659.200,3.109,0.216,0.434,0.662,6.089,6.254,6.402,7.904,16.933,0.322
245,555.400,3.460,0.215,0.467,0.665,6.275,6.673,9.243,13.416,26.081,0.289
250,638.800,3.203,0.222,0.475,0.689,6.288,6.598,6.789,8.289,31.742,0.312
255,623.400,3.318,0.222,0.492,0.854,6.245,6.431,6.555,8.092,14.490,0.301
260,630.800,3.203,0.220,0.421,0.600,6.349,6.581,6.703,8.315,33.170,0.312
265,566.000,3.562,0.225,0.453,0.627,6.155,6.761,10.112,15.435,26.148,0.281
270,644.200,3.190,0.220,0.445,0.605,6.167,6.412,6.551,8.789,13.057,0.313
275,648.800,3.164,0.220,0.446,0.593,6.322,6.615,6.756,8.655,21.700,0.316
280,661.600,3.138,0.222,0.456,0.618,6.264,6.395,6.519,7.972,12.288,0.319
285,596.600,3.552,0.215,0.457,0.663,6.365,6.625,7.092,16.437,40.934,0.282
290,623.400,3.403,0.207,0.444,0.615,6.166,6.391,7.889,11.781,21.600,0.294
295,655.600,3.237,0.218,0.444,0.634,6.182,6.410,6.594,8.629,27.837,0.309
300,627.800,3.354,0.226,0.460,0.664,6.272,6.606,6.748,9.614,21.491,0.298
305,629.600,3.136,0.216,0.458,0.621,6.210,6.374,6.499,7.877,12.115,0.319
310,538.400,3.793,0.215,0.447,0.630,6.401,7.333,10.906,15.489,37.260,0.264
315,635.200,3.080,0.223,0.442,0.588,6.096,6.253,6.370,7.868,15.865,0.325
320,644.400,3.195,0.216,0.456,0.671,6.176,6.359,6.464,8.155,26.496,0.313
325,614.400,3.312,0.218,0.552,0.781,6.365,6.598,6.754,8.878,37.389,0.302
330,557.400,3.662,0.214,0.473,0.711,6.345,6.636,9.995,14.135,25.660,0.273
335,616.200,3.328,0.224,0.457,0.618,6.479,6.693,6.829,9.592,12.205,0.300
340,666.200,3.177,0.214,0.456,0.639,6.098,6.247,6.355,8.514,10.323,0.315
345,666.600,3.233,0.216,0.460,0.690,6.173,6.344,6.478,7.870,10.126,0.309
350,577.200,3.612,0.224,0.528,0.755,6.260,6.597,9.335,15.156,43.707,0.277
355,608.200,3.350,0.209,0.526,0.755,6.354,6.587,6.777,10.713,17.813,0.298
360,621.600,3.268,0.219,0.463,0.610,6.388,6.663,6.814,9.137,14.009,0.306
365,643.000,3.057,0.223,0.467,0.670,6.077,6.244,6.345,7.731,15.283,0.327
370,657.600,3.136,0.219,0.464,0.687,6.143,6.295,6.403,7.870,10.884,0.319
375,541.800,3.783,0.218,0.491,0.720,6.398,7.175,10.759,15.495,39.784,0.264
380,623.200,3.286,0.223,0.469,0.671,6.301,6.508,6.639,8.422,27.521,0.304
385,623.400,3.353,0.214,0.466,0.674,6.433,6.640,6.754,8.205,29.415,0.298
390,652.600,3.148,0.221,0.530,0.735,6.085,6.255,6.381,8.057,17.087,0.318
395,577.600,3.632,0.224,0.521,0.904,6.268,6.584,9.326,13.073,21.357,0.275
400,618.800,3.371,0.222,0.485,0.730,6.308,6.641,6.778,9.433,22.453,0.297
405,641.400,3.240,0.226,0.464,0.698,6.224,6.404,6.527,7.918,11.280,0.309
410,613.600,3.320,0.226,0.479,0.715,6.335,6.494,6.596,8.071,15.553,0.301
415,585.800,3.452,0.207,0.456,0.661,6.215,6.554,7.564,14.080,36.501,0.290
420,619.600,3.386,0.223,0.461,0.654,6.163,6.373,7.667,10.736,20.723,0.295
425,627.000,3.384,0.217,0.465,0.696,6.346,6.588,6.695,9.945,21.945,0.295
430,657.400,3.191,0.222,0.461,0.678,6.286,6.407,6.534,8.055,11.941,0.313
435,614.800,3.227,0.222,0.511,0.743,6.373,6.602,6.707,7.880,10.194,0.310
440,566.200,3.612,0.224,0.551,0.788,6.158,6.786,9.455,13.952,28.386,0.277
445,654.200,3.281,0.217,0.484,0.778,6.176,6.343,6.506,8.911,27.439,0.305
450,634.200,3.261,0.205,0.458,0.645,6.269,6.488,6.587,8.940,30.601,0.307
455,629.600,3.266,0.222,0.463,0.697,6.252,6.391,6.526,8.054,19.837,0.306
460,550.800,3.687,0.218,0.468,0.705,6.472,6.815,10.290,14.377,41.263,0.271
465,658.400,3.168,0.213,0.480,0.695,6.125,6.311,6.452,9.186,15.075,0.316
470,673.200,3.121,0.216,0.462,0.670,6.131,6.304,6.441,7.986,10.312,0.320
475,629.200,3.225,0.197,0.447,0.610,6.217,6.591,6.755,9.168,27.043,0.310
480,582.400,3.641,0.209,0.477,0.756,6.338,6.552,7.839,13.871,43.549,0.275
485,594.600,3.523,0.212,0.460,0.648,6.494,6.736,8.682,11.357,19.778,0.284
490,637.800,3.301,0.227,0.462,0.672,6.182,6.418,6.615,8.212,10.402,0.303
495,650.000,3.125,0.205,0.439,0.581,6.106,6.299,6.434,7.769,12.842,0.320
500,646.800,3.243,0.207,0.457,0.671,6.203,6.456,6.621,8.475,10.415,0.308
505,547.000,3.700,0.221,0.457,0.620,6.375,7.178,10.221,16.481,45.416,0.270
510,606.800,3.359,0.215,0.454,0.620,6.501,6.713,6.865,8.878,23.562,0.298
515,649.200,3.089,0.223,0.451,0.647,6.119,6.319,6.470,8.021,12.207,0.324
520,663.000,3.174,0.220,0.486,0.695,6.155,6.314,6.420,8.482,19.900,0.315
525,557.400,3.697,0.218,0.471,0.680,6.259,6.665,10.571,13.682,47.321,0.271
530,644.000,3.247,0.216,0.443,0.626,6.243,6.429,6.552,8.875,11.794,0.308
535,631.200,3.333,0.212,0.398,0.562,6.364,6.587,6.787,8.342,28.569,0.300
540,638.400,3.262,0.210,0.416,0.616,6.176,6.561,6.669,9.357,20.264,0.307
545,646.600,3.183,0.202,0.478,0.715,6.098,6.313,6.457,8.456,23.941,0.314
550,571.000,3.635,0.219,0.467,0.691,6.489,6.897,10.074,14.519,20.912,0.275
555,646.200,3.218,0.222,0.437,0.665,6.250,6.441,6.628,8.014,10.978,0.311
560,626.600,3.296,0.225,0.403,0.575,6.319,6.513,6.647,8.043,10.191,0.303
565,617.000,3.261,0.214,0.397,0.520,6.419,6.635,6.784,8.503,23.845,0.307
570,573.400,3.473,0.219,0.427,0.636,6.121,6.497,9.213,12.873,31.496,0.288
575,630.600,3.225,0.227,0.457,0.659,6.291,6.639,6.790,8.350,33.057,0.310
580,629.000,3.323,0.221,0.457,0.646,6.327,6.510,6.619,8.154,15.115,0.301
585,632.600,3.243,0.211,0.445,0.624,6.326,6.566,6.728,8.132,10.791,0.308
590,566.000,3.562,0.230,0.483,0.708,6.498,6.764,8.182,13.778,25.547,0.281
595,630.400,3.235,0.228,0.460,0.651,6.144,6.379,6.976,10.436,18.852,0.309
