Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
116,1871,1871.000,139,5975,6305,5338,6426,6560,6647,9144,11840
117,1880,1880.000,110,5961,6255,5322,6393,6518,6587,9284,10508
118,1861,1861.000,129,5991,6256,5379,6372,6529,6620,8671,9550
119,1843,1843.000,137,6036,6317,5405,6482,6619,6806,8377,9720
120,1774,1774.000,140,6283,6547,5643,6682,6816,6961,9673,10590
121,1880,1880.000,145,5990,6361,5318,6495,6615,6689,9048,11099
122,1782,1782.000,140,6186,6453,5595,6602,6778,8129,11042,11681
123,1850,1850.000,152,6101,6452,5416,6570,6714,6816,9522,9991
124,1835,1835.000,140,6105,6442,5456,6573,6704,6953,9616,10387
125,1830,1830.000,139,6159,6503,5454,6616,6768,6854,8506,9889
126,1777,1777.000,155,6320,6552,5636,6667,6802,6854,8378,10093
127,1807,1807.000,135,6163,6501,5527,6615,6773,6935,9996,12986
128,1920,1920.000,149,5837,6134,5200,6260,6388,6454,7834,9328
129,1886,1886.000,147,5943,6200,5298,6307,6449,6514,8070,9442
130,1895,1895.000,158,5927,6158,5286,6249,6371,6462,9077,10045
131,1924,1924.000,143,5859,6077,5190,6192,6318,6392,7753,9318
132,1936,1936.000,122,5850,6075,5171,6162,6324,6411,8990,9271
133,1922,1922.000,145,5817,6056,5193,6110,6159,6195,8685,13941
134,1811,1811.000,147,5839,6053,5521,6229,6409,6516,18499,26886
135,1949,1949.000,145,5901,6201,5146,6288,6461,6497,7903,9289
136,1597,1597.000,140,5897,6134,6252,6288,7684,13773,29742,34796
137,1120,1120.000,121,7743,9700,8905,11092,12361,14931,17854,19658
138,1843,1843.000,167,6171,6324,5437,6544,6709,6840,8427,9841
139,1791,1791.000,129,6290,6553,5579,6673,6843,7032,9917,16955
140,1877,1877.000,148,5184,6391,5323,6602,6818,8307,9256,10363
141,1838,1838.000,162,5253,5954,5437,6275,6501,7509,20377,34385
142,1821,1821.000,137,6174,6407,5494,6539,6732,7642,8384,9706
143,1825,1825.000,174,6190,6399,5478,6531,6660,6743,9472,11489
144,1847,1847.000,125,6044,6296,5412,6384,6563,6779,10499,13019
145,1885,1885.000,166,5995,6254,5302,6369,6535,6673,9548,10222
146,1862,1862.000,112,6018,6264,5358,6370,6506,7327,9459,10925
147,1848,1848.000,140,6063,6281,5412,6393,6534,6678,9297,10277
148,1846,1846.000,157,6036,6251,5428,6374,6521,6599,9457,19394
149,1893,1893.000,138,6005,6263,5280,6341,6407,6491,9113,9481
150,1839,1839.000,138,6087,6282,5423,6392,6560,6681,9180,10154
151,1854,1854.000,139,6145,6321,5409,6542,6683,6761,8425,9915
152,1795,1795.000,131,6265,6477,5558,6617,6779,6887,8734,10221
153,1814,1814.000,135,6207,6425,5516,6540,6691,6780,9476,9727
154,1843,1843.000,142,6161,6396,5429,6487,6657,6752,9148,10366
155,1823,1823.000,163,6154,6381,5474,6490,6644,6744,8408,9710
156,1797,1797.000,136,6330,6549,5571,6652,6831,7020,8405,11345
157,1773,1773.000,128,6344,6539,5630,6640,6804,6939,9403,10498
158,1787,1787.000,144,6302,6517,5607,6655,6785,6895,9851,11472
159,1791,1791.000,135,6220,6498,5573,6611,6756,6873,9385,9650
160,1877,1877.000,156,5993,6222,5331,6326,6470,6526,8909,10077
161,1927,1927.000,138,5902,6154,5189,6221,6382,6431,7889,9446
162,1958,1958.000,128,5817,6120,5099,6193,6359,6427,7782,9078
163,1939,1939.000,133,5842,6119,5155,6216,6355,6429,9036,10639
164,1944,1944.000,140,5788,6049,5147,6151,6311,6443,9064,10137
165,1807,1807.000,138,5857,6131,5544,6244,6394,7739,15923,32543
166,1398,1398.000,163,6153,6316,7220,9366,12852,14630,24560,31655
167,1362,1362.000,158,6012,6377,7249,10490,11824,13008,17360,18157
168,1900,1900.000,152,5974,6199,5266,6310,6437,6532,7850,9611
169,1846,1846.000,151,6078,6274,5409,6377,6530,6618,8031,9521
170,1697,1697.000,147,6243,6489,5888,6681,8194,11150,12473,20171
171,1739,1739.000,125,6395,6547,5756,6691,6945,8276,9827,10825
172,1913,1913.000,120,5162,5356,5229,6102,6571,6906,20375,20813
173,1888,1888.000,130,6060,6297,5292,6429,6591,6676,7957,9625
174,1835,1835.000,147,6146,6344,5448,6489,6622,6740,9909,10579
175,1848,1848.000,125,6017,6225,5408,6344,6503,6850,11710,13449
176,1886,1886.000,123,6014,6260,5301,6362,6513,6642,8147,9317
177,1878,1878.000,142,5979,6206,5326,6308,6452,6548,9243,10433
178,1897,1897.000,127,5938,6165,5268,6258,6409,6509,7806,9610
179,1914,1914.000,142,5956,6203,5230,6286,6442,6542,8029,9628
180,1823,1823.000,150,6066,6256,5481,6378,6522,6684,10173,18954
181,1927,1927.000,137,5882,6169,5179,6241,6314,6445,7738,9425
182,1920,1920.000,142,5867,6178,5221,6315,6458,6577,8737,9542
183,1808,1808.000,125,6190,6534,5520,6644,6746,6819,8339,9741
184,1855,1855.000,127,6052,6346,5384,6447,6540,6622,9514,10375
185,1815,1815.000,144,6124,6379,5507,6518,6708,7025,9488,11009
186,1812,1812.000,148,6166,6432,5524,6558,6694,6979,8137,9692
187,1816,1816.000,157,6095,6380,5500,6516,6681,6882,9554,10482
188,1786,1786.000,131,6260,6544,5617,6654,6814,6887,9538,9972
189,1817,1817.000,150,6204,6520,5497,6646,6814,6879,8588,9942
190,1760,1760.000,155,6298,6540,5662,6667,6869,7135,9290,10085
191,1849,1849.000,120,6044,6364,5411,6540,6699,6805,9355,10566
192,1923,1923.000,144,5857,6155,5205,6260,6398,6477,7814,9270
193,1910,1910.000,140,5895,6181,5238,6309,6469,6804,9289,15175
194,1904,1904.000,151,5918,6071,5256,6176,6312,6405,8540,10058
195,1863,1863.000,147,5842,6020,5394,6123,6271,6562,17895,35685
196,954,954.000,162,9104,10405,10415,11861,17455,22821,37806,39234
197,1768,1768.000,148,5886,6076,5657,6271,9219,10516,11976,12503
198,1914,1914.000,137,5930,6114,5223,6205,6356,6401,7613,9462
199,1879,1879.000,133,5890,6096,5337,6202,6358,7661,10578,13016
200,1811,1811.000,128,6028,6205,5501,6310,6496,7728,9420,10661
201,1798,1798.000,128,6075,6304,5566,6524,6752,7977,12323,13415
202,1799,1799.000,165,6289,6568,5548,6670,6825,6887,9790,11906
203,1862,1862.000,148,5223,6508,5371,6633,6807,6895,8647,9889
204,1892,1892.000,156,5212,5425,5283,6167,6369,6492,19871,31884
205,1831,1831.000,157,6062,6327,5470,6421,6524,6674,9111,9742
206,1841,1841.000,140,6052,6281,5420,6423,6587,7713,11968,12317
207,1905,1905.000,133,5977,6233,5259,6330,6462,6529,8838,10291
208,1879,1879.000,148,5968,6222,5310,6326,6465,6545,7957,9611
209,1915,1915.000,139,5912,6209,5220,6308,6467,6549,8941,9318
210,1889,1889.000,122,5950,6219,5293,6304,6479,6561,9654,10675
211,1913,1913.000,152,5927,6183,5238,6271,6430,6481,8013,9732
212,1918,1918.000,139,5895,6181,5195,6322,6461,6526,7799,9525
213,1899,1899.000,132,5973,6232,5271,6310,6438,6513,7912,9767
214,1891,1891.000,141,5943,6200,5296,6307,6489,6689,9563,10237
215,1836,1836.000,132,6176,6446,5426,6574,6712,6839,9446,9826
216,1794,1794.000,146,6234,6385,5585,6525,6641,6764,9516,12020
217,1768,1768.000,150,6264,6399,5657,6504,6670,6784,9434,10434
218,1849,1849.000,173,6103,6330,5403,6433,6588,6659,7979,9473
219,1833,1833.000,146,6189,6378,5452,6534,6653,6728,8246,9673
220,1846,1846.000,133,6177,6492,5410,6564,6633,6716,9757,10615
221,1818,1818.000,138,6177,6458,5521,6547,6650,6766,9077,11260
222,1832,1832.000,135,6191,6477,5452,6570,6715,6812,8225,11547
223,1846,1846.000,132,6094,6408,5412,6546,6609,6668,8355,9858
224,1877,1877.000,160,5940,6161,5320,6258,6428,6547,8880,10149
225,1283,1283.000,119,6024,6256,7823,10732,14297,18678,30230,34744
226,1337,1337.000,160,6132,6341,7454,10551,12008,13436,18340,27207
227,1874,1874.000,173,5907,6112,5324,6247,6400,6488,9456,10265
228,1938,1938.000,132,5810,6071,5169,6152,6281,6334,7747,10598
229,1827,1827.000,144,5897,6124,5463,6269,7271,9148,11235,13433
230,1887,1887.000,134,5978,6215,5315,6313,6505,7559,8030,9405
231,1860,1860.000,133,5845,6162,5359,6274,6423,7855,12132,13086
232,1851,1851.000,146,6036,6281,5397,6392,6518,6662,9138,9717
233,1853,1853.000,139,6166,6440,5406,6654,6776,6887,8246,11900
234,1768,1768.000,144,6359,6575,5645,6710,6907,7100,9793,15779
235,2002,2002.000,137,5161,5397,5021,6509,6673,6789,8453,9926
236,1774,1774.000,135,5180,6129,5625,6284,6485,7939,20949,26853
237,1852,1852.000,137,6061,6374,5383,6517,6685,6787,9656,10453
238,1884,1884.000,120,5971,6244,5316,6341,6505,6583,8042,9539
239,1837,1837.000,128,6062,6251,5426,6372,6531,6681,8924,9586
240,1907,1907.000,142,5938,6240,5256,6327,6423,6569,8869,9455
241,1875,1875.000,130,5980,6185,5332,6307,6435,6525,9236,10266
242,1881,1881.000,134,5962,6200,5314,6328,6472,6579,7869,9496
243,1829,1829.000,124,6119,6276,5468,6390,6529,6587,8022,9723
244,1890,1890.000,137,5925,6221,5283,6311,6437,6540,9540,13542
245,1890,1890.000,161,5930,6200,5287,6274,6384,6486,7893,9409
246,1860,1860.000,136,5990,6256,5385,6388,6517,6629,8988,12662
247,1806,1806.000,144,6218,6489,5534,6579,6649,6741,9619,10521
248,1856,1856.000,146,6094,6360,5379,6433,6499,6570,8210,9794
249,1872,1872.000,135,6070,6371,5346,6457,6518,6577,9333,9662
250,1843,1843.000,151,6104,6420,5423,6501,6568,6613,8325,9692
251,1817,1817.000,138,6122,6360,5499,6491,6623,6698,9978,15140
252,1827,1827.000,139,6175,6512,5484,6638,6796,6913,8379,11507
253,1800,1800.000,135,6239,6560,5531,6687,6825,6951,8547,10052
254,1698,1698.000,143,6205,6488,5914,6625,6825,8508,26588,35074
255,986,986.000,158,8984,10218,10154,11590,17156,20425,34320,38061
256,1841,1841.000,137,5793,6076,5403,6210,6445,9283,11461,12683
257,1857,1857.000,112,5879,6149,5390,6281,6459,6551,11960,27825
258,1815,1815.000,167,5990,6204,5514,6365,6491,7914,10909,12067
259,1865,1865.000,163,5909,6168,5363,6289,6497,7669,10159,11063
260,1897,1897.000,127,5852,6139,5265,6256,6371,6480,7829,9346
261,1886,1886.000,141,5856,6105,5300,6206,6400,6526,9313,10451
262,1874,1874.000,125,5803,6140,5321,6277,6435,7623,12089,13125
263,1888,1888.000,136,5952,6258,5300,6341,6409,6447,7959,9432
264,1863,1863.000,144,5965,6281,5375,6357,6440,6608,9857,11946
265,1815,1815.000,153,6163,6466,5512,6590,6665,6718,8561,9759
266,1792,1792.000,140,6274,6549,5588,6642,6756,6859,8555,9763
267,1864,1864.000,150,5182,6081,5347,6528,6752,7685,11666,31059
268,1820,1820.000,137,6157,6386,5499,6492,6648,6737,9033,9631
269,1845,1845.000,151,6040,6363,5423,6497,6674,6955,9211,10842
270,1847,1847.000,147,6029,6313,5417,6445,6597,6712,8899,17843
271,1844,1844.000,146,6051,6297,5409,6428,6588,6707,9300,10522
272,1899,1899.000,132,5925,6185,5272,6264,6347,6454,7964,9167
273,1881,1881.000,135,5986,6258,5303,6340,6446,6585,8163,9275
274,1846,1846.000,154,6047,6241,5411,6382,6516,6622,9479,10222
275,1925,1925.000,141,5897,6213,5204,6285,6394,6513,7980,9312
276,1918,1918.000,151,5922,6231,5218,6306,6398,6511,7890,9509
277,1864,1864.000,127,5943,6252,5359,6379,6526,6753,8894,10257
278,1881,1881.000,122,5954,6216,5320,6340,6508,6648,8095,9298
279,1783,1783.000,134,6227,6546,5598,6667,6795,6891,9920,15003
280,1849,1849.000,129,6063,6376,5409,6459,6520,6581,8220,9536
281,1869,1869.000,164,6019,6360,5361,6447,6524,6584,9384,10346
282,1826,1826.000,168,6104,6379,5472,6499,6650,6742,8240,9561
283,1816,1816.000,172,6145,6413,5499,6540,6699,6767,8331,9831
284,1290,1290.000,123,6460,6695,7792,9190,12909,18360,30305,33133
285,1347,1347.000,140,6018,6364,7362,10267,11555,12867,17132,17412
286,1950,1950.000,116,5778,6081,5147,6176,6286,6355,7758,9353
287,1917,1917.000,135,5782,6056,5204,6133,6207,6329,9631,10697
288,1788,1788.000,140,5807,6050,5604,6243,7460,10381,13831,25161
289,1830,1830.000,148,5998,6253,5452,6389,6541,7758,9426,10714
290,1888,1888.000,146,5934,6221,5302,6304,6380,6528,7948,9261
291,1921,1921.000,142,5780,6086,5200,6160,6259,6403,9123,10233
292,1922,1922.000,128,5818,6112,5207,6221,6374,6451,7861,10714
293,1855,1855.000,138,5842,6180,5394,6327,6468,7717,12408,15956
294,1876,1876.000,141,5961,6240,5312,6389,6559,6662,9565,10418
295,1858,1858.000,148,6001,6303,5399,6432,6589,6734,8957,9474
296,1801,1801.000,144,6212,6453,5550,6648,6786,6916,8446,10101
297,1770,1770.000,158,6315,6610,5635,6733,6862,6947,10045,10802
298,1757,1757.000,136,6050,6276,5680,6532,6796,7964,12341,32979
299,1806,1806.000,124,6224,6373,5555,6514,6668,6790,8255,9406
300,1828,1828.000,149,6166,6395,5459,6515,6652,6751,9189,9606
301,1850,1850.000,148,6089,6298,5413,6418,6595,6669,10022,11232
302,1872,1872.000,148,6058,6290,5330,6404,6544,6616,8189,9456
303,1881,1881.000,136,6024,6289,5317,6369,6461,6563,8999,9503
304,1878,1878.000,125,5997,6238,5330,6302,6381,6450,9365,10211
305,1876,1876.000,137,5982,6239,5313,6322,6461,6566,8137,9471
306,1896,1896.000,147,5979,6270,5290,6348,6490,6581,7927,11147
307,1851,1851.000,133,6020,6270,5386,6363,6461,6601,9374,10397
308,1891,1891.000,149,5954,6223,5304,6337,6473,6614,9223,9457
309,1888,1888.000,137,5955,6266,5280,6386,6515,6603,8097,9462
310,1791,1791.000,153,6259,6550,5585,6684,6867,7135,8456,9717
311,1801,1801.000,151,6196,6424,5546,6598,6712,6865,9802,10796
312,1849,1849.000,148,6093,6374,5401,6493,6624,6696,8198,9740
313,1749,1749.000,140,6212,6459,5740,6606,6762,8167,13101,29082
314,986,986.000,124,9164,10644,10122,12091,16293,20286,38981,41612
315,1746,1746.000,158,5990,6169,5728,6341,8915,10615,13442,13629
316,1934,1934.000,150,5831,6110,5169,6201,6352,6428,7848,9449
317,1846,1846.000,147,5893,6130,5429,6278,6440,7876,11513,11963
318,1850,1850.000,160,5834,6091,5387,6246,6425,7658,14158,16675
319,1947,1947.000,134,5793,6085,5150,6222,6395,6723,7982,9305
320,1887,1887.000,170,5943,6254,5282,6373,6526,6586,8787,9539
321,1879,1879.000,130,5972,6244,5322,6351,6498,6577,9513,11098
322,1921,1921.000,153,5823,6120,5199,6269,6406,6500,9338,10337
323,1879,1879.000,111,5855,6150,5362,6266,6506,7609,13733,21010
324,1853,1853.000,160,5993,6179,5368,6291,6448,6547,9253,10123
325,1908,1908.000,137,5885,6193,5229,6311,6481,6629,8038,9233
326,1883,1883.000,135,6003,6255,5310,6375,6508,6565,9179,11241
327,1843,1843.000,122,6092,6343,5423,6521,6686,6871,10517,11313
328,1784,1784.000,163,6310,6575,5620,6685,6841,7049,8595,10193
329,1912,1912.000,118,4997,5251,5222,5444,6569,10444,20005,27531
330,1881,1881.000,146,5995,6252,5311,6417,6538,6670,8337,9356
331,1837,1837.000,147,6091,6360,5439,6464,6608,6731,9594,10272
332,1844,1844.000,141,6029,6274,5414,6437,6561,6643,9573,14046
333,1865,1865.000,169,6014,6266,5363,6395,6532,6617,7824,9553
334,1862,1862.000,126,6014,6259,5385,6393,6539,6601,9231,11811
335,1899,1899.000,135,5906,6180,5264,6292,6429,6503,8078,9331
336,1920,1920.000,123,5905,6184,5208,6295,6430,6488,7840,9434
337,1895,1895.000,149,5893,6184,5269,6269,6366,6532,9253,10311
338,1935,1935.000,156,5842,6185,5164,6279,6433,6501,7861,12514
339,1881,1881.000,146,5928,6186,5309,6279,6394,6534,7945,9366
340,1860,1860.000,145,6035,6254,5384,6368,6502,6579,7958,9629
341,1926,1926.000,161,5822,6204,5199,6321,6441,6560,9371,10339
342,1801,1801.000,121,6161,6456,5533,6597,6790,6919,9636,10004
343,1125,1125.000,131,6396,6800,8924,11680,16812,20426,36178,45064
344,1362,1362.000,133,6295,6517,7306,10094,12563,14498,18653,19774
345,1850,1850.000,137,5983,6222,5413,6476,6638,6780,8194,10096
346,1925,1925.000,145,5842,6164,5207,6275,6428,6489,7930,9367
347,1773,1773.000,150,5990,6230,5635,6341,6824,9207,13255,17560
348,1890,1890.000,139,5848,6125,5277,6236,6420,7548,9289,10026
349,1854,1854.000,139,5795,6103,5390,6246,6418,7318,17037,23839
350,1907,1907.000,141,5882,6129,5244,6246,6384,6503,9115,10667
351,1855,1855.000,149,5905,6106,5389,6231,6390,6565,10175,16102
352,1892,1892.000,140,5917,6220,5297,6337,6467,6530,9371,11768
353,1880,1880.000,158,5940,6251,5317,6371,6541,6607,8954,9501
354,1831,1831.000,146,5827,6119,5461,6234,6432,7732,14986,19022
355,1870,1870.000,158,5941,6198,5325,6320,6451,6523,7899,9479
356,1922,1922.000,116,5850,6121,5211,6238,6356,6435,7952,9490
357,1869,1869.000,144,5954,6274,5356,6410,6603,6796,9765,11393
358,1900,1900.000,138,5905,6242,5250,6320,6405,6493,7858,10976
359,1792,1792.000,142,6095,6451,5588,6633,6853,7895,12813,15544
360,1983,1983.000,132,5144,5418,5038,6552,6741,6849,8299,18081
361,1771,1771.000,129,5188,6046,5638,6227,6332,9175,20029,20326
362,1852,1852.000,145,6041,6339,5400,6466,6625,6696,8925,9825
363,1834,1834.000,137,6098,6354,5462,6482,6655,6733,8204,9685
364,1855,1855.000,136,5979,6244,5371,6369,6520,6719,8946,10416
365,1863,1863.000,133,6013,6222,5370,6348,6455,6529,9180,9552
366,1888,1888.000,145,5978,6236,5306,6356,6492,6571,8078,9463
367,1857,1857.000,154,6004,6217,5381,6337,6516,6715,9232,10334
368,1898,1898.000,138,5927,6187,5269,6295,6430,6522,7990,9558
369,1898,1898.000,149,5910,6209,5271,6279,6379,6502,7981,9386
370,1923,1923.000,145,5896,6253,5198,6359,6516,6579,8157,9733
371,1920,1920.000,133,5893,6225,5202,6295,6407,6539,8853,10199
372,1404,1404.000,139,6059,6232,7158,7059,12568,16839,30637,37663
373,1192,1192.000,146,6537,9573,8361,11413,12606,13868,18391,20022
374,1806,1806.000,140,6250,6555,5522,6683,6824,6902,9827,10534
375,1826,1826.000,134,6200,6485,5487,6599,6740,6830,8385,11255
376,1746,1746.000,117,6263,6519,5718,6665,6837,8786,11538,13100
377,1823,1823.000,125,6155,6300,5488,6538,6707,6841,8337,9354
378,1868,1868.000,142,5944,6188,5342,6302,6484,6717,9238,10473
379,1904,1904.000,130,5885,6139,5261,6242,6391,6468,7761,9148
380,1879,1879.000,152,5804,6106,5324,6232,6393,6574,14397,24171
