Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,533.400,6.144,0.321,6.057,6.157,6.270,6.491,6.759,9.293,11.142,0.163
5,543.000,6.109,0.295,6.010,6.115,6.250,6.365,6.522,9.049,12.230,0.164
10,521.600,6.157,0.313,6.080,6.175,6.320,6.454,6.688,9.159,13.308,0.162
15,622.200,5.304,0.300,3.524,6.173,6.538,6.678,6.809,10.023,11.392,0.189
20,803.400,4.116,0.296,3.444,3.513,3.841,6.609,6.881,9.912,53.392,0.243
25,938.400,3.487,0.303,3.425,3.483,3.531,3.591,3.696,5.274,12.628,0.287
30,937.400,3.495,0.270,3.465,3.536,3.601,3.725,3.803,5.024,7.651,0.286
35,884.000,3.736,0.254,3.484,3.551,3.679,4.313,5.670,7.035,14.491,0.268
40,928.400,3.526,0.239,3.483,3.544,3.604,3.742,3.814,5.396,10.798,0.284
45,949.400,3.457,0.277,3.443,3.500,3.559,3.674,3.764,4.202,7.701,0.289
50,683.200,4.787,0.368,3.508,3.771,6.257,6.418,6.516,8.246,31.223,0.209
55,468.400,6.947,0.328,6.159,6.250,6.464,9.578,11.952,16.567,21.526,0.144
60,495.200,6.513,0.297,6.385,6.470,6.602,6.810,8.044,9.574,21.274,0.154
65,504.200,6.348,0.298,6.199,6.376,6.595,6.762,6.887,9.294,11.695,0.158
70,541.400,6.064,0.343,6.017,6.093,6.185,6.317,6.415,8.829,14.928,0.165
75,519.600,6.209,0.294,6.055,6.156,6.296,6.422,6.678,9.413,18.448,0.161
80,516.600,6.310,0.280,6.017,6.265,6.532,6.746,6.906,18.841,37.847,0.158
85,468.000,6.940,0.278,6.203,6.299,6.457,9.438,11.462,17.557,27.378,0.144
90,513.200,6.456,0.252,6.303,6.423,6.562,6.733,7.790,10.739,12.142,0.155
95,503.200,6.524,0.338,6.430,6.547,6.639,6.793,6.907,9.432,10.668,0.153
100,546.400,6.189,0.370,6.077,6.160,6.261,6.430,6.580,9.399,17.690,0.162
105,539.000,6.165,0.302,6.038,6.127,6.241,6.405,6.846,9.309,16.703,0.162
110,515.800,6.462,0.330,6.179,6.362,6.587,6.784,6.928,11.775,29.850,0.155
115,468.000,6.931,0.353,6.216,6.324,6.534,9.683,11.100,14.347,33.249,0.144
120,529.200,6.360,0.324,6.255,6.341,6.526,6.683,6.971,9.284,10.371,0.157
125,503.000,6.480,0.349,6.397,6.493,6.633,6.771,6.896,9.722,17.931,0.154
130,519.400,6.323,0.292,6.176,6.337,6.547,6.712,6.853,8.953,10.611,0.158
135,528.800,6.176,0.295,6.055,6.174,6.274,6.394,6.546,10.249,13.828,0.162
140,518.400,6.293,0.319,6.091,6.193,6.322,6.491,7.525,12.532,26.877,0.159
145,463.600,6.980,0.323,6.259,6.341,6.539,9.528,10.919,15.943,32.722,0.143
150,540.400,6.228,0.347,6.192,6.272,6.355,6.509,6.698,9.238,10.270,0.161
155,508.000,6.433,0.291,6.320,6.442,6.563,6.719,6.914,9.508,12.015,0.155
160,522.400,6.400,0.289,6.322,6.467,6.569,6.728,6.862,8.367,10.702,0.156
165,519.600,6.184,0.306,6.064,6.159,6.251,6.396,6.524,10.735,18.438,0.162
170,495.600,6.628,0.287,6.075,6.206,6.337,7.638,10.946,16.760,29.167,0.151
175,489.600,6.796,0.329,6.126,6.454,6.672,8.686,11.331,19.751,21.072,0.147
180,528.800,6.229,0.299,6.164,6.235,6.334,6.501,6.632,9.439,13.798,0.161
185,519.600,6.308,0.251,6.196,6.280,6.457,6.613,6.809,9.222,25.050,0.159
190,509.200,6.440,0.326,6.350,6.456,6.601,6.739,6.896,8.515,10.468,0.155
195,525.400,6.314,0.290,6.131,6.245,6.496,6.702,6.964,9.759,15.957,0.158
200,478.800,6.820,0.323,5.991,6.100,6.232,9.503,11.468,17.672,32.009,0.147
205,524.800,6.438,0.346,6.214,6.360,6.612,6.846,8.160,10.773,13.642,0.155
210,512.200,6.315,0.356,6.227,6.346,6.491,6.650,6.787,9.641,35.283,0.158
215,531.400,6.257,0.298,6.210,6.285,6.384,6.517,6.617,9.277,10.454,0.160
220,524.800,6.418,0.344,6.305,6.433,6.589,6.737,6.890,9.257,10.632,0.156
