Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
42,3136,3136.000,98,3397,3556,3182,3630,3731,5010,8119,13527
43,3348,3348.000,95,3346,3523,2979,3585,3646,3695,4241,7470
44,3321,3321.000,107,3378,3538,3009,3594,3638,3667,3742,5459
45,3312,3312.000,92,3359,3522,3010,3571,3625,3652,5200,7514
46,3276,3276.000,83,3382,3569,3051,3628,3697,3836,5658,8371
47,3381,3381.000,86,3326,3523,2951,3590,3696,3787,4023,7572
48,3288,3288.000,95,3361,3569,3039,3660,3863,4222,4663,5839
49,3329,3329.000,96,3352,3537,2998,3609,3776,3846,4245,7726
50,3214,3214.000,91,3453,3605,3107,3681,3841,3894,4220,7533
51,3278,3278.000,91,3384,3553,3041,3621,3762,3833,4162,6913
52,3303,3303.000,93,3389,3568,3022,3622,3655,3701,3924,7484
53,3303,3303.000,100,3361,3549,3025,3609,3705,4117,4636,5361
54,3269,3269.000,100,3407,3570,3058,3646,3797,3855,3998,7587
55,3311,3311.000,97,3358,3546,3012,3616,3675,3743,5751,6936
56,2673,2673.000,94,3497,3610,3737,4207,6689,6841,11008,11192
57,2955,2955.000,95,3369,3528,3381,3606,5629,6705,10607,11186
58,3215,3215.000,80,3375,3535,3111,3596,3687,3833,7114,11166
59,3277,3277.000,85,3397,3568,3046,3647,3804,3866,4066,5506
60,3315,3315.000,99,3360,3525,3012,3580,3628,3668,4092,7603
61,3325,3325.000,94,3379,3559,3003,3626,3674,3702,4092,5423
62,3301,3301.000,87,3384,3544,3029,3607,3688,3805,4156,7556
63,3233,3233.000,109,3439,3614,3083,3684,3849,3909,4365,6990
64,3317,3317.000,102,3371,3520,3017,3592,3733,3808,5216,7615
65,3277,3277.000,101,3417,3536,3051,3598,3745,3799,4048,7574
66,3373,3373.000,94,3344,3488,2960,3546,3675,3728,3808,5468
67,3385,3385.000,94,3340,3490,2954,3539,3596,3728,3972,7420
68,3338,3338.000,97,3365,3499,2993,3557,3652,3757,5022,6692
69,3380,3380.000,91,3333,3496,2955,3567,3694,3743,3831,7543
70,3356,3356.000,102,3351,3494,2980,3553,3614,3680,3791,5487
71,2908,2908.000,110,3337,3491,3440,3575,5225,5273,19419,33669
72,1902,1902.000,132,6018,6194,5260,6315,6476,6555,8106,9503
73,1806,1806.000,92,6251,6426,5557,6544,6753,8089,12522,15283
74,872,872.000,112,9442,10917,11400,14010,18807,23417,37037,38410
75,1608,1608.000,104,6153,6276,6233,6584,10483,11016,12300,12510
76,1793,1793.000,123,6286,6530,5578,6664,6787,6881,8677,11665
77,1845,1845.000,107,6256,6427,5416,6596,6707,6812,8335,8568
78,1688,1688.000,124,6314,6429,5908,6602,8052,9844,12319,15088
79,1782,1782.000,111,6246,6395,5612,6547,6755,8040,12320,13388
80,1759,1759.000,115,6455,6623,5695,6721,6848,6978,9643,16529
81,1725,1725.000,130,6424,6569,5787,6695,6866,8295,12158,13314
82,1814,1814.000,110,6342,6495,5510,6604,6768,6874,8270,9697
83,1927,1927.000,105,6041,6244,5185,6352,6585,6735,8165,9301
84,1868,1868.000,115,6006,6193,5352,6261,6323,7602,12052,13157
85,1926,1926.000,109,5929,6085,5194,6164,6327,6424,7816,9235
86,1956,1956.000,106,5871,6063,5108,6139,6291,6427,8620,9268
87,1938,1938.000,95,5925,6077,5161,6131,6273,6332,7775,9839
88,1932,1932.000,123,5896,6048,5177,6142,6287,6347,9059,9982
89,1963,1963.000,105,5851,6016,5078,6201,6325,6464,7750,9064
90,1914,1914.000,123,6046,6225,5235,6323,6453,6554,7835,9241
91,1872,1872.000,132,6069,6207,5333,6276,6445,6497,9226,13536
92,1896,1896.000,121,5952,6093,5270,6225,6342,6382,7692,9062
93,1925,1925.000,102,5972,6140,5185,6235,6356,6450,8658,9305
94,1900,1900.000,111,5980,6121,5268,6213,6371,6434,8959,10273
95,1911,1911.000,110,5985,6144,5233,6233,6426,6490,7826,9455
96,1929,1929.000,91,5962,6132,5187,6241,6404,6502,8203,10577
97,1871,1871.000,100,6081,6241,5345,6349,6500,6586,9507,10424
98,1856,1856.000,118,6106,6263,5373,6353,6500,6566,8079,9695
99,1860,1860.000,122,6130,6299,5381,6559,6724,6873,8167,9324
100,1740,1740.000,105,6467,6602,5759,6719,6883,7063,8892,11684
101,1776,1776.000,130,6360,6532,5606,6657,6963,7158,10022,10971
102,1885,1885.000,117,5150,5355,5312,6099,6556,6791,20026,24501
103,1281,1281.000,100,5244,6190,7823,10917,14089,18804,27267,28742
104,1433,1433.000,118,6131,6306,6943,9591,11144,12437,17755,19436
105,1886,1886.000,117,6060,6219,5311,6326,6476,6546,8067,9890
106,1915,1915.000,115,6011,6220,5216,6320,6472,6571,7937,9443
107,1778,1778.000,121,6156,6323,5637,6488,7412,9193,11092,12483
108,1829,1829.000,119,6123,6325,5456,6522,6698,7855,9455,10433
109,1860,1860.000,105,6232,6434,5372,6543,6655,6730,8283,9615
110,1747,1747.000,130,6318,6467,5728,6591,6773,7058,12634,22998
111,1857,1857.000,115,6168,6391,5383,6502,6683,6748,9556,10408
112,1752,1752.000,107,6353,6531,5695,6639,6861,7237,12524,12959
113,1821,1821.000,115,6351,6544,5499,6654,6793,6839,8577,9749
114,1811,1811.000,115,6325,6545,5506,6656,6798,6876,9975,10594
115,1805,1805.000,116,6112,6219,5547,6459,6657,7772,11780,12455
116,1916,1916.000,121,5995,6175,5218,6261,6419,6471,7755,9425
117,1941,1941.000,90,5930,6140,5150,6215,6274,6390,8563,13665
118,1930,1930.000,104,5904,6100,5164,6181,6326,6409,8961,10184
119,1961,1961.000,96,5861,6034,5110,6108,6194,6302,8833,10589
120,1916,1916.000,125,5944,6097,5210,6187,6343,6410,7786,9307
121,1945,1945.000,96,5889,6044,5157,6161,6307,6413,8482,10043
122,1915,1915.000,127,5979,6179,5220,6261,6414,6488,9061,11152
123,1900,1900.000,109,6050,6244,5256,6342,6471,6583,8041,11110
124,1918,1918.000,117,5957,6108,5209,6256,6419,6520,9020,10255
125,1923,1923.000,115,5928,6077,5195,6145,6244,6379,8820,12040
126,1908,1908.000,126,5944,6118,5233,6199,6368,6411,7702,9051
127,1863,1863.000,115,6065,6197,5374,6312,6457,6559,9403,10345
128,1922,1922.000,103,5971,6113,5204,6222,6351,6441,7794,9300
129,1902,1902.000,109,6004,6139,5262,6306,6455,6672,8035,9746
130,1848,1848.000,118,6158,6288,5395,6367,6521,6598,8086,9465
131,1848,1848.000,92,6131,6258,5418,6352,6548,6655,9295,10481
132,1318,1318.000,97,6238,6534,7579,7785,13445,19205,30260,42612
133,1235,1235.000,113,6223,9386,8092,10912,12251,12760,18285,27910
134,1899,1899.000,99,6052,6181,5269,6281,6421,6486,9347,10335
135,1908,1908.000,118,5994,6157,5231,6262,6406,6470,9005,11233
136,1791,1791.000,109,6084,6249,5593,6396,6889,9092,11982,13626
137,1854,1854.000,121,6134,6286,5387,6457,6708,7635,9251,10412
138,1869,1869.000,118,6090,6241,5347,6302,6360,6485,9055,9578
139,1875,1875.000,128,6083,6230,5336,6363,6517,6593,8076,9343
140,1757,1757.000,127,6265,6514,5687,6620,6806,7990,12635,26404
141,1877,1877.000,115,6187,6390,5322,6460,6546,6616,9618,10418
142,1852,1852.000,103,6216,6374,5399,6457,6645,6692,8268,9765
143,1844,1844.000,128,6291,6438,5426,6637,6754,6927,8367,9855
144,1769,1769.000,108,6395,6552,5646,6667,6827,6930,9764,11116
145,1831,1831.000,106,6315,6496,5459,6601,6725,6833,8413,9882
146,1859,1859.000,98,6051,6223,5382,6364,6489,7754,13034,14128
147,1946,1946.000,101,6000,6192,5137,6260,6389,6436,7848,9914
148,1911,1911.000,115,5959,6096,5236,6191,6337,6392,9048,10128
149,1955,1955.000,108,5885,6033,5115,6092,6160,6307,8761,9284
150,1945,1945.000,117,5902,6079,5139,6152,6310,6386,7713,9353
151,1975,1975.000,127,5806,5988,5057,6048,6128,6332,8944,9973
152,1951,1951.000,125,5875,6032,5122,6096,6254,6300,7685,9178
153,1937,1937.000,125,5927,6071,5171,6260,6376,6547,7724,9009
154,1861,1861.000,102,6061,6199,5363,6305,6446,6536,9569,11043
155,1890,1890.000,89,6043,6180,5295,6277,6420,6449,7906,9294
156,1926,1926.000,105,5919,6086,5191,6194,6353,6408,8961,10387
157,1897,1897.000,120,5959,6086,5267,6181,6331,6400,8804,10081
158,1947,1947.000,119,5883,6053,5139,6154,6309,6368,8645,9480
159,1927,1927.000,101,5992,6171,5187,6257,6421,6473,8124,9470
160,1913,1913.000,114,5929,6139,5212,6268,6392,6460,8824,10783
161,1562,1562.000,113,6032,6204,6603,6376,9820,14368,33836,38116
162,1020,1020.000,135,9477,10750,9500,11417,12684,16215,18229,20001
163,1848,1848.000,93,6215,6386,5414,6496,6658,6747,8484,9623
164,1860,1860.000,94,6147,6306,5366,6410,6553,6673,9114,10629
165,1816,1816.000,105,6092,6258,5520,6394,6628,9068,11129,13577
166,1808,1808.000,112,6202,6350,5528,6477,6630,7903,9445,13990
167,1844,1844.000,112,6148,6307,5419,6397,6593,7766,9488,11914
168,1834,1834.000,106,6154,6281,5440,6389,6506,6613,9146,10748
169,1898,1898.000,102,6091,6287,5275,6430,6557,6629,7910,9628
170,1841,1841.000,112,6176,6325,5431,6414,6596,6720,9382,9650
171,1768,1768.000,97,6153,6296,5653,6393,6633,8039,15083,19656
172,1832,1832.000,98,6262,6391,5467,6533,6659,6733,8231,9733
173,1768,1768.000,124,6377,6484,5643,6580,6693,6839,8454,9780
174,1846,1846.000,123,6241,6411,5433,6507,6647,6715,9355,10426
175,1764,1764.000,106,6376,6550,5645,6666,6820,6945,9475,10087
176,1750,1750.000,97,6389,6557,5723,6696,6884,7230,13196,22444
177,1802,1802.000,103,6177,6477,5536,6600,6799,6901,9177,10454
178,1903,1903.000,114,6007,6187,5258,6261,6436,6500,7882,9449
179,1921,1921.000,94,5993,6171,5213,6258,6428,6484,7932,9245
180,1913,1913.000,103,5984,6138,5230,6240,6389,6422,7808,9479
181,1913,1913.000,125,5915,6090,5218,6188,6342,6419,9071,10085
182,1961,1961.000,113,5869,6048,5102,6137,6298,6370,8120,9398
183,1944,1944.000,112,5896,6071,5143,6124,6209,6362,8760,9162
184,1941,1941.000,114,5891,6053,5148,6114,6193,6251,8909,10022
185,1919,1919.000,113,5941,6139,5218,6267,6382,6464,7826,9420
186,1876,1876.000,117,6105,6268,5322,6343,6508,6581,8008,9604
187,1912,1912.000,99,6009,6216,5227,6324,6461,6543,9584,14533
188,1935,1935.000,128,5902,6072,5164,6153,6310,6372,8397,9184
189,1928,1928.000,109,5944,6112,5181,6206,6366,6432,7793,9246
190,1926,1926.000,112,5965,6133,5205,6202,6368,6435,8840,10249
191,986,986.000,123,6248,9980,10151,12641,18286,23617,32666,34521
192,1595,1595.000,114,5209,6457,6245,6733,11425,12466,18228,19827
193,1932,1932.000,111,5197,5413,5174,5708,6326,6605,20036,20944
194,1866,1866.000,96,6100,6241,5360,6380,6513,6643,9250,10131
195,1778,1778.000,112,6143,6332,5635,6497,6755,9649,12626,18369
196,1892,1892.000,120,6102,6281,5281,6381,6550,6633,8172,9331
197,1892,1892.000,97,6063,6253,5285,6360,6523,7862,10306,12023
198,1892,1892.000,124,6034,6164,5278,6264,6420,6484,9197,10927
199,1888,1888.000,108,6079,6206,5289,6307,6457,6560,7976,9399
200,1900,1900.000,117,6063,6249,5271,6321,6468,6546,9592,10148
201,1892,1892.000,120,6043,6199,5279,6268,6414,6495,9123,9636
202,1761,1761.000,119,6191,6407,5679,6573,6770,7890,12891,22571
203,1816,1816.000,103,6295,6426,5502,6504,6592,6666,8337,9597
204,1799,1799.000,102,6259,6383,5554,6515,6671,6731,9770,11649
205,1821,1821.000,107,6247,6385,5497,6490,6628,6705,9475,9755
206,1842,1842.000,85,6223,6388,5424,6465,6618,6679,8125,9559
207,1734,1734.000,113,6362,6553,5764,6672,6832,7121,14825,33565
208,1815,1815.000,130,6329,6466,5518,6608,6740,6813,8345,9828
209,1866,1866.000,99,6122,6280,5348,6491,6611,6774,8761,10830
210,1880,1880.000,111,6057,6210,5312,6276,6449,6505,9191,9500
211,1900,1900.000,125,5998,6148,5280,6302,6392,6435,8942,10368
212,1905,1905.000,127,5954,6076,5233,6169,6312,6386,8866,10761
213,1931,1931.000,117,5924,6095,5176,6200,6378,6449,7837,9413
214,1922,1922.000,114,5884,6038,5201,6130,6278,6358,10135,11869
215,1963,1963.000,119,5830,6002,5094,6093,6241,6316,7763,9162
216,1949,1949.000,105,5865,6041,5134,6146,6293,6385,9350,10572
217,1893,1893.000,93,5956,6152,5284,6233,6335,6446,8851,10466
218,1919,1919.000,118,5988,6173,5208,6228,6377,6448,7832,9292
219,1891,1891.000,111,6068,6220,5288,6300,6449,6502,7818,9369
220,1210,1210.000,127,6037,6679,8282,11029,14030,17265,23720,29622
221,1557,1557.000,124,6137,6313,6395,8990,10880,12012,14838,17678
222,1880,1880.000,99,6093,6282,5332,6463,6613,6884,8502,9670
223,1763,1763.000,116,6432,6566,5654,6678,6800,6926,8604,10273
224,1706,1706.000,126,6374,6560,5861,6694,8246,9887,12588,13043
225,1945,1945.000,124,5120,5294,5146,5731,6470,6794,20184,30560
226,1845,1845.000,111,6157,6359,5415,6509,6673,6803,8328,9746
227,1847,1847.000,90,6185,6371,5428,6506,6660,7870,11011,12563
228,1889,1889.000,103,6063,6234,5286,6338,6464,6529,7978,9288
229,1875,1875.000,113,6111,6273,5327,6379,6513,6581,9365,9620
230,1862,1862.000,113,6062,6231,5363,6291,6375,7233,9744,15764
231,1919,1919.000,114,6001,6188,5214,6298,6462,6525,8081,9545
232,1881,1881.000,102,6092,6223,5317,6327,6480,6520,8113,9532
233,1763,1763.000,111,6114,6251,5672,6319,6444,7962,13384,30978
234,1803,1803.000,107,6219,6447,5547,6565,6744,6836,9645,13986
235,1818,1818.000,129,6255,6380,5486,6494,6650,6710,9253,9665
236,1834,1834.000,111,6259,6437,5458,6554,6710,6778,8302,10189
237,1824,1824.000,97,6254,6410,5474,6514,6655,6711,9264,12005
238,1730,1730.000,113,6326,6509,5789,6624,6842,8016,15256,21523
239,1779,1779.000,115,6378,6549,5617,6644,6796,6930,9599,11541
240,1816,1816.000,110,6340,6514,5500,6569,6671,6854,8332,9857
241,1848,1848.000,115,6089,6202,5415,6469,6654,6845,9000,10547
242,1905,1905.000,112,6018,6151,5256,6239,6394,6447,7773,9308
243,1906,1906.000,106,5996,6138,5236,6206,6319,6454,7817,9451
244,1942,1942.000,98,5904,6045,5147,6129,6275,6390,8988,10265
245,1926,1926.000,115,5905,6033,5202,6112,6255,6326,7953,9264
246,1932,1932.000,92,5917,6041,5173,6109,6207,6295,8827,10543
247,1990,1990.000,84,5849,5996,5026,6070,6179,6271,8551,11629
248,1933,1933.000,104,5881,6004,5175,6099,6243,6336,7718,9212
249,1522,1522.000,108,5878,6078,6558,6540,11820,14850,24666,28319
250,1312,1312.000,109,6065,9122,7614,10659,12088,12334,17562,18106
251,1919,1919.000,88,5958,6083,5210,6181,6336,6391,7849,9265
252,1940,1940.000,106,5914,6094,5153,6242,6369,6484,7838,9177
253,1804,1804.000,100,6097,6260,5537,6403,6641,8068,11734,17307
254,1821,1821.000,103,6188,6280,5501,6437,6591,7750,9954,14016
255,1780,1780.000,97,6402,6553,5614,6603,6662,6734,8379,9858
256,1862,1862.000,120,5276,6532,5370,6619,6714,6816,8502,9756
257,1949,1949.000,111,5193,5369,5119,6197,6344,6514,19991,33807
258,1821,1821.000,98,6156,6321,5509,6479,6649,7044,12285,13119
259,1842,1842.000,100,6231,6379,5412,6497,6636,6741,8170,9825
260,1850,1850.000,108,6178,6329,5413,6449,6603,6704,10213,11141
261,1878,1878.000,122,6092,6288,5310,6394,6565,6777,9111,9453
262,1873,1873.000,105,6117,6259,5354,6377,6536,6603,7976,9524
263,1775,1775.000,105,6118,6305,5627,6449,6614,8312,18633,27516
264,1868,1868.000,115,6119,6271,5350,6381,6549,6623,9307,10371
265,1894,1894.000,103,6056,6233,5284,6339,6515,6823,8029,9388
266,1781,1781.000,98,6421,6574,5607,6654,6789,6842,9708,9959
267,1842,1842.000,86,6246,6378,5430,6468,6605,6700,9370,10349
268,1743,1743.000,105,6264,6392,5722,6524,6688,8105,15872,18451
269,1829,1829.000,114,6271,6406,5478,6598,6717,6844,8360,10183
270,1773,1773.000,97,6389,6547,5658,6638,6772,7107,8524,10770
271,1788,1788.000,123,6342,6509,5562,6630,6848,7108,8407,10743
272,1802,1802.000,106,6373,6503,5549,6588,6762,6824,8194,10031
273,1878,1878.000,101,6051,6237,5320,6429,6670,6848,9124,9569
274,1872,1872.000,120,6066,6182,5355,6256,6399,6463,9290,10786
275,1874,1874.000,111,5957,6124,5339,6175,6239,7549,10890,12537
276,1894,1894.000,114,5996,6137,5263,6212,6353,6434,7895,9242
277,1951,1951.000,108,5913,6061,5138,6137,6270,6340,8730,10349
278,1951,1951.000,106,5867,6034,5116,6114,6265,6334,7600,9087
279,1095,1095.000,115,7661,10364,9131,11726,13330,15415,19772,25218
280,1770,1770.000,112,5933,6115,5646,6283,9150,10468,17254,18877
281,1868,1868.000,94,5937,6078,5346,6168,6333,7507,12065,13116
282,1828,1828.000,125,6007,6169,5480,6299,6501,8874,11609,12461
283,1901,1901.000,113,6003,6197,5256,6292,6466,7508,7873,9321
284,1880,1880.000,121,6060,6225,5344,6318,6499,7555,9438,14087
285,1824,1824.000,99,6140,6282,5454,6389,6558,6619,9259,14079
286,1814,1814.000,116,6280,6455,5522,6644,6753,6890,8487,9961
287,1785,1785.000,85,6385,6576,5591,6664,6772,7921,11472,12715
288,1965,1965.000,120,5174,5592,5081,6504,6679,6780,8490,9836
289,1726,1726.000,108,5247,6314,5812,6537,6785,13050,19977,20317
290,1805,1805.000,134,6282,6434,5527,6522,6695,6845,9715,10380
291,1869,1869.000,110,6150,6327,5352,6440,6591,6653,8225,9499
292,1866,1866.000,87,6120,6285,5347,6409,6545,6671,9328,9592
293,1873,1873.000,100,6139,6318,5348,6437,6599,6709,8142,9448
294,1768,1768.000,107,6063,6235,5664,6326,6539,8161,19790,31067
295,1897,1897.000,102,6075,6241,5254,6343,6479,6534,7940,11141
296,1891,1891.000,105,6125,6303,5301,6406,6584,6655,8024,9631
297,1870,1870.000,118,6107,6303,5332,6434,6570,6766,9732,10475
298,1816,1816.000,97,6335,6510,5508,6608,6739,6848,8378,9869
299,1791,1791.000,97,6208,6379,5582,6491,6758,8001,12624,17104
300,1835,1835.000,95,6245,6429,5440,6544,6705,6792,9406,9867
301,1798,1798.000,104,6289,6465,5575,6594,6768,6892,9821,10378
302,1783,1783.000,117,6385,6533,5607,6667,6798,6899,9633,9999
303,1797,1797.000,83,6413,6559,5570,6634,6790,6886,8352,10156
304,1826,1826.000,87,6282,6489,5464,6568,6675,6755,10429,11479
305,1871,1871.000,110,6050,6202,5349,6393,6535,6722,8265,9220
306,1935,1935.000,113,5968,6171,5161,6232,6299,6461,7765,9277
307,1924,1924.000,111,5973,6142,5203,6205,6242,6278,9140,10079
308,1623,1623.000,112,5934,6103,6185,6232,11255,12832,16160,19109
309,1282,1282.000,110,6233,9088,7767,10655,11835,12393,17492,19990
310,1917,1917.000,113,6021,6228,5211,6296,6482,6518,7907,9327
311,1859,1859.000,127,6033,6197,5378,6300,6463,7686,10847,17664
312,1880,1880.000,111,5868,6077,5312,6217,6388,9065,11606,12953
313,1906,1906.000,105,5978,6154,5247,6252,6427,7394,8978,9473
314,1897,1897.000,132,6007,6175,5261,6303,6438,6543,9238,10428
315,1913,1913.000,83,5986,6152,5225,6230,6390,6456,7988,9251
316,1925,1925.000,113,6024,6259,5212,6364,6522,6595,8999,9400
317,1861,1861.000,115,6141,6289,5362,6395,6566,6631,9546,10574
318,1865,1865.000,97,6158,6304,5374,6442,6659,6814,8143,9486
319,1783,1783.000,102,6445,6591,5597,6663,6798,6882,9715,9942
320,1851,1851.000,116,5210,5365,5394,6211,6625,10231,19945,20451
321,1892,1892.000,112,6058,6239,5285,6371,6496,6554,8770,10248
322,1854,1854.000,101,6195,6358,5388,6425,6498,6552,9088,9678
323,1835,1835.000,126,6216,6371,5459,6459,6615,6693,8195,9606
324,1874,1874.000,107,6092,6272,5333,6387,6553,6634,9494,10950
325,1709,1709.000,114,6150,6280,5850,6387,6566,7516,19399,36023
326,1869,1869.000,103,6156,6319,5349,6424,6564,6654,8015,9468
327,1830,1830.000,122,6149,6283,5457,6394,6554,6640,9623,10539
328,1917,1917.000,117,6059,6247,5211,6337,6453,6516,7873,9344
329,1865,1865.000,110,6128,6268,5370,6394,6622,6798,8194,9316
330,1734,1734.000,113,6331,6477,5764,6669,6835,8315,13447,21499
331,1846,1846.000,100,6218,6384,5415,6445,6537,6671,9461,10571
332,1824,1824.000,119,6230,6391,5478,6467,6645,6702,9283,9723
333,1783,1783.000,110,6374,6560,5609,6649,6717,6856,8387,9707
334,1825,1825.000,113,6340,6510,5479,6585,6645,6694,9861,11454
335,1836,1836.000,100,6313,6479,5454,6545,6598,6647,8422,9823
336,1842,1842.000,119,6303,6504,5439,6565,6651,6776,9621,15431
337,1898,1898.000,108,6027,6194,5240,6243,6426,6592,9318,10226
338,1129,1129.000,110,6180,9152,8884,11440,14527,17143,23045,28123
339,1836,1836.000,96,5840,6024,5444,6168,7642,10289,11856,17301
340,1940,1940.000,123,5928,6092,5139,6180,6320,6386,7823,9380
341,1862,1862.000,107,5886,6062,5383,6222,6415,9283,11750,13580
342,1869,1869.000,106,6067,6223,5346,6334,6503,7672,9091,9256
343,1878,1878.000,116,6069,6210,5312,6301,6450,6513,9033,11058
344,1935,1935.000,122,5939,6103,5180,6178,6269,6366,8967,10523
345,1968,1968.000,104,5917,6106,5079,6200,6339,6402,7730,9387
346,1890,1890.000,98,6051,6228,5281,6340,6504,6583,9168,9384
347,1919,1919.000,107,5978,6155,5217,6245,6383,6467,9282,10373
348,1870,1870.000,105,6079,6231,5345,6330,6529,6605,7964,9416
349,1809,1809.000,98,6192,6339,5525,6455,6595,6700,9327,9666
350,1785,1785.000,105,6227,6401,5604,6634,6846,7969,12962,13125
351,1907,1907.000,97,5191,6464,5242,6591,6769,6877,9251,10424
352,1895,1895.000,101,5171,5425,5272,6175,6430,6541,20263,29461
353,1897,1897.000,119,6118,6355,5270,6462,6610,6732,8421,9527
354,1846,1846.000,101,6168,6329,5410,6436,6533,6629,10116,11158
355,1855,1855.000,116,6105,6243,5402,6389,6515,6788,12151,13720
356,1754,1754.000,114,6081,6237,5688,6319,6454,7804,22307,29269
357,1887,1887.000,116,6075,6228,5308,6324,6465,6524,9162,10324
358,1875,1875.000,112,6063,6207,5320,6287,6438,6490,7812,11030
359,1849,1849.000,124,6128,6259,5405,6378,6505,6570,8052,11208
360,1870,1870.000,124,6089,6228,5354,6312,6456,6580,9259,10138
361,1773,1773.000,119,6152,6350,5637,6475,6655,8023,17250,27374
362,1838,1838.000,106,6237,6387,5443,6490,6663,6715,8432,9693
363,1807,1807.000,111,6278,6418,5529,6529,6681,6753,8380,9559
364,1819,1819.000,112,6234,6373,5494,6466,6574,6628,9538,12945
365,1816,1816.000,99,6290,6505,5499,6593,6751,6817,8229,9974
366,1814,1814.000,97,6366,6564,5524,6678,6853,6911,9765,10205
367,1211,1211.000,118,6511,9202,8239,10874,13246,16698,20564,23053
368,1731,1731.000,120,5902,6071,5782,6302,10418,10854,12047,13277
369,1944,1944.000,97,5899,6055,5141,6155,6287,6362,7739,9337
370,1904,1904.000,113,5944,6083,5260,6199,6334,6461,9201,13224
371,1895,1895.000,123,5865,6052,5262,6154,6973,7680,10599,11820
372,1905,1905.000,111,5951,6068,5251,6206,6328,6622,7855,9105
373,1903,1903.000,112,6002,6229,5258,6323,6510,6571,8517,9703
374,1903,1903.000,116,6036,6219,5248,6274,6393,6482,9136,10191
375,1938,1938.000,113,5956,6098,5169,6206,6273,6331,7922,9319
376,1938,1938.000,107,5948,6141,5146,6238,6382,6460,8840,9259
377,1927,1927.000,116,5959,6117,5192,6214,6366,6464,8707,10201
378,1906,1906.000,118,5977,6123,5239,6233,6360,6426,7743,9467
379,1916,1916.000,111,6010,6164,5232,6296,6397,6559,8920,9761
