Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
383,2213,2213.000,107,480,6317,4527,6629,6786,6921,8436,10407
384,2182,2182.000,104,508,6276,4578,6541,6714,6865,9883,14855
385,2232,2232.000,99,510,6191,4467,6473,6627,6749,8174,10935
386,2258,2258.000,105,451,6234,4438,6470,6682,6801,8619,9722
387,2153,2153.000,106,448,6478,4647,6671,6831,6895,8715,11532
388,2158,2158.000,115,430,6398,4628,6609,6804,7778,11398,12375
389,2133,2133.000,107,419,6085,4690,6344,6570,7279,21948,28162
390,2417,2417.000,88,429,5812,4142,6150,6226,6337,9159,10510
391,2331,2331.000,110,420,5946,4277,6153,6316,6388,9061,10356
392,2387,2387.000,92,447,5851,4193,6098,6228,6306,7628,9398
393,2398,2398.000,104,436,5852,4165,6134,6278,6357,7877,9230
394,2183,2183.000,107,444,6001,4577,6272,6477,6998,19980,27003
395,2355,2355.000,96,450,5925,4253,6157,6329,6415,9293,11096
396,2331,2331.000,101,443,5948,4288,6180,6312,6411,7874,9264
397,2309,2309.000,96,467,6029,4322,6253,6401,6472,7936,9506
398,2318,2318.000,97,443,6053,4320,6291,6473,6615,8738,10756
399,1496,1496.000,108,472,6597,6739,9239,13076,15767,30746,41660
400,2112,2112.000,101,466,6086,4688,6368,7874,8864,10254,31653
401,2192,2192.000,101,480,6297,4578,6480,6646,6767,9614,11271
402,2101,2101.000,98,482,6254,4741,6434,7364,8234,12058,13657
403,2247,2247.000,94,487,6162,4451,6378,6515,6625,8102,11479
404,2253,2253.000,99,473,6115,4439,6352,6462,6558,8434,9410
405,2281,2281.000,95,460,6105,4380,6324,6485,6576,8065,10374
406,2250,2250.000,120,448,6155,4437,6332,6494,6576,8063,9620
407,2285,2285.000,105,455,6117,4374,6343,6489,6666,9103,9775
408,2306,2306.000,102,445,6058,4341,6336,6505,6615,8268,10309
409,2282,2282.000,93,447,6185,4391,6556,6705,6859,8504,10020
410,2179,2179.000,119,477,6349,4594,6548,6805,7008,8425,9815
411,2213,2213.000,81,446,6263,4497,6504,6710,7017,8977,10420
412,2264,2264.000,106,445,6127,4416,6431,6526,6660,9213,11860
413,2197,2197.000,109,459,6315,4557,6611,6796,6896,8423,9849
414,2181,2181.000,107,530,6311,4588,6596,6688,6810,8441,10003
415,2245,2245.000,112,490,6245,4449,6595,6752,6836,9592,10667
416,2311,2311.000,107,495,6066,4328,6333,6602,6720,8207,9465
417,2254,2254.000,96,531,6100,4434,6281,6464,6556,9089,9614
418,2374,2374.000,97,482,5851,4210,6191,6308,6435,7821,10369
419,2348,2348.000,110,490,5881,4260,6149,6293,6407,7783,9425
420,2017,2017.000,111,500,6142,4952,6322,6591,10156,20923,29181
421,1442,1442.000,122,474,7797,6941,10664,12665,16358,20527,21305
422,2111,2111.000,108,490,5965,4736,6214,9217,10651,14830,16989
423,2340,2340.000,103,491,5955,4256,6282,6442,6532,7969,9379
424,2175,2175.000,96,495,6213,4605,6461,6714,8084,11772,15651
425,2121,2121.000,118,470,6340,4709,6658,6835,7513,12993,21033
426,2417,2417.000,104,437,5224,4131,5866,6613,6740,7941,40087
427,2229,2229.000,107,463,6187,4501,6456,6623,6784,8049,9703
428,2192,2192.000,102,451,6278,4550,6508,6678,6815,9744,10407
429,2302,2302.000,94,439,6077,4343,6390,6566,6691,8848,9556
430,2255,2255.000,99,445,6193,4440,6419,6567,6673,8173,9520
431,2254,2254.000,90,434,6189,4434,6376,6553,6654,8077,9778
432,2306,2306.000,106,443,6020,4325,6300,6435,6532,8072,10908
433,2281,2281.000,104,450,6083,4396,6317,6400,6466,8215,9492
434,2234,2234.000,108,455,6158,4468,6393,6551,6657,9440,11773
435,2274,2274.000,98,433,6121,4392,6372,6534,6639,8434,10302
436,2172,2172.000,89,446,6286,4608,6571,6648,6741,9637,17068
437,2258,2258.000,100,440,6214,4429,6486,6618,6681,8256,9636
438,2259,2259.000,105,445,6160,4426,6505,6656,6750,8522,13379
439,2229,2229.000,108,447,6222,4478,6460,6649,6758,9397,13044
440,2189,2189.000,108,465,6336,4577,6589,6758,6915,8538,10052
441,2190,2190.000,100,452,6342,4563,6627,6812,6904,8657,10162
442,2203,2203.000,92,460,6340,4538,6570,6716,6776,8550,10572
443,1542,1542.000,93,451,6476,6499,9080,13098,16617,23539,27712
444,1614,1614.000,120,522,6319,6180,9354,10916,12071,17591,20568
445,2325,2325.000,95,447,6037,4303,6289,6462,6537,8062,10309
446,2273,2273.000,108,423,5921,4386,6189,6377,7689,11733,15702
447,2343,2343.000,101,439,5933,4271,6209,6336,6452,7801,9767
448,2333,2333.000,112,441,5982,4292,6263,6363,6496,7874,9457
449,2313,2313.000,98,438,6006,4311,6222,6374,6460,9192,10414
450,2308,2308.000,94,442,6063,4331,6320,6490,6593,8024,9567
451,2008,2008.000,97,456,6510,4979,6696,6869,8384,14500,23032
452,2321,2321.000,107,439,5261,4306,6472,6703,6852,20001,23353
453,2317,2317.000,107,470,5781,4325,6311,6491,6653,8142,9651
454,2260,2260.000,104,443,6181,4417,6445,6609,6680,8096,9864
455,2264,2264.000,101,441,6103,4421,6330,6464,6569,9452,12179
456,2187,2187.000,93,445,6063,4576,6237,6416,7122,12549,29164
457,2325,2325.000,98,431,6027,4291,6278,6409,6515,7913,9428
458,2288,2288.000,94,447,6126,4361,6298,6473,6560,7833,9644
459,2276,2276.000,95,485,6071,4400,6292,6444,6521,9266,10287
460,2337,2337.000,95,456,5995,4276,6286,6447,6525,7928,9599
461,2140,2140.000,112,486,6346,4674,6612,6796,6959,9617,10060
462,2297,2297.000,112,461,6124,4352,6425,6614,6836,8259,10515
463,2327,2327.000,102,451,6085,4290,6414,6611,6691,8133,9890
464,2250,2250.000,114,467,6204,4445,6451,6625,6770,8096,9800
465,1532,1532.000,125,480,6463,6527,9348,11924,15608,29243,36993
466,1865,1865.000,96,456,6036,5359,7725,10548,11711,17360,18737
467,2340,2340.000,90,479,5904,4270,6094,6155,6265,7755,9093
468,2300,2300.000,112,449,5926,4352,6182,6424,7788,10671,11784
469,2348,2348.000,106,452,5878,4258,6071,6273,6666,9010,10118
470,2315,2315.000,106,467,5954,4313,6162,6312,6427,7645,10643
471,2357,2357.000,104,421,6026,4243,6298,6487,6554,8127,9370
472,2312,2312.000,106,462,5977,4325,6252,6414,6540,9091,10478
473,2386,2386.000,110,454,5837,4185,6131,6301,6369,7934,12323
474,2348,2348.000,106,452,5954,4270,6215,6358,6489,7954,9599
475,2325,2325.000,106,455,5968,4290,6213,6364,6457,7966,10288
476,2297,2297.000,96,452,6040,4348,6250,6406,6536,7823,9295
477,2334,2334.000,107,442,6064,4296,6338,6526,6623,7929,9689
478,2211,2211.000,107,459,6244,4512,6571,6691,6743,9338,9971
479,2182,2182.000,101,462,6366,4591,6611,6722,6817,8491,10607
480,2375,2375.000,109,440,5203,4202,5527,6530,6684,19376,36479
481,2107,2107.000,95,429,5926,4741,6332,6517,8010,29201,45609
482,2288,2288.000,97,455,6099,4375,6329,6512,6631,9208,10689
483,2293,2293.000,101,461,6033,4360,6257,6411,6508,9440,12140
484,2281,2281.000,110,454,6103,4388,6323,6469,6562,7828,9338
485,2315,2315.000,94,448,6042,4314,6303,6473,6566,8873,10428
486,2278,2278.000,88,427,6020,4384,6257,6436,6569,10598,12681
487,1194,1194.000,112,466,9789,8379,11832,15187,17812,22101,26346
488,2025,2025.000,111,450,6349,4932,6651,8257,10605,12369,13854
489,2250,2250.000,99,428,6247,4455,6568,6736,6819,9933,11747
490,2047,2047.000,108,446,6431,4876,6622,7260,8412,12745,18483
491,2272,2272.000,87,439,6158,4396,6435,6653,6827,8410,9952
492,2348,2348.000,104,438,5968,4261,6267,6438,6557,9299,10775
493,2361,2361.000,97,450,5941,4231,6184,6332,6405,7628,10813
494,2333,2333.000,104,441,5990,4291,6173,6338,6427,7772,10860
495,2381,2381.000,93,397,5824,4193,6098,6169,6341,9071,10109
496,2385,2385.000,94,408,5884,4189,6084,6225,6325,7668,9162
497,2352,2352.000,94,449,5914,4250,6213,6294,6385,7792,9370
498,2334,2334.000,90,432,6023,4277,6284,6455,6556,7894,9528
499,2359,2359.000,93,451,5931,4241,6143,6306,6446,7761,10501
500,2333,2333.000,91,446,5933,4293,6138,6320,6384,9003,9431
501,2314,2314.000,89,444,5994,4310,6238,6388,6492,7693,9451
502,2395,2395.000,94,475,5885,4176,6234,6391,6495,9237,10142
503,2332,2332.000,95,461,5994,4297,6248,6422,6517,8149,10661
504,2308,2308.000,96,424,6071,4319,6355,6519,6630,8062,9611
505,2307,2307.000,94,378,6215,4348,6528,6740,6942,9338,10645
506,2223,2223.000,96,389,6344,4490,6576,6663,6740,9704,9996
507,2348,2348.000,102,413,5313,4263,6319,6616,6792,9025,27216
508,1969,1969.000,105,425,5574,5090,6284,7854,12901,24195,29360
509,1274,1274.000,105,411,9412,7855,11102,13168,17678,31567,36499
510,2173,2173.000,96,444,6173,4583,6341,6568,8031,11775,18121
511,2194,2194.000,99,432,6161,4548,6399,6599,7975,11518,11895
512,2107,2107.000,116,445,6361,4768,6668,6854,8281,12347,17363
513,2263,2263.000,95,423,6235,4403,6509,6672,6779,8299,11547
514,2180,2180.000,103,450,6351,4578,6492,6687,6759,8329,9882
515,2125,2125.000,106,447,6521,4706,6695,6845,6924,8580,10129
516,2203,2203.000,100,415,6371,4539,6612,6796,6864,9366,10495
517,2294,2294.000,90,431,6170,4364,6529,6687,6833,8426,9928
518,2215,2215.000,107,398,6081,4506,6252,6414,6589,12459,14944
519,2311,2311.000,107,420,5971,4332,6165,6435,6931,9030,10018
520,2421,2421.000,101,362,5861,4129,6073,6234,6295,7729,10639
521,2362,2362.000,110,371,5935,4233,6117,6280,6352,7760,12297
522,2403,2403.000,105,373,5872,4156,6142,6291,6380,8829,10508
523,2335,2335.000,105,453,6006,4284,6246,6393,6488,7858,9652
524,2310,2310.000,107,471,6032,4329,6275,6420,6485,7851,9599
525,2352,2352.000,115,479,5907,4250,6165,6284,6388,7795,10171
526,2403,2403.000,100,442,5810,4153,6162,6316,6396,8507,9403
527,2386,2386.000,95,436,5899,4197,6227,6372,6440,8011,9558
528,2307,2307.000,97,451,6020,4328,6244,6383,6487,7703,9514
529,2345,2345.000,95,426,6028,4266,6293,6495,6582,8076,10353
530,1752,1752.000,113,453,6229,5761,6414,9800,17187,33604,38143
531,1322,1322.000,117,453,9384,7491,10876,13091,17036,18842,21448
532,2311,2311.000,102,433,6050,4323,6295,6476,6541,9148,10428
533,2194,2194.000,106,446,6107,4563,6263,6497,8167,11112,13546
534,2297,2297.000,104,439,6049,4344,6300,6473,6754,8870,10875
535,2341,2341.000,107,445,6014,4277,6320,6408,6531,8142,9612
536,2309,2309.000,88,440,6065,4324,6309,6494,6604,8089,10470
537,2311,2311.000,97,467,6093,4330,6296,6460,6571,7930,9472
538,2182,2182.000,103,468,6261,4572,6551,6667,6804,8485,10152
539,2275,2275.000,107,462,6177,4407,6476,6650,6784,8558,10657
540,2223,2223.000,99,465,6254,4494,6466,6650,6734,8467,9791
541,2206,2206.000,100,468,6223,4526,6411,6513,6604,8115,11287
542,2206,2206.000,97,475,6337,4532,6641,6833,6978,9802,10805
543,2048,2048.000,107,470,6203,4881,6558,6746,8203,17499,27644
544,2306,2306.000,91,477,6031,4336,6201,6430,7079,8505,9494
545,2334,2334.000,111,455,5986,4289,6191,6355,6664,8207,12440
546,2323,2323.000,105,438,5935,4300,6114,6396,6639,8346,10228
547,2408,2408.000,107,453,5776,4149,6065,6193,6274,7780,9080
548,2413,2413.000,110,434,5850,4145,6124,6294,6351,7771,9369
549,2141,2141.000,98,464,5940,4659,6111,6318,7683,20416,27864
550,2364,2364.000,106,457,5833,4242,6087,6151,6199,7687,9225
551,2329,2329.000,106,439,5993,4292,6224,6380,6498,7810,9570
552,2004,2004.000,107,459,6097,4987,6317,9310,12064,15160,23296
553,1389,1389.000,110,465,9469,7195,11436,12727,13709,18638,18840
554,2142,2142.000,97,465,6443,4665,6630,6821,6945,8446,10089
555,2240,2240.000,99,461,5244,4467,6073,6661,9009,21048,21617
556,2333,2333.000,92,430,6033,4284,6363,6546,6796,8351,13302
557,2238,2238.000,107,461,6188,4456,6415,6564,6645,8351,9748
558,2290,2290.000,103,466,6105,4366,6363,6545,6663,8052,9756
559,2317,2317.000,95,457,6036,4328,6311,6477,6585,9153,10209
560,2252,2252.000,100,474,6118,4439,6259,6412,6598,9121,10934
561,2369,2369.000,116,441,5954,4212,6295,6401,6473,7937,9574
562,2333,2333.000,108,459,6023,4286,6332,6486,6637,9112,10221
563,2331,2331.000,96,462,5998,4290,6300,6461,6557,8045,10742
564,2283,2283.000,100,440,6131,4381,6343,6544,6752,8136,9265
565,2205,2205.000,116,456,6338,4528,6626,6823,7035,9497,10999
566,2236,2236.000,106,452,6229,4472,6446,6641,6788,8708,10399
567,2250,2250.000,118,466,6189,4456,6438,6585,6693,8405,11128
568,2223,2223.000,113,538,6222,4475,6460,6573,6653,8065,9566
569,2217,2217.000,101,493,6318,4528,6571,6714,6841,8424,10609
570,2245,2245.000,111,482,6170,4433,6529,6641,6770,9230,9740
571,2262,2262.000,105,481,6158,4439,6545,6651,6791,8248,9921
572,2323,2323.000,109,466,5970,4290,6265,6438,6525,7837,9444
573,2323,2323.000,108,476,5997,4314,6221,6390,6487,8042,10407
574,2170,2170.000,94,470,6009,4675,6178,6395,7741,17763,25477
575,1236,1236.000,113,482,9275,7977,11567,14426,17630,27349,31255
576,2145,2145.000,98,463,6027,4652,6252,7451,10076,11737,17252
577,2187,2187.000,104,497,6023,4579,6240,6449,7826,11039,12002
578,2329,2329.000,108,429,6002,4280,6301,6487,6725,8015,9362
579,2293,2293.000,97,455,6105,4362,6399,6569,6656,9184,10884
580,2082,2082.000,104,499,6316,4806,6612,6798,7220,12319,13699
581,2332,2332.000,95,457,5326,4312,6507,6655,6780,14693,22031
582,2230,2230.000,103,448,5741,4456,6352,6538,6927,19288,21119
583,2200,2200.000,94,447,6303,4544,6481,6657,6756,9488,10425
584,2221,2221.000,94,455,6229,4504,6406,6581,6654,8117,10929
585,2248,2248.000,98,467,6151,4439,6417,6584,6699,8125,11058
586,2279,2279.000,99,452,6104,4387,6349,6517,6638,8289,10543
587,2319,2319.000,99,444,6039,4313,6300,6487,6579,8872,9686
588,2332,2332.000,109,445,6050,4278,6364,6520,6601,8080,9547
589,2304,2304.000,100,455,6013,4351,6347,6420,6495,8111,10330
590,2326,2326.000,124,432,6055,4293,6302,6486,6587,8254,9336
591,2347,2347.000,110,418,6126,4264,6436,6617,6762,8295,9947
592,2219,2219.000,98,474,6317,4505,6614,6740,6855,9699,11131
593,2315,2315.000,118,453,6070,4304,6441,6543,6622,8203,10363
594,2217,2217.000,97,494,6239,4511,6455,6646,6786,8213,9846
595,2232,2232.000,99,465,6279,4490,6520,6705,6833,8602,9777
596,2179,2179.000,106,442,6378,4585,6627,6819,6930,8642,10694
597,1333,1333.000,112,476,8338,7519,10425,13427,18244,27921,32462
598,1984,1984.000,114,466,5979,5023,6192,10089,11096,13597,15997
599,2335,2335.000,111,474,5904,4252,6114,6224,6316,7750,9640
