Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,UpdateEmployee,1722222853.024377,632,0,1
4,DeleteEmployee,1722222853.025010,1441,0,1
1,InsertPosition,1722222853.026453,561,0,1
1,InsertPosition,1722222853.027016,566,0,1
1,InsertPosition,1722222853.027584,565,0,1
2,UpdatePosition,1722222853.028151,750,0,1
1,InsertPosition,1722222853.028902,567,0,1
3,UpdateEmployee,1722222853.029471,629,0,1
2,UpdatePosition,1722222853.030102,751,0,1
1,InsertPosition,1722222853.030855,595,0,1
3,UpdateEmployee,1722222853.031452,622,0,1
2,UpdatePosition,1722222853.032075,720,0,1
3,UpdateEmployee,1722222853.032797,567,0,1
2,UpdatePosition,1722222853.033366,694,0,1
1,InsertPosition,1722222853.034061,581,0,1
3,UpdateEmployee,1722222853.034644,675,0,1
1,InsertPosition,1722222853.035321,592,0,1
2,UpdatePosition,1722222853.035914,691,0,1
1,InsertPosition,1722222853.036607,575,0,1
3,UpdateEmployee,1722222853.037183,633,0,1
2,UpdatePosition,1722222853.037817,694,0,1
4,DeleteEmployee,1722222853.038512,1523,0,1
2,UpdatePosition,1722222853.040037,726,0,1
1,InsertPosition,1722222853.040765,586,0,1
2,UpdatePosition,1722222853.041352,718,0,1
3,UpdateEmployee,1722222853.042071,600,0,1
4,DeleteEmployee,1722222853.042673,1438,0,1
4,DeleteEmployee,1722222853.044113,1438,0,1
4,DeleteEmployee,1722222853.045553,1373,0,1
1,InsertPosition,1722222853.046927,565,0,1
3,UpdateEmployee,1722222853.047494,696,0,1
1,InsertPosition,1722222853.048191,599,0,1
3,UpdateEmployee,1722222853.048791,639,0,1
4,DeleteEmployee,1722222853.049431,1457,0,1
2,UpdatePosition,1722222853.050890,663,0,1
1,InsertPosition,1722222853.051554,577,0,1
2,UpdatePosition,1722222853.052133,742,0,1
2,UpdatePosition,1722222853.052876,748,0,1
1,InsertPosition,1722222853.053626,600,0,1
4,DeleteEmployee,1722222853.054227,1461,0,1
3,UpdateEmployee,1722222853.055690,707,0,1
3,UpdateEmployee,1722222853.056398,601,0,1
2,UpdatePosition,1722222853.057000,714,0,1
3,UpdateEmployee,1722222853.057716,638,0,1
1,InsertPosition,1722222853.058355,593,0,1
2,UpdatePosition,1722222853.058950,716,0,1
2,UpdatePosition,1722222853.059668,745,0,1
4,DeleteEmployee,1722222853.060414,1399,0,1
1,InsertPosition,1722222853.061815,629,0,1
2,UpdatePosition,1722222853.062445,694,0,1
3,UpdateEmployee,1722222853.063141,665,0,1
4,DeleteEmployee,1722222853.063807,1448,0,1
4,DeleteEmployee,1722222853.065257,1494,0,1
3,UpdateEmployee,1722222853.066752,637,0,1
2,UpdatePosition,1722222853.067391,729,0,1
1,InsertPosition,1722222853.068121,602,0,1
2,UpdatePosition,1722222853.068724,769,0,1
3,UpdateEmployee,1722222853.069495,695,0,1
2,UpdatePosition,1722222853.070192,743,0,1
2,UpdatePosition,1722222853.070936,762,0,1
4,DeleteEmployee,1722222853.071699,1454,0,1
1,InsertPosition,1722222853.073154,614,0,1
1,InsertPosition,1722222853.073771,622,0,1
2,UpdatePosition,1722222853.074394,602,0,1
3,UpdateEmployee,1722222853.074997,667,0,1
3,UpdateEmployee,1722222853.075666,666,0,1
1,InsertPosition,1722222853.076333,607,0,1
1,InsertPosition,1722222853.076941,594,0,1
2,UpdatePosition,1722222853.077536,776,0,1
4,DeleteEmployee,1722222853.078314,1471,0,1
3,UpdateEmployee,1722222853.079787,611,0,1
4,DeleteEmployee,1722222853.080399,1447,0,1
1,InsertPosition,1722222853.081848,599,0,1
3,UpdateEmployee,1722222853.082449,640,0,1
3,UpdateEmployee,1722222853.083090,654,0,1
1,InsertPosition,1722222853.083746,606,0,1
3,UpdateEmployee,1722222853.084353,652,0,1
1,InsertPosition,1722222853.085007,607,0,1
1,InsertPosition,1722222853.085614,604,0,1
1,InsertPosition,1722222853.086220,590,0,1
4,DeleteEmployee,1722222853.086812,1443,0,1
3,UpdateEmployee,1722222853.088257,663,0,1
2,UpdatePosition,1722222853.088921,687,0,1
3,UpdateEmployee,1722222853.089610,651,0,1
2,UpdatePosition,1722222853.090263,651,0,1
3,UpdateEmployee,1722222853.090915,665,0,1
3,UpdateEmployee,1722222853.091581,615,0,1
3,UpdateEmployee,1722222853.092197,632,0,1
1,InsertPosition,1722222853.092830,603,0,1
2,UpdatePosition,1722222853.093435,732,0,1
3,UpdateEmployee,1722222853.094169,677,0,1
3,UpdateEmployee,1722222853.094847,655,0,1
3,UpdateEmployee,1722222853.095504,626,0,1
1,InsertPosition,1722222853.096131,592,0,1
2,UpdatePosition,1722222853.096725,722,0,1
3,UpdateEmployee,1722222853.097448,611,0,1
3,UpdateEmployee,1722222853.098061,627,0,1
3,UpdateEmployee,1722222853.098690,676,0,1
1,InsertPosition,1722222853.099368,626,0,1
1,InsertPosition,1722222853.099995,583,0,1
1,InsertPosition,1722222853.100580,600,0,1
3,UpdateEmployee,1722222853.101182,647,0,1
3,UpdateEmployee,1722222853.101830,637,0,1
2,UpdatePosition,1722222853.102469,746,0,1
3,UpdateEmployee,1722222853.103216,639,0,1
3,UpdateEmployee,1722222853.103856,620,0,1
4,DeleteEmployee,1722222853.104478,1467,0,1
2,UpdatePosition,1722222853.105946,712,0,1
1,InsertPosition,1722222853.106659,590,0,1
1,InsertPosition,1722222853.107251,610,0,1
2,UpdatePosition,1722222853.107863,789,0,1
3,UpdateEmployee,1722222853.108654,680,0,1
3,UpdateEmployee,1722222853.109335,633,0,1
3,UpdateEmployee,1722222853.109970,622,0,1
1,InsertPosition,1722222853.110594,629,0,1
3,UpdateEmployee,1722222853.111224,668,0,1
1,InsertPosition,1722222853.111894,602,0,1
1,InsertPosition,1722222853.112498,593,0,1
3,UpdateEmployee,1722222853.113092,645,0,1
2,UpdatePosition,1722222853.113739,709,0,1
1,InsertPosition,1722222853.114449,598,0,1
2,UpdatePosition,1722222853.115049,742,0,1
2,UpdatePosition,1722222853.115793,616,0,1
3,UpdateEmployee,1722222853.116410,682,0,1
2,UpdatePosition,1722222853.117093,791,0,1
1,InsertPosition,1722222853.117885,604,0,1
2,UpdatePosition,1722222853.118491,604,0,1
4,DeleteEmployee,1722222853.119097,1438,0,1
3,UpdateEmployee,1722222853.120536,654,0,1
1,InsertPosition,1722222853.121191,587,0,1
1,InsertPosition,1722222853.121779,756,0,1
2,UpdatePosition,1722222853.122537,768,0,1
1,InsertPosition,1722222853.123307,605,0,1
3,UpdateEmployee,1722222853.123913,632,0,1
1,InsertPosition,1722222853.124547,586,0,1
4,DeleteEmployee,1722222853.125135,1496,0,1
1,InsertPosition,1722222853.126632,603,0,1
4,DeleteEmployee,1722222853.127236,1445,0,1
2,UpdatePosition,1722222853.128682,607,0,1
4,DeleteEmployee,1722222853.129291,1452,0,1
3,UpdateEmployee,1722222853.130744,651,0,1
2,UpdatePosition,1722222853.131397,773,0,1
4,DeleteEmployee,1722222853.132171,1655,0,1
1,InsertPosition,1722222853.133828,656,0,1
1,InsertPosition,1722222853.134487,637,0,1
2,UpdatePosition,1722222853.135126,810,0,1
2,UpdatePosition,1722222853.135938,712,0,1
3,UpdateEmployee,1722222853.136652,640,0,1
3,UpdateEmployee,1722222853.137295,655,0,1
1,InsertPosition,1722222853.137952,620,0,1
4,DeleteEmployee,1722222853.138574,1419,0,1
1,InsertPosition,1722222853.139994,595,0,1
2,UpdatePosition,1722222853.140590,627,0,1
4,DeleteEmployee,1722222853.141219,1478,0,1
2,UpdatePosition,1722222853.142698,746,0,1
1,InsertPosition,1722222853.143445,612,0,1
4,DeleteEmployee,1722222853.144059,1429,0,1
1,InsertPosition,1722222853.145490,600,0,1
2,UpdatePosition,1722222853.146092,612,0,1
4,DeleteEmployee,1722222853.146706,1474,0,1
3,UpdateEmployee,1722222853.148181,631,0,1
3,UpdateEmployee,1722222853.148814,649,0,1
2,UpdatePosition,1722222853.149464,719,0,1
1,InsertPosition,1722222853.150185,593,0,1
3,UpdateEmployee,1722222853.150780,632,0,1
2,UpdatePosition,1722222853.151413,733,0,1
3,UpdateEmployee,1722222853.152148,631,0,1
4,DeleteEmployee,1722222853.152781,1483,0,1
2,UpdatePosition,1722222853.154266,675,0,1
1,InsertPosition,1722222853.154943,603,0,1
1,InsertPosition,1722222853.155547,582,0,1
2,UpdatePosition,1722222853.156131,681,0,1
4,DeleteEmployee,1722222853.156814,1485,0,1
2,UpdatePosition,1722222853.158300,748,0,1
2,UpdatePosition,1722222853.159051,613,0,1
4,DeleteEmployee,1722222853.159665,1439,0,1
2,UpdatePosition,1722222853.161106,666,0,1
1,InsertPosition,1722222853.161773,614,0,1
2,UpdatePosition,1722222853.162389,744,0,1
1,InsertPosition,1722222853.163135,596,0,1
1,InsertPosition,1722222853.163732,605,0,1
1,InsertPosition,1722222853.164338,601,0,1
2,UpdatePosition,1722222853.164940,681,0,1
2,UpdatePosition,1722222853.165623,669,0,1
1,InsertPosition,1722222853.166294,614,0,1
3,UpdateEmployee,1722222853.166909,629,0,1
3,UpdateEmployee,1722222853.167540,648,0,1
2,UpdatePosition,1722222853.168190,598,0,1
3,UpdateEmployee,1722222853.168789,628,0,1
1,InsertPosition,1722222853.169419,639,0,1
4,DeleteEmployee,1722222853.170059,1599,0,1
3,UpdateEmployee,1722222853.171660,669,0,1
1,InsertPosition,1722222853.172330,618,0,1
4,DeleteEmployee,1722222853.172952,1407,0,1
2,UpdatePosition,1722222853.174361,710,0,1
4,DeleteEmployee,1722222853.175072,1380,0,1
2,UpdatePosition,1722222853.176454,593,0,1
1,InsertPosition,1722222853.177048,597,0,1
2,UpdatePosition,1722222853.177647,716,0,1
3,UpdateEmployee,1722222853.178366,668,0,1
1,InsertPosition,1722222853.179036,592,0,1
1,InsertPosition,1722222853.179630,612,0,1
3,UpdateEmployee,1722222853.180243,662,0,1
1,InsertPosition,1722222853.180906,576,0,1
4,DeleteEmployee,1722222853.181483,1495,0,1
4,DeleteEmployee,1722222853.182980,1442,0,1
4,DeleteEmployee,1722222853.184424,1538,0,1
2,UpdatePosition,1722222853.185964,802,0,1
2,UpdatePosition,1722222853.186767,739,0,1
1,InsertPosition,1722222853.187507,636,0,1
4,DeleteEmployee,1722222853.188145,1428,0,1
2,UpdatePosition,1722222853.189574,713,0,1
3,UpdateEmployee,1722222853.190289,635,0,1
1,InsertPosition,1722222853.190925,613,0,1
3,UpdateEmployee,1722222853.191540,644,0,1
2,UpdatePosition,1722222853.192185,688,0,1
2,UpdatePosition,1722222853.192875,607,0,1
2,UpdatePosition,1722222853.193483,745,0,1
3,UpdateEmployee,1722222853.194230,595,0,1
4,DeleteEmployee,1722222853.194826,1420,0,1
4,DeleteEmployee,1722222853.196248,1414,0,1
3,UpdateEmployee,1722222853.197665,683,0,1
1,InsertPosition,1722222853.198350,638,0,1
3,UpdateEmployee,1722222853.198989,653,0,1
1,InsertPosition,1722222853.199644,611,0,1
4,DeleteEmployee,1722222853.200256,1477,0,1
2,UpdatePosition,1722222853.201735,646,0,1
1,InsertPosition,1722222853.202382,597,0,1
1,InsertPosition,1722222853.202980,598,0,1
2,UpdatePosition,1722222853.203580,679,0,1
1,InsertPosition,1722222853.204263,593,0,1
3,UpdateEmployee,1722222853.204857,694,0,1
3,UpdateEmployee,1722222853.205553,691,0,1
2,UpdatePosition,1722222853.206246,608,0,1
1,InsertPosition,1722222853.206855,606,0,1
4,DeleteEmployee,1722222853.207463,1550,0,1
2,UpdatePosition,1722222853.209014,827,0,1
2,UpdatePosition,1722222853.209843,700,0,1
4,DeleteEmployee,1722222853.210545,1502,0,1
1,InsertPosition,1722222853.212048,624,0,1
3,UpdateEmployee,1722222853.212674,625,0,1
1,InsertPosition,1722222853.213300,614,0,1
2,UpdatePosition,1722222853.213916,696,0,1
1,InsertPosition,1722222853.214614,618,0,1
1,InsertPosition,1722222853.215233,605,0,1
3,UpdateEmployee,1722222853.215840,707,0,1
2,UpdatePosition,1722222853.216548,660,0,1
3,UpdateEmployee,1722222853.217210,666,0,1
2,UpdatePosition,1722222853.217878,693,0,1
1,InsertPosition,1722222853.218572,621,0,1
3,UpdateEmployee,1722222853.219194,653,0,1
2,UpdatePosition,1722222853.219848,712,0,1
3,UpdateEmployee,1722222853.220563,674,0,1
3,UpdateEmployee,1722222853.221239,666,0,1
2,UpdatePosition,1722222853.221907,775,0,1
3,UpdateEmployee,1722222853.222683,632,0,1
2,UpdatePosition,1722222853.223317,704,0,1
2,UpdatePosition,1722222853.224023,662,0,1
1,InsertPosition,1722222853.224687,609,0,1
1,InsertPosition,1722222853.225297,584,0,1
2,UpdatePosition,1722222853.225882,715,0,1
1,InsertPosition,1722222853.226598,624,0,1
2,UpdatePosition,1722222853.227223,726,0,1
4,DeleteEmployee,1722222853.227951,1565,0,1
2,UpdatePosition,1722222853.229518,712,0,1
2,UpdatePosition,1722222853.230232,773,0,1
3,UpdateEmployee,1722222853.231006,665,0,1
2,UpdatePosition,1722222853.231673,696,0,1
4,DeleteEmployee,1722222853.232370,1487,0,1
2,UpdatePosition,1722222853.233859,695,0,1
4,DeleteEmployee,1722222853.234556,1408,0,1
4,DeleteEmployee,1722222853.235965,1425,0,1
3,UpdateEmployee,1722222853.237391,652,0,1
1,InsertPosition,1722222853.238045,694,0,1
3,UpdateEmployee,1722222853.238740,674,0,1
2,UpdatePosition,1722222853.239415,659,0,1
3,UpdateEmployee,1722222853.240077,667,0,1
4,DeleteEmployee,1722222853.240745,1571,0,1
1,InsertPosition,1722222853.242317,619,0,1
4,DeleteEmployee,1722222853.242938,1408,0,1
3,UpdateEmployee,1722222853.244347,631,0,1
3,UpdateEmployee,1722222853.244980,652,0,1
2,UpdatePosition,1722222853.245633,656,0,1
2,UpdatePosition,1722222853.246290,702,0,1
4,DeleteEmployee,1722222853.246994,1440,0,1
3,UpdateEmployee,1722222853.248436,678,0,1
3,UpdateEmployee,1722222853.249115,617,0,1
1,InsertPosition,1722222853.249733,633,0,1
3,UpdateEmployee,1722222853.250367,610,0,1
1,InsertPosition,1722222853.250979,616,0,1
2,UpdatePosition,1722222853.251597,696,0,1
1,InsertPosition,1722222853.252293,584,0,1
2,UpdatePosition,1722222853.252879,676,0,1
1,InsertPosition,1722222853.253557,621,0,1
3,UpdateEmployee,1722222853.254179,679,0,1
4,DeleteEmployee,1722222853.254859,1491,0,1
3,UpdateEmployee,1722222853.256352,639,0,1
1,InsertPosition,1722222853.256993,599,0,1
2,UpdatePosition,1722222853.257593,596,0,1
4,DeleteEmployee,1722222853.258190,1405,0,1
1,InsertPosition,1722222853.259597,583,0,1
1,InsertPosition,1722222853.260182,583,0,1
4,DeleteEmployee,1722222853.260766,1429,0,1
2,UpdatePosition,1722222853.262197,822,0,1
3,UpdateEmployee,1722222853.263021,610,0,1
3,UpdateEmployee,1722222853.263632,654,0,1
2,UpdatePosition,1722222853.264287,618,0,1
3,UpdateEmployee,1722222853.264907,640,0,1
2,UpdatePosition,1722222853.265548,745,0,1
2,UpdatePosition,1722222853.266295,719,0,1
4,DeleteEmployee,1722222853.267015,1479,0,1
2,UpdatePosition,1722222853.268495,703,0,1
3,UpdateEmployee,1722222853.269200,626,0,1
2,UpdatePosition,1722222853.269827,608,0,1
1,InsertPosition,1722222853.270437,630,0,1
2,UpdatePosition,1722222853.271069,693,0,1
1,InsertPosition,1722222853.271763,628,0,1
4,DeleteEmployee,1722222853.272393,1543,0,1
2,UpdatePosition,1722222853.273937,652,0,1
1,InsertPosition,1722222853.274590,607,0,1
3,UpdateEmployee,1722222853.275199,633,0,1
1,InsertPosition,1722222853.275833,581,0,1
4,DeleteEmployee,1722222853.276416,1428,0,1
3,UpdateEmployee,1722222853.277845,632,0,1
1,InsertPosition,1722222853.278479,590,0,1
1,InsertPosition,1722222853.279071,598,0,1
2,UpdatePosition,1722222853.279671,659,0,1
3,UpdateEmployee,1722222853.280331,653,0,1
3,UpdateEmployee,1722222853.280986,606,0,1
2,UpdatePosition,1722222853.281593,664,0,1
2,UpdatePosition,1722222853.282259,781,0,1
1,InsertPosition,1722222853.283041,625,0,1
4,DeleteEmployee,1722222853.283668,1398,0,1
3,UpdateEmployee,1722222853.285067,664,0,1
1,InsertPosition,1722222853.285733,613,0,1
4,DeleteEmployee,1722222853.286347,1518,0,1
3,UpdateEmployee,1722222853.287868,671,0,1
2,UpdatePosition,1722222853.288540,671,0,1
2,UpdatePosition,1722222853.289213,681,0,1
3,UpdateEmployee,1722222853.289895,668,0,1
2,UpdatePosition,1722222853.290565,683,0,1
2,UpdatePosition,1722222853.291249,695,0,1
2,UpdatePosition,1722222853.291945,709,0,1
1,InsertPosition,1722222853.292656,601,0,1
1,InsertPosition,1722222853.293258,597,0,1
1,InsertPosition,1722222853.293857,594,0,1
1,InsertPosition,1722222853.294453,616,0,1
1,InsertPosition,1722222853.295070,598,0,1
1,InsertPosition,1722222853.295670,593,0,1
4,DeleteEmployee,1722222853.296264,1477,0,1
1,InsertPosition,1722222853.297743,594,0,1
1,InsertPosition,1722222853.298338,594,0,1
1,InsertPosition,1722222853.298934,605,0,1
3,UpdateEmployee,1722222853.299540,629,0,1
4,DeleteEmployee,1722222853.300171,1424,0,1
4,DeleteEmployee,1722222853.301596,1624,0,1
4,DeleteEmployee,1722222853.303222,1600,0,1
4,DeleteEmployee,1722222853.304823,1496,0,1
2,UpdatePosition,1722222853.306321,741,0,1
2,UpdatePosition,1722222853.307065,701,0,1
4,DeleteEmployee,1722222853.307768,1443,0,1
3,UpdateEmployee,1722222853.309212,647,0,1
4,DeleteEmployee,1722222853.309860,1511,0,1
2,UpdatePosition,1722222853.311372,706,0,1
2,UpdatePosition,1722222853.312080,695,0,1
2,UpdatePosition,1722222853.312777,747,0,1
1,InsertPosition,1722222853.313525,590,0,1
3,UpdateEmployee,1722222853.314117,645,0,1
4,DeleteEmployee,1722222853.314763,1426,0,1
2,UpdatePosition,1722222853.316191,687,0,1
1,InsertPosition,1722222853.316880,594,0,1
1,InsertPosition,1722222853.317476,629,0,1
3,UpdateEmployee,1722222853.318106,632,0,1
3,UpdateEmployee,1722222853.318739,695,0,1
2,UpdatePosition,1722222853.319435,644,0,1
2,UpdatePosition,1722222853.320081,667,0,1
1,InsertPosition,1722222853.320752,604,0,1
3,UpdateEmployee,1722222853.321358,689,0,1
1,InsertPosition,1722222853.322048,583,0,1
3,UpdateEmployee,1722222853.322633,653,0,1
1,InsertPosition,1722222853.323288,603,0,1
3,UpdateEmployee,1722222853.323892,663,0,1
1,InsertPosition,1722222853.324556,589,0,1
4,DeleteEmployee,1722222853.325147,1476,0,1
4,DeleteEmployee,1722222853.326624,1419,0,1
1,InsertPosition,1722222853.328044,619,0,1
4,DeleteEmployee,1722222853.328664,1489,0,1
3,UpdateEmployee,1722222853.330155,626,0,1
4,DeleteEmployee,1722222853.330782,1363,0,1
4,DeleteEmployee,1722222853.332147,1485,0,1
1,InsertPosition,1722222853.333634,597,0,1
2,UpdatePosition,1722222853.334233,751,0,1
1,InsertPosition,1722222853.334985,592,0,1
2,UpdatePosition,1722222853.335579,683,0,1
4,DeleteEmployee,1722222853.336264,1560,0,1
3,UpdateEmployee,1722222853.337826,651,0,1
2,UpdatePosition,1722222853.338478,740,0,1
1,InsertPosition,1722222853.339220,635,0,1
3,UpdateEmployee,1722222853.339857,645,0,1
3,UpdateEmployee,1722222853.340504,666,0,1
3,UpdateEmployee,1722222853.341171,651,0,1
2,UpdatePosition,1722222853.341824,739,0,1
1,InsertPosition,1722222853.342565,621,0,1
1,InsertPosition,1722222853.343187,606,0,1
1,InsertPosition,1722222853.343795,614,0,1
1,InsertPosition,1722222853.344412,616,0,1
2,UpdatePosition,1722222853.345030,804,0,1
4,DeleteEmployee,1722222853.345836,1686,0,1
4,DeleteEmployee,1722222853.347524,1574,0,1
2,UpdatePosition,1722222853.349100,786,0,1
2,UpdatePosition,1722222853.349887,747,0,1
1,InsertPosition,1722222853.350635,648,0,1
1,InsertPosition,1722222853.351285,641,0,1
2,UpdatePosition,1722222853.351927,769,0,1
3,UpdateEmployee,1722222853.352697,657,0,1
3,UpdateEmployee,1722222853.353356,685,0,1
2,UpdatePosition,1722222853.354043,684,0,1
1,InsertPosition,1722222853.354728,611,0,1
1,InsertPosition,1722222853.355341,587,0,1
3,UpdateEmployee,1722222853.355929,642,0,1
1,InsertPosition,1722222853.356573,598,0,1
2,UpdatePosition,1722222853.357173,780,0,1
1,InsertPosition,1722222853.357954,590,0,1
2,UpdatePosition,1722222853.358546,748,0,1
4,DeleteEmployee,1722222853.359295,1435,0,1
2,UpdatePosition,1722222853.360732,809,0,1
3,UpdateEmployee,1722222853.361542,689,0,1
2,UpdatePosition,1722222853.362233,729,0,1
2,UpdatePosition,1722222853.362965,708,0,1
2,UpdatePosition,1722222853.363675,699,0,1
4,DeleteEmployee,1722222853.364375,1578,0,1
4,DeleteEmployee,1722222853.365955,1440,0,1
3,UpdateEmployee,1722222853.367398,647,0,1
4,DeleteEmployee,1722222853.368046,1570,0,1
3,UpdateEmployee,1722222853.369618,633,0,1
2,UpdatePosition,1722222853.370253,765,0,1
2,UpdatePosition,1722222853.371019,715,0,1
3,UpdateEmployee,1722222853.371736,661,0,1
3,UpdateEmployee,1722222853.372399,669,0,1
3,UpdateEmployee,1722222853.373070,652,0,1
3,UpdateEmployee,1722222853.373724,629,0,1
2,UpdatePosition,1722222853.374354,614,0,1
2,UpdatePosition,1722222853.374970,690,0,1
4,DeleteEmployee,1722222853.375661,1429,0,1
3,UpdateEmployee,1722222853.377092,645,0,1
3,UpdateEmployee,1722222853.377738,689,0,1
3,UpdateEmployee,1722222853.378428,687,0,1
3,UpdateEmployee,1722222853.379117,692,0,1
2,UpdatePosition,1722222853.379811,759,0,1
1,InsertPosition,1722222853.380571,608,0,1
3,UpdateEmployee,1722222853.381182,639,0,1
1,InsertPosition,1722222853.381822,607,0,1
1,InsertPosition,1722222853.382430,630,0,1
4,DeleteEmployee,1722222853.383062,1544,0,1
1,InsertPosition,1722222853.384609,645,0,1
3,UpdateEmployee,1722222853.385255,687,0,1
4,DeleteEmployee,1722222853.385943,1546,0,1
1,InsertPosition,1722222853.387491,607,0,1
1,InsertPosition,1722222853.388099,638,0,1
1,InsertPosition,1722222853.388739,619,0,1
1,InsertPosition,1722222853.389359,624,0,1
3,UpdateEmployee,1722222853.389985,677,0,1
4,DeleteEmployee,1722222853.390663,1461,0,1
1,InsertPosition,1722222853.392126,634,0,1
1,InsertPosition,1722222853.392762,625,0,1
4,DeleteEmployee,1722222853.393389,1692,0,1
1,InsertPosition,1722222853.395083,638,0,1
2,UpdatePosition,1722222853.395722,698,0,1
3,UpdateEmployee,1722222853.396422,634,0,1
3,UpdateEmployee,1722222853.397058,655,0,1
1,InsertPosition,1722222853.397714,603,0,1
2,UpdatePosition,1722222853.398319,745,0,1
4,DeleteEmployee,1722222853.399066,1492,0,1
3,UpdateEmployee,1722222853.400562,803,0,1
1,InsertPosition,1722222853.401367,683,0,1
1,InsertPosition,1722222853.402052,617,0,1
2,UpdatePosition,1722222853.402671,654,0,1
3,UpdateEmployee,1722222853.403327,665,0,1
1,InsertPosition,1722222853.403994,633,0,1
3,UpdateEmployee,1722222853.404629,612,0,1
3,UpdateEmployee,1722222853.405242,643,0,1
4,DeleteEmployee,1722222853.405887,1659,0,1
2,UpdatePosition,1722222853.407548,722,0,1
2,UpdatePosition,1722222853.408272,799,0,1
2,UpdatePosition,1722222853.409072,715,0,1
1,InsertPosition,1722222853.409788,623,0,1
2,UpdatePosition,1722222853.410413,697,0,1
2,UpdatePosition,1722222853.411112,823,0,1
4,DeleteEmployee,1722222853.411936,1521,0,1
1,InsertPosition,1722222853.413459,619,0,1
1,InsertPosition,1722222853.414079,607,0,1
1,InsertPosition,1722222853.414688,599,0,1
1,InsertPosition,1722222853.415289,632,0,1
2,UpdatePosition,1722222853.415922,606,0,1
3,UpdateEmployee,1722222853.416529,658,0,1
3,UpdateEmployee,1722222853.417188,651,0,1
4,DeleteEmployee,1722222853.417841,1422,0,1
1,InsertPosition,1722222853.419265,604,0,1
4,DeleteEmployee,1722222853.419870,1473,0,1
3,UpdateEmployee,1722222853.421345,664,0,1
4,DeleteEmployee,1722222853.422010,1527,0,1
3,UpdateEmployee,1722222853.423539,687,0,1
4,DeleteEmployee,1722222853.424228,1403,0,1
3,UpdateEmployee,1722222853.425632,649,0,1
4,DeleteEmployee,1722222853.426283,1506,0,1
2,UpdatePosition,1722222853.427790,639,0,1
2,UpdatePosition,1722222853.428431,713,0,1
2,UpdatePosition,1722222853.429145,740,0,1
2,UpdatePosition,1722222853.429886,677,0,1
3,UpdateEmployee,1722222853.430566,673,0,1
3,UpdateEmployee,1722222853.431241,633,0,1
1,InsertPosition,1722222853.431875,591,0,1
2,UpdatePosition,1722222853.432468,667,0,1
4,DeleteEmployee,1722222853.433136,1484,0,1
3,UpdateEmployee,1722222853.434622,686,0,1
1,InsertPosition,1722222853.435309,613,0,1
3,UpdateEmployee,1722222853.435923,619,0,1
2,UpdatePosition,1722222853.436543,703,0,1
2,UpdatePosition,1722222853.437248,679,0,1
4,DeleteEmployee,1722222853.437928,1395,0,1
3,UpdateEmployee,1722222853.439325,663,0,1
2,UpdatePosition,1722222853.439989,609,0,1
1,InsertPosition,1722222853.440599,615,0,1
2,UpdatePosition,1722222853.441216,796,0,1
3,UpdateEmployee,1722222853.442013,619,0,1
1,InsertPosition,1722222853.442634,623,0,1
3,UpdateEmployee,1722222853.443258,629,0,1
4,DeleteEmployee,1722222853.443889,1554,0,1
3,UpdateEmployee,1722222853.445444,624,0,1
1,InsertPosition,1722222853.446069,610,0,1
2,UpdatePosition,1722222853.446681,681,0,1
2,UpdatePosition,1722222853.447364,754,0,1
3,UpdateEmployee,1722222853.448119,664,0,1
1,InsertPosition,1722222853.448785,587,0,1
1,InsertPosition,1722222853.449374,617,0,1
3,UpdateEmployee,1722222853.449992,663,0,1
3,UpdateEmployee,1722222853.450657,626,0,1
1,InsertPosition,1722222853.451284,600,0,1
3,UpdateEmployee,1722222853.451886,679,0,1
4,DeleteEmployee,1722222853.452566,1432,0,1
2,UpdatePosition,1722222853.454000,596,0,1
1,InsertPosition,1722222853.454597,617,0,1
1,InsertPosition,1722222853.455215,600,0,1
2,UpdatePosition,1722222853.455816,641,0,1
4,DeleteEmployee,1722222853.456459,1518,0,1
3,UpdateEmployee,1722222853.457979,642,0,1
3,UpdateEmployee,1722222853.458623,680,0,1
4,DeleteEmployee,1722222853.459305,1486,0,1
2,UpdatePosition,1722222853.460792,689,0,1
1,InsertPosition,1722222853.461482,607,0,1
2,UpdatePosition,1722222853.462091,616,0,1
2,UpdatePosition,1722222853.462708,743,0,1
2,UpdatePosition,1722222853.463453,614,0,1
3,UpdateEmployee,1722222853.464068,671,0,1
3,UpdateEmployee,1722222853.464740,648,0,1
2,UpdatePosition,1722222853.465390,613,0,1
2,UpdatePosition,1722222853.466005,632,0,1
3,UpdateEmployee,1722222853.466639,635,0,1
2,UpdatePosition,1722222853.467275,679,0,1
1,InsertPosition,1722222853.467956,606,0,1
2,UpdatePosition,1722222853.468563,697,0,1
3,UpdateEmployee,1722222853.469262,631,0,1
3,UpdateEmployee,1722222853.469894,657,0,1
4,DeleteEmployee,1722222853.470554,1553,0,1
3,UpdateEmployee,1722222853.472108,654,0,1
2,UpdatePosition,1722222853.472763,593,0,1
1,InsertPosition,1722222853.473358,618,0,1
4,DeleteEmployee,1722222853.473978,1458,0,1
3,UpdateEmployee,1722222853.475438,649,0,1
4,DeleteEmployee,1722222853.476089,1424,0,1
2,UpdatePosition,1722222853.477514,642,0,1
1,InsertPosition,1722222853.478158,621,0,1
3,UpdateEmployee,1722222853.478780,646,0,1
