Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
122,1724,1724.000,97,465,6354,5813,6581,11145,18144,23454,37558
123,1590,1590.000,98,505,6470,6266,10083,10969,11990,14412,20480
124,2257,2257.000,97,534,6083,4451,6278,6445,6519,8110,10314
125,2280,2280.000,112,497,5929,4377,6205,6413,7819,10739,12049
126,2335,2335.000,112,500,5918,4274,6209,6406,6598,7894,9503
127,2349,2349.000,103,488,5894,4260,6182,6330,6434,7778,9332
128,2332,2332.000,101,523,5907,4283,6169,6359,6464,7771,10310
129,2320,2320.000,99,507,5992,4309,6297,6485,6569,7919,9252
130,2294,2294.000,91,486,6021,4359,6299,6413,6571,7984,11009
131,2330,2330.000,99,447,5947,4279,6143,6209,6273,8832,10139
132,2379,2379.000,96,426,5899,4211,6143,6219,6268,7685,9234
133,2340,2340.000,114,454,5944,4267,6226,6293,6327,8089,9326
134,2282,2282.000,107,460,6071,4379,6268,6425,6562,9207,10479
135,2269,2269.000,96,468,6107,4408,6331,6507,6592,8328,9607
136,2234,2234.000,97,467,6229,4478,6558,6727,6853,8707,10138
137,2135,2135.000,89,490,6458,4678,6656,6792,6898,8372,10094
138,2244,2244.000,109,481,5253,4456,6308,6724,7087,20470,31028
139,2176,2176.000,104,433,5546,4597,6240,6411,7798,23959,42371
140,2298,2298.000,98,425,6048,4349,6326,6392,6444,9115,9598
141,2315,2315.000,103,450,6000,4322,6285,6427,6536,7999,10378
142,2374,2374.000,94,409,5955,4204,6283,6422,6535,8017,9357
143,1498,1498.000,117,439,6268,6694,9686,12388,15139,29234,36710
144,1816,1816.000,99,436,6407,5496,8393,11096,12077,12976,13956
145,2303,2303.000,97,438,6056,4340,6400,6458,6547,8211,10431
146,2047,2047.000,93,450,6378,4882,6646,7857,9091,11072,16165
147,2173,2173.000,90,431,6399,4603,6642,6783,7140,8637,11691
148,2174,2174.000,95,453,6203,4599,6563,6616,6698,9252,10521
149,2296,2296.000,106,451,6019,4354,6221,6275,6333,7854,9329
150,2352,2352.000,94,430,5963,4250,6223,6397,6476,8009,9478
151,2336,2336.000,100,442,5930,4275,6177,6337,6443,9081,10283
152,2389,2389.000,94,433,5869,4185,6081,6253,6348,7670,10699
153,2343,2343.000,101,452,5940,4270,6136,6292,6377,7643,9121
154,2328,2328.000,109,446,5944,4294,6251,6335,6428,9062,10168
155,2320,2320.000,99,444,6050,4312,6252,6401,6486,7981,9310
156,2347,2347.000,99,449,5942,4256,6223,6378,6481,8083,9439
157,2352,2352.000,97,449,5908,4251,6156,6340,6415,7811,9392
158,2322,2322.000,91,467,5953,4305,6175,6291,6476,8958,10104
159,2326,2326.000,95,458,5965,4297,6195,6341,6431,7797,10128
160,2270,2270.000,95,448,6091,4407,6334,6487,6678,8079,9756
161,2284,2284.000,94,432,6113,4372,6363,6554,6665,9447,10818
162,2223,2223.000,102,437,6247,4506,6544,6844,7019,8756,10317
163,2139,2139.000,97,478,6458,4670,6661,6851,7002,8443,10097
164,1328,1328.000,101,470,6631,7537,10415,15133,20881,37416,43353
165,1647,1647.000,107,492,6307,6055,9549,11400,12472,17857,19135
166,2320,2320.000,96,463,6043,4317,6323,6473,6578,7848,9469
167,2221,2221.000,89,441,6211,4500,6462,6689,8039,10868,16609
168,2188,2188.000,107,474,6285,4568,6591,6745,6902,9972,12271
169,2227,2227.000,89,455,6281,4489,6525,6700,6873,8780,9826
170,2133,2133.000,105,445,6329,4676,6517,6710,7679,12568,17318
171,2166,2166.000,99,420,6386,4614,6600,6677,6741,8741,9879
172,2231,2231.000,87,412,6307,4495,6585,6719,6859,9793,10594
173,2238,2238.000,90,409,6205,4459,6506,6578,6685,8208,9759
174,2321,2321.000,89,408,6062,4302,6266,6439,6524,7939,9564
175,2227,2227.000,96,425,5922,4498,6184,6280,6602,14522,29576
176,2379,2379.000,113,406,5848,4197,6052,6207,6292,7654,8916
177,2325,2325.000,88,429,5950,4301,6128,6305,6390,8568,9298
178,2310,2310.000,105,493,5986,4333,6223,6374,6527,9197,10254
179,2325,2325.000,89,475,6000,4299,6234,6403,6492,7795,9505
180,2332,2332.000,94,466,5928,4272,6218,6374,6467,7780,10759
181,2364,2364.000,92,422,5949,4244,6156,6333,6419,9461,10422
182,2345,2345.000,95,425,5920,4255,6160,6317,6486,7913,9280
183,2351,2351.000,106,438,5975,4259,6206,6396,6459,7722,9224
184,2339,2339.000,94,460,5984,4271,6295,6439,6526,8068,10831
185,1565,1565.000,112,496,6243,6407,9683,12186,17382,26728,45906
186,1694,1694.000,112,498,6383,5885,9468,11315,13433,18173,18521
187,2252,2252.000,95,466,6183,4439,6429,6605,6682,8274,9666
188,2163,2163.000,101,499,6194,4616,6450,6690,8259,11078,12411
189,2266,2266.000,91,470,6176,4415,6420,6611,6750,8346,9707
190,2291,2291.000,106,490,6093,4366,6380,6531,6638,7833,9672
191,2270,2270.000,103,495,6124,4392,6396,6558,6686,8373,9679
192,2288,2288.000,98,475,6082,4382,6344,6439,6557,9315,11394
193,2295,2295.000,108,500,6038,4346,6352,6491,6577,8146,9536
194,2225,2225.000,107,458,6312,4493,6623,6779,6907,8408,9964
195,2187,2187.000,104,450,6301,4581,6483,6776,7231,9442,10967
196,2253,2253.000,107,414,6186,4435,6424,6528,6655,8217,9676
197,2302,2302.000,93,408,6144,4337,6414,6561,6667,8141,9805
198,2191,2191.000,104,407,6389,4558,6634,6823,6895,9881,10439
199,2180,2180.000,103,415,6362,4588,6534,6606,6761,8401,9845
200,2173,2173.000,107,404,6367,4606,6568,6722,6865,9699,13302
201,2136,2136.000,97,393,6005,4683,6216,6410,7513,21414,33275
202,2372,2372.000,97,472,5854,4214,6113,6236,6334,8770,10107
203,2387,2387.000,111,477,5823,4194,6112,6288,6373,7740,9451
204,2412,2412.000,95,467,5819,4146,6136,6307,6390,7616,9685
205,2306,2306.000,113,494,5986,4327,6283,6438,6626,8021,10136
206,1954,1954.000,97,500,6137,5128,6275,9217,11960,22182,25640
207,1420,1420.000,108,535,9151,7027,10768,11976,13006,15857,17993
208,2296,2296.000,118,475,6104,4359,6371,6545,6630,8396,9570
209,2084,2084.000,88,499,6251,4793,6588,6954,8880,11933,12581
210,2139,2139.000,104,472,6458,4673,6656,6818,7899,8837,11710
211,2456,2456.000,94,439,5272,4064,5766,6435,6631,9347,31638
212,2305,2305.000,97,428,6114,4349,6432,6630,6721,9207,10589
213,2231,2231.000,95,469,6200,4472,6418,6577,6704,8056,9735
214,2266,2266.000,115,458,6133,4419,6371,6556,6686,9068,9712
215,2341,2341.000,111,446,5988,4263,6361,6526,6629,9136,10774
216,2335,2335.000,108,456,5968,4278,6275,6389,6483,8052,9552
217,2303,2303.000,107,448,6101,4341,6313,6461,6576,7895,9499
218,2310,2310.000,96,444,6053,4336,6348,6505,6614,8285,9562
219,2281,2281.000,107,464,6062,4381,6300,6451,6575,9330,10333
220,2222,2222.000,100,468,6181,4491,6499,6681,6840,8491,9848
221,2264,2264.000,107,467,6216,4428,6532,6706,6819,8590,9853
222,2218,2218.000,109,456,6261,4494,6463,6672,6758,8131,10380
223,2199,2199.000,127,482,6277,4553,6434,6623,6704,8336,9456
224,2199,2199.000,107,473,6292,4548,6569,6742,6920,9493,9930
225,2159,2159.000,112,493,6408,4625,6588,6655,6796,9447,10533
226,2189,2189.000,100,475,6363,4577,6547,6701,6802,8592,9872
227,2230,2230.000,97,464,6160,4471,6478,6691,6828,8197,9878
228,1360,1360.000,101,476,8475,7348,11322,13502,16688,23276,24567
229,1925,1925.000,100,488,6173,5191,6426,10439,10930,12312,13690
230,2407,2407.000,114,496,5790,4172,6139,6267,6353,7820,9176
231,2245,2245.000,101,480,5922,4434,6206,6528,7825,11617,15877
232,2272,2272.000,98,462,6002,4408,6244,6411,7037,11819,14407
233,2369,2369.000,98,453,5942,4223,6296,6435,6528,8069,9651
234,2300,2300.000,118,473,6086,4351,6393,6546,6623,8447,9654
235,2186,2186.000,101,476,6341,4570,6699,6824,6916,8780,10151
236,2300,2300.000,104,477,5536,4335,6532,6631,6721,9863,11167
237,2083,2083.000,98,480,5453,4798,6306,6652,11798,19946,25474
238,2298,2298.000,114,452,6119,4357,6362,6465,6626,7989,9497
239,2270,2270.000,95,473,6108,4400,6322,6457,6542,9203,10419
240,2293,2293.000,105,501,6018,4364,6241,6326,6410,7878,9454
241,2285,2285.000,102,473,6042,4376,6335,6512,6714,9498,10876
242,2273,2273.000,103,448,6104,4399,6303,6484,6555,9111,10353
243,2296,2296.000,99,433,6059,4351,6262,6424,6535,9282,12113
244,2235,2235.000,105,466,6118,4477,6316,6488,6591,10666,12456
245,2214,2214.000,104,468,6224,4503,6485,6686,6809,8629,10088
246,2273,2273.000,100,468,6190,4405,6507,6678,6814,9532,10574
247,2259,2259.000,99,463,6193,4426,6424,6618,6745,8396,9651
248,2199,2199.000,89,502,6254,4555,6454,6627,6744,8279,9729
249,1674,1674.000,123,506,6323,5964,6558,11176,16465,24408,46276
250,1453,1453.000,114,476,8530,6879,10446,12440,14810,17487,17907
251,2369,2369.000,109,456,5840,4220,6143,6274,6354,7932,9407
252,2283,2283.000,95,443,5943,4379,6155,6423,7811,10728,11591
253,2337,2337.000,104,472,5918,4282,6138,6308,6651,7846,9210
254,2316,2316.000,102,456,5956,4309,6251,6439,6524,9110,16230
255,2324,2324.000,107,470,6040,4304,6323,6477,6563,7881,9450
256,2335,2335.000,117,468,5919,4281,6171,6342,6452,8826,10076
257,2382,2382.000,96,435,5893,4194,6161,6304,6403,8040,9450
258,2322,2322.000,103,448,6006,4307,6264,6346,6457,7957,9337
259,2363,2363.000,102,431,5907,4232,6198,6318,6395,9175,10240
260,2332,2332.000,104,455,6006,4289,6299,6432,6554,7919,9618
261,2222,2222.000,99,472,6221,4496,6414,6642,6794,8540,9626
262,2167,2167.000,99,447,6413,4610,6653,6811,6935,10049,10743
263,2040,2040.000,121,427,6200,4910,6440,6653,7990,23787,34766
264,2356,2356.000,106,428,6015,4244,6278,6432,6519,7960,9548
265,2256,2256.000,123,458,6129,4426,6321,6496,6574,8119,9598
266,2277,2277.000,99,473,6060,4390,6239,6401,6478,9190,11229
267,2316,2316.000,93,449,6040,4317,6244,6394,6472,7833,9645
268,2093,2093.000,93,418,6085,4766,6335,6548,7750,26152,40388
269,2141,2141.000,100,491,6343,4668,6588,6769,6901,9456,10824
270,2273,2273.000,105,476,6086,4411,6383,6523,6661,8174,11185
271,1390,1390.000,119,484,9306,7189,11387,12664,13745,17501,20357
272,1972,1972.000,93,446,6471,5075,6691,9592,11272,14451,15748
273,2144,2144.000,110,493,6411,4648,6582,6730,6860,9637,10615
274,2174,2174.000,100,452,6175,4606,6509,6827,8027,11759,15347
275,2298,2298.000,99,459,6071,4353,6292,6476,6573,7912,9422
276,2310,2310.000,101,479,5955,4327,6191,6369,6440,8938,10405
277,2326,2326.000,108,468,5933,4299,6109,6282,6364,7837,9182
278,2372,2372.000,101,466,5886,4212,6128,6295,6363,7722,9306
279,2318,2318.000,119,474,5936,4311,6149,6308,6410,9142,10174
280,2303,2303.000,94,456,5985,4341,6251,6382,6495,7965,9381
281,2297,2297.000,113,490,6067,4352,6301,6470,6543,8165,9630
282,2366,2366.000,98,469,5883,4228,6150,6291,6382,7746,9233
283,2387,2387.000,105,464,5838,4186,6143,6287,6371,9172,10216
284,2379,2379.000,93,451,5901,4209,6216,6370,6495,8978,9444
285,2329,2329.000,99,436,6007,4288,6216,6347,6431,7805,9486
286,2287,2287.000,99,437,6082,4369,6288,6461,6546,9435,10505
287,2259,2259.000,102,455,6155,4425,6331,6498,6580,8119,9343
288,2173,2173.000,132,475,6323,4604,6647,6748,6832,8467,11626
289,2151,2151.000,100,455,6387,4650,6596,6805,6916,10128,13528
290,2419,2419.000,115,482,5169,4121,5370,6256,6403,19724,34499
291,2210,2210.000,98,479,6139,4537,6419,6566,6707,8321,9409
292,1541,1541.000,120,470,6340,6480,7895,13285,16575,31123,41148
293,1627,1627.000,95,492,6247,6135,10090,11658,12330,15067,17892
294,2225,2225.000,97,474,6177,4501,6494,6699,6805,9259,14284
295,2096,2096.000,99,499,6323,4773,6553,6764,8455,11572,19468
296,2210,2210.000,94,482,6239,4511,6501,6710,6884,8447,10811
297,2266,2266.000,93,462,6174,4427,6442,6623,6725,8624,9897
298,2139,2139.000,99,510,6454,4670,6655,6822,6964,8524,10155
299,2197,2197.000,115,484,6222,4546,6615,6805,7170,12721,14014
300,2293,2293.000,95,514,6033,4369,6251,6438,6603,9159,10523
301,2376,2376.000,96,480,5868,4205,6190,6357,6439,8777,10522
302,2365,2365.000,101,489,5870,4225,6174,6338,6421,7791,10819
303,2374,2374.000,113,504,5830,4219,6084,6251,6346,7760,10857
304,2393,2393.000,99,457,5786,4157,6081,6197,6293,7760,9130
305,2356,2356.000,115,478,5922,4248,6130,6241,6348,7612,10578
306,2284,2284.000,103,498,6051,4387,6268,6417,6507,8995,10438
307,2280,2280.000,105,462,6039,4378,6232,6415,6484,8129,9439
308,2356,2356.000,132,464,5890,4247,6138,6281,6358,6915,11021
309,2325,2325.000,104,446,5884,4297,6159,6354,6496,9307,14949
310,2346,2346.000,109,454,5949,4263,6189,6365,6438,7772,9355
311,2285,2285.000,107,448,5997,4368,6191,6363,6507,9075,10405
312,2267,2267.000,97,446,6092,4417,6293,6408,6525,8130,10482
313,2158,2158.000,109,454,6140,4663,6321,6551,7728,17599,29321
314,1160,1160.000,127,487,9580,8572,11172,14278,19477,35206,42514
315,2075,2075.000,95,455,6236,4818,6453,6783,10259,13867,20064
316,2246,2246.000,93,464,6078,4459,6315,6515,7775,11637,17653
317,2276,2276.000,92,517,6013,4387,6326,6451,7407,8140,11836
318,2286,2286.000,108,517,6077,4369,6406,6563,6702,8299,9598
319,2209,2209.000,103,510,6193,4514,6417,6599,6687,9321,10607
320,2284,2284.000,111,510,6078,4389,6369,6532,6647,8091,11112
321,2223,2223.000,99,498,6273,4497,6587,6729,6844,8471,10180
322,2226,2226.000,115,483,6231,4491,6522,6683,6784,9492,9855
323,2177,2177.000,96,522,6313,4585,6508,6673,6769,9536,10535
324,2089,2089.000,102,482,6236,4776,6507,6717,6857,21641,28013
325,2217,2217.000,107,498,6264,4518,6588,6779,6936,8731,9899
326,2287,2287.000,94,490,6048,4374,6287,6456,6529,8140,10213
327,2338,2338.000,99,470,5908,4276,6181,6284,6434,8962,9521
328,2321,2321.000,103,494,5932,4296,6187,6319,6406,7704,9224
329,2373,2373.000,103,500,5859,4232,6182,6347,6436,9003,12838
330,2174,2174.000,96,497,6009,4581,6244,6416,7766,18169,24488
331,2299,2299.000,95,502,6021,4352,6261,6413,6539,8225,9532
332,2339,2339.000,94,460,5931,4280,6178,6375,6499,9027,10246
333,2392,2392.000,98,477,5815,4182,6139,6223,6352,7870,10200
334,2352,2352.000,94,489,5908,4241,6178,6319,6437,7741,9199
335,1735,1735.000,117,492,6153,5754,6548,12167,14823,23713,33577
336,1432,1432.000,92,525,6715,7000,11204,12832,14516,18422,19061
337,2221,2221.000,114,517,6104,4496,6572,6707,6806,8383,9834
338,2313,2313.000,100,495,5256,4316,5962,6397,7538,19775,33780
339,2203,2203.000,110,516,6224,4543,6464,6667,7479,8254,9872
340,2240,2240.000,110,497,6121,4466,6383,6559,6710,9269,10343
341,2306,2306.000,99,457,6050,4338,6275,6444,6542,8146,9756
342,2324,2324.000,88,440,6009,4300,6288,6361,6419,7829,9492
343,2292,2292.000,97,459,5992,4363,6242,6345,6491,9688,11689
344,2287,2287.000,98,472,6059,4372,6272,6438,6506,7990,9518
345,2281,2281.000,106,457,6082,4382,6317,6464,6579,7946,9550
346,2331,2331.000,95,425,6030,4282,6283,6457,6587,8750,10333
347,2245,2245.000,100,444,6185,4452,6497,6655,6745,8415,11573
348,2255,2255.000,98,441,6228,4438,6450,6644,6723,8316,9824
349,2185,2185.000,107,458,6324,4574,6502,6703,6780,8579,9810
350,2196,2196.000,103,465,6276,4549,6442,6616,6718,8313,10581
351,2198,2198.000,104,461,6261,4548,6539,6719,6814,8617,11741
352,2259,2259.000,85,431,6229,4438,6571,6676,6805,9526,17393
353,2163,2163.000,102,466,6335,4610,6550,6719,6880,9863,10570
354,2244,2244.000,97,496,6103,4465,6261,6519,6588,8137,9858
355,2092,2092.000,103,470,5983,4773,6236,6464,7804,25285,36728
356,2372,2372.000,109,460,5872,4213,6144,6313,6382,8632,10528
357,1651,1651.000,95,463,6016,6064,9215,11573,13771,23020,27762
358,1905,1905.000,100,488,6030,5244,6876,10326,11431,17445,19004
359,2319,2319.000,110,467,6043,4306,6259,6430,6507,7807,9559
360,2157,2157.000,101,487,6053,4651,6237,7046,9247,12145,14397
361,2287,2287.000,106,480,6046,4357,6309,6408,7140,8882,9441
362,2173,2173.000,96,484,6271,4602,6602,6686,6744,8574,9825
363,2167,2167.000,106,457,6345,4608,6613,6765,6877,9955,10516
364,2459,2459.000,106,424,5179,4074,5737,6278,6416,20440,26132
365,2280,2280.000,108,449,6162,4382,6496,6665,6786,8820,9706
366,2234,2234.000,97,459,6215,4479,6491,6634,6719,8197,10080
367,2281,2281.000,92,426,6128,4374,6338,6492,6593,9395,10325
368,2291,2291.000,99,440,6065,4363,6340,6446,6543,8033,9334
369,2302,2302.000,115,432,6099,4352,6341,6529,6603,8043,9621
370,2317,2317.000,109,433,6081,4313,6343,6539,6626,10104,12369
371,2254,2254.000,122,450,6173,4432,6330,6520,6580,7983,9416
372,2284,2284.000,121,438,6160,4377,6384,6562,6657,8168,9908
373,2283,2283.000,112,453,6150,4373,6408,6565,6640,8217,10532
374,2223,2223.000,96,492,6219,4494,6573,6660,6734,8610,10030
375,2200,2200.000,100,510,6240,4543,6470,6653,6767,8462,12088
376,2226,2226.000,98,477,6244,4492,6502,6683,6778,8241,9743
377,2199,2199.000,100,497,6258,4556,6448,6626,6763,9641,11366
378,2153,2153.000,108,503,6415,4636,6624,6844,7255,8492,10098
379,1271,1271.000,116,502,9179,7881,11255,14741,18984,24736,26314
380,2066,2066.000,101,488,5953,4837,6205,9244,10495,17166,18878
381,2319,2319.000,99,475,5750,4307,6046,6124,6193,10979,19167
382,2199,2199.000,104,481,6145,4542,6320,6498,7789,10721,10874
383,2184,2184.000,107,520,6098,4591,6318,6494,6583,9294,10355
384,2391,2391.000,123,461,5849,4177,6157,6318,6394,7857,9261
385,2348,2348.000,117,477,5949,4258,6187,6341,6413,7968,9363
386,2181,2181.000,101,484,6108,4588,6282,6470,6834,14824,21731
387,2255,2255.000,103,454,6125,4427,6382,6567,6672,9436,10558
388,2148,2148.000,116,471,6385,4656,6648,6799,6904,8869,10596
389,2311,2311.000,103,445,5953,4322,6617,6753,6833,8245,9994
390,2241,2241.000,98,475,5355,4466,6108,6326,6896,20009,20977
