Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
133,1791,1791.000,122,6251,6363,5587,6489,6660,7812,11199,11390
134,1909,1909.000,102,6099,6304,5235,6375,6472,6637,8068,9419
135,1912,1912.000,105,6045,6215,5226,6348,6484,6550,8939,10281
136,1876,1876.000,113,6072,6213,5332,6315,6462,6533,8059,9246
137,1883,1883.000,104,6073,6229,5303,6305,6464,6499,9031,9510
138,1777,1777.000,125,6073,6202,5626,6278,6424,9007,16402,20621
139,1900,1900.000,113,6032,6181,5261,6301,6422,6482,7838,9290
140,1939,1939.000,90,6020,6216,5159,6313,6471,6519,8017,9442
141,1866,1866.000,89,6097,6233,5355,6322,6475,6544,9291,10400
142,1823,1823.000,108,6291,6470,5490,6588,6770,6843,8683,9748
143,1632,1632.000,115,6281,6427,6116,6584,6822,10007,23330,31874
144,1812,1812.000,104,6369,6538,5533,6644,6816,6911,8509,9910
145,1813,1813.000,117,6321,6478,5508,6581,6709,6788,9746,10428
146,1580,1580.000,102,6325,6502,6317,6689,9010,12704,25946,31082
147,1224,1224.000,114,6156,9230,8186,10643,11904,13228,17405,19030
148,1907,1907.000,117,5945,6101,5228,6184,6337,6411,9183,10456
149,1963,1963.000,85,5886,6037,5110,6131,6287,6344,7725,9029
150,1881,1881.000,122,5867,6034,5310,6189,6424,8707,10693,13244
151,1904,1904.000,104,5945,6119,5245,6227,6409,7560,8616,9281
152,1894,1894.000,107,5971,6151,5279,6258,6440,7329,9237,10164
153,1899,1899.000,108,6071,6234,5266,6324,6478,6532,7926,9298
154,1886,1886.000,96,6008,6140,5294,6287,6444,6577,8964,9494
155,1920,1920.000,111,5933,6103,5213,6162,6279,6610,9146,10357
156,1923,1923.000,99,5932,6102,5197,6170,6229,6423,7853,9169
157,1903,1903.000,110,6054,6191,5251,6265,6412,6516,8902,9430
158,1926,1926.000,113,5949,6147,5204,6266,6395,6468,9106,10192
159,1851,1851.000,93,6094,6235,5389,6336,6478,6543,7857,9618
160,1894,1894.000,109,6119,6307,5281,6416,6573,6761,9287,9581
161,1817,1817.000,105,6304,6547,5491,6650,6796,6916,9314,10694
162,1726,1726.000,125,6413,6555,5812,6683,6848,8389,11730,14685
163,1914,1914.000,102,5194,5481,5283,6448,6649,6793,20502,32264
164,1903,1903.000,112,5254,6160,5190,6308,6459,6637,11004,12439
165,1862,1862.000,86,6119,6344,5368,6467,6618,7918,11120,17640
166,1819,1819.000,110,6185,6328,5483,6453,6613,6767,10623,11946
167,1876,1876.000,99,6169,6323,5337,6431,6577,6721,9708,11188
168,1768,1768.000,119,6143,6308,5669,6472,6702,10680,12268,17999
169,1754,1754.000,94,6091,6259,5677,6375,6585,10671,15382,22897
170,1844,1844.000,97,6107,6272,5424,6352,6524,7557,10652,12320
171,1874,1874.000,98,6092,6259,5352,6342,6513,6575,9393,10275
172,1864,1864.000,100,6079,6242,5366,6321,6494,6564,7936,9236
173,1904,1904.000,118,6077,6257,5241,6364,6505,6571,8085,9654
174,1661,1661.000,91,6217,6437,6007,6605,6891,9975,23420,29946
175,1836,1836.000,104,6236,6395,5458,6540,6665,6795,9528,10536
176,1201,1201.000,124,6446,9286,8350,11489,12797,15778,26000,30697
177,1631,1631.000,117,6081,6236,6099,6499,10627,11355,12508,14108
178,1906,1906.000,108,6023,6190,5249,6303,6441,6476,8029,10180
179,1936,1936.000,109,5943,6134,5169,6210,6367,6431,8775,11612
180,1825,1825.000,109,5987,6141,5478,6285,7520,9100,10728,12059
181,1892,1892.000,114,5983,6138,5283,6227,6394,7361,8842,10022
182,1948,1948.000,92,5873,6047,5135,6141,6289,6353,8737,9234
183,1954,1954.000,93,5905,6091,5109,6188,6325,6393,7803,9150
184,1915,1915.000,116,6034,6236,5217,6327,6454,6584,7958,9397
185,1883,1883.000,101,6037,6219,5322,6291,6481,7726,9521,10176
186,1948,1948.000,108,5892,6096,5115,6230,6382,6451,7822,10730
187,1895,1895.000,102,6010,6141,5279,6224,6367,6426,7718,9265
188,1944,1944.000,113,5932,6130,5146,6234,6373,6494,9227,10148
189,1906,1906.000,103,5981,6153,5243,6239,6392,6458,7848,9150
190,1908,1908.000,112,5999,6128,5260,6250,6386,6492,8842,9403
191,1887,1887.000,119,6067,6258,5273,6352,6496,6593,9236,10366
192,1861,1861.000,100,6123,6277,5395,6383,6533,6606,9067,9508
193,1809,1809.000,113,6265,6539,5517,6676,6819,6899,8294,9966
194,1789,1789.000,108,6422,6601,5590,6708,6853,7030,8518,10150
195,1969,1969.000,109,5175,5448,5098,6493,6709,6866,11549,20406
196,1881,1881.000,101,5230,6114,5288,6267,6442,6534,19641,35036
197,1841,1841.000,118,6226,6395,5434,6511,6657,6738,8157,9671
198,1868,1868.000,107,6105,6297,5349,6413,6543,6648,9269,10436
199,1885,1885.000,96,6076,6210,5311,6300,6440,6524,7932,9413
200,1770,1770.000,115,6096,6229,5637,6332,6491,8071,16823,19265
201,1913,1913.000,114,6008,6195,5224,6280,6420,6515,8830,10321
202,1907,1907.000,129,6027,6194,5249,6261,6436,6500,7885,9543
203,1874,1874.000,123,6098,6219,5338,6313,6452,6505,7961,9537
204,1897,1897.000,136,6051,6229,5264,6288,6339,6395,9232,11897
205,1033,1033.000,114,6196,9900,9707,12345,16710,20145,35638,42088
206,1509,1509.000,100,6400,6562,6604,6845,11508,12670,18454,18967
207,1780,1780.000,101,6415,6556,5616,6656,6821,6900,8635,10022
208,1775,1775.000,125,6345,6482,5636,6607,6750,6857,9895,10682
209,1734,1734.000,103,6195,6448,5766,6582,7731,9595,12312,13199
210,1878,1878.000,107,6035,6217,5316,6367,6547,7736,9536,11924
211,1902,1902.000,119,6012,6171,5263,6289,6420,6494,9158,10371
212,1944,1944.000,119,5903,6066,5146,6140,6308,6366,8851,10667
213,1939,1939.000,99,5920,6076,5152,6158,6321,6381,7754,9422
214,1927,1927.000,109,5938,6081,5182,6146,6314,6365,7976,9170
215,1929,1929.000,102,5907,6048,5189,6147,6304,6368,9013,10253
216,1925,1925.000,99,5952,6200,5188,6298,6458,6516,7792,10718
217,1896,1896.000,99,6080,6235,5285,6319,6471,6520,7866,9279
218,1933,1933.000,117,5934,6117,5173,6270,6403,6503,10153,17043
219,1960,1960.000,104,5888,6063,5094,6141,6297,6382,8727,9396
220,1897,1897.000,108,5994,6124,5272,6179,6243,6334,7881,9192
221,1882,1882.000,105,6056,6191,5305,6293,6483,6606,9225,10413
222,1896,1896.000,123,5981,6118,5274,6207,6343,6405,7861,9288
223,1870,1870.000,96,6078,6252,5355,6338,6491,6576,9077,9544
224,1844,1844.000,107,6133,6299,5412,6423,6561,6731,9628,10303
225,1831,1831.000,114,6175,6299,5458,6511,6748,7165,8172,9924
226,1764,1764.000,123,6400,6550,5682,6682,6858,7346,8536,10243
227,1778,1778.000,89,6375,6548,5623,6667,6824,7311,10072,11650
228,1982,1982.000,95,5093,5276,5027,5429,6329,6606,19873,43673
229,1809,1809.000,95,6100,6234,5526,6380,6511,6671,9398,12393
230,1801,1801.000,123,6281,6434,5551,6545,6714,6854,8349,9901
231,1778,1778.000,109,6133,6336,5635,6449,6604,8094,22385,23601
232,1884,1884.000,109,6097,6228,5307,6346,6470,6550,8103,9297
233,1900,1900.000,110,6077,6268,5264,6372,6517,6575,8138,9551
234,1345,1345.000,108,6187,6339,7460,9744,12549,17318,28958,38485
235,1360,1360.000,117,6276,6560,7317,10940,12192,12417,16005,18028
236,1817,1817.000,92,6252,6400,5501,6511,6667,6796,9498,11411
237,1827,1827.000,102,6290,6433,5477,6558,6688,6802,8363,9756
238,1745,1745.000,106,6248,6411,5719,6602,8007,9485,12190,13870
239,1772,1772.000,111,6409,6548,5645,6666,6889,8140,8523,10175
240,1798,1798.000,111,6392,6564,5558,6692,6871,8108,9608,10122
241,1798,1798.000,118,6164,6336,5558,6569,6831,7314,10087,14439
242,1883,1883.000,108,6054,6184,5314,6266,6411,6461,7932,10747
243,1900,1900.000,109,6025,6169,5264,6260,6423,6493,9143,9446
244,1945,1945.000,116,5937,6130,5140,6206,6361,6412,7837,9246
245,1900,1900.000,109,5966,6088,5261,6200,6336,6396,9012,10354
246,1933,1933.000,112,5916,6044,5170,6130,6260,6314,8880,9344
247,1920,1920.000,101,5982,6113,5217,6191,6334,6403,7658,9379
248,1909,1909.000,127,5930,6086,5226,6210,6311,6419,9116,10449
249,1890,1890.000,109,6041,6182,5285,6237,6315,6438,7960,9313
250,1875,1875.000,132,6081,6255,5335,6324,6490,6530,9163,9569
251,1905,1905.000,125,5949,6086,5251,6175,6327,6425,8878,10224
252,1974,1974.000,106,5908,6093,5063,6154,6202,6241,7844,9060
253,1878,1878.000,111,6019,6175,5321,6308,6460,6573,8919,9521
254,1880,1880.000,109,6043,6183,5312,6256,6377,6432,9373,10302
255,1921,1921.000,112,5980,6114,5221,6220,6354,6444,7870,9425
256,1851,1851.000,112,6138,6247,5384,6358,6507,6604,8023,9621
257,1869,1869.000,119,6152,6325,5365,6399,6571,6619,9120,9613
258,1822,1822.000,115,6216,6465,5471,6600,6815,7051,9741,10245
259,1810,1810.000,104,6384,6549,5533,6640,6792,6857,8550,9935
260,1893,1893.000,110,5236,6479,5277,6614,6764,6824,8413,9866
261,1802,1802.000,114,5126,5381,5551,5715,6307,13485,27541,31073
262,1893,1893.000,132,6050,6186,5283,6277,6404,6468,7959,9342
263,1681,1681.000,131,6074,6227,6045,6382,7699,11734,22681,37379
264,1025,1025.000,127,9308,9802,9612,11273,14002,17588,19163,41910
265,1864,1864.000,107,6031,6180,5350,6287,6445,7453,10732,12119
266,1868,1868.000,107,6059,6208,5362,6380,6546,6633,9546,14427
267,1731,1731.000,104,6308,6442,5773,6548,6713,9616,11208,14021
268,1791,1791.000,112,6269,6396,5578,6548,6859,7994,9523,10551
269,1837,1837.000,112,6226,6392,5438,6511,6666,6987,8440,9549
270,1833,1833.000,102,6278,6435,5458,6598,6683,6752,9602,9896
271,1781,1781.000,132,6408,6560,5622,6644,6744,7071,10406,12655
272,1777,1777.000,117,6342,6512,5627,6613,6756,6880,12004,21809
273,1847,1847.000,105,6157,6317,5410,6520,6694,6808,9239,9799
274,1889,1889.000,100,6067,6216,5282,6285,6442,6493,8061,9328
275,1903,1903.000,102,5961,6122,5254,6206,6346,6398,8981,10133
276,1960,1960.000,112,5902,6074,5112,6149,6300,6401,9088,10899
277,1895,1895.000,114,5978,6078,5268,6176,6326,6378,8945,9330
278,1982,1982.000,118,5819,6018,5045,6098,6239,6300,8908,9940
279,1988,1988.000,103,5846,6020,5029,6099,6246,6294,7530,9203
280,1914,1914.000,91,5969,6089,5225,6258,6361,6548,8921,9431
281,1885,1885.000,125,6075,6221,5298,6333,6469,6548,9304,10206
282,1888,1888.000,125,6071,6205,5303,6278,6433,6500,9227,9640
283,1922,1922.000,106,5944,6093,5195,6188,6347,6410,7666,9341
284,1939,1939.000,131,5919,6084,5154,6159,6323,6395,8657,10111
285,1981,1981.000,118,5845,6047,5040,6121,6245,6363,7651,13231
286,1910,1910.000,115,6005,6167,5246,6258,6404,6456,7866,9294
287,1891,1891.000,100,5975,6127,5274,6238,6408,6519,9516,10840
288,1895,1895.000,117,5982,6180,5284,6287,6453,6544,10886,14985
289,1869,1869.000,104,6095,6241,5352,6350,6509,6574,8051,9341
290,1869,1869.000,109,6128,6294,5348,6454,6649,6780,8655,9402
291,1812,1812.000,103,6337,6502,5509,6581,6653,6744,9679,10641
292,1689,1689.000,105,6225,6450,5925,6584,6665,9833,15417,35183
293,985,985.000,119,7991,10474,10229,12363,16879,17929,40685,41048
294,1710,1710.000,112,6000,6179,5813,6272,9357,10844,12280,17901
295,1899,1899.000,116,6010,6171,5251,6247,6402,6447,7825,9191
296,1924,1924.000,113,6016,6180,5224,6247,6302,6345,7961,9496
297,1817,1817.000,114,5979,6239,5469,6327,7766,10537,12231,18588
298,1853,1853.000,115,6149,6402,5407,6584,6774,7774,9478,10309
299,1725,1725.000,118,6220,6381,5789,6559,8130,10611,12329,13152
300,1727,1727.000,116,6241,6429,5795,6581,8325,10777,12380,12555
301,1804,1804.000,119,6243,6397,5539,6530,6686,6761,9593,12501
302,1822,1822.000,94,6220,6380,5474,6542,6692,6841,9242,9851
303,1789,1789.000,111,6339,6530,5612,6629,6782,7910,12250,12859
304,1799,1799.000,106,6379,6528,5558,6683,6780,6905,9524,10050
305,1835,1835.000,111,6097,6261,5429,6504,6685,6805,9291,12149
306,1926,1926.000,94,5991,6177,5197,6255,6415,6485,7866,9266
307,1913,1913.000,96,5986,6163,5224,6248,6401,6470,9294,11513
308,1922,1922.000,130,5905,6091,5214,6189,6346,6449,9206,10224
309,1927,1927.000,95,5924,6065,5177,6173,6302,6347,7813,8995
310,1946,1946.000,96,5907,6069,5133,6140,6309,6385,7723,9035
311,1943,1943.000,119,5870,6036,5143,6109,6210,6298,8706,10063
312,1978,1978.000,116,5817,6005,5060,6091,6213,6303,7692,9106
313,1884,1884.000,126,6055,6234,5312,6328,6487,6547,9203,9417
314,1806,1806.000,100,6126,6234,5519,6309,6476,6574,10051,14349
315,1858,1858.000,110,5881,6068,5390,6206,6437,9043,10866,11121
316,1924,1924.000,95,5876,6024,5193,6119,6195,6314,11264,12079
317,1910,1910.000,132,5942,6107,5241,6213,6360,6427,9243,11950
318,1936,1936.000,99,5907,6116,5154,6191,6313,6395,7931,9280
319,1947,1947.000,106,5908,6115,5141,6174,6242,6280,7898,9400
320,1939,1939.000,117,5931,6136,5167,6233,6313,6369,7961,9208
321,1923,1923.000,112,5992,6184,5194,6258,6312,6404,9272,10306
322,1140,1140.000,115,6218,6381,8746,10901,15204,18065,36886,46583
323,1377,1377.000,108,6230,6428,7279,9639,11994,12852,18036,20939
324,1835,1835.000,98,6150,6296,5429,6419,6556,6676,9404,10590
325,1899,1899.000,114,6016,6179,5287,6258,6425,6516,7978,9466
326,1785,1785.000,119,6106,6271,5595,6410,7598,8293,11631,17640
327,1829,1829.000,107,6134,6303,5446,6425,6585,7848,9196,9571
328,1841,1841.000,120,6062,6236,5457,6361,6538,8022,12291,12454
329,1857,1857.000,119,6130,6251,5384,6378,6509,6594,9097,9705
330,1798,1798.000,107,6282,6523,5550,6657,6814,6873,8781,9807
331,1827,1827.000,94,6230,6398,5456,6554,6699,6872,9507,10499
332,1862,1862.000,92,6207,6355,5380,6476,6656,6743,8192,9721
333,1772,1772.000,98,6258,6407,5651,6554,6702,7412,9668,24614
334,1810,1810.000,104,6330,6495,5508,6564,6621,6762,9728,10441
335,1846,1846.000,106,6270,6446,5422,6510,6556,6597,8308,9868
336,1859,1859.000,109,6253,6461,5392,6530,6581,6612,9711,11309
337,1885,1885.000,88,6068,6222,5291,6422,6591,6630,7985,9883
338,1908,1908.000,93,6002,6167,5242,6258,6414,6594,9263,13282
339,1962,1962.000,98,5930,6110,5092,6187,6344,6409,7848,9187
340,1923,1923.000,111,5995,6145,5207,6225,6384,6447,7836,9413
341,1953,1953.000,101,5884,6048,5112,6151,6285,6371,9074,10324
342,1987,1987.000,91,5842,6005,5035,6109,6256,6357,7601,9321
343,1931,1931.000,103,5912,6065,5170,6138,6213,6295,7628,9063
344,1971,1971.000,110,5838,5989,5064,6076,6159,6227,8660,9965
345,1887,1887.000,96,5991,6163,5309,6255,6411,6481,8901,9526
346,1871,1871.000,102,6061,6244,5329,6325,6459,6585,9373,10388
347,1912,1912.000,107,5970,6190,5226,6279,6406,6684,8829,10126
348,1964,1964.000,113,5878,6062,5113,6121,6183,6342,7657,9069
349,1917,1917.000,109,5936,6119,5206,6185,6287,6429,7689,9200
350,1934,1934.000,104,5987,6178,5197,6288,6417,6477,7979,10165
351,1318,1318.000,111,5982,6197,7554,8269,11971,21471,34726,44264
352,1393,1393.000,133,6137,6475,7186,10243,11846,12088,14874,17584
353,1869,1869.000,101,6179,6365,5326,6460,6551,6720,8206,9656
354,1860,1860.000,121,6113,6286,5380,6430,6596,6806,10137,12819
355,1794,1794.000,106,6086,6232,5580,6396,6827,9229,11865,13643
356,1809,1809.000,112,6159,6299,5514,6517,6969,7859,9348,11445
357,1876,1876.000,100,6090,6225,5345,6322,6479,6857,8968,10375
358,1885,1885.000,110,6057,6165,5289,6237,6367,6555,8017,9519
359,1821,1821.000,104,6100,6226,5496,6343,6523,7738,12704,14835
360,1855,1855.000,108,6127,6285,5396,6366,6530,6700,9330,10506
361,1885,1885.000,113,6065,6262,5293,6362,6530,6619,9030,10485
362,1856,1856.000,117,6245,6469,5383,6564,6656,6782,9481,9826
363,1870,1870.000,115,6223,6422,5362,6535,6655,6719,8300,9768
364,1736,1736.000,112,6325,6431,5749,6553,6720,7088,14429,24821
365,1846,1846.000,114,6201,6406,5414,6584,6780,6933,9474,11267
366,1800,1800.000,114,6407,6568,5561,6692,6847,6969,8525,9963
367,1783,1783.000,123,6430,6579,5611,6700,6856,6986,9729,10551
368,1803,1803.000,90,6283,6479,5538,6595,6749,6854,8530,11526
369,1872,1872.000,104,6017,6180,5347,6265,6449,6578,9245,16009
370,1841,1841.000,108,6102,6202,5426,6304,6459,6558,9101,9363
371,1911,1911.000,108,5950,6118,5237,6209,6354,6440,8530,10143
372,1941,1941.000,118,5890,6061,5143,6141,6300,6362,7732,9249
373,1941,1941.000,100,5946,6098,5157,6192,6330,6384,7731,9371
374,1945,1945.000,121,5847,6010,5127,6099,6254,6308,9242,10109
375,1991,1991.000,95,5818,6013,5028,6074,6136,6188,8663,10289
376,1905,1905.000,106,5947,6057,5243,6229,6363,6504,7951,9013
377,1923,1923.000,116,6011,6196,5208,6267,6333,6425,8819,10202
378,1925,1925.000,108,6007,6181,5191,6234,6337,6434,7889,9326
379,1913,1913.000,104,5970,6100,5222,6208,6283,6368,9271,10796
