Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
105,526.000,2.853,0.100,0.187,0.226,6.226,6.410,6.527,8.394,18.416,0.351
110,478.400,2.961,0.098,0.193,0.237,6.466,6.633,6.758,8.506,43.439,0.338
115,487.800,2.989,0.093,0.187,0.222,6.137,6.478,9.029,12.960,21.023,0.335
120,535.400,2.746,0.089,0.186,0.221,6.125,6.296,6.429,7.841,11.987,0.364
125,516.800,2.842,0.091,0.185,0.220,6.261,6.511,6.620,8.095,10.285,0.352
130,538.400,2.751,0.102,0.185,0.220,6.292,6.534,6.650,7.988,28.511,0.364
135,508.600,2.767,0.104,0.183,0.222,6.210,6.372,6.470,8.013,20.621,0.361
140,513.600,2.915,0.089,0.189,0.230,6.350,6.570,6.701,8.478,31.861,0.343
145,476.400,3.129,0.085,0.191,0.236,6.259,6.684,9.270,12.510,25.944,0.320
150,528.200,2.784,0.096,0.196,0.235,6.149,6.311,6.467,8.784,11.425,0.359
155,526.800,2.790,0.093,0.189,0.235,6.159,6.286,6.410,7.795,10.357,0.358
160,526.600,2.901,0.102,0.183,0.230,6.338,6.622,6.776,11.275,25.377,0.345
165,532.800,2.905,0.086,0.184,0.229,6.324,6.507,6.619,10.829,22.868,0.344
170,517.600,2.928,0.091,0.191,0.238,6.278,6.461,6.574,8.173,29.946,0.342
175,490.000,3.060,0.104,0.193,0.235,6.249,6.561,9.379,12.551,26.447,0.327
180,535.000,2.728,0.092,0.193,0.235,6.127,6.313,6.394,7.717,12.047,0.367
185,546.400,2.782,0.101,0.189,0.234,6.162,6.290,6.419,7.795,10.730,0.359
190,519.600,2.870,0.100,0.194,0.238,6.304,6.606,6.751,8.015,10.150,0.348
195,529.000,2.908,0.096,0.193,0.243,6.253,6.483,6.600,8.270,35.026,0.344
200,514.400,2.773,0.114,0.189,0.224,6.220,6.339,6.432,7.891,17.353,0.361
205,436.200,3.451,0.100,0.186,0.227,6.531,6.854,10.694,13.797,42.087,0.290
210,536.800,2.722,0.099,0.185,0.221,6.111,6.277,6.398,7.788,11.329,0.367
215,560.400,2.758,0.099,0.184,0.221,6.134,6.302,6.428,7.752,13.722,0.363
220,509.600,2.896,0.096,0.196,0.239,6.192,6.353,6.479,7.892,10.294,0.345
225,477.800,2.838,0.089,0.202,0.250,6.308,6.602,6.768,8.753,43.641,0.352
230,488.800,2.998,0.108,0.191,0.235,6.326,6.513,6.693,11.908,38.485,0.334
235,475.200,3.077,0.092,0.184,0.221,6.451,6.701,8.363,12.094,18.027,0.325
240,517.000,2.797,0.108,0.188,0.222,6.208,6.552,6.737,8.231,14.424,0.358
245,523.600,2.848,0.101,0.188,0.231,6.110,6.244,6.334,7.702,10.174,0.351
250,522.400,2.834,0.106,0.190,0.226,6.156,6.289,6.383,7.790,10.141,0.353
255,521.200,2.881,0.104,0.189,0.231,6.318,6.574,6.695,8.158,9.676,0.347
260,457.200,3.206,0.110,0.188,0.227,6.216,6.591,9.474,17.630,41.689,0.312
265,502.200,2.953,0.104,0.186,0.225,6.372,6.552,6.680,9.616,12.712,0.339
270,518.200,2.900,0.100,0.190,0.225,6.429,6.624,6.714,8.362,21.787,0.345
275,557.200,2.789,0.102,0.183,0.222,6.081,6.201,6.296,7.529,10.064,0.359
280,540.600,2.843,0.091,0.189,0.224,6.155,6.299,6.394,7.444,10.104,0.352
285,538.200,2.787,0.100,0.191,0.235,6.158,6.321,6.429,7.841,14.910,0.359
290,445.200,3.318,0.103,0.197,0.240,6.399,6.680,10.648,16.058,41.027,0.301
295,527.400,2.772,0.113,0.201,0.240,6.227,6.459,6.691,10.286,18.584,0.361
300,504.000,2.953,0.094,0.202,0.244,6.470,6.650,6.777,9.752,12.471,0.339
305,532.800,2.787,0.094,0.200,0.245,6.154,6.333,6.484,7.774,12.139,0.359
310,534.400,2.832,0.096,0.205,0.248,6.091,6.281,6.424,7.790,10.170,0.353
315,540.400,2.805,0.095,0.194,0.247,6.093,6.210,6.300,8.925,11.858,0.356
320,468.000,3.314,0.098,0.216,0.255,6.254,6.511,9.523,13.649,46.582,0.302
325,509.400,2.942,0.107,0.214,0.253,6.260,6.443,6.547,9.072,17.632,0.340
330,509.000,2.926,0.092,0.196,0.243,6.443,6.617,6.719,8.325,24.603,0.342
335,550.000,2.772,0.088,0.183,0.227,6.234,6.489,6.553,7.664,13.282,0.361
340,549.200,2.659,0.091,0.182,0.223,6.056,6.177,6.275,7.546,10.296,0.376
345,534.200,2.852,0.096,0.208,0.255,6.137,6.295,6.409,7.748,10.243,0.351
350,471.000,3.022,0.101,0.203,0.243,6.260,6.520,8.796,12.617,44.247,0.331
355,507.200,2.984,0.100,0.170,0.217,6.236,6.424,6.589,9.427,14.821,0.335
360,524.600,2.836,0.108,0.195,0.233,6.363,6.544,6.646,8.050,24.821,0.353
365,509.000,2.878,0.090,0.193,0.235,6.476,6.672,6.798,8.375,11.516,0.347
370,525.400,2.811,0.100,0.195,0.236,6.103,6.262,6.353,7.524,10.141,0.356
375,541.200,2.729,0.095,0.187,0.225,6.111,6.243,6.318,7.438,10.568,0.366
380,469.400,3.201,0.093,0.190,0.224,6.234,6.788,10.292,16.976,30.728,0.312
385,509.600,2.889,0.089,0.190,0.228,6.263,6.443,6.569,7.977,10.273,0.346
390,511.000,2.825,0.108,0.193,0.228,6.263,6.493,6.640,8.218,12.222,0.354
395,512.600,2.897,0.098,0.188,0.226,6.471,6.651,6.754,8.342,12.815,0.345
400,518.200,2.821,0.097,0.189,0.228,6.172,6.404,6.526,7.920,11.444,0.354
405,548.800,2.651,0.100,0.211,0.248,6.052,6.241,6.330,7.590,9.898,0.377
410,454.200,3.198,0.094,0.217,0.254,6.372,6.807,10.054,13.526,32.132,0.313
415,527.400,2.930,0.100,0.214,0.254,6.372,6.576,6.689,8.695,23.897,0.341
420,529.200,2.882,0.092,0.212,0.250,6.308,6.509,6.596,8.175,17.779,0.347
425,521.600,2.875,0.104,0.200,0.244,6.416,6.601,6.709,8.261,12.649,0.348
430,520.000,2.855,0.104,0.204,0.242,6.423,6.618,6.752,8.237,10.658,0.350
435,539.400,2.803,0.110,0.187,0.225,6.086,6.227,6.352,10.492,28.265,0.357
440,480.000,2.989,0.103,0.188,0.222,6.191,6.405,9.119,11.675,17.232,0.335
445,510.200,2.893,0.105,0.188,0.222,6.346,6.600,6.719,8.481,20.772,0.346
450,512.200,2.868,0.112,0.191,0.221,6.298,6.453,6.576,8.068,27.276,0.349
455,510.000,3.027,0.109,0.189,0.229,6.394,6.608,6.720,8.249,20.436,0.330
460,500.800,2.931,0.106,0.189,0.231,6.525,6.674,6.793,8.432,12.302,0.341
465,501.200,3.065,0.098,0.213,0.254,6.193,6.427,7.543,12.269,32.944,0.326
470,518.800,2.894,0.104,0.213,0.256,6.167,6.343,6.518,10.662,15.155,0.346
475,501.000,2.946,0.081,0.190,0.223,6.351,6.626,6.787,9.442,21.833,0.339
480,538.600,2.914,0.101,0.189,0.224,6.240,6.421,6.520,8.060,28.954,0.343
485,530.600,2.807,0.087,0.188,0.222,6.236,6.448,6.556,8.051,14.442,0.356
490,513.000,2.816,0.097,0.190,0.221,6.386,6.571,6.658,8.166,11.244,0.355
495,471.200,3.290,0.107,0.188,0.229,6.413,6.713,9.334,13.164,19.291,0.304
500,537.800,2.786,0.099,0.190,0.224,6.167,6.286,6.433,7.935,11.013,0.359
505,523.400,2.839,0.099,0.191,0.226,6.237,6.486,6.607,8.165,13.339,0.352
510,519.600,2.864,0.113,0.194,0.229,6.310,6.553,6.677,8.175,30.230,0.349
515,529.000,2.798,0.108,0.190,0.226,6.265,6.405,6.520,7.880,16.805,0.357
520,524.400,2.736,0.106,0.192,0.222,6.413,6.589,6.667,8.175,10.503,0.365
525,469.600,3.219,0.102,0.186,0.225,6.492,6.801,9.282,13.600,25.318,0.311
530,507.000,2.791,0.101,0.191,0.225,6.131,6.313,6.424,7.866,14.501,0.358
535,524.400,2.865,0.098,0.187,0.229,6.187,6.317,6.427,7.828,14.982,0.349
540,513.200,2.947,0.105,0.190,0.226,6.385,6.625,6.768,8.769,30.313,0.339
545,522.200,2.940,0.105,0.190,0.228,6.225,6.381,6.473,8.025,16.594,0.340
550,512.200,2.905,0.101,0.189,0.222,6.333,6.506,6.646,8.145,10.521,0.344
555,476.400,3.012,0.102,0.184,0.216,6.218,6.458,9.263,15.075,30.662,0.332
560,542.800,2.808,0.096,0.192,0.234,6.098,6.265,6.367,8.848,11.922,0.356
565,543.800,2.813,0.105,0.201,0.246,6.130,6.261,6.325,7.620,12.703,0.355
570,504.000,2.817,0.106,0.204,0.242,6.359,6.646,6.797,8.753,26.214,0.355
575,509.400,2.879,0.087,0.206,0.246,6.261,6.421,6.529,8.000,22.649,0.347
580,524.400,2.883,0.100,0.214,0.251,6.295,6.517,6.631,8.041,11.952,0.347
585,451.800,3.278,0.097,0.212,0.253,6.420,6.755,9.890,12.975,22.307,0.305
590,523.400,2.799,0.104,0.209,0.252,6.148,6.288,6.405,7.849,10.874,0.357
595,518.400,2.861,0.101,0.211,0.256,6.129,6.281,6.337,7.710,10.132,0.350
