Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
340,2323.800,4.304,0.089,0.511,5.942,6.216,6.357,6.505,8.029,10.521,0.232
345,2312.200,4.324,0.095,0.482,6.028,6.294,6.455,6.677,8.290,11.799,0.231
350,2244.600,4.453,0.096,0.492,5.979,6.466,6.648,6.763,9.497,21.418,0.225
355,1924.200,5.196,0.091,0.509,6.323,6.590,9.310,11.259,17.409,38.118,0.192
360,2230.800,4.481,0.096,0.488,6.139,6.500,6.712,6.866,9.627,18.140,0.223
365,2336.000,4.278,0.091,0.477,5.932,6.196,6.338,6.501,8.938,12.081,0.234
370,2328.600,4.295,0.090,0.466,5.973,6.230,6.402,6.543,8.071,10.422,0.233
375,1998.200,5.003,0.094,0.488,6.189,6.561,8.670,10.868,17.027,41.349,0.200
380,2217.800,4.508,0.088,0.497,6.181,6.443,6.671,6.955,9.877,14.855,0.222
385,2186.800,4.572,0.099,0.450,6.205,6.557,6.733,6.886,10.057,28.162,0.219
390,2343.200,4.265,0.088,0.436,5.887,6.154,6.304,6.418,9.230,27.003,0.234
395,2161.800,4.634,0.096,0.452,6.030,6.270,6.611,8.776,14.483,41.660,0.216
400,2181.000,4.576,0.094,0.476,6.188,6.401,6.607,7.875,10.151,31.653,0.219
405,2280.800,4.385,0.093,0.451,6.123,6.351,6.560,6.689,8.507,10.374,0.228
410,2206.800,4.530,0.081,0.469,6.287,6.535,6.712,6.902,8.462,11.860,0.221
415,2306.400,4.335,0.096,0.496,6.027,6.280,6.573,6.738,8.289,10.667,0.231
420,2017.000,4.956,0.096,0.491,6.083,6.393,9.256,10.860,16.789,29.181,0.202
425,2252.200,4.438,0.094,0.452,6.030,6.484,6.680,6.837,9.365,40.087,0.225
430,2266.000,4.413,0.090,0.446,6.133,6.359,6.510,6.620,8.225,11.773,0.227
435,2238.400,4.466,0.089,0.443,6.209,6.493,6.629,6.712,8.524,17.068,0.224
440,1947.600,5.135,0.092,0.466,6.347,6.637,8.955,10.732,16.993,27.712,0.195
445,2317.400,4.313,0.095,0.438,5.979,6.243,6.382,6.535,9.351,15.702,0.232
450,2242.800,4.459,0.094,0.446,5.993,6.448,6.678,6.843,10.112,23.353,0.224
455,2268.000,4.408,0.093,0.448,6.069,6.288,6.444,6.552,9.420,29.164,0.227
460,2270.200,4.403,0.095,0.462,6.152,6.443,6.638,6.793,8.303,10.515,0.227
465,2077.000,4.814,0.090,0.462,5.985,6.192,8.606,10.454,16.756,36.993,0.208
470,2343.600,4.267,0.104,0.453,5.951,6.231,6.371,6.507,8.021,12.323,0.234
475,2269.800,4.405,0.096,0.453,6.114,6.382,6.631,6.722,8.449,10.607,0.227
480,2268.800,4.407,0.095,0.446,5.810,6.295,6.494,6.627,10.945,45.609,0.227
485,2012.400,4.969,0.088,0.440,6.190,6.541,9.253,11.096,15.942,26.346,0.201
490,2272.200,4.399,0.087,0.442,6.058,6.302,6.581,6.817,9.757,18.483,0.227
495,2362.200,4.230,0.090,0.428,5.917,6.166,6.306,6.446,7.895,10.501,0.236
500,2336.400,4.279,0.089,0.448,5.984,6.247,6.406,6.523,8.069,10.661,0.234
505,2024.200,4.946,0.094,0.405,5.988,6.561,8.971,11.023,19.912,36.499,0.202
510,2183.400,4.574,0.095,0.439,6.231,6.493,6.701,7.629,10.886,18.121,0.219
515,2229.600,4.486,0.090,0.422,6.125,6.532,6.733,6.890,9.461,14.944,0.223
520,2366.200,4.225,0.101,0.402,5.929,6.186,6.324,6.434,7.867,12.297,0.237
525,2358.600,4.239,0.095,0.446,5.933,6.218,6.374,6.490,7.998,10.353,0.236
530,1975.200,5.061,0.102,0.443,6.150,6.376,9.322,10.940,18.165,38.143,0.198
535,2283.600,4.380,0.088,0.455,6.133,6.384,6.574,6.701,8.422,10.657,0.228
540,2197.800,4.548,0.091,0.471,6.149,6.475,6.688,6.905,10.005,27.644,0.220
545,2323.800,4.301,0.098,0.449,5.898,6.121,6.298,6.596,9.139,27.864,0.233
550,2045.600,4.889,0.097,0.456,6.066,6.441,8.731,11.295,13.740,23.296,0.205
555,2283.600,4.380,0.092,0.453,5.917,6.359,6.556,6.703,9.497,21.617,0.228
560,2313.600,4.321,0.096,0.455,6.040,6.301,6.470,6.598,8.163,10.934,0.231
565,2226.200,4.492,0.101,0.478,6.262,6.504,6.674,6.823,8.565,11.128,0.223
570,2264.600,4.427,0.094,0.476,6.065,6.350,6.582,6.756,9.597,25.477,0.226
575,2038.000,4.890,0.097,0.466,6.076,6.369,8.868,10.664,15.179,31.255,0.205
580,2213.000,4.519,0.094,0.461,6.042,6.469,6.655,6.807,10.406,22.031,0.221
585,2296.400,4.353,0.098,0.452,6.076,6.358,6.500,6.624,8.180,11.058,0.230
590,2284.800,4.373,0.097,0.451,6.157,6.452,6.638,6.770,8.383,11.131,0.229
595,2012.600,4.962,0.099,0.464,6.078,6.562,8.744,10.398,15.997,32.462,0.202
