Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,1862.200,5.369,0.114,6.072,6.243,6.404,6.543,6.807,9.153,12.266,0.186
5,1824.200,5.474,0.100,6.244,6.415,6.584,6.739,6.853,8.526,12.253,0.183
10,1861.200,5.370,0.098,5.999,6.195,6.448,6.640,6.790,8.468,10.676,0.186
15,1911.800,5.226,0.088,5.875,6.059,6.154,6.304,6.423,11.997,22.308,0.191
20,1846.000,5.411,0.098,5.331,6.140,6.457,6.687,6.865,11.014,77.697,0.185
25,2802.800,3.564,0.086,3.397,3.558,3.833,5.813,6.846,9.138,65.016,0.281
30,3285.400,3.039,0.091,3.380,3.559,3.637,3.789,3.870,4.256,7.827,0.329
35,3256.800,3.065,0.091,3.412,3.577,3.649,3.792,3.860,4.235,7.673,0.326
40,3073.600,3.247,0.092,3.399,3.568,3.677,4.223,5.564,6.985,11.334,0.308
45,3259.400,3.064,0.087,3.388,3.553,3.640,3.775,3.871,5.380,11.511,0.326
50,3335.800,2.995,0.087,3.338,3.492,3.572,3.704,3.792,4.409,9.364,0.334
55,3101.600,3.221,0.095,3.390,3.523,3.619,3.869,5.560,7.087,11.304,0.310
60,2077.800,4.812,0.092,3.452,6.195,6.377,6.556,6.711,9.291,50.138,0.208
65,1893.800,5.277,0.103,6.043,6.223,6.317,6.454,6.563,8.942,11.149,0.190
70,1834.600,5.450,0.100,6.166,6.354,6.493,6.651,6.784,8.459,12.144,0.184
75,1772.800,5.641,0.112,6.073,6.474,6.609,6.780,7.024,10.368,36.376,0.177
80,1922.200,5.199,0.096,5.881,6.045,6.131,6.295,6.455,9.162,35.715,0.192
85,1711.600,5.842,0.112,6.035,6.225,6.382,9.192,10.649,13.186,17.902,0.171
90,1841.200,5.428,0.116,5.373,6.320,6.559,6.780,7.805,11.474,32.430,0.184
95,1886.400,5.301,0.112,6.056,6.200,6.303,6.439,6.515,8.206,10.335,0.189
100,1875.000,5.330,0.105,6.084,6.229,6.416,6.561,6.713,8.468,10.555,0.188
105,1810.800,5.523,0.088,6.255,6.388,6.547,6.692,6.835,9.044,11.866,0.181
110,1895.600,5.273,0.107,5.886,6.052,6.151,6.315,6.441,9.295,36.457,0.190
115,1729.800,5.782,0.105,5.956,6.122,6.281,9.213,10.746,13.630,30.168,0.173
120,1870.200,5.345,0.089,5.363,6.313,6.541,6.712,6.889,9.123,36.588,0.187
125,1835.800,5.446,0.106,6.182,6.328,6.452,6.601,6.719,8.320,10.551,0.184
130,1874.000,5.335,0.102,6.099,6.271,6.361,6.499,6.602,8.085,10.344,0.187
135,1837.600,5.440,0.100,6.205,6.398,6.554,6.698,6.825,8.745,14.151,0.184
140,1813.800,5.514,0.107,6.017,6.184,6.373,6.535,6.912,12.598,36.850,0.181
145,1707.200,5.853,0.106,6.008,6.171,6.323,9.338,10.863,13.631,22.218,0.171
150,1857.600,5.381,0.089,6.078,6.257,6.403,6.598,6.772,8.297,12.721,0.186
155,1842.200,5.427,0.110,5.398,6.353,6.553,6.755,6.955,9.565,23.752,0.184
160,1869.600,5.348,0.101,6.106,6.278,6.390,6.525,6.615,8.218,11.775,0.187
165,1855.800,5.384,0.104,6.143,6.309,6.482,6.618,6.775,8.262,11.183,0.186
170,1695.200,5.898,0.105,6.118,6.369,6.528,7.179,10.183,17.399,39.156,0.170
175,1815.400,5.508,0.091,5.930,6.097,6.282,7.621,9.349,11.850,20.130,0.182
180,1918.200,5.213,0.103,5.983,6.155,6.271,6.400,6.544,8.168,10.320,0.192
185,1859.000,5.380,0.096,5.372,6.312,6.560,6.682,6.817,9.300,32.161,0.186
190,1867.200,5.355,0.106,6.138,6.296,6.446,6.579,6.703,8.268,10.339,0.187
195,1879.000,5.320,0.082,6.087,6.224,6.322,6.487,6.603,8.294,10.486,0.188
200,1604.800,6.231,0.107,6.191,6.385,6.638,9.643,11.842,17.905,33.151,0.160
205,1889.400,5.291,0.106,5.934,6.087,6.171,6.319,7.386,10.080,14.045,0.189
210,1908.400,5.241,0.097,5.993,6.160,6.283,6.418,6.525,8.017,10.306,0.191
215,1862.400,5.368,0.094,6.063,6.242,6.390,6.570,6.791,9.065,11.793,0.186
220,1883.000,5.307,0.090,5.346,6.267,6.500,6.667,6.845,9.173,24.585,0.188
