Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2663.600,3.750,0.093,3.396,3.514,5.210,6.620,6.766,8.704,14.979,0.267
5,3344.000,2.987,0.085,3.339,3.489,3.566,3.684,3.760,4.102,9.081,0.335
10,3146.400,3.174,0.092,3.388,3.559,3.635,3.779,3.887,5.408,44.438,0.315
15,2820.400,3.540,0.091,3.403,3.546,3.864,6.179,6.805,8.867,43.275,0.282
20,3317.200,3.011,0.092,3.362,3.519,3.603,3.721,3.817,5.256,11.258,0.332
25,3339.600,2.989,0.089,3.353,3.524,3.588,3.661,3.752,4.418,9.193,0.335
30,3086.800,3.235,0.088,3.392,3.553,3.656,4.180,5.756,7.102,11.439,0.309
35,2056.600,4.855,0.090,3.581,6.184,6.391,6.580,6.729,10.815,37.226,0.206
40,1879.000,5.320,0.098,6.074,6.238,6.312,6.396,6.502,9.339,12.184,0.188
45,1807.400,5.531,0.089,6.232,6.389,6.545,6.695,6.905,9.775,16.200,0.181
50,1856.200,5.381,0.103,6.012,6.182,6.351,6.576,6.760,10.320,25.797,0.186
55,1721.000,5.808,0.102,5.924,6.094,6.255,9.151,10.594,16.332,18.438,0.172
60,1888.000,5.296,0.082,6.000,6.192,6.343,6.536,7.378,9.279,12.121,0.189
65,1836.200,5.439,0.097,5.445,6.342,6.544,6.676,6.801,9.844,28.825,0.184
70,1877.400,5.327,0.106,6.078,6.241,6.344,6.483,6.578,8.107,10.482,0.188
75,1825.400,5.474,0.102,6.130,6.303,6.472,6.634,6.841,10.056,17.907,0.183
80,1805.800,5.534,0.100,6.139,6.353,6.502,6.676,6.822,10.061,24.788,0.181
85,1735.000,5.761,0.100,5.946,6.123,6.273,9.405,11.042,13.402,28.356,0.174
90,1892.800,5.283,0.095,5.956,6.117,6.236,6.381,7.053,9.350,11.976,0.189
95,1846.600,5.413,0.096,5.340,6.282,6.548,6.687,6.828,10.362,21.474,0.185
100,1873.800,5.337,0.088,6.088,6.254,6.404,6.558,6.685,8.154,12.343,0.187
105,1862.000,5.366,0.100,6.070,6.209,6.327,6.498,6.747,9.722,18.416,0.186
110,1774.400,5.637,0.098,6.305,6.453,6.583,6.731,6.841,9.653,43.449,0.177
115,1739.600,5.748,0.093,5.941,6.136,6.356,9.065,10.527,16.465,21.031,0.174
120,1904.800,5.249,0.089,5.957,6.124,6.254,6.417,6.542,9.400,12.037,0.191
125,1864.200,5.362,0.091,6.069,6.249,6.420,6.609,6.813,8.743,10.324,0.186
130,1885.600,5.302,0.102,5.332,6.281,6.476,6.654,6.827,9.934,28.511,0.189
135,1869.600,5.347,0.104,6.059,6.208,6.305,6.458,6.539,9.337,20.621,0.187
140,1814.400,5.513,0.089,6.174,6.346,6.539,6.717,6.850,10.049,31.874,0.181
145,1697.400,5.890,0.085,5.997,6.218,6.546,9.174,10.645,17.114,31.082,0.170
150,1892.800,5.279,0.096,5.962,6.136,6.271,6.456,7.395,9.378,13.244,0.189
155,1904.600,5.250,0.093,5.990,6.145,6.245,6.402,6.517,8.178,10.357,0.190
160,1850.800,5.403,0.102,5.330,6.319,6.559,6.732,6.921,11.539,32.264,0.185
165,1815.800,5.504,0.086,6.142,6.312,6.443,6.611,8.021,12.039,22.897,0.182
170,1829.400,5.466,0.091,6.104,6.269,6.398,6.571,6.844,12.071,29.946,0.183
175,1702.000,5.877,0.104,6.054,6.239,6.464,9.556,11.355,15.116,30.697,0.170
180,1906.800,5.242,0.092,5.952,6.115,6.258,6.388,7.117,9.252,12.059,0.191
185,1915.200,5.221,0.101,5.978,6.150,6.251,6.406,6.489,9.075,10.730,0.192
190,1850.800,5.404,0.100,6.089,6.295,6.547,6.727,6.882,8.506,10.366,0.185
195,1888.800,5.294,0.096,5.368,6.221,6.411,6.568,6.722,9.316,35.036,0.189
200,1872.200,5.338,0.114,6.050,6.212,6.295,6.430,6.526,9.431,19.265,0.187
205,1566.200,6.384,0.100,6.284,6.520,6.736,10.116,11.961,18.461,42.088,0.157
210,1918.000,5.212,0.099,5.963,6.104,6.237,6.387,6.494,8.883,11.924,0.192
215,1928.600,5.186,0.099,5.942,6.112,6.264,6.416,6.501,8.872,17.043,0.193
220,1877.800,5.324,0.096,6.034,6.173,6.306,6.473,6.573,8.124,10.413,0.188
225,1832.800,5.454,0.089,5.318,6.301,6.556,6.775,7.106,10.029,43.673,0.183
