Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
135,495.000,6.828,5.330,6.343,6.447,6.603,7.966,10.008,12.674,20.646,0.146
140,511.400,6.395,5.378,6.135,6.247,6.518,6.640,6.798,9.748,14.811,0.156
145,537.800,6.184,5.341,6.033,6.120,6.237,6.370,6.493,7.839,10.129,0.162
150,539.000,6.240,4.970,6.080,6.168,6.267,6.366,6.517,9.129,10.505,0.160
155,516.800,6.421,5.312,6.208,6.323,6.523,6.716,6.878,8.810,10.336,0.156
160,464.400,7.173,4.389,6.038,6.332,6.651,10.539,12.610,17.935,42.764,0.139
165,510.000,6.553,5.270,6.212,6.367,6.568,6.778,8.035,11.635,18.327,0.153
170,500.200,6.589,5.456,6.337,6.493,6.609,6.774,7.149,10.144,12.203,0.152
175,546.400,6.167,5.220,6.021,6.109,6.183,6.334,6.421,8.008,10.035,0.162
180,536.000,6.236,5.143,6.085,6.172,6.258,6.423,6.505,8.926,10.351,0.160
185,524.600,6.270,5.237,6.107,6.202,6.304,6.459,6.563,9.118,11.184,0.159
190,454.800,7.385,5.449,6.294,6.500,6.715,9.715,11.933,19.073,44.033,0.135
195,516.200,6.436,3.676,6.180,6.269,6.422,6.618,7.739,9.777,17.698,0.155
200,496.000,6.632,5.613,6.383,6.499,6.629,6.797,7.530,10.117,19.988,0.151
205,546.000,6.201,3.560,6.029,6.120,6.203,6.366,6.681,9.105,14.641,0.161
210,540.400,6.182,5.238,6.001,6.113,6.241,6.399,6.492,8.131,10.353,0.162
215,545.000,6.150,5.014,6.019,6.102,6.175,6.306,6.388,7.873,10.154,0.163
220,450.600,7.274,4.930,6.176,6.250,6.443,9.800,12.061,22.955,40.272,0.137
225,530.400,6.403,5.234,6.165,6.240,6.368,6.560,7.717,9.696,19.058,0.156
230,517.000,6.505,5.312,6.307,6.385,6.494,6.622,6.848,9.636,17.236,0.154
235,529.400,6.388,5.066,6.133,6.248,6.485,6.671,6.882,9.313,15.116,0.157
240,531.600,6.154,5.268,5.998,6.081,6.187,6.302,6.402,8.892,14.656,0.162
245,550.000,6.195,5.137,6.035,6.130,6.222,6.293,6.482,9.127,10.035,0.161
250,465.800,7.199,4.513,6.160,6.312,6.564,8.987,10.801,22.634,38.807,0.139
255,521.000,6.353,5.242,6.169,6.238,6.354,6.510,7.375,9.266,12.869,0.157
260,514.600,6.578,5.464,6.291,6.394,6.532,6.704,7.981,10.530,22.370,0.152
265,505.600,6.502,5.184,6.213,6.411,6.559,6.760,6.883,9.956,13.324,0.154
270,532.400,6.168,5.044,6.005,6.089,6.194,6.347,6.468,8.963,12.362,0.162
275,529.800,6.388,5.212,6.063,6.177,6.274,6.436,7.477,13.548,25.088,0.157
280,478.000,7.040,4.044,6.266,6.531,6.766,9.543,11.139,16.877,30.270,0.142
285,517.800,6.413,5.435,6.228,6.313,6.435,6.556,6.710,9.406,14.983,0.156
290,508.600,6.510,5.328,6.230,6.344,6.511,6.679,7.309,10.227,24.391,0.154
295,500.800,6.649,5.605,6.443,6.541,6.645,6.780,6.966,9.727,23.412,0.150
300,556.000,6.233,5.202,6.045,6.151,6.271,6.449,6.774,8.832,10.195,0.160
305,526.000,6.614,5.066,6.004,6.092,6.254,7.730,10.565,15.771,22.460,0.151
310,498.800,6.724,5.234,6.176,6.325,6.563,7.587,9.833,14.671,19.188,0.149
315,529.800,6.416,4.818,6.212,6.343,6.471,6.618,6.863,10.247,33.711,0.156
320,519.200,6.444,5.352,6.222,6.295,6.397,6.560,7.616,10.229,27.060,0.155
325,501.200,6.647,5.718,6.400,6.519,6.633,6.810,7.095,9.922,18.986,0.150
330,528.400,6.416,5.431,6.192,6.363,6.519,6.649,6.772,9.023,10.434,0.156
335,488.400,6.861,5.222,6.030,6.131,6.319,9.443,10.973,16.270,22.669,0.146
340,512.800,6.340,5.387,6.110,6.209,6.329,6.462,7.687,9.989,13.432,0.158
345,512.800,6.482,4.781,6.304,6.478,6.644,6.798,7.008,9.510,32.742,0.154
350,510.200,6.439,5.327,6.240,6.315,6.423,6.566,6.757,9.449,23.997,0.155
355,511.000,6.571,5.357,6.317,6.426,6.592,6.731,7.093,9.603,27.947,0.152
360,509.400,6.565,5.391,6.340,6.527,6.642,6.798,6.913,8.952,12.204,0.152
365,469.000,6.960,5.283,6.117,6.217,6.426,9.492,11.599,17.246,18.024,0.144
370,543.600,6.303,5.276,6.068,6.174,6.310,6.483,7.592,9.352,11.822,0.159
375,531.200,6.386,4.602,6.168,6.333,6.540,6.684,6.870,10.242,21.000,0.157
380,520.200,6.463,5.200,6.216,6.300,6.440,6.579,6.748,10.737,27.330,0.155
385,516.200,6.425,5.001,6.207,6.306,6.459,6.614,6.777,9.466,16.795,0.156
390,511.800,6.539,5.732,6.372,6.473,6.565,6.665,6.813,9.274,10.576,0.153
395,476.200,6.921,5.306,6.119,6.280,6.547,9.300,10.973,14.037,23.775,0.144
400,523.600,6.307,5.301,6.088,6.185,6.289,6.422,7.588,9.702,11.716,0.159
405,530.800,6.386,5.342,6.173,6.264,6.423,6.631,6.893,9.359,13.406,0.157
410,523.200,6.410,4.422,6.124,6.319,6.480,6.631,7.007,12.774,28.269,0.156
415,514.400,6.450,4.050,6.205,6.289,6.455,6.595,7.562,9.957,21.037,0.155
420,509.000,6.533,5.543,6.348,6.446,6.575,6.705,6.871,9.489,10.405,0.153
425,466.400,7.038,5.023,6.110,6.391,6.669,9.698,11.639,13.907,21.453,0.142
430,527.600,6.312,5.080,6.064,6.195,6.308,6.482,7.508,10.423,13.167,0.158
435,534.400,6.286,5.172,6.115,6.210,6.334,6.509,6.801,8.113,10.305,0.159
440,527.000,6.428,4.572,6.178,6.410,6.585,6.735,6.942,10.569,35.408,0.156
445,505.000,6.507,5.314,6.226,6.314,6.456,6.587,7.132,9.451,27.369,0.154
450,495.400,6.606,5.559,6.337,6.439,6.588,6.727,7.917,10.381,22.499,0.151
455,470.200,7.153,5.233,6.150,6.234,6.466,9.942,11.778,18.779,38.200,0.140
460,543.200,6.231,5.140,6.057,6.138,6.255,6.417,6.663,9.065,10.749,0.160
465,538.600,6.239,3.634,6.089,6.192,6.289,6.412,6.516,7.973,10.157,0.160
470,509.000,6.520,4.666,6.243,6.436,6.613,6.768,7.074,9.854,25.356,0.153
475,517.200,6.354,4.579,6.123,6.236,6.348,6.498,6.742,13.463,37.716,0.157
480,520.400,6.508,5.131,6.197,6.300,6.467,6.689,7.759,11.846,19.605,0.154
485,464.600,7.387,5.560,6.439,6.563,6.778,10.884,11.931,15.943,19.254,0.135
490,525.800,6.234,4.866,6.055,6.147,6.254,6.396,7.272,9.159,10.469,0.160
495,544.200,6.242,4.738,6.069,6.187,6.293,6.437,6.522,8.068,10.229,0.160
500,529.200,6.329,3.551,6.111,6.224,6.333,6.502,6.685,9.615,12.639,0.158
505,514.800,6.585,5.379,6.189,6.282,6.548,6.747,7.154,10.244,41.808,0.152
510,499.200,6.883,5.369,6.139,6.233,6.391,9.114,11.016,18.471,27.645,0.145
515,485.200,6.831,5.528,6.356,6.501,6.653,7.894,9.630,12.437,19.332,0.146
520,531.200,6.306,5.108,6.081,6.196,6.407,6.600,6.810,9.025,10.638,0.159
525,551.000,6.205,5.051,6.032,6.113,6.251,6.462,6.857,7.899,10.271,0.161
530,522.400,6.230,5.207,6.040,6.138,6.228,6.371,6.509,9.152,13.811,0.161
535,500.400,6.664,5.424,6.284,6.371,6.541,6.739,7.119,10.797,46.178,0.150
540,467.600,7.090,5.451,6.230,6.305,6.450,9.831,11.687,18.082,22.363,0.141
545,508.800,6.640,5.691,6.403,6.484,6.644,6.779,7.934,10.854,13.789,0.151
550,511.000,6.490,5.305,6.238,6.450,6.571,6.692,6.845,9.666,10.551,0.154
555,538.000,6.178,5.178,6.039,6.107,6.213,6.350,6.424,8.800,10.182,0.162
560,529.800,6.301,5.323,6.106,6.188,6.269,6.436,6.582,9.528,15.221,0.159
565,505.200,6.576,5.062,6.217,6.308,6.469,6.693,7.279,14.935,42.837,0.152
570,479.200,7.034,5.225,6.179,6.281,6.470,9.542,11.132,17.854,24.081,0.142
575,502.200,6.547,5.476,6.269,6.411,6.544,6.726,7.917,9.862,17.748,0.153
580,523.400,6.587,5.299,6.377,6.502,6.623,6.801,7.123,9.757,11.545,0.152
585,543.600,6.205,5.188,6.053,6.132,6.234,6.393,6.509,8.039,10.350,0.161
590,531.400,6.284,5.255,6.041,6.167,6.281,6.436,6.563,10.214,18.771,0.159
595,547.600,6.280,5.301,6.122,6.235,6.338,6.454,6.541,8.130,10.534,0.159
