Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
380,514.400,6.542,0.330,6.251,6.422,6.581,6.818,8.204,11.176,12.717,0.153
385,506.200,6.430,0.339,6.232,6.473,6.591,6.776,6.948,9.683,12.052,0.156
390,554.800,6.054,0.291,6.009,6.084,6.198,6.319,6.409,7.875,10.211,0.165
395,547.600,6.108,0.329,6.057,6.154,6.251,6.392,6.570,8.225,10.303,0.164
400,526.400,6.210,0.365,6.143,6.250,6.369,6.520,6.706,8.270,11.379,0.161
405,461.600,6.995,0.277,5.954,6.461,6.632,10.620,11.873,19.528,30.796,0.143
410,523.400,6.354,0.342,6.203,6.300,6.481,6.684,7.728,10.218,13.714,0.157
415,510.000,6.559,0.322,6.381,6.504,6.626,6.784,7.971,10.339,15.563,0.152
420,560.200,6.137,0.341,6.045,6.122,6.231,6.359,6.467,9.157,21.563,0.163
425,540.400,6.122,0.356,6.034,6.165,6.261,6.402,6.511,9.071,13.897,0.163
430,529.800,6.178,0.337,6.090,6.181,6.291,6.425,6.555,9.008,13.067,0.162
435,463.000,7.239,0.369,6.231,6.314,6.588,10.133,12.287,19.972,41.398,0.138
440,509.000,6.353,0.346,6.243,6.333,6.441,6.607,7.758,10.398,11.748,0.157
445,502.000,6.581,0.299,6.422,6.535,6.662,6.801,7.037,9.694,25.136,0.152
450,512.600,6.273,0.307,6.119,6.219,6.441,6.641,6.822,9.286,31.088,0.159
455,529.000,6.098,0.234,6.011,6.118,6.247,6.377,6.460,7.899,10.773,0.164
460,537.200,6.147,0.308,6.058,6.169,6.279,6.420,6.514,9.067,10.304,0.163
465,458.000,7.034,0.292,6.139,6.271,6.460,9.941,12.022,17.979,46.685,0.142
470,506.600,6.339,0.353,6.189,6.284,6.404,6.558,7.743,10.716,15.730,0.158
475,510.800,6.365,0.304,6.216,6.344,6.463,6.635,7.423,9.526,27.906,0.157
480,508.400,6.472,0.310,6.210,6.413,6.601,6.783,6.975,9.995,26.686,0.155
485,554.400,6.067,0.319,5.990,6.061,6.167,6.291,6.382,9.046,10.210,0.165
490,515.800,6.115,0.321,6.052,6.172,6.269,6.415,6.520,9.183,10.747,0.164
495,470.400,7.090,0.272,5.808,6.322,6.682,10.745,12.477,19.498,31.731,0.141
500,518.800,6.423,0.344,6.269,6.362,6.509,6.645,7.687,9.575,14.591,0.156
505,507.200,6.460,0.312,6.268,6.382,6.539,6.724,7.575,10.634,24.721,0.155
510,492.600,6.532,0.338,6.386,6.509,6.638,6.813,7.198,9.727,15.885,0.153
515,529.200,6.134,0.340,6.065,6.159,6.242,6.394,6.453,8.082,10.442,0.163
520,544.000,6.144,0.314,6.021,6.142,6.258,6.399,7.238,9.841,13.640,0.163
525,460.200,7.203,0.362,6.297,6.459,6.777,10.266,11.850,17.787,28.628,0.139
530,502.800,6.328,0.364,6.181,6.332,6.503,6.640,7.736,11.118,29.709,0.158
535,534.400,6.339,0.260,6.206,6.290,6.431,6.575,6.761,9.382,27.643,0.158
540,509.800,6.473,0.362,6.376,6.474,6.620,6.766,7.013,9.744,13.114,0.154
545,526.400,6.292,0.328,6.150,6.264,6.494,6.685,6.838,9.365,13.954,0.159
550,518.000,6.417,0.291,6.011,6.103,6.226,6.887,10.523,14.028,19.218,0.156
555,507.400,6.523,0.254,6.133,6.247,6.388,7.798,9.364,11.934,17.677,0.153
560,503.600,6.349,0.307,6.206,6.436,6.609,6.775,6.902,9.938,32.485,0.158
565,528.000,6.318,0.272,6.179,6.248,6.329,6.553,7.329,9.575,34.412,0.158
570,522.200,6.379,0.343,6.281,6.401,6.528,6.633,6.843,9.863,14.299,0.157
575,500.600,6.424,0.285,6.248,6.497,6.612,6.769,6.903,8.484,14.344,0.156
580,470.400,6.834,0.345,6.040,6.168,6.318,9.663,11.094,17.394,21.973,0.146
585,533.200,6.208,0.334,6.054,6.145,6.248,6.381,7.543,10.369,12.055,0.161
590,521.000,6.367,0.316,6.218,6.364,6.554,6.651,7.870,12.133,29.764,0.157
595,516.200,6.450,0.310,6.268,6.371,6.490,6.637,7.900,12.059,40.913,0.155
