Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
35,3255,3255.000,119,3261,3549,3064,3634,3757,3822,5417,12711
36,3375,3375.000,134,3181,3511,2958,3592,3704,3766,3885,5584
37,3317,3317.000,133,3255,3505,3009,3592,3725,3801,4337,7496
38,3227,3227.000,131,3286,3472,3105,3588,4302,4476,5973,7481
39,2357,2357.000,135,3412,3691,4231,6662,6980,7153,11345,11685
40,3359,3359.000,135,3266,3475,2982,3549,3644,3723,4021,5468
41,3098,3098.000,118,3327,3504,3220,3593,3738,5371,10551,11975
42,3362,3362.000,140,3257,3483,2971,3555,3705,3751,4048,5601
43,3308,3308.000,126,3252,3481,3018,3552,3716,3813,6655,7667
44,3360,3360.000,135,3268,3492,2973,3569,3701,3794,4327,6221
45,3387,3387.000,136,3249,3460,2948,3522,3650,3720,4017,7703
46,3336,3336.000,132,3263,3489,2997,3558,3693,3756,5494,11519
47,3418,3418.000,124,3210,3440,2925,3501,3639,3698,4967,7565
48,3213,3213.000,146,3365,3505,3108,3614,4076,4333,4807,7544
49,3396,3396.000,120,3256,3476,2942,3533,3646,3706,3788,5602
50,3354,3354.000,126,3283,3502,2980,3570,3692,3755,4083,7578
51,3343,3343.000,130,3284,3481,2987,3546,3657,3720,3987,5309
52,3421,3421.000,133,3230,3470,2921,3543,3668,3745,3827,7446
53,3230,3230.000,135,3299,3541,3091,3646,3840,4095,5363,9213
54,3350,3350.000,131,3230,3501,2986,3588,3716,3801,3948,7788
55,2352,2352.000,121,3406,3820,4243,6342,6977,7141,11200,11470
56,3397,3397.000,146,3184,3479,2944,3560,3677,3759,4037,7690
57,3275,3275.000,129,3244,3510,3054,3587,3748,3955,6999,11613
58,3359,3359.000,117,3243,3474,2975,3539,3687,3755,4042,7459
59,3361,3361.000,126,3233,3521,2971,3580,3688,3735,4798,7472
60,3433,3433.000,133,3189,3479,2911,3547,3664,3720,3821,5365
61,3313,3313.000,137,3280,3522,3018,3595,3692,3773,4802,7447
62,3361,3361.000,125,3262,3483,2973,3552,3693,3762,5180,6944
63,3350,3350.000,145,3284,3512,2981,3575,3682,3745,4077,7589
64,3339,3339.000,143,3297,3489,2991,3554,3694,3750,3968,5519
65,3346,3346.000,135,3278,3490,2991,3557,3690,3753,3882,7650
66,3383,3383.000,139,3263,3494,2952,3560,3700,3758,3848,5333
67,3437,3437.000,135,3211,3462,2908,3515,3559,3591,5069,7532
68,3352,3352.000,122,3251,3485,2980,3563,3662,3734,4081,5893
69,2330,2330.000,137,3434,3791,4290,5822,6235,6432,19799,25765
70,1867,1867.000,137,5987,6281,5365,6424,6594,6715,8068,9833
71,1842,1842.000,138,6063,6378,5417,6492,6664,6728,8283,9618
72,1847,1847.000,153,5995,6246,5429,6395,6578,6733,10082,11780
73,1399,1399.000,154,5874,6237,7148,6467,13385,20922,32371,39005
74,1006,1006.000,175,9395,10561,9901,11899,13271,16109,25552,59118
75,1826,1826.000,160,6135,6451,5497,6582,6720,6838,8388,9852
76,1834,1834.000,148,6064,6363,5434,6484,6661,6726,9444,10405
77,1731,1731.000,148,6139,6387,5781,6594,6839,9575,14123,16034
78,1740,1740.000,155,6387,6620,5760,6735,6890,8288,8535,9997
79,1728,1728.000,160,6104,6500,5764,6660,6920,8444,13499,17674
80,1907,1907.000,144,5869,6202,5256,6326,6466,6540,8830,9400
81,1896,1896.000,159,5889,6214,5278,6341,6497,6566,7921,9549
82,1882,1882.000,146,5846,6166,5308,6284,6418,6506,9468,12141
83,1936,1936.000,161,5739,6084,5159,6164,6244,6371,7773,9146
84,1858,1858.000,134,5833,6085,5372,6207,6394,7432,11517,11989
85,1910,1910.000,152,5806,6120,5225,6248,6372,6470,8880,9625
86,1893,1893.000,150,5899,6178,5285,6284,6453,6527,9324,10420
87,1922,1922.000,135,5894,6218,5207,6315,6485,6579,8484,9686
88,1881,1881.000,176,5937,6154,5312,6302,6464,6574,9569,15674
89,1888,1888.000,138,5908,6082,5294,6177,6337,6404,9285,10349
90,1957,1957.000,153,5790,6073,5113,6167,6326,6391,8772,9472
91,1910,1910.000,157,5921,6191,5227,6308,6439,6504,7885,9337
92,1920,1920.000,142,5829,6106,5215,6218,6361,6458,9229,10119
93,1910,1910.000,160,5930,6192,5218,6280,6422,6483,7809,9316
94,1890,1890.000,137,5993,6287,5301,6400,6573,6639,8272,9526
95,1866,1866.000,145,6021,6323,5353,6509,6612,6770,9372,10807
96,1803,1803.000,155,6262,6529,5545,6630,6755,6845,8430,9784
97,1804,1804.000,157,6259,6514,5547,6631,6761,6852,9583,9931
98,1903,1903.000,137,5109,5301,5249,5457,6539,7511,19957,20296
99,1898,1898.000,144,5445,6183,5271,6277,6436,6548,7907,13486
100,1860,1860.000,177,6083,6354,5364,6491,6661,6737,8402,9696
101,1854,1854.000,150,6086,6365,5400,6498,6639,6700,8172,11401
102,1811,1811.000,155,6061,6300,5523,6428,6617,7989,12029,13645
103,968,968.000,176,9264,10643,10344,12075,17484,22022,34705,39393
104,1718,1718.000,163,5961,6278,5808,6483,9388,10899,12825,30617
105,1822,1822.000,165,6202,6500,5481,6659,6775,6857,8413,11590
106,1829,1829.000,190,6148,6367,5464,6474,6619,6685,8161,10729
107,1717,1717.000,143,6275,6466,5839,6643,8150,9607,11393,12505
108,1808,1808.000,143,6217,6455,5524,6564,6750,8005,8437,9918
109,1784,1784.000,145,6311,6538,5605,6658,6815,6900,9392,10552
110,1764,1764.000,147,6195,6488,5671,6589,6735,8341,13560,21315
111,1887,1887.000,157,5976,6226,5290,6331,6492,6570,7847,9462
112,1858,1858.000,144,6018,6228,5382,6318,6459,6534,9428,10528
113,1905,1905.000,148,5894,6122,5253,6200,6377,6457,8758,9304
114,1917,1917.000,133,5860,6112,5212,6186,6350,6433,7622,10705
115,1915,1915.000,140,5796,6083,5213,6142,6238,6505,11725,12244
116,1970,1970.000,149,5759,6061,5074,6148,6327,6446,9089,10150
117,1902,1902.000,163,5826,6114,5259,6253,6382,6503,8683,10282
118,1898,1898.000,147,5933,6260,5272,6339,6430,6503,7935,9620
119,1900,1900.000,149,5845,6195,5251,6310,6447,6542,9225,10441
120,1925,1925.000,142,5804,6067,5209,6161,6289,6361,7667,11316
121,1884,1884.000,163,5865,6164,5299,6295,6429,6499,9089,9457
122,1909,1909.000,159,5819,6160,5225,6275,6431,6523,9190,10499
123,1962,1962.000,152,5765,6114,5108,6195,6266,6348,7898,9329
124,1916,1916.000,161,5829,6173,5200,6314,6438,6505,7870,9181
125,1875,1875.000,187,5975,6269,5353,6397,6540,6630,9326,10287
126,1907,1907.000,141,5905,6256,5235,6360,6501,6579,7910,9694
127,1826,1826.000,153,6141,6443,5484,6610,6801,6946,9261,11872
128,1765,1765.000,144,6315,6590,5656,6715,6840,6922,8391,10206
129,1882,1882.000,148,5163,6417,5309,6598,6740,6857,10295,11867
130,1914,1914.000,164,5092,5365,5226,5719,6353,6637,20036,20606
131,1826,1826.000,133,6069,6299,5467,6469,6635,6761,8347,10479
132,1213,1213.000,179,6311,6628,8268,10880,13599,18062,31152,38585
133,1456,1456.000,166,6104,6228,6855,9326,11519,12211,17461,18806
134,1906,1906.000,135,5940,6199,5246,6283,6406,6549,7965,9327
135,1860,1860.000,151,5938,6228,5374,6326,6487,6561,10206,28640
136,1775,1775.000,141,6124,6373,5634,6591,6847,8899,11099,12174
137,1791,1791.000,183,6246,6414,5581,6559,6725,7665,9612,11125
138,1821,1821.000,142,6187,6452,5489,6551,6737,6858,8341,9795
139,1860,1860.000,141,6094,6376,5364,6437,6524,6720,9449,10336
140,1717,1717.000,159,6204,6378,5839,6547,6744,7974,26181,38622
141,1760,1760.000,161,6346,6549,5680,6650,6796,6903,9664,10119
142,1849,1849.000,181,6031,6266,5397,6509,6684,6791,9623,18166
143,1919,1919.000,150,5893,6160,5212,6234,6402,6470,7808,9469
144,1858,1858.000,154,6026,6156,5382,6252,6414,6546,8957,9357
145,1904,1904.000,140,5832,6118,5256,6214,6396,7528,11582,11875
146,1935,1935.000,153,5775,5998,5165,6093,6225,6285,8910,10095
147,1961,1961.000,158,5753,6031,5093,6136,6279,6356,8785,9108
148,1944,1944.000,133,5793,6063,5145,6159,6311,6504,7710,9404
149,1873,1873.000,146,5968,6196,5332,6323,6450,6547,9325,10402
150,1913,1913.000,145,5935,6180,5236,6267,6415,6483,7790,9391
151,1919,1919.000,146,5851,6107,5203,6248,6365,6485,8547,9629
152,1952,1952.000,145,5789,6083,5126,6168,6350,6410,8714,10242
153,1905,1905.000,172,5851,6070,5240,6172,6334,6427,8551,9427
154,1897,1897.000,146,5924,6166,5278,6233,6297,6415,7842,9198
155,1912,1912.000,185,5848,6110,5218,6178,6242,6313,8667,10178
156,1864,1864.000,134,5965,6189,5369,6294,6436,6525,9289,11023
157,1887,1887.000,124,5963,6254,5287,6362,6470,6570,8099,9580
158,1899,1899.000,127,5966,6299,5309,6455,6645,6881,9672,10530
159,1794,1794.000,150,6227,6533,5535,6623,6858,6948,8423,9958
160,1788,1788.000,144,6261,6513,5598,6580,6641,6717,8462,9856
161,1454,1454.000,160,5178,6424,6864,6667,12997,18417,31312,31735
162,1205,1205.000,157,6196,9398,8311,10948,13436,15145,17922,18195
163,1916,1916.000,166,5882,6202,5215,6276,6386,6484,7842,9395
164,1893,1893.000,154,5959,6235,5283,6346,6499,6565,8011,9307
165,1744,1744.000,157,6152,6316,5734,6464,7005,10275,11995,13692
166,1804,1804.000,148,6016,6300,5540,6426,6590,7860,9436,31461
167,1831,1831.000,162,6099,6365,5455,6581,6823,7385,9113,9923
168,1793,1793.000,139,6300,6541,5576,6692,6812,6897,8627,11350
169,1808,1808.000,130,6208,6408,5536,6537,6702,6860,9628,10503
170,1781,1781.000,171,6275,6431,5621,6560,6699,6855,9722,11242
171,1694,1694.000,138,6204,6519,5884,6665,6849,8167,24013,31955
172,1772,1772.000,149,6288,6571,5640,6702,6851,6976,9977,10654
173,1809,1809.000,150,6129,6296,5538,6537,6723,6838,8652,11501
174,1897,1897.000,165,5914,6217,5288,6287,6366,6495,8680,9443
175,1900,1900.000,145,5888,6196,5240,6287,6434,6533,9238,13495
176,1894,1894.000,149,5768,6109,5286,6227,6375,7367,11777,17348
177,1902,1902.000,148,5885,6065,5250,6172,6304,6455,7761,9068
178,1937,1937.000,164,5809,6082,5168,6186,6290,6364,7889,10722
179,1917,1917.000,156,5778,6015,5198,6101,6200,6308,9203,10028
180,1909,1909.000,171,5906,6205,5241,6299,6450,6532,8910,10578
181,1906,1906.000,153,5968,6246,5255,6311,6381,6508,7986,9409
182,1954,1954.000,148,5770,6059,5106,6183,6271,6321,8543,10092
183,1929,1929.000,159,5788,6068,5195,6136,6190,6230,7647,9138
184,1937,1937.000,146,5794,6113,5164,6187,6246,6296,7763,9166
185,1877,1877.000,134,5895,6191,5318,6298,6428,6527,9253,10257
186,1904,1904.000,159,5843,6115,5249,6220,6388,6510,7823,9339
187,1879,1879.000,142,5920,6193,5331,6324,6435,6551,8110,9339
188,1903,1903.000,160,5872,6254,5233,6370,6531,6606,8172,9299
189,1851,1851.000,156,5977,6276,5400,6404,6562,6650,9174,10320
190,1812,1812.000,166,6166,6473,5533,6622,6801,6930,9538,9987
191,972,972.000,184,7179,9939,10287,12447,18027,21288,44799,49604
192,1617,1617.000,171,6028,6334,6165,6557,10570,11287,17568,18040
193,1876,1876.000,164,5981,6243,5334,6373,6503,6612,7988,8139
194,1892,1892.000,156,5922,6234,5282,6343,6446,6522,8045,9387
195,1726,1726.000,147,6110,6321,5801,6485,7809,9338,16532,19023
196,1829,1829.000,132,5999,6277,5457,6396,6548,7777,9191,14547
197,1813,1813.000,143,5994,6275,5512,6358,6436,6522,9036,33419
198,1857,1857.000,159,6004,6318,5387,6413,6539,6636,9281,9567
199,1775,1775.000,136,6260,6532,5635,6621,6701,6764,9767,10623
200,1840,1840.000,135,6064,6342,5444,6411,6477,6548,9498,10360
201,1801,1801.000,155,6207,6498,5533,6607,6770,6845,9256,9722
202,1683,1683.000,160,6210,6519,5953,6683,6961,10413,22896,28231
203,1813,1813.000,157,6172,6521,5503,6649,6811,6998,8405,9885
204,1839,1839.000,150,6101,6346,5452,6556,6704,6823,8450,9159
205,1899,1899.000,166,5882,6234,5263,6362,6530,6616,8716,10986
206,1917,1917.000,145,5798,6137,5218,6211,6320,6448,9270,10186
207,1896,1896.000,151,5765,6090,5267,6179,6252,7515,11639,12766
208,1936,1936.000,154,5802,6108,5169,6228,6363,6424,7716,9225
209,1943,1943.000,173,5724,6045,5150,6152,6260,6410,9268,10113
210,1972,1972.000,140,5662,6003,5068,6088,6176,6261,8631,9091
211,1893,1893.000,150,5917,6241,5286,6350,6512,6581,7997,9418
212,1870,1870.000,163,5917,6231,5336,6310,6401,6548,9212,10220
213,1933,1933.000,159,5789,6112,5178,6252,6391,6484,7843,9289
214,1926,1926.000,153,5796,6099,5196,6186,6274,6365,7876,9377
215,1908,1908.000,160,5792,6112,5224,6190,6261,6355,9122,9998
216,1918,1918.000,167,5873,6143,5216,6212,6340,6454,7731,9403
217,1915,1915.000,140,5883,6131,5221,6209,6354,6444,7822,9405
218,1899,1899.000,162,5956,6169,5258,6305,6439,6555,7782,10787
219,1885,1885.000,159,5983,6213,5320,6321,6477,6549,8937,10205
220,1290,1290.000,160,6191,6358,7754,9616,13603,19132,39772,46626
221,1347,1347.000,135,6183,6345,7399,10832,12116,12894,18263,21027
222,1911,1911.000,153,5918,6189,5237,6305,6460,6564,8846,10159
223,1923,1923.000,145,5878,6156,5198,6221,6390,6437,8019,9401
224,1799,1799.000,140,5973,6226,5548,6319,6720,8154,11032,19179
225,1930,1930.000,145,5882,6189,5186,6256,6329,7601,9269,10213
226,1876,1876.000,157,5930,6179,5332,6269,6634,7195,7841,9354
227,1832,1832.000,162,5989,6205,5460,6322,6488,7231,9513,29984
228,1873,1873.000,161,6046,6244,5334,6362,6495,6596,7959,9392
229,1842,1842.000,142,6086,6241,5425,6475,6651,6844,9199,10910
230,1841,1841.000,147,6144,6386,5430,6511,6665,6770,8332,11500
231,1824,1824.000,169,6187,6388,5489,6493,6638,6722,9295,9844
232,1753,1753.000,158,6131,6389,5758,6521,6646,7822,20832,40357
233,1711,1711.000,178,6311,6488,5781,6601,6755,6875,10046,47228
234,1824,1824.000,153,6215,6501,5481,6618,6771,6868,8558,13313
235,1884,1884.000,143,5956,6214,5305,6332,6466,6535,9040,10367
236,1914,1914.000,156,5853,6116,5219,6183,6358,6406,7789,9366
237,1949,1949.000,142,5836,6106,5139,6183,6328,6409,9015,9397
238,1930,1930.000,148,5747,6066,5168,6135,6198,6281,15282,17340
239,1965,1965.000,161,5710,5986,5097,6057,6204,6318,9010,10055
240,1960,1960.000,143,5751,6026,5098,6086,6159,6287,7579,9219
241,1939,1939.000,147,5845,6077,5154,6224,6306,6417,7828,9009
242,1862,1862.000,129,5988,6193,5369,6251,6359,6450,8949,10207
243,1910,1910.000,152,5897,6186,5230,6257,6434,6515,7921,9407
244,1931,1931.000,155,5808,6081,5186,6159,6299,6402,9114,10249
245,1936,1936.000,152,5822,6088,5165,6176,6357,6439,8748,10130
246,1898,1898.000,158,5899,6071,5264,6160,6313,6383,7784,9330
247,1890,1890.000,149,5953,6170,5293,6270,6431,6503,7900,9437
248,1950,1950.000,141,5831,6098,5126,6187,6344,6407,9260,10305
249,1543,1543.000,144,5922,6189,6474,6500,10881,14248,25243,29406
250,1130,1130.000,136,6150,8555,8845,10280,12700,17718,47925,56130
251,1865,1865.000,150,6054,6298,5360,6469,6606,6716,8109,9631
252,1866,1866.000,167,6015,6298,5352,6422,6573,6679,9588,10725
253,1793,1793.000,145,6016,6240,5579,6379,6575,8287,13730,17527
254,1850,1850.000,147,6085,6288,5412,6443,6571,7550,8042,9587
255,1887,1887.000,163,5973,6263,5295,6395,6593,7600,9478,10208
256,1921,1921.000,143,5927,6212,5209,6339,6463,6547,8018,9466
257,1888,1888.000,150,5996,6240,5302,6351,6544,6626,8036,10943
258,1815,1815.000,169,5998,6256,5491,6378,6539,7569,10218,30884
259,1904,1904.000,157,5946,6218,5257,6309,6440,6519,7758,9280
260,1854,1854.000,150,6067,6230,5388,6409,6538,6655,8330,9286
261,1788,1788.000,152,6306,6546,5607,6667,6817,6899,9528,10128
262,1800,1800.000,157,6201,6361,5549,6506,6652,7027,9350,10417
263,1659,1659.000,182,6193,6399,6030,6509,6664,9659,22726,34643
264,1780,1780.000,153,6323,6520,5605,6607,6777,6879,8335,9847
265,1781,1781.000,150,6277,6527,5612,6639,6786,7024,9688,10702
266,1904,1904.000,165,5916,6164,5256,6253,6411,6465,7766,9232
267,1892,1892.000,136,5933,6184,5283,6254,6422,6469,7722,9428
268,1884,1884.000,146,5918,6165,5313,6264,6425,6492,9208,10276
269,1870,1870.000,125,5835,6039,5345,6137,6281,7468,15314,19085
270,1962,1962.000,165,5745,6007,5092,6109,6265,6342,7713,9149
271,1964,1964.000,169,5778,6071,5088,6143,6241,6363,7868,9166
272,1962,1962.000,126,5770,6031,5091,6167,6300,6420,8633,10343
273,1875,1875.000,167,5962,6185,5342,6251,6400,6505,8800,9501
274,1884,1884.000,149,5976,6237,5304,6297,6393,6490,7930,9477
275,1930,1930.000,165,5824,6078,5181,6205,6339,6491,8537,10059
276,1918,1918.000,143,5848,6099,5203,6198,6349,6416,7589,9345
277,1919,1919.000,163,5854,6129,5207,6211,6353,6433,7606,9123
278,1842,1842.000,171,6039,6216,5434,6322,6469,6593,9287,13090
279,1083,1083.000,160,6208,10146,9309,12345,14825,18334,23848,25990
280,1536,1536.000,158,6380,6588,6458,6821,11355,12289,15798,18334
281,1940,1940.000,156,5188,5455,5203,6450,6709,6912,19877,20157
282,1894,1894.000,129,5214,6065,5242,6231,6430,6535,19679,22378
283,1735,1735.000,153,6170,6389,5757,6548,7907,9680,12603,17682
284,1809,1809.000,127,6208,6386,5505,6518,6685,7511,8252,11469
285,1840,1840.000,159,6105,6310,5441,6435,6617,7066,9505,10366
286,1879,1879.000,152,6052,6287,5325,6405,6546,6605,8187,9374
287,1864,1864.000,156,6073,6261,5362,6350,6517,6586,8005,9366
288,1822,1822.000,147,6136,6283,5479,6400,6565,6664,10476,12591
289,1837,1837.000,116,6001,6238,5444,6371,6541,7202,9352,29547
290,1903,1903.000,131,5991,6257,5265,6368,6548,6753,8029,9505
291,1854,1854.000,137,6081,6307,5396,6421,6645,6880,8285,9567
292,1784,1784.000,175,6249,6497,5598,6574,6633,6751,9875,10799
293,1822,1822.000,143,6170,6388,5490,6558,6697,6846,9489,9968
294,1618,1618.000,122,6286,6460,6170,6640,6840,8160,34319,41955
295,1785,1785.000,145,6268,6530,5595,6603,6713,6839,10479,16468
296,1829,1829.000,135,6216,6499,5475,6581,6716,6795,8442,10010
297,1866,1866.000,150,6063,6260,5363,6477,6631,6732,7987,9488
298,1893,1893.000,159,5926,6212,5272,6296,6441,6503,9250,12611
299,1908,1908.000,153,5876,6135,5244,6229,6394,6472,9225,10426
300,1859,1859.000,155,5869,6076,5375,6179,6352,7582,14889,18214
301,1951,1951.000,145,5803,6072,5139,6162,6305,6357,7735,9368
302,1937,1937.000,180,5789,6060,5147,6144,6266,6343,8447,10152
303,1980,1980.000,160,5698,6003,5045,6111,6257,6356,9140,10393
304,1904,1904.000,159,5960,6248,5255,6335,6480,6548,7928,9387
305,1873,1873.000,177,5967,6210,5334,6298,6530,7353,9263,10213
306,1922,1922.000,132,5866,6087,5205,6231,6353,6764,7842,9091
307,1896,1896.000,154,5915,6062,5265,6139,6206,6325,7736,9153
308,1581,1581.000,116,5969,6136,6335,6372,10925,13718,20609,25475
309,1263,1263.000,177,6172,9398,7909,10946,12353,14228,18338,19474
310,1812,1812.000,148,6181,6313,5514,6567,6723,6850,8529,9612
311,1768,1768.000,156,6362,6611,5653,6718,6853,6926,8475,10203
312,1712,1712.000,165,6275,6531,5858,6670,7255,10498,14413,18268
313,1955,1955.000,160,5134,5435,5107,6135,6473,6816,19972,28172
314,1894,1894.000,148,6037,6343,5277,6470,6652,6750,9225,9850
315,1815,1815.000,144,6145,6357,5510,6504,6653,6771,8895,10587
316,1864,1864.000,142,6017,6237,5383,6335,6453,6566,8914,9453
317,1884,1884.000,162,5985,6272,5293,6386,6544,6611,9089,10767
318,1893,1893.000,144,5937,6236,5273,6324,6487,6554,9103,10386
319,1918,1918.000,134,5917,6188,5216,6296,6437,6549,7988,9409
320,1829,1829.000,147,5988,6210,5461,6335,6495,6590,9266,29942
321,1874,1874.000,158,6025,6259,5338,6358,6512,6592,8025,9549
322,1885,1885.000,130,5929,6207,5309,6299,6457,6538,9794,16177
323,1871,1871.000,167,6069,6263,5340,6482,6642,6782,8304,10980
324,1791,1791.000,132,6286,6491,5591,6630,6808,6919,8254,10012
325,1619,1619.000,136,6156,6406,6167,6487,6695,10443,31946,40743
326,1842,1842.000,174,6156,6451,5430,6563,6707,6798,9154,10287
327,1803,1803.000,135,6253,6508,5547,6613,6775,6852,9367,10008
328,1836,1836.000,150,6059,6260,5445,6488,6641,6839,8554,9467
329,1892,1892.000,134,5907,6154,5293,6247,6412,6544,10149,10950
330,1935,1935.000,158,5818,6127,5170,6216,6373,6431,9441,15937
331,1879,1879.000,142,5819,6096,5297,6191,6352,6424,11619,22924
332,1962,1962.000,143,5766,6024,5103,6123,6275,6345,9087,10075
333,1928,1928.000,157,5825,6031,5178,6127,6262,6350,7690,9380
334,1923,1923.000,148,5835,6066,5211,6176,6326,6433,8586,9406
335,1889,1889.000,171,5939,6195,5290,6304,6455,6542,9270,10876
336,1863,1863.000,187,5979,6205,5353,6288,6440,6517,7906,9267
337,1927,1927.000,152,5879,6143,5212,6234,6417,6498,7845,10414
338,1072,1072.000,160,9072,10487,9317,11614,13370,15487,21361,22371
339,1864,1864.000,161,5871,6138,5351,6277,6465,9037,11337,11747
340,1909,1909.000,155,5956,6218,5240,6350,6500,6599,7997,9407
341,1765,1765.000,170,6100,6306,5650,6406,6597,8187,11956,19429
342,1774,1774.000,149,6251,6542,5656,6687,6917,8228,9713,10675
343,1755,1755.000,157,6339,6511,5682,6634,6771,7412,8387,9902
344,1952,1952.000,178,5109,5360,5128,5804,6532,6775,20015,20244
345,1841,1841.000,157,6063,6319,5424,6485,6644,6802,8353,13580
346,1803,1803.000,173,6198,6388,5547,6520,6668,6799,9325,9813
347,1800,1800.000,181,6224,6363,5560,6465,6632,6738,9208,9545
348,1807,1807.000,141,6215,6341,5532,6463,6590,6651,9471,10502
349,1850,1850.000,139,6034,6268,5400,6397,6579,6687,9244,17320
350,1897,1897.000,134,5962,6260,5277,6382,6526,6612,8169,9514
351,1797,1797.000,164,6062,6315,5550,6434,6589,6999,9720,29123
352,1888,1888.000,144,6008,6258,5305,6401,6514,6597,9497,10512
353,1881,1881.000,123,6002,6261,5317,6369,6517,6587,8186,9265
354,1819,1819.000,148,6159,6330,5490,6428,6565,6636,8221,9550
355,1828,1828.000,143,6220,6555,5459,6650,6800,6880,10311,12356
356,1590,1590.000,146,6193,6414,6297,6590,6830,10963,39633,43678
357,1805,1805.000,159,6274,6523,5536,6597,6680,6810,8450,9669
358,1820,1820.000,131,6271,6532,5509,6610,6751,6845,8508,9865
359,1841,1841.000,133,6078,6264,5422,6505,6671,6785,9675,10521
360,1922,1922.000,149,5894,6165,5198,6249,6397,6449,8789,9501
361,1870,1870.000,150,5922,6196,5347,6280,6459,7431,11425,11723
362,1877,1877.000,180,5801,6048,5316,6139,6299,6410,11979,19934
363,1989,1989.000,159,5731,6015,5038,6093,6266,6345,7722,9021
364,1916,1916.000,154,5841,6074,5217,6209,6357,6438,7745,9126
365,1911,1911.000,149,5843,6038,5227,6146,6306,6406,8295,10191
366,1937,1937.000,137,5887,6182,5170,6269,6440,6553,8779,9334
367,1450,1450.000,132,6101,6244,6886,9303,12083,13807,21185,25530
368,1469,1469.000,151,6086,6291,6805,9555,11321,11987,14806,17468
369,1941,1941.000,158,5840,6128,5156,6222,6374,6433,7806,9388
370,1926,1926.000,161,5856,6103,5188,6223,6340,6418,7729,9342
371,1781,1781.000,150,6002,6275,5599,6400,7578,8125,12028,19425
372,1877,1877.000,157,5980,6320,5348,6403,6550,7782,9421,10412
373,1757,1757.000,168,6264,6541,5674,6677,6832,6939,8466,9887
374,1749,1749.000,148,6402,6635,5727,6732,6864,6945,8623,10037
375,1859,1859.000,148,5154,5435,5380,6464,6801,8392,19998,20926
376,1913,1913.000,156,5276,6203,5223,6380,6554,6727,8507,9734
377,1873,1873.000,129,6074,6370,5334,6492,6620,6714,8286,9484
378,1897,1897.000,153,5956,6302,5274,6437,6604,6716,9589,10439
379,1925,1925.000,142,5876,6187,5195,6303,6455,6566,7831,9357
