Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
140,453.600,7.083,0.302,6.134,6.279,6.537,9.856,11.840,17.618,49.276,0.141
145,505.800,6.400,0.305,6.263,6.337,6.483,6.631,7.945,10.924,12.122,0.156
150,519.600,6.386,0.309,6.284,6.379,6.525,6.629,6.728,9.534,10.691,0.157
155,506.400,6.468,0.369,6.393,6.496,6.609,6.757,6.900,8.471,11.221,0.155
160,519.600,6.299,0.301,6.153,6.264,6.491,6.660,6.905,9.187,10.660,0.159
165,535.000,6.155,0.333,6.026,6.125,6.255,6.400,6.560,9.588,23.824,0.162
170,458.600,7.149,0.288,6.116,6.471,6.777,10.084,11.583,17.921,40.187,0.140
175,531.600,6.251,0.280,6.096,6.320,6.442,6.637,7.835,9.526,36.200,0.160
180,533.600,6.236,0.278,6.196,6.271,6.375,6.524,6.679,9.195,10.224,0.160
185,505.200,6.395,0.255,6.307,6.421,6.540,6.674,6.953,9.413,12.147,0.156
190,492.200,6.469,0.298,6.343,6.486,6.615,6.781,7.206,9.895,12.285,0.155
195,538.800,6.174,0.283,6.054,6.162,6.269,6.426,6.752,10.179,16.291,0.162
200,462.800,7.016,0.284,6.157,6.272,6.459,9.627,11.790,17.558,41.752,0.143
205,519.800,6.469,0.274,6.198,6.449,6.640,6.815,8.265,17.970,20.988,0.155
210,516.800,6.313,0.319,6.252,6.329,6.436,6.575,6.682,9.376,10.700,0.158
215,517.600,6.384,0.341,6.257,6.366,6.527,6.654,6.859,9.319,11.169,0.157
220,496.200,6.447,0.373,6.382,6.462,6.577,6.737,6.929,9.385,14.168,0.155
225,514.200,6.321,0.296,6.167,6.297,6.556,6.736,6.902,8.628,16.607,0.158
230,488.000,6.864,0.293,6.073,6.168,6.345,9.945,11.570,17.337,39.477,0.146
235,515.800,6.463,0.303,6.273,6.434,6.611,6.837,7.892,10.760,13.235,0.155
240,519.200,6.343,0.351,6.250,6.366,6.489,6.638,7.462,9.859,33.867,0.158
245,516.400,6.261,0.307,6.217,6.290,6.400,6.516,6.584,8.204,10.264,0.160
250,513.400,6.427,0.342,6.339,6.442,6.569,6.720,6.849,9.542,10.735,0.156
255,505.600,6.512,0.327,6.419,6.523,6.631,6.786,6.912,8.704,10.555,0.154
260,452.400,7.055,0.297,6.158,6.261,6.475,10.559,11.924,17.604,36.864,0.142
265,529.200,6.242,0.362,6.134,6.235,6.346,6.510,6.911,9.287,14.585,0.160
270,507.000,6.331,0.270,6.179,6.390,6.597,6.744,6.896,10.699,23.818,0.158
275,536.400,6.308,0.259,6.222,6.298,6.421,6.555,6.661,9.179,19.613,0.159
280,516.800,6.371,0.293,6.243,6.339,6.524,6.670,6.883,9.286,11.083,0.157
285,507.400,6.421,0.337,6.353,6.447,6.576,6.714,6.927,8.599,10.526,0.156
290,479.200,6.960,0.282,6.028,6.176,6.573,10.179,11.604,17.379,36.144,0.144
295,532.800,6.216,0.340,6.109,6.196,6.294,6.451,7.523,9.481,12.047,0.161
300,515.600,6.398,0.307,6.176,6.353,6.583,6.738,7.627,14.485,31.155,0.156
305,525.000,6.297,0.309,6.193,6.293,6.415,6.558,6.697,8.619,11.092,0.159
310,523.200,6.202,0.342,6.172,6.242,6.333,6.491,6.651,9.373,10.196,0.161
315,484.600,6.745,0.315,6.234,6.364,6.535,6.742,8.450,21.074,33.523,0.148
320,490.000,6.645,0.304,6.035,6.121,6.281,9.257,10.714,13.385,18.341,0.150
325,526.200,6.130,0.283,6.033,6.121,6.258,6.408,6.622,9.114,14.511,0.163
330,522.000,6.307,0.345,6.158,6.298,6.521,6.644,6.858,9.838,17.182,0.159
335,531.800,6.221,0.340,6.156,6.338,6.479,6.630,6.766,9.421,26.707,0.161
340,523.600,6.314,0.355,6.226,6.297,6.397,6.562,6.703,9.304,10.419,0.158
345,453.200,7.203,0.346,6.219,6.306,6.488,10.057,12.268,19.278,49.246,0.139
350,513.600,6.339,0.324,6.153,6.269,6.518,6.725,7.601,9.761,12.248,0.158
355,524.800,6.137,0.274,6.053,6.131,6.243,6.399,6.514,9.238,16.091,0.163
360,542.000,6.162,0.290,6.108,6.200,6.311,6.409,6.566,9.304,12.548,0.162
365,521.200,6.317,0.301,6.120,6.436,6.620,6.801,6.969,9.847,20.536,0.158
370,515.800,6.245,0.313,6.170,6.258,6.376,6.536,7.071,9.438,14.630,0.160
375,473.600,7.118,0.331,6.179,6.284,6.483,10.948,12.273,19.779,29.637,0.140
380,511.200,6.502,0.286,6.240,6.459,6.611,6.798,8.123,11.011,14.259,0.154
385,536.600,6.156,0.279,6.027,6.117,6.232,6.354,7.448,11.195,16.650,0.162
390,525.600,6.142,0.301,6.043,6.141,6.249,6.362,6.518,9.437,17.908,0.163
395,525.000,6.287,0.326,6.199,6.374,6.546,6.690,6.824,9.406,22.192,0.159
400,524.400,6.305,0.322,6.192,6.308,6.420,6.588,7.126,9.674,19.402,0.159
405,466.400,7.062,0.287,6.256,6.382,6.607,9.869,11.667,15.982,26.561,0.142
410,493.000,6.556,0.284,6.418,6.544,6.653,6.803,8.010,9.942,16.571,0.153
415,530.400,6.174,0.312,6.067,6.175,6.271,6.418,6.644,9.320,20.402,0.162
420,510.400,6.134,0.316,6.072,6.181,6.283,6.440,6.545,9.012,14.184,0.163
425,520.800,6.350,0.358,6.163,6.278,6.491,6.701,6.963,9.443,15.913,0.157
430,534.600,6.281,0.344,6.148,6.367,6.540,6.698,6.845,9.864,26.715,0.159
435,455.200,6.964,0.337,6.174,6.260,6.463,9.669,11.935,17.968,29.410,0.144
440,503.000,6.556,0.292,6.379,6.482,6.617,6.817,8.115,10.502,12.166,0.153
445,512.800,6.333,0.326,6.143,6.282,6.544,6.736,6.908,9.520,13.457,0.158
450,539.600,6.169,0.359,6.045,6.178,6.285,6.424,6.526,9.301,18.113,0.162
455,518.200,6.195,0.345,6.080,6.183,6.310,6.456,6.592,9.549,14.170,0.161
460,546.600,6.200,0.312,6.060,6.369,6.565,6.707,6.812,9.304,30.385,0.161
465,472.200,7.066,0.316,6.225,6.305,6.511,10.432,11.285,17.818,35.501,0.142
470,514.400,6.400,0.341,6.308,6.445,6.584,6.744,7.082,9.369,11.863,0.156
475,521.000,6.453,0.286,6.278,6.450,6.616,6.776,6.979,9.851,15.993,0.155
480,529.400,6.169,0.285,6.032,6.136,6.242,6.394,6.499,9.241,27.391,0.162
485,531.400,6.190,0.335,6.097,6.189,6.283,6.448,6.644,10.079,16.622,0.162
490,506.200,6.498,0.346,6.236,6.387,6.586,6.758,7.649,10.576,40.649,0.154
495,474.000,6.907,0.291,6.177,6.276,6.467,9.535,10.867,17.461,23.670,0.145
500,520.800,6.349,0.301,6.237,6.333,6.484,6.624,7.172,9.383,11.173,0.157
505,508.200,6.507,0.363,6.403,6.502,6.635,6.814,6.925,8.447,23.423,0.154
510,540.800,6.240,0.351,6.037,6.140,6.288,6.586,6.866,10.098,31.591,0.160
515,534.200,6.083,0.310,6.015,6.103,6.234,6.362,6.499,8.829,18.393,0.164
520,497.600,6.836,0.346,6.119,6.240,6.413,9.221,10.912,17.547,40.429,0.146
525,506.400,6.503,0.276,6.230,6.330,6.484,7.053,8.117,10.886,17.886,0.154
530,529.400,6.253,0.282,6.190,6.260,6.363,6.499,6.609,9.267,10.215,0.160
535,501.800,6.481,0.310,6.322,6.451,6.597,6.736,7.440,9.839,18.206,0.154
540,533.400,6.326,0.327,6.088,6.267,6.507,6.694,6.860,9.304,29.211,0.158
545,533.600,6.094,0.326,6.015,6.103,6.210,6.353,6.481,9.166,18.559,0.164
550,461.200,6.947,0.323,6.102,6.214,6.533,9.984,11.695,16.406,34.499,0.144
555,516.400,6.258,0.339,6.066,6.288,6.469,6.656,7.773,10.725,36.230,0.160
560,536.600,6.234,0.329,6.174,6.243,6.359,6.478,6.601,9.318,10.341,0.160
565,509.800,6.380,0.312,6.246,6.379,6.495,6.643,6.784,9.506,25.542,0.157
570,509.600,6.454,0.261,6.210,6.499,6.618,6.819,7.590,10.615,25.921,0.155
575,539.800,6.131,0.364,6.019,6.108,6.252,6.368,6.502,9.115,26.752,0.163
580,469.000,6.775,0.313,6.079,6.236,6.419,9.517,11.001,13.533,18.292,0.148
585,511.000,6.426,0.310,6.185,6.447,6.647,6.808,7.578,12.775,22.655,0.156
590,519.200,6.304,0.309,6.243,6.340,6.468,6.608,6.709,9.479,10.672,0.159
595,509.800,6.372,0.331,6.229,6.325,6.440,6.590,6.787,10.078,20.364,0.157
