Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,UpdateEmployee,1722222637.712636,571,0,1
4,DeleteEmployee,1722222637.713208,1334,0,1
3,UpdateEmployee,1722222637.714543,571,0,1
3,UpdateEmployee,1722222637.715116,576,0,1
2,UpdatePosition,1722222637.715693,591,0,1
2,UpdatePosition,1722222637.716285,666,0,1
3,UpdateEmployee,1722222637.716952,561,0,1
1,InsertPosition,1722222637.717514,572,0,1
3,UpdateEmployee,1722222637.718087,561,0,1
3,UpdateEmployee,1722222637.718650,568,0,1
1,InsertPosition,1722222637.719220,562,0,1
1,InsertPosition,1722222637.719783,565,0,1
2,UpdatePosition,1722222637.720350,724,0,1
1,InsertPosition,1722222637.721075,576,0,1
4,DeleteEmployee,1722222637.721653,1350,0,1
3,UpdateEmployee,1722222637.723004,553,0,1
2,UpdatePosition,1722222637.723558,747,0,1
1,InsertPosition,1722222637.724307,566,0,1
2,UpdatePosition,1722222637.724875,615,0,1
1,InsertPosition,1722222637.725491,566,0,1
2,UpdatePosition,1722222637.726060,786,0,1
2,UpdatePosition,1722222637.726847,656,0,1
1,InsertPosition,1722222637.727504,556,0,1
3,UpdateEmployee,1722222637.728062,578,0,1
1,InsertPosition,1722222637.728641,575,0,1
3,UpdateEmployee,1722222637.729217,571,0,1
1,InsertPosition,1722222637.729790,570,0,1
1,InsertPosition,1722222637.730361,578,0,1
3,UpdateEmployee,1722222637.730940,576,0,1
1,InsertPosition,1722222637.731517,574,0,1
2,UpdatePosition,1722222637.732092,593,0,1
1,InsertPosition,1722222637.732686,572,0,1
1,InsertPosition,1722222637.733259,573,0,1
1,InsertPosition,1722222637.733834,565,0,1
1,InsertPosition,1722222637.734400,581,0,1
3,UpdateEmployee,1722222637.734983,564,0,1
3,UpdateEmployee,1722222637.735548,566,0,1
1,InsertPosition,1722222637.736115,569,0,1
1,InsertPosition,1722222637.736685,562,0,1
3,UpdateEmployee,1722222637.737248,564,0,1
1,InsertPosition,1722222637.737813,585,0,1
2,UpdatePosition,1722222637.738400,675,0,1
3,UpdateEmployee,1722222637.739077,559,0,1
3,UpdateEmployee,1722222637.739637,559,0,1
1,InsertPosition,1722222637.740197,570,0,1
3,UpdateEmployee,1722222637.740769,569,0,1
2,UpdatePosition,1722222637.741339,700,0,1
4,DeleteEmployee,1722222637.742040,1383,0,1
3,UpdateEmployee,1722222637.743424,560,0,1
2,UpdatePosition,1722222637.743986,707,0,1
2,UpdatePosition,1722222637.744694,634,0,1
1,InsertPosition,1722222637.745330,578,0,1
4,DeleteEmployee,1722222637.745910,1363,0,1
2,UpdatePosition,1722222637.747275,767,0,1
2,UpdatePosition,1722222637.748046,730,0,1
3,UpdateEmployee,1722222637.748778,609,0,1
4,DeleteEmployee,1722222637.749389,1398,0,1
4,DeleteEmployee,1722222637.750788,1335,0,1
3,UpdateEmployee,1722222637.752125,579,0,1
2,UpdatePosition,1722222637.752705,708,0,1
1,InsertPosition,1722222637.753413,570,0,1
4,DeleteEmployee,1722222637.753985,1361,0,1
4,DeleteEmployee,1722222637.755348,1333,0,1
2,UpdatePosition,1722222637.756682,782,0,1
2,UpdatePosition,1722222637.757465,718,0,1
3,UpdateEmployee,1722222637.758185,571,0,1
4,DeleteEmployee,1722222637.758757,1371,0,1
2,UpdatePosition,1722222637.760130,744,0,1
2,UpdatePosition,1722222637.760875,597,0,1
3,UpdateEmployee,1722222637.761474,582,0,1
2,UpdatePosition,1722222637.762058,696,0,1
3,UpdateEmployee,1722222637.762755,565,0,1
4,DeleteEmployee,1722222637.763322,1310,0,1
3,UpdateEmployee,1722222637.764633,553,0,1
2,UpdatePosition,1722222637.765188,693,0,1
3,UpdateEmployee,1722222637.765882,564,0,1
1,InsertPosition,1722222637.766448,567,0,1
3,UpdateEmployee,1722222637.767016,556,0,1
1,InsertPosition,1722222637.767573,563,0,1
1,InsertPosition,1722222637.768138,572,0,1
1,InsertPosition,1722222637.768711,559,0,1
2,UpdatePosition,1722222637.769271,713,0,1
3,UpdateEmployee,1722222637.769985,569,0,1
3,UpdateEmployee,1722222637.770555,560,0,1
2,UpdatePosition,1722222637.771117,739,0,1
1,InsertPosition,1722222637.771858,563,0,1
2,UpdatePosition,1722222637.772423,733,0,1
4,DeleteEmployee,1722222637.773157,1326,0,1
1,InsertPosition,1722222637.774484,715,0,1
1,InsertPosition,1722222637.775201,572,0,1
2,UpdatePosition,1722222637.775774,578,0,1
2,UpdatePosition,1722222637.776354,729,0,1
4,DeleteEmployee,1722222637.777084,1327,0,1
2,UpdatePosition,1722222637.778412,671,0,1
1,InsertPosition,1722222637.779085,567,0,1
1,InsertPosition,1722222637.779653,567,0,1
3,UpdateEmployee,1722222637.780221,560,0,1
1,InsertPosition,1722222637.780782,586,0,1
1,InsertPosition,1722222637.781369,535,0,1
2,UpdatePosition,1722222637.781906,681,0,1
2,UpdatePosition,1722222637.782588,654,0,1
4,DeleteEmployee,1722222637.783243,1469,0,1
1,InsertPosition,1722222637.784714,554,0,1
3,UpdateEmployee,1722222637.785270,576,0,1
4,DeleteEmployee,1722222637.785847,1374,0,1
4,DeleteEmployee,1722222637.787222,1332,0,1
1,InsertPosition,1722222637.788556,552,0,1
1,InsertPosition,1722222637.789109,570,0,1
2,UpdatePosition,1722222637.789680,646,0,1
3,UpdateEmployee,1722222637.790328,593,0,1
4,DeleteEmployee,1722222637.790922,1352,0,1
3,UpdateEmployee,1722222637.792275,572,0,1
3,UpdateEmployee,1722222637.792848,554,0,1
3,UpdateEmployee,1722222637.793403,556,0,1
3,UpdateEmployee,1722222637.793961,572,0,1
2,UpdatePosition,1722222637.794535,740,0,1
4,DeleteEmployee,1722222637.795276,1351,0,1
3,UpdateEmployee,1722222637.796629,555,0,1
2,UpdatePosition,1722222637.797185,693,0,1
4,DeleteEmployee,1722222637.797880,1520,0,1
1,InsertPosition,1722222637.799401,552,0,1
1,InsertPosition,1722222637.799954,564,0,1
1,InsertPosition,1722222637.800520,593,0,1
2,UpdatePosition,1722222637.801115,673,0,1
3,UpdateEmployee,1722222637.801789,552,0,1
3,UpdateEmployee,1722222637.802344,560,0,1
3,UpdateEmployee,1722222637.802905,575,0,1
4,DeleteEmployee,1722222637.803481,1344,0,1
2,UpdatePosition,1722222637.804826,721,0,1
2,UpdatePosition,1722222637.805548,538,0,1
1,InsertPosition,1722222637.806088,595,0,1
1,InsertPosition,1722222637.806684,576,0,1
1,InsertPosition,1722222637.807262,576,0,1
1,InsertPosition,1722222637.807839,588,0,1
4,DeleteEmployee,1722222637.808429,1393,0,1
1,InsertPosition,1722222637.809824,577,0,1
4,DeleteEmployee,1722222637.810402,1353,0,1
2,UpdatePosition,1722222637.811757,725,0,1
3,UpdateEmployee,1722222637.812483,575,0,1
3,UpdateEmployee,1722222637.813060,573,0,1
2,UpdatePosition,1722222637.813634,707,0,1
2,UpdatePosition,1722222637.814342,726,0,1
3,UpdateEmployee,1722222637.815069,585,0,1
2,UpdatePosition,1722222637.815656,662,0,1
2,UpdatePosition,1722222637.816319,760,0,1
3,UpdateEmployee,1722222637.817080,576,0,1
1,InsertPosition,1722222637.817658,575,0,1
4,DeleteEmployee,1722222637.818234,1519,0,1
2,UpdatePosition,1722222637.819754,681,0,1
2,UpdatePosition,1722222637.820437,617,0,1
3,UpdateEmployee,1722222637.821055,565,0,1
3,UpdateEmployee,1722222637.821622,594,0,1
2,UpdatePosition,1722222637.822218,631,0,1
1,InsertPosition,1722222637.822851,566,0,1
2,UpdatePosition,1722222637.823418,719,0,1
1,InsertPosition,1722222637.824138,559,0,1
4,DeleteEmployee,1722222637.824698,1331,0,1
1,InsertPosition,1722222637.826031,577,0,1
1,InsertPosition,1722222637.826609,581,0,1
1,InsertPosition,1722222637.827191,560,0,1
2,UpdatePosition,1722222637.827752,701,0,1
4,DeleteEmployee,1722222637.828455,1388,0,1
1,InsertPosition,1722222637.829846,570,0,1
1,InsertPosition,1722222637.830418,569,0,1
4,DeleteEmployee,1722222637.830989,1388,0,1
1,InsertPosition,1722222637.832378,579,0,1
3,UpdateEmployee,1722222637.832959,569,0,1
4,DeleteEmployee,1722222637.833528,1572,0,1
2,UpdatePosition,1722222637.835101,647,0,1
3,UpdateEmployee,1722222637.835750,575,0,1
2,UpdatePosition,1722222637.836326,630,0,1
2,UpdatePosition,1722222637.836958,754,0,1
1,InsertPosition,1722222637.837713,569,0,1
1,InsertPosition,1722222637.838284,586,0,1
2,UpdatePosition,1722222637.838872,742,0,1
4,DeleteEmployee,1722222637.839615,1376,0,1
2,UpdatePosition,1722222637.840992,597,0,1
1,InsertPosition,1722222637.841590,551,0,1
3,UpdateEmployee,1722222637.842143,567,0,1
2,UpdatePosition,1722222637.842711,694,0,1
3,UpdateEmployee,1722222637.843406,563,0,1
1,InsertPosition,1722222637.843971,567,0,1
2,UpdatePosition,1722222637.844539,685,0,1
3,UpdateEmployee,1722222637.845226,579,0,1
2,UpdatePosition,1722222637.845806,652,0,1
1,InsertPosition,1722222637.846459,560,0,1
4,DeleteEmployee,1722222637.847021,1384,0,1
2,UpdatePosition,1722222637.848406,689,0,1
3,UpdateEmployee,1722222637.849096,576,0,1
2,UpdatePosition,1722222637.849673,640,0,1
2,UpdatePosition,1722222637.850314,731,0,1
2,UpdatePosition,1722222637.851047,621,0,1
3,UpdateEmployee,1722222637.851669,577,0,1
1,InsertPosition,1722222637.852248,561,0,1
2,UpdatePosition,1722222637.852810,646,0,1
1,InsertPosition,1722222637.853458,572,0,1
1,InsertPosition,1722222637.854031,558,0,1
1,InsertPosition,1722222637.854590,572,0,1
1,InsertPosition,1722222637.855163,562,0,1
3,UpdateEmployee,1722222637.855726,560,0,1
2,UpdatePosition,1722222637.856287,665,0,1
4,DeleteEmployee,1722222637.856954,1348,0,1
2,UpdatePosition,1722222637.858304,714,0,1
1,InsertPosition,1722222637.859019,585,0,1
2,UpdatePosition,1722222637.859606,608,0,1
2,UpdatePosition,1722222637.860215,670,0,1
3,UpdateEmployee,1722222637.860886,586,0,1
2,UpdatePosition,1722222637.861474,672,0,1
2,UpdatePosition,1722222637.862147,592,0,1
2,UpdatePosition,1722222637.862740,698,0,1
3,UpdateEmployee,1722222637.863438,580,0,1
1,InsertPosition,1722222637.864020,502,0,1
1,InsertPosition,1722222637.864523,553,0,1
4,DeleteEmployee,1722222637.865078,1373,0,1
1,InsertPosition,1722222637.866453,548,0,1
3,UpdateEmployee,1722222637.867001,571,0,1
2,UpdatePosition,1722222637.867574,697,0,1
4,DeleteEmployee,1722222637.868273,1353,0,1
3,UpdateEmployee,1722222637.869627,578,0,1
1,InsertPosition,1722222637.870207,506,0,1
3,UpdateEmployee,1722222637.870714,576,0,1
1,InsertPosition,1722222637.871291,566,0,1
3,UpdateEmployee,1722222637.871859,565,0,1
3,UpdateEmployee,1722222637.872425,561,0,1
1,InsertPosition,1722222637.872987,569,0,1
3,UpdateEmployee,1722222637.873557,564,0,1
1,InsertPosition,1722222637.874122,686,0,1
1,InsertPosition,1722222637.874810,551,0,1
1,InsertPosition,1722222637.875361,561,0,1
1,InsertPosition,1722222637.875924,552,0,1
1,InsertPosition,1722222637.876477,574,0,1
2,UpdatePosition,1722222637.877052,622,0,1
3,UpdateEmployee,1722222637.877676,575,0,1
1,InsertPosition,1722222637.878252,558,0,1
1,InsertPosition,1722222637.878812,592,0,1
4,DeleteEmployee,1722222637.879405,1354,0,1
1,InsertPosition,1722222637.880761,587,0,1
4,DeleteEmployee,1722222637.881349,1384,0,1
4,DeleteEmployee,1722222637.882734,1397,0,1
3,UpdateEmployee,1722222637.884133,577,0,1
3,UpdateEmployee,1722222637.884711,570,0,1
3,UpdateEmployee,1722222637.885283,586,0,1
2,UpdatePosition,1722222637.885871,604,0,1
4,DeleteEmployee,1722222637.886476,1377,0,1
2,UpdatePosition,1722222637.887854,661,0,1
1,InsertPosition,1722222637.888516,559,0,1
1,InsertPosition,1722222637.889077,558,0,1
2,UpdatePosition,1722222637.889636,681,0,1
3,UpdateEmployee,1722222637.890318,569,0,1
3,UpdateEmployee,1722222637.890889,568,0,1
2,UpdatePosition,1722222637.891459,699,0,1
2,UpdatePosition,1722222637.892159,710,0,1
1,InsertPosition,1722222637.892870,564,0,1
2,UpdatePosition,1722222637.893436,674,0,1
4,DeleteEmployee,1722222637.894111,1379,0,1
2,UpdatePosition,1722222637.895492,697,0,1
1,InsertPosition,1722222637.896190,567,0,1
1,InsertPosition,1722222637.896759,558,0,1
3,UpdateEmployee,1722222637.897318,586,0,1
1,InsertPosition,1722222637.897905,565,0,1
2,UpdatePosition,1722222637.898472,723,0,1
1,InsertPosition,1722222637.899197,566,0,1
3,UpdateEmployee,1722222637.899765,567,0,1
4,DeleteEmployee,1722222637.900333,1594,0,1
3,UpdateEmployee,1722222637.901928,589,0,1
3,UpdateEmployee,1722222637.902519,591,0,1
3,UpdateEmployee,1722222637.903111,574,0,1
1,InsertPosition,1722222637.903687,577,0,1
1,InsertPosition,1722222637.904265,585,0,1
4,DeleteEmployee,1722222637.904851,1403,0,1
1,InsertPosition,1722222637.906255,571,0,1
1,InsertPosition,1722222637.906828,589,0,1
3,UpdateEmployee,1722222637.907418,572,0,1
1,InsertPosition,1722222637.907992,582,0,1
3,UpdateEmployee,1722222637.908576,589,0,1
2,UpdatePosition,1722222637.909166,733,0,1
2,UpdatePosition,1722222637.909901,926,0,1
2,UpdatePosition,1722222637.910829,664,0,1
2,UpdatePosition,1722222637.911495,809,0,1
1,InsertPosition,1722222637.912305,585,0,1
2,UpdatePosition,1722222637.912892,686,0,1
2,UpdatePosition,1722222637.913579,606,0,1
2,UpdatePosition,1722222637.914186,719,0,1
1,InsertPosition,1722222637.914906,568,0,1
3,UpdateEmployee,1722222637.915476,593,0,1
3,UpdateEmployee,1722222637.916071,586,0,1
2,UpdatePosition,1722222637.916659,733,0,1
3,UpdateEmployee,1722222637.917393,588,0,1
1,InsertPosition,1722222637.917983,587,0,1
4,DeleteEmployee,1722222637.918571,1381,0,1
3,UpdateEmployee,1722222637.919954,630,0,1
1,InsertPosition,1722222637.920585,613,0,1
3,UpdateEmployee,1722222637.921200,584,0,1
2,UpdatePosition,1722222637.921785,718,0,1
1,InsertPosition,1722222637.922505,578,0,1
2,UpdatePosition,1722222637.923084,770,0,1
2,UpdatePosition,1722222637.923857,720,0,1
2,UpdatePosition,1722222637.924578,758,0,1
3,UpdateEmployee,1722222637.925337,592,0,1
1,InsertPosition,1722222637.925931,560,0,1
4,DeleteEmployee,1722222637.926492,1361,0,1
3,UpdateEmployee,1722222637.927854,560,0,1
2,UpdatePosition,1722222637.928416,582,0,1
2,UpdatePosition,1722222637.928999,596,0,1
2,UpdatePosition,1722222637.929597,689,0,1
3,UpdateEmployee,1722222637.930286,583,0,1
3,UpdateEmployee,1722222637.930871,580,0,1
3,UpdateEmployee,1722222637.931452,575,0,1
1,InsertPosition,1722222637.932028,603,0,1
3,UpdateEmployee,1722222637.932633,586,0,1
1,InsertPosition,1722222637.933220,601,0,1
2,UpdatePosition,1722222637.933822,628,0,1
1,InsertPosition,1722222637.934452,586,0,1
2,UpdatePosition,1722222637.935040,735,0,1
2,UpdatePosition,1722222637.935776,726,0,1
4,DeleteEmployee,1722222637.936503,1421,0,1
3,UpdateEmployee,1722222637.937926,586,0,1
1,InsertPosition,1722222637.938513,582,0,1
1,InsertPosition,1722222637.939096,576,0,1
4,DeleteEmployee,1722222637.939674,1366,0,1
2,UpdatePosition,1722222637.941041,748,0,1
3,UpdateEmployee,1722222637.941791,593,0,1
1,InsertPosition,1722222637.942385,577,0,1
2,UpdatePosition,1722222637.942963,724,0,1
3,UpdateEmployee,1722222637.943688,572,0,1
3,UpdateEmployee,1722222637.944261,582,0,1
2,UpdatePosition,1722222637.944845,690,0,1
1,InsertPosition,1722222637.945536,587,0,1
3,UpdateEmployee,1722222637.946124,596,0,1
3,UpdateEmployee,1722222637.946722,581,0,1
3,UpdateEmployee,1722222637.947304,575,0,1
2,UpdatePosition,1722222637.947880,687,0,1
1,InsertPosition,1722222637.948569,591,0,1
4,DeleteEmployee,1722222637.949162,1380,0,1
2,UpdatePosition,1722222637.950544,726,0,1
2,UpdatePosition,1722222637.951272,706,0,1
1,InsertPosition,1722222637.951979,594,0,1
3,UpdateEmployee,1722222637.952575,571,0,1
3,UpdateEmployee,1722222637.953147,574,0,1
2,UpdatePosition,1722222637.953723,662,0,1
1,InsertPosition,1722222637.954386,563,0,1
4,DeleteEmployee,1722222637.954950,1405,0,1
2,UpdatePosition,1722222637.956358,714,0,1
3,UpdateEmployee,1722222637.957074,578,0,1
1,InsertPosition,1722222637.957653,564,0,1
2,UpdatePosition,1722222637.958219,593,0,1
1,InsertPosition,1722222637.958813,574,0,1
1,InsertPosition,1722222637.959389,563,0,1
2,UpdatePosition,1722222637.959954,424,0,1
2,UpdatePosition,1722222637.960379,678,0,1
1,InsertPosition,1722222637.961058,578,0,1
3,UpdateEmployee,1722222637.961638,561,0,1
4,DeleteEmployee,1722222637.962200,1373,0,1
1,InsertPosition,1722222637.963575,560,0,1
2,UpdatePosition,1722222637.964136,599,0,1
1,InsertPosition,1722222637.964736,569,0,1
1,InsertPosition,1722222637.965307,550,0,1
2,UpdatePosition,1722222637.965858,797,0,1
4,DeleteEmployee,1722222637.966657,1370,0,1
4,DeleteEmployee,1722222637.968028,1407,0,1
4,DeleteEmployee,1722222637.969437,1350,0,1
3,UpdateEmployee,1722222637.970788,573,0,1
3,UpdateEmployee,1722222637.971363,579,0,1
2,UpdatePosition,1722222637.971943,772,0,1
1,InsertPosition,1722222637.972716,571,0,1
2,UpdatePosition,1722222637.973288,701,0,1
1,InsertPosition,1722222637.973990,561,0,1
2,UpdatePosition,1722222637.974553,715,0,1
3,UpdateEmployee,1722222637.975269,576,0,1
2,UpdatePosition,1722222637.975847,767,0,1
2,UpdatePosition,1722222637.976615,724,0,1
1,InsertPosition,1722222637.977341,569,0,1
4,DeleteEmployee,1722222637.977912,1498,0,1
2,UpdatePosition,1722222637.979411,669,0,1
3,UpdateEmployee,1722222637.980082,571,0,1
1,InsertPosition,1722222637.980654,564,0,1
1,InsertPosition,1722222637.981219,554,0,1
3,UpdateEmployee,1722222637.981774,554,0,1
1,InsertPosition,1722222637.982329,573,0,1
1,InsertPosition,1722222637.982904,569,0,1
2,UpdatePosition,1722222637.983475,726,0,1
3,UpdateEmployee,1722222637.984202,573,0,1
1,InsertPosition,1722222637.984777,575,0,1
3,UpdateEmployee,1722222637.985354,575,0,1
1,InsertPosition,1722222637.985930,569,0,1
4,DeleteEmployee,1722222637.986500,1374,0,1
4,DeleteEmployee,1722222637.987876,1366,0,1
1,InsertPosition,1722222637.989244,579,0,1
3,UpdateEmployee,1722222637.989823,568,0,1
2,UpdatePosition,1722222637.990393,651,0,1
4,DeleteEmployee,1722222637.991046,1341,0,1
1,InsertPosition,1722222637.992388,570,0,1
2,UpdatePosition,1722222637.992959,676,0,1
3,UpdateEmployee,1722222637.993636,551,0,1
1,InsertPosition,1722222637.994188,562,0,1
4,DeleteEmployee,1722222637.994752,1321,0,1
4,DeleteEmployee,1722222637.996076,1364,0,1
2,UpdatePosition,1722222637.997442,704,0,1
3,UpdateEmployee,1722222637.998147,550,0,1
3,UpdateEmployee,1722222637.998699,570,0,1
2,UpdatePosition,1722222637.999271,701,0,1
1,InsertPosition,1722222637.999973,588,0,1
2,UpdatePosition,1722222638.000563,720,0,1
2,UpdatePosition,1722222638.001284,620,0,1
2,UpdatePosition,1722222638.001905,704,0,1
1,InsertPosition,1722222638.002611,573,0,1
3,UpdateEmployee,1722222638.003185,566,0,1
3,UpdateEmployee,1722222638.003753,557,0,1
1,InsertPosition,1722222638.004311,576,0,1
3,UpdateEmployee,1722222638.004888,560,0,1
4,DeleteEmployee,1722222638.005450,1342,0,1
2,UpdatePosition,1722222638.006794,690,0,1
3,UpdateEmployee,1722222638.007485,566,0,1
3,UpdateEmployee,1722222638.008052,554,0,1
3,UpdateEmployee,1722222638.008607,726,0,1
1,InsertPosition,1722222638.009334,587,0,1
1,InsertPosition,1722222638.009922,585,0,1
3,UpdateEmployee,1722222638.010508,564,0,1
3,UpdateEmployee,1722222638.011073,558,0,1
2,UpdatePosition,1722222638.011633,679,0,1
1,InsertPosition,1722222638.012313,572,0,1
2,UpdatePosition,1722222638.012886,592,0,1
1,InsertPosition,1722222638.013480,571,0,1
2,UpdatePosition,1722222638.014052,685,0,1
3,UpdateEmployee,1722222638.014738,568,0,1
2,UpdatePosition,1722222638.015307,672,0,1
3,UpdateEmployee,1722222638.015981,561,0,1
4,DeleteEmployee,1722222638.016543,1365,0,1
1,InsertPosition,1722222638.017910,561,0,1
3,UpdateEmployee,1722222638.018472,557,0,1
4,DeleteEmployee,1722222638.019030,1409,0,1
1,InsertPosition,1722222638.020441,598,0,1
4,DeleteEmployee,1722222638.021040,1364,0,1
1,InsertPosition,1722222638.022405,569,0,1
1,InsertPosition,1722222638.022975,561,0,1
1,InsertPosition,1722222638.023538,582,0,1
3,UpdateEmployee,1722222638.024121,580,0,1
4,DeleteEmployee,1722222638.024702,1347,0,1
1,InsertPosition,1722222638.026050,566,0,1
3,UpdateEmployee,1722222638.026618,566,0,1
4,DeleteEmployee,1722222638.027185,1381,0,1
2,UpdatePosition,1722222638.028567,717,0,1
2,UpdatePosition,1722222638.029285,673,0,1
2,UpdatePosition,1722222638.029961,776,0,1
1,InsertPosition,1722222638.030740,589,0,1
4,DeleteEmployee,1722222638.031330,1436,0,1
3,UpdateEmployee,1722222638.032768,596,0,1
3,UpdateEmployee,1722222638.033365,585,0,1
3,UpdateEmployee,1722222638.033952,567,0,1
3,UpdateEmployee,1722222638.034520,560,0,1
1,InsertPosition,1722222638.035081,556,0,1
2,UpdatePosition,1722222638.035639,669,0,1
2,UpdatePosition,1722222638.036309,707,0,1
3,UpdateEmployee,1722222638.037019,560,0,1
3,UpdateEmployee,1722222638.037581,566,0,1
4,DeleteEmployee,1722222638.038148,1353,0,1
1,InsertPosition,1722222638.039502,551,0,1
4,DeleteEmployee,1722222638.040054,1357,0,1
3,UpdateEmployee,1722222638.041413,560,0,1
2,UpdatePosition,1722222638.041975,640,0,1
1,InsertPosition,1722222638.042616,566,0,1
4,DeleteEmployee,1722222638.043184,1356,0,1
1,InsertPosition,1722222638.044541,586,0,1
1,InsertPosition,1722222638.045128,561,0,1
1,InsertPosition,1722222638.045691,573,0,1
2,UpdatePosition,1722222638.046265,695,0,1
3,UpdateEmployee,1722222638.046961,573,0,1
2,UpdatePosition,1722222638.047536,645,0,1
1,InsertPosition,1722222638.048182,569,0,1
1,InsertPosition,1722222638.048752,552,0,1
2,UpdatePosition,1722222638.049305,715,0,1
3,UpdateEmployee,1722222638.050022,580,0,1
3,UpdateEmployee,1722222638.050604,600,0,1
3,UpdateEmployee,1722222638.051205,585,0,1
2,UpdatePosition,1722222638.051791,793,0,1
1,InsertPosition,1722222638.052586,587,0,1
3,UpdateEmployee,1722222638.053175,569,0,1
1,InsertPosition,1722222638.053745,585,0,1
3,UpdateEmployee,1722222638.054332,573,0,1
3,UpdateEmployee,1722222638.054906,582,0,1
1,InsertPosition,1722222638.055489,591,0,1
2,UpdatePosition,1722222638.056082,772,0,1
2,UpdatePosition,1722222638.056856,664,0,1
3,UpdateEmployee,1722222638.057521,596,0,1
2,UpdatePosition,1722222638.058119,751,0,1
4,DeleteEmployee,1722222638.058871,1390,0,1
2,UpdatePosition,1722222638.060262,748,0,1
4,DeleteEmployee,1722222638.061012,1402,0,1
1,InsertPosition,1722222638.062416,625,0,1
3,UpdateEmployee,1722222638.063042,586,0,1
3,UpdateEmployee,1722222638.063630,574,0,1
4,DeleteEmployee,1722222638.064205,1361,0,1
2,UpdatePosition,1722222638.065568,742,0,1
4,DeleteEmployee,1722222638.066311,1400,0,1
2,UpdatePosition,1722222638.067714,672,0,1
4,DeleteEmployee,1722222638.068387,1413,0,1
1,InsertPosition,1722222638.069802,586,0,1
2,UpdatePosition,1722222638.070389,609,0,1
3,UpdateEmployee,1722222638.070999,594,0,1
2,UpdatePosition,1722222638.071595,721,0,1
1,InsertPosition,1722222638.072317,582,0,1
3,UpdateEmployee,1722222638.072901,583,0,1
3,UpdateEmployee,1722222638.073485,589,0,1
4,DeleteEmployee,1722222638.074076,1654,0,1
3,UpdateEmployee,1722222638.075732,598,0,1
1,InsertPosition,1722222638.076331,594,0,1
3,UpdateEmployee,1722222638.076927,593,0,1
1,InsertPosition,1722222638.077522,594,0,1
2,UpdatePosition,1722222638.078118,682,0,1
4,DeleteEmployee,1722222638.078801,1435,0,1
2,UpdatePosition,1722222638.080238,722,0,1
1,InsertPosition,1722222638.080962,593,0,1
4,DeleteEmployee,1722222638.081557,1397,0,1
2,UpdatePosition,1722222638.082955,750,0,1
1,InsertPosition,1722222638.083706,611,0,1
2,UpdatePosition,1722222638.084319,696,0,1
3,UpdateEmployee,1722222638.085017,584,0,1
3,UpdateEmployee,1722222638.085603,581,0,1
3,UpdateEmployee,1722222638.086186,587,0,1
2,UpdatePosition,1722222638.086774,672,0,1
2,UpdatePosition,1722222638.087448,599,0,1
3,UpdateEmployee,1722222638.088049,590,0,1
3,UpdateEmployee,1722222638.088640,571,0,1
1,InsertPosition,1722222638.089213,563,0,1
2,UpdatePosition,1722222638.089778,708,0,1
4,DeleteEmployee,1722222638.090488,1397,0,1
4,DeleteEmployee,1722222638.091887,1392,0,1
4,DeleteEmployee,1722222638.093280,1394,0,1
2,UpdatePosition,1722222638.094675,745,0,1
2,UpdatePosition,1722222638.095422,696,0,1
2,UpdatePosition,1722222638.096119,772,0,1
1,InsertPosition,1722222638.096894,579,0,1
3,UpdateEmployee,1722222638.097474,587,0,1
1,InsertPosition,1722222638.098063,577,0,1
2,UpdatePosition,1722222638.098641,771,0,1
3,UpdateEmployee,1722222638.099414,573,0,1
3,UpdateEmployee,1722222638.099989,571,0,1
1,InsertPosition,1722222638.100561,592,0,1
1,InsertPosition,1722222638.101155,574,0,1
4,DeleteEmployee,1722222638.101730,1459,0,1
1,InsertPosition,1722222638.103190,585,0,1
3,UpdateEmployee,1722222638.103777,576,0,1
2,UpdatePosition,1722222638.104355,623,0,1
2,UpdatePosition,1722222638.104978,773,0,1
3,UpdateEmployee,1722222638.105753,577,0,1
3,UpdateEmployee,1722222638.106331,575,0,1
3,UpdateEmployee,1722222638.106908,560,0,1
2,UpdatePosition,1722222638.107469,691,0,1
1,InsertPosition,1722222638.108163,598,0,1
2,UpdatePosition,1722222638.108762,695,0,1
4,DeleteEmployee,1722222638.109458,1347,0,1
4,DeleteEmployee,1722222638.110807,1324,0,1
4,DeleteEmployee,1722222638.112132,1338,0,1
1,InsertPosition,1722222638.113472,555,0,1
2,UpdatePosition,1722222638.114029,779,0,1
3,UpdateEmployee,1722222638.114809,570,0,1
2,UpdatePosition,1722222638.115381,697,0,1
3,UpdateEmployee,1722222638.116079,574,0,1
3,UpdateEmployee,1722222638.116654,560,0,1
3,UpdateEmployee,1722222638.117215,564,0,1
1,InsertPosition,1722222638.117780,580,0,1
1,InsertPosition,1722222638.118362,587,0,1
4,DeleteEmployee,1722222638.118950,1343,0,1
3,UpdateEmployee,1722222638.120295,571,0,1
1,InsertPosition,1722222638.120868,587,0,1
4,DeleteEmployee,1722222638.121457,1340,0,1
2,UpdatePosition,1722222638.122798,644,0,1
1,InsertPosition,1722222638.123443,575,0,1
4,DeleteEmployee,1722222638.124020,1356,0,1
3,UpdateEmployee,1722222638.125377,587,0,1
4,DeleteEmployee,1722222638.125966,1419,0,1
3,UpdateEmployee,1722222638.127386,581,0,1
1,InsertPosition,1722222638.127969,594,0,1
2,UpdatePosition,1722222638.128564,709,0,1
