Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
475,542.800,6.071,0.296,5.968,6.042,6.128,6.273,6.390,9.129,29.369,0.165
480,527.400,6.329,0.284,6.103,6.262,6.517,6.703,6.991,9.912,26.335,0.158
485,519.000,6.240,0.245,5.956,6.308,6.495,6.650,7.684,12.518,35.372,0.160
490,481.600,6.894,0.302,6.152,6.259,6.446,9.912,11.167,15.847,20.876,0.145
495,516.400,6.403,0.290,6.320,6.437,6.558,6.694,6.906,9.509,10.619,0.156
500,516.000,6.404,0.262,6.164,6.406,6.584,6.759,7.027,11.284,17.996,0.156
505,537.000,6.182,0.298,6.009,6.105,6.204,6.353,6.480,9.986,33.758,0.162
510,527.200,6.224,0.388,6.112,6.208,6.324,6.471,6.659,9.315,26.088,0.161
515,459.400,6.832,0.274,5.945,6.471,6.656,9.258,11.205,19.558,23.960,0.146
520,507.000,6.467,0.279,6.178,6.271,6.405,6.670,9.352,11.919,15.049,0.155
525,515.200,6.356,0.304,6.266,6.401,6.523,6.670,6.793,9.444,10.402,0.157
530,510.000,6.502,0.292,6.267,6.489,6.617,6.775,7.458,11.048,31.358,0.154
535,548.000,6.152,0.336,6.022,6.113,6.225,6.365,6.505,9.131,25.704,0.163
540,550.000,6.151,0.318,6.069,6.164,6.257,6.414,6.579,9.350,25.841,0.163
545,466.800,7.107,0.280,6.344,6.573,6.762,9.795,11.741,14.441,30.416,0.141
550,511.200,6.278,0.322,6.169,6.279,6.382,6.549,7.693,10.594,14.514,0.159
555,524.000,6.324,0.271,6.237,6.356,6.493,6.646,6.765,9.549,15.297,0.158
560,490.400,6.512,0.291,6.354,6.519,6.646,6.787,7.200,9.856,21.600,0.154
565,531.800,6.197,0.296,6.028,6.137,6.252,6.427,6.799,9.951,34.229,0.161
570,545.400,6.124,0.282,6.040,6.155,6.284,6.409,6.570,9.138,10.184,0.163
575,451.600,7.113,0.296,6.232,6.389,6.638,9.819,11.760,18.005,35.798,0.141
580,514.000,6.338,0.297,6.198,6.299,6.431,6.621,7.832,10.877,12.139,0.158
585,518.200,6.410,0.287,6.212,6.339,6.530,6.721,7.808,11.400,20.066,0.156
590,514.600,6.428,0.317,6.361,6.476,6.647,6.760,6.885,9.627,11.876,0.156
595,529.800,6.173,0.286,6.059,6.166,6.311,6.500,6.648,9.202,39.541,0.162
