Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,305.000,6.172,0.384,6.061,6.155,6.257,6.407,6.490,9.125,10.598,0.162
5,300.600,6.270,0.427,6.146,6.265,6.390,6.601,6.830,8.349,9.567,0.159
10,419.600,4.473,0.340,3.467,3.591,6.292,6.625,6.761,8.471,11.061,0.224
15,506.200,3.669,0.209,3.487,3.557,3.674,3.949,4.733,7.011,8.804,0.273
20,467.200,3.928,0.199,3.471,3.559,3.722,5.359,6.789,8.185,47.742,0.255
25,551.400,3.452,0.165,3.423,3.482,3.545,3.653,3.710,4.017,7.867,0.290
30,536.400,3.454,0.146,3.423,3.483,3.547,3.653,3.717,4.452,7.529,0.290
35,500.000,3.749,0.152,3.443,3.508,3.661,4.392,6.642,7.126,11.950,0.267
40,536.400,3.505,0.194,3.457,3.524,3.602,3.716,3.782,5.334,7.741,0.285
45,530.600,3.508,0.144,3.464,3.526,3.603,3.733,3.851,4.717,7.435,0.285
50,283.000,6.737,0.197,6.129,6.215,6.396,8.993,11.572,20.191,38.239,0.148
55,281.000,6.637,0.177,6.315,6.438,6.616,7.124,9.354,11.653,17.444,0.151
60,293.000,6.488,0.180,6.282,6.488,6.607,6.756,6.911,9.754,14.013,0.154
65,314.600,6.070,0.227,6.020,6.098,6.200,6.332,6.396,7.720,11.794,0.165
70,314.000,6.119,0.202,6.027,6.153,6.256,6.379,6.494,9.273,10.010,0.163
75,291.600,6.334,0.193,6.121,6.243,6.422,6.658,6.943,11.662,16.126,0.158
80,257.600,7.255,0.208,6.237,6.422,6.709,10.727,11.737,18.599,24.853,0.138
85,297.400,6.377,0.251,6.207,6.328,6.495,6.705,6.992,9.887,17.568,0.157
90,286.400,6.505,0.172,6.382,6.484,6.596,6.747,6.919,9.490,10.595,0.154
95,298.000,6.194,0.193,6.098,6.190,6.309,6.576,6.849,9.286,11.395,0.161
100,313.600,6.097,0.166,6.023,6.118,6.220,6.353,6.484,8.648,10.322,0.164
