Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
380,1861,1861.000,110,6113,6261,5369,6400,6555,6632,9235,11908
381,1812,1812.000,112,6062,6236,5527,6446,7529,8228,12005,17459
382,1777,1777.000,124,6289,6440,5611,6596,6760,7990,9938,13198
383,1817,1817.000,118,6285,6437,5508,6501,6579,6676,8267,9639
384,1809,1809.000,111,6283,6440,5528,6541,6697,6793,8511,13576
385,1841,1841.000,102,6229,6404,5428,6524,6674,6782,9470,9821
386,1792,1792.000,93,6407,6585,5591,6703,6852,6975,9739,10136
387,1700,1700.000,126,6200,6510,5868,6650,6980,8395,16323,21693
388,1908,1908.000,108,6018,6179,5239,6244,6367,6445,7853,9498
389,1924,1924.000,128,5966,6166,5182,6235,6382,6483,8709,9344
390,1894,1894.000,111,6004,6146,5299,6254,6398,6466,7791,9334
391,1922,1922.000,112,5905,6078,5202,6166,6336,6508,9569,11587
392,1875,1875.000,100,5910,6083,5311,6191,6319,6422,12711,18174
393,1898,1898.000,134,5958,6108,5276,6212,6355,6409,8577,9376
394,1919,1919.000,117,5962,6199,5218,6296,6456,6515,8832,10091
395,1866,1866.000,123,6070,6217,5363,6284,6437,6495,7910,9359
396,1930,1930.000,109,5957,6191,5167,6315,6464,6512,9480,9695
397,1967,1967.000,109,5868,6078,5087,6152,6219,6378,8913,9882
398,1948,1948.000,107,5871,6078,5133,6162,6322,6388,8825,9275
399,1907,1907.000,131,5988,6160,5244,6269,6375,6482,7807,9343
400,1900,1900.000,121,5969,6145,5250,6239,6378,6437,9350,10216
401,1922,1922.000,126,5962,6128,5194,6271,6403,6502,7799,9292
402,1893,1893.000,126,6047,6236,5277,6376,6534,6681,7917,9384
403,1877,1877.000,96,6120,6311,5342,6372,6465,6541,9165,9443
404,1825,1825.000,136,6242,6448,5479,6562,6637,6672,9558,10326
405,1775,1775.000,109,6388,6538,5636,6628,6766,6903,8614,9639
406,1417,1417.000,117,6406,6567,7094,6741,11046,16899,27799,35032
407,1214,1214.000,105,6198,9318,8179,10928,12142,13435,17478,17721
408,1913,1913.000,116,6011,6177,5245,6287,6414,6474,7973,9545
409,1913,1913.000,118,6010,6216,5220,6292,6354,6388,7776,9314
410,1820,1820.000,96,6074,6249,5487,6338,6567,8944,10893,11224
411,1897,1897.000,87,6040,6261,5256,6373,6538,6590,8038,9497
412,1802,1802.000,110,6123,6236,5559,6313,6424,7854,11374,12858
413,1840,1840.000,106,6281,6554,5430,6676,6789,6909,8650,9910
414,1841,1841.000,106,6212,6399,5429,6521,6671,6779,9437,10466
415,1856,1856.000,108,6183,6398,5386,6495,6621,6709,9597,11311
416,1799,1799.000,107,6298,6438,5564,6575,6710,6800,8371,9873
417,1828,1828.000,118,6268,6492,5474,6651,6777,6934,9566,10777
418,1729,1729.000,86,6289,6473,5777,6623,6841,8182,19913,26792
419,1852,1852.000,116,6113,6236,5389,6377,6514,6613,9214,10520
420,1892,1892.000,121,6028,6208,5288,6287,6460,6500,9183,10352
421,1903,1903.000,122,5965,6127,5251,6232,6381,6446,8709,11669
422,1947,1947.000,118,5895,6091,5135,6179,6335,6378,7847,9127
423,1887,1887.000,127,5900,6076,5289,6180,6363,7493,11723,13370
424,1934,1934.000,129,5876,6041,5164,6114,6196,6308,8890,10080
425,1931,1931.000,124,5895,6049,5189,6228,6345,6470,7610,13979
426,1909,1909.000,106,6047,6237,5231,6327,6454,6509,7922,9436
427,1878,1878.000,102,6064,6211,5337,6300,6441,6491,9055,10464
428,1975,1975.000,106,5833,6028,5063,6107,6207,6275,9055,10936
429,1912,1912.000,130,5933,6103,5207,6178,6341,6423,7677,9065
430,1940,1940.000,114,5907,6101,5169,6196,6362,7006,9888,10757
431,1917,1917.000,115,5943,6132,5207,6195,6250,6297,7890,10733
432,1950,1950.000,120,5911,6114,5133,6185,6247,6300,8013,9191
433,1892,1892.000,116,6053,6222,5278,6281,6341,6513,9199,13268
434,1907,1907.000,125,6054,6233,5251,6292,6352,6504,8051,9568
435,1605,1605.000,130,6075,6248,6245,6378,7866,13561,28355,34218
436,1076,1076.000,120,9453,10001,9294,11341,12684,15472,18865,21610
437,1827,1827.000,104,6113,6297,5443,6410,6688,7889,11172,15372
438,1849,1849.000,94,6146,6288,5414,6390,6553,6613,8024,9719
439,1773,1773.000,115,6153,6281,5645,6423,6587,8272,11758,17975
440,1837,1837.000,126,6158,6302,5440,6422,6605,7889,9210,11674
441,1880,1880.000,112,6086,6287,5322,6385,6520,6682,9180,9520
442,1892,1892.000,110,6083,6281,5279,6382,6532,6620,8121,9738
443,1838,1838.000,108,6155,6325,5437,6447,6608,6872,12604,12928
444,1790,1790.000,124,6265,6490,5579,6632,6830,7562,10170,10533
445,1775,1775.000,120,6337,6428,5630,6617,6740,6996,8369,9887
446,1846,1846.000,94,6274,6446,5428,6520,6639,6740,8204,9751
447,1835,1835.000,114,6245,6415,5442,6480,6529,6593,9432,10356
448,1792,1792.000,100,6158,6368,5586,6427,6543,8086,15604,30177
449,1779,1779.000,109,6364,6525,5608,6585,6673,6951,9729,11474
450,1856,1856.000,109,6181,6309,5394,6540,6619,6679,8595,10367
451,1899,1899.000,126,6009,6182,5261,6258,6422,6467,8027,10353
452,1903,1903.000,122,6016,6159,5253,6230,6390,6464,7717,9168
453,1859,1859.000,116,5985,6153,5369,6256,6413,7544,11782,13111
454,1962,1962.000,120,5832,6026,5101,6102,6277,6406,9915,10482
455,1939,1939.000,114,5901,6046,5155,6144,6281,6370,7657,9183
456,1922,1922.000,102,5926,6063,5208,6154,6262,6351,7670,9238
457,1898,1898.000,91,6035,6206,5271,6279,6375,6462,9129,10188
458,1898,1898.000,116,6029,6199,5255,6250,6430,6506,7874,9668
459,1943,1943.000,121,5923,6110,5150,6211,6273,6486,8496,10430
460,1941,1941.000,114,5900,6085,5145,6145,6195,6240,8932,10066
461,1945,1945.000,105,5899,6074,5150,6147,6279,6421,7658,9130
462,1889,1889.000,136,6056,6213,5298,6295,6474,6539,7955,9227
463,1900,1900.000,127,5999,6164,5257,6253,6404,6471,9536,10123
464,1788,1788.000,120,5987,6128,5627,6235,6335,9074,16110,28971
465,1067,1067.000,132,7973,9523,9318,11012,13340,17885,29937,36611
466,1773,1773.000,108,6210,6407,5624,6546,6733,9495,11691,12102
467,1860,1860.000,118,6205,6378,5386,6477,6633,6699,9337,10415
468,1775,1775.000,89,6172,6305,5632,6425,6658,9511,11955,14990
469,1825,1825.000,127,6192,6360,5472,6519,6672,7835,8233,9777
470,1905,1905.000,116,6074,6312,5246,6421,6612,7037,9476,10493
471,1858,1858.000,91,6085,6217,5388,6324,6561,6858,9188,10252
472,1901,1901.000,110,6085,6245,5260,6350,6465,6542,8108,9542
473,1848,1848.000,112,6162,6288,5405,6391,6553,6622,9484,9799
474,1890,1890.000,95,6055,6226,5293,6299,6381,6576,11076,18321
475,1869,1869.000,107,6141,6297,5342,6477,6636,6769,8050,9360
476,1789,1789.000,100,6393,6569,5593,6691,6848,6925,8387,10490
477,1806,1806.000,98,6278,6391,5529,6501,6681,6907,9469,10549
478,1816,1816.000,104,6279,6407,5513,6561,6737,6998,9576,9707
479,1679,1679.000,112,6344,6467,5950,6636,6838,8692,21876,24197
480,1817,1817.000,102,6377,6522,5509,6650,6799,6911,9931,10471
481,1844,1844.000,97,6107,6381,5418,6519,6691,6753,8397,9654
482,1919,1919.000,101,6031,6187,5201,6282,6424,6484,7888,9424
483,1891,1891.000,109,6058,6186,5293,6260,6417,6486,9041,9543
484,1888,1888.000,111,5920,6088,5292,6228,6376,7608,14222,16426
485,1977,1977.000,117,5864,6042,5058,6130,6272,6322,7678,9091
486,1902,1902.000,113,5946,6071,5255,6150,6303,6355,8488,13770
487,1965,1965.000,87,5854,6024,5087,6106,6190,6405,9021,10067
488,1880,1880.000,101,5942,6163,5322,6267,6633,7508,9280,10613
489,1912,1912.000,91,6049,6230,5227,6296,6409,6503,7900,9428
490,1915,1915.000,111,5978,6209,5226,6271,6441,6511,9098,10780
491,1917,1917.000,109,5926,6054,5212,6109,6166,6283,7661,9085
492,1949,1949.000,119,5948,6133,5123,6223,6386,6425,7723,9194
493,1909,1909.000,99,5987,6150,5246,6257,6365,6459,9801,12109
494,1020,1020.000,101,7695,10328,9867,12589,15540,18549,23078,23748
495,1550,1550.000,94,6424,6593,6407,6852,10993,12366,15615,18583
496,1932,1932.000,97,5177,6402,5170,6578,6748,6816,8570,8676
497,1872,1872.000,104,5176,5446,5354,6058,6344,9185,19834,23420
498,1779,1779.000,110,6086,6288,5609,6467,6882,8165,16340,19168
499,1882,1882.000,115,6157,6320,5318,6410,6565,6642,8109,9530
500,1869,1869.000,110,6088,6255,5347,6359,6508,6801,9625,10252
501,1900,1900.000,132,6050,6223,5257,6295,6445,6507,7958,9406
502,1897,1897.000,102,6036,6201,5265,6299,6457,6509,8064,9534
503,1910,1910.000,121,6009,6200,5236,6308,6479,6571,9354,9518
504,1899,1899.000,129,6024,6190,5261,6266,6416,6472,9274,10402
505,1870,1870.000,105,6050,6225,5351,6330,6482,6575,12369,13360
506,1896,1896.000,90,6059,6228,5291,6343,6486,6597,9278,9637
507,1810,1810.000,112,6198,6398,5507,6539,6690,6846,9512,10282
508,1807,1807.000,98,6253,6366,5535,6519,6647,6748,9356,9836
509,1843,1843.000,127,6231,6398,5424,6515,6689,6779,8342,9728
510,1677,1677.000,117,6335,6505,5960,6665,6842,10174,21725,28858
511,1800,1800.000,114,6336,6477,5551,6602,6742,6884,8540,9889
512,1811,1811.000,119,6353,6486,5530,6588,6683,6802,8315,9857
513,1900,1900.000,120,6046,6218,5259,6357,6551,6639,9557,11313
514,1901,1901.000,97,5999,6159,5257,6221,6380,6467,9313,10070
515,1863,1863.000,106,5918,6072,5367,6147,6262,7538,11744,18136
516,1925,1925.000,112,5930,6097,5197,6182,6370,6447,7720,9136
517,1909,1909.000,115,5907,6017,5218,6112,6318,6458,9050,10458
518,1960,1960.000,99,5853,6038,5108,6145,6281,6352,8459,9179
519,1927,1927.000,123,5918,6087,5202,6221,6346,6468,7885,9193
520,1892,1892.000,114,6003,6189,5273,6268,6442,6540,9426,10172
521,1885,1885.000,113,6039,6197,5316,6262,6377,6465,8066,9257
522,1931,1931.000,109,5943,6131,5173,6237,6381,6435,7713,9166
523,1218,1218.000,119,6089,9259,8204,10992,13267,15355,18025,21622
524,1662,1662.000,119,6081,6245,6022,6456,9699,11065,13152,17477
525,1899,1899.000,107,6031,6258,5249,6351,6518,6584,7988,9561
526,1775,1775.000,128,6230,6462,5641,6624,6814,7860,11451,14391
527,1685,1685.000,113,6455,6593,5916,6723,7801,8512,12801,18649
528,1953,1953.000,115,5161,5426,5135,6541,6706,6829,20620,21095
529,1871,1871.000,128,5274,6262,5348,6379,6570,6762,19905,28787
530,1795,1795.000,119,6273,6427,5548,6568,6734,6979,9747,12120
531,1885,1885.000,128,6141,6354,5318,6480,6612,6742,8346,9523
532,1872,1872.000,103,6124,6337,5349,6471,6633,6823,9431,9726
533,1818,1818.000,102,6242,6384,5494,6492,6628,6744,8196,11171
534,1889,1889.000,118,6045,6256,5273,6373,6541,6622,9234,10313
535,1832,1832.000,97,6128,6295,5479,6430,6593,7807,12570,13308
536,1857,1857.000,109,6157,6333,5382,6450,6574,6666,9430,9779
537,1852,1852.000,111,6109,6282,5404,6405,6584,6759,10077,16702
538,1892,1892.000,97,6071,6291,5269,6399,6533,6645,8035,9406
539,1780,1780.000,116,6294,6597,5623,6702,6850,7021,8524,10056
540,1783,1783.000,125,6287,6448,5592,6589,6710,6935,12691,14004
541,1671,1671.000,128,6340,6500,5996,6605,6722,8040,24380,26943
542,1772,1772.000,127,6381,6549,5646,6636,6801,6945,9234,9803
543,1753,1753.000,102,6395,6583,5685,6707,6851,6943,8474,10091
544,1820,1820.000,99,6291,6486,5515,6566,6684,6804,9536,10930
545,1934,1934.000,118,5975,6178,5156,6251,6389,6462,7949,9283
546,1887,1887.000,100,5991,6170,5307,6273,6429,6562,14350,18697
547,1892,1892.000,107,5942,6084,5270,6170,6340,6420,10012,10490
548,1910,1910.000,121,5936,6052,5246,6135,6266,6326,7824,9250
549,1954,1954.000,128,5886,6062,5116,6141,6290,6362,7684,9163
550,1900,1900.000,124,5952,6103,5247,6198,6351,6436,9164,10251
551,1953,1953.000,119,5896,6061,5122,6209,6349,6445,7718,9274
552,1299,1299.000,108,6176,6544,7696,10674,11912,13406,20404,22537
553,1577,1577.000,120,6106,6269,6356,8817,10642,11753,14578,18657
554,1914,1914.000,121,5968,6158,5208,6262,6422,6492,9325,10198
555,1902,1902.000,98,5983,6111,5262,6233,6345,6414,7996,9328
556,1788,1788.000,105,6138,6295,5596,6398,7673,9330,11050,12148
557,1848,1848.000,118,6164,6333,5413,6454,6614,7640,9437,12224
558,1829,1829.000,110,6290,6527,5468,6658,6819,6890,8496,10436
559,1781,1781.000,126,6422,6606,5598,6714,6868,6970,9762,9983
560,1928,1928.000,110,5177,5438,5181,6519,6754,7003,19910,25324
561,1896,1896.000,103,5460,6207,5287,6340,6511,6648,9181,10426
562,1841,1841.000,116,6227,6400,5429,6517,6687,6871,9234,9587
563,1857,1857.000,105,6213,6399,5388,6519,6676,6768,8098,9785
564,1852,1852.000,96,6138,6306,5389,6430,6569,6626,9115,10567
565,1853,1853.000,118,6177,6340,5401,6423,6591,6655,8154,9383
566,1788,1788.000,119,6170,6314,5599,6430,6647,8004,13604,14457
567,1864,1864.000,110,6109,6287,5343,6412,6550,6620,9358,10479
568,1892,1892.000,98,6062,6251,5296,6357,6490,6571,8133,9437
569,1859,1859.000,118,6146,6306,5386,6459,6584,6652,8206,9540
570,1868,1868.000,109,6128,6305,5331,6404,6569,6648,9308,10435
571,1790,1790.000,119,6214,6472,5676,6602,6768,8190,13521,24418
572,1724,1724.000,113,6265,6418,5716,6523,6662,8077,21227,26042
573,1840,1840.000,118,6322,6524,5443,6657,6828,6934,8698,9514
574,1828,1828.000,126,6328,6532,5464,6635,6799,6864,9875,10556
575,1793,1793.000,108,6369,6515,5569,6611,6771,6850,8331,9934
576,1791,1791.000,118,6398,6545,5582,6647,6772,6833,9714,10283
577,1828,1828.000,93,6044,6183,5478,6335,6569,8003,12109,19817
578,1887,1887.000,120,6006,6121,5292,6203,6344,6407,7848,10223
579,1913,1913.000,106,5939,6090,5221,6200,6324,6425,8702,9489
580,1978,1978.000,113,5886,6066,5063,6163,6309,6364,7671,13017
581,1657,1657.000,123,5926,6045,6046,6276,10874,12295,15122,15665
582,1242,1242.000,116,6258,9350,8029,10793,12233,14945,17979,20079
583,1883,1883.000,100,6020,6156,5316,6297,6458,6849,10826,12065
584,1923,1923.000,103,5938,6094,5192,6169,6349,6385,8797,10188
585,1841,1841.000,120,5979,6127,5429,6270,7059,9284,10765,12066
586,1894,1894.000,114,6065,6232,5285,6310,6491,7600,9069,9447
587,1923,1923.000,127,5980,6159,5199,6236,6322,6420,7855,13298
588,1882,1882.000,111,6100,6264,5313,6379,6527,6612,9446,9694
589,1872,1872.000,113,6170,6352,5326,6470,6597,6664,8214,9633
590,1758,1758.000,114,6365,6607,5686,6708,6855,6984,10784,17690
591,1810,1810.000,130,6367,6549,5536,6656,6784,6868,8613,10123
592,1970,1970.000,117,5149,5315,5075,5546,6540,6785,21455,34253
593,1875,1875.000,117,6110,6276,5327,6438,6571,6702,8486,9809
594,1873,1873.000,112,6159,6330,5336,6436,6620,6720,9338,10681
595,1896,1896.000,126,6077,6237,5276,6315,6469,6532,9419,9741
596,1819,1819.000,104,6172,6253,5486,6325,6485,6577,9248,9568
597,1796,1796.000,120,6064,6237,5569,6340,6505,7815,12647,13837
598,1920,1920.000,92,5981,6149,5206,6241,6407,6502,7842,9364
599,1898,1898.000,116,6053,6240,5228,6313,6459,6520,7935,9623
