Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
220,541.000,6.299,5.257,6.117,6.208,6.329,6.516,6.660,9.066,10.413,0.159
225,520.600,6.416,4.632,6.151,6.408,6.591,6.803,7.186,10.067,43.660,0.156
230,495.200,6.955,5.173,6.249,6.360,6.506,7.846,10.974,19.916,38.446,0.144
235,483.800,7.000,5.636,6.383,6.487,6.659,9.290,11.056,12.435,18.026,0.143
240,533.400,6.410,5.389,6.158,6.258,6.510,6.720,7.122,9.222,14.416,0.156
245,543.800,6.191,5.308,6.045,6.135,6.231,6.331,6.427,7.957,10.339,0.162
250,539.000,6.241,5.049,6.085,6.176,6.269,6.430,6.522,9.106,10.273,0.160
255,516.000,6.428,5.379,6.211,6.361,6.547,6.678,6.826,8.602,10.242,0.156
260,462.200,7.261,4.551,6.024,6.264,6.611,10.806,12.415,21.166,41.862,0.138
265,508.200,6.527,5.433,6.218,6.384,6.496,6.668,7.995,10.968,14.427,0.153
270,515.400,6.569,5.164,6.284,6.476,6.609,6.732,6.902,9.789,21.780,0.152
275,541.600,6.162,5.060,6.012,6.085,6.185,6.318,6.406,9.088,9.935,0.162
280,512.000,6.241,4.885,6.074,6.179,6.289,6.432,6.546,7.863,10.149,0.160
285,533.200,6.260,5.245,6.085,6.178,6.307,6.445,6.547,8.986,14.985,0.160
290,466.000,7.470,5.564,6.262,6.476,6.639,10.704,12.365,17.921,41.022,0.134
295,509.200,6.539,5.367,6.174,6.273,6.440,6.754,8.393,11.399,18.588,0.153
300,500.000,6.674,5.526,6.384,6.503,6.636,6.787,8.129,10.915,12.821,0.150
305,528.000,6.260,5.091,6.078,6.178,6.305,6.484,6.710,8.287,12.124,0.160
310,549.600,6.220,5.293,6.029,6.130,6.269,6.439,6.555,9.022,12.661,0.161
315,536.000,6.235,5.128,6.022,6.123,6.197,6.344,7.412,10.409,12.038,0.160
320,450.200,7.317,5.429,6.173,6.271,6.475,10.669,12.191,20.891,46.583,0.137
325,512.000,6.439,5.276,6.183,6.282,6.412,6.569,7.881,9.489,17.615,0.155
330,523.000,6.567,5.492,6.357,6.480,6.606,6.723,6.871,9.507,24.611,0.152
335,506.600,6.372,5.249,6.151,6.293,6.480,6.564,6.625,8.313,13.277,0.157
340,556.000,6.152,4.898,5.991,6.076,6.176,6.306,6.421,9.025,10.324,0.163
345,538.600,6.228,5.137,6.076,6.167,6.271,6.411,6.622,7.957,10.388,0.161
350,463.600,7.248,5.196,6.185,6.337,6.511,9.641,11.836,23.421,44.258,0.138
355,508.000,6.443,4.794,6.168,6.248,6.400,6.638,7.797,10.916,14.835,0.155
360,521.600,6.525,5.519,6.290,6.413,6.538,6.674,6.926,9.762,24.487,0.153
365,509.200,6.585,5.366,6.336,6.509,6.651,6.834,7.082,9.541,16.009,0.152
370,533.800,6.192,5.086,6.034,6.123,6.225,6.359,6.477,9.101,10.143,0.162
375,540.600,6.222,4.892,6.033,6.150,6.241,6.363,6.883,9.003,10.778,0.161
380,449.000,7.297,4.438,5.820,6.415,6.754,11.304,12.782,19.979,30.722,0.137
385,524.400,6.376,5.173,6.183,6.283,6.409,6.555,7.078,9.184,10.274,0.157
390,534.400,6.441,5.461,6.206,6.292,6.470,6.670,7.058,9.825,12.416,0.155
395,511.400,6.577,5.534,6.374,6.480,6.606,6.738,6.873,9.762,12.840,0.152
400,541.000,6.285,5.277,6.100,6.183,6.372,6.544,6.675,8.262,11.453,0.159
405,545.600,6.168,4.993,6.003,6.088,6.230,6.362,6.499,8.982,9.915,0.162
410,467.200,7.425,5.311,6.268,6.458,6.786,10.720,12.146,17.465,32.152,0.135
415,506.400,6.533,4.683,6.279,6.404,6.549,6.694,7.510,10.360,23.900,0.153
420,508.000,6.495,5.314,6.246,6.336,6.498,6.627,7.357,10.465,17.792,0.154
425,516.400,6.561,5.467,6.358,6.452,6.584,6.716,7.070,9.786,12.660,0.152
430,496.400,6.511,5.437,6.263,6.479,6.595,6.766,6.904,8.549,10.669,0.154
435,517.400,6.308,5.201,6.017,6.108,6.204,6.361,7.423,11.731,28.262,0.159
440,486.400,6.854,5.342,6.116,6.235,6.390,9.270,10.614,14.330,19.107,0.146
445,530.600,6.511,4.739,6.226,6.404,6.598,6.795,7.776,13.652,20.964,0.154
450,537.400,6.443,5.365,6.240,6.321,6.448,6.603,6.777,9.618,19.154,0.155
455,489.400,6.562,5.354,6.305,6.421,6.584,6.763,7.879,9.741,19.375,0.152
460,509.800,6.619,5.716,6.447,6.537,6.650,6.790,6.893,9.531,12.299,0.151
465,494.800,6.774,5.080,6.113,6.212,6.403,7.725,10.741,16.987,39.361,0.148
470,516.000,6.520,5.256,6.083,6.195,6.321,7.541,9.370,12.195,15.169,0.153
475,529.400,6.519,4.742,6.159,6.390,6.589,6.785,7.068,12.629,22.067,0.153
480,519.800,6.396,4.928,6.181,6.256,6.394,6.529,6.708,9.631,28.957,0.156
485,527.600,6.388,5.390,6.176,6.255,6.422,6.588,6.800,9.462,14.439,0.157
490,509.000,6.509,5.407,6.331,6.422,6.561,6.659,6.806,9.405,10.682,0.154
495,471.600,7.068,5.312,6.227,6.438,6.630,9.313,10.858,17.052,19.294,0.141
500,523.400,6.327,5.138,6.078,6.185,6.290,6.459,7.630,10.540,12.420,0.158
505,522.400,6.408,5.291,6.152,6.276,6.457,6.617,6.804,9.476,13.355,0.156
510,521.200,6.398,4.583,6.156,6.349,6.541,6.714,6.945,10.047,36.635,0.156
515,523.400,6.387,5.403,6.207,6.279,6.411,6.531,6.681,9.453,16.939,0.157
520,513.800,6.540,5.245,6.357,6.432,6.578,6.711,6.882,9.564,11.149,0.153
525,447.000,7.251,5.381,6.284,6.539,6.758,10.366,11.647,18.183,25.319,0.138
530,537.000,6.281,5.190,6.040,6.162,6.293,6.432,7.366,10.365,14.607,0.159
535,528.200,6.311,5.045,6.106,6.201,6.309,6.486,7.061,9.520,14.949,0.158
540,510.800,6.548,4.252,6.247,6.421,6.604,6.788,7.051,10.625,31.349,0.153
545,532.200,6.327,5.381,6.159,6.228,6.330,6.466,6.622,9.405,16.597,0.158
550,510.400,6.455,5.540,6.238,6.377,6.498,6.668,6.788,9.456,10.931,0.155
555,478.600,7.082,5.488,6.139,6.313,6.452,9.500,10.988,17.772,30.658,0.141
560,540.800,6.244,4.872,6.034,6.111,6.234,6.345,7.493,10.185,11.713,0.160
565,521.200,6.239,5.138,6.060,6.157,6.247,6.355,6.604,9.317,12.945,0.160
570,500.400,6.687,5.159,6.277,6.446,6.620,6.827,7.957,11.517,32.096,0.150
575,525.200,6.411,5.252,6.201,6.272,6.387,6.540,6.641,9.227,25.963,0.156
580,514.200,6.427,5.323,6.221,6.326,6.503,6.652,6.880,9.188,11.985,0.156
585,453.200,7.300,5.536,6.262,6.463,6.721,10.173,12.345,16.982,28.591,0.137
590,533.400,6.287,5.165,6.077,6.166,6.275,6.433,7.534,9.346,11.995,0.159
595,524.800,6.214,4.959,6.046,6.158,6.267,6.372,6.534,7.946,9.943,0.161
