Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
435,353.200,2.337,0.209,0.458,0.602,5.993,6.521,6.638,7.923,11.219,0.428
440,311.800,2.310,0.210,0.464,0.606,5.548,6.347,6.710,11.995,26.799,0.433
445,371.400,2.059,0.219,0.410,0.535,5.605,6.253,6.365,6.863,9.330,0.486
450,355.400,2.161,0.213,0.404,0.493,5.420,6.380,6.527,7.719,30.604,0.463
455,369.600,2.083,0.220,0.412,0.520,5.635,6.302,6.433,7.911,20.561,0.480
460,325.600,2.422,0.216,0.414,0.561,5.883,6.605,7.940,13.342,24.537,0.413
465,369.600,2.113,0.186,0.401,0.532,5.638,6.219,6.363,7.669,10.613,0.473
470,389.800,1.940,0.212,0.402,0.501,5.231,6.187,6.300,6.677,9.577,0.516
475,361.400,2.132,0.164,0.407,0.498,5.390,6.402,6.613,8.009,27.031,0.469
480,334.200,2.237,0.188,0.419,0.530,5.821,6.405,6.586,11.645,22.741,0.447
485,344.800,2.371,0.169,0.412,0.515,6.059,6.603,6.872,11.191,21.136,0.422
490,377.200,2.116,0.184,0.400,0.490,5.690,6.245,6.391,7.180,10.413,0.473
495,393.000,2.133,0.216,0.404,0.487,5.643,6.214,6.327,7.518,10.117,0.469
500,373.000,2.120,0.199,0.410,0.519,5.670,6.341,6.547,7.671,10.063,0.472
505,298.800,2.455,0.152,0.409,0.502,5.892,6.617,8.868,13.491,41.416,0.407
510,368.600,2.213,0.203,0.401,0.488,6.011,6.617,6.749,8.316,22.767,0.452
515,382.200,2.120,0.212,0.418,0.523,5.676,6.214,6.348,6.885,11.722,0.472
520,368.400,2.108,0.201,0.414,0.545,5.653,6.255,6.351,7.851,10.189,0.474
525,328.600,2.437,0.215,0.419,0.530,5.855,6.355,6.600,12.250,46.956,0.410
530,364.800,2.139,0.168,0.394,0.478,5.783,6.336,6.483,8.027,13.163,0.468
535,359.800,2.117,0.165,0.371,0.443,5.831,6.484,6.628,8.007,21.924,0.472
540,369.200,2.187,0.210,0.376,0.459,5.739,6.457,6.617,9.154,17.327,0.457
545,377.200,2.064,0.143,0.410,0.535,5.520,6.211,6.343,7.648,13.351,0.485
550,332.000,2.380,0.217,0.403,0.517,5.416,6.629,7.974,13.185,21.547,0.420
555,375.600,2.203,0.175,0.409,0.502,5.799,6.359,6.504,7.846,10.669,0.454
560,368.200,2.203,0.197,0.360,0.446,5.951,6.428,6.543,7.863,9.732,0.454
565,353.800,2.193,0.170,0.361,0.427,5.992,6.532,6.669,8.152,18.815,0.456
570,335.200,2.338,0.188,0.378,0.453,5.629,6.267,9.181,12.181,26.816,0.428
575,364.400,2.261,0.179,0.411,0.522,5.658,6.486,6.677,9.286,24.205,0.442
580,354.800,2.246,0.213,0.413,0.496,5.898,6.415,6.552,7.941,10.244,0.445
585,353.600,2.132,0.221,0.402,0.496,5.865,6.438,6.640,7.354,10.505,0.469
590,321.200,2.459,0.180,0.431,0.549,6.047,6.614,6.850,12.353,24.527,0.407
595,365.400,2.232,0.148,0.412,0.518,5.633,6.284,6.499,10.433,18.815,0.448
