Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
170,1805,1805.000,115,6265,6408,5537,6557,6699,6818,8441,9597
171,1825,1825.000,105,6268,6443,5499,6520,6608,6722,8288,9620
172,1530,1530.000,116,6175,6494,6507,6657,7178,12762,38582,39156
173,1899,1899.000,126,5983,6171,5267,6273,6436,6512,8966,9238
174,1417,1417.000,123,6080,6246,7053,9279,11820,13649,22604,26845
175,1482,1482.000,95,5972,6163,6752,9247,11406,11914,17444,20130
176,1982,1982.000,91,5816,6027,5058,6096,6252,6327,7924,9127
177,1945,1945.000,125,5864,6040,5129,6113,6215,6280,9117,11456
178,1817,1817.000,105,6012,6237,5508,6346,7553,8935,10812,13405
179,1851,1851.000,106,6068,6245,5387,6447,6738,7764,9634,13728
180,1910,1910.000,105,5981,6104,5246,6230,6350,6663,7864,9096
181,1937,1937.000,123,5961,6164,5155,6235,6382,6452,8810,9387
182,1902,1902.000,123,6001,6162,5262,6245,6395,6469,8605,10320
183,1936,1936.000,133,5952,6147,5160,6236,6373,6435,9227,10183
184,1906,1906.000,103,6051,6224,5240,6354,6527,6602,8908,9540
185,1866,1866.000,122,6147,6297,5373,6385,6560,6655,9340,10257
186,1851,1851.000,117,6158,6287,5389,6436,6584,6742,8425,9318
187,1788,1788.000,120,6425,6579,5589,6643,6704,6822,8516,9740
188,1776,1776.000,125,6408,6550,5638,6674,6792,6892,9585,11486
189,2014,2014.000,96,5138,5324,4962,5546,6272,6470,19858,32161
190,1891,1891.000,111,6075,6266,5289,6446,6563,6717,8268,9489
191,1860,1860.000,118,6221,6392,5374,6511,6645,6732,8233,9452
192,1856,1856.000,108,6154,6288,5383,6394,6562,6648,9288,10339
193,1872,1872.000,112,6107,6246,5341,6341,6516,6676,9209,9562
194,1857,1857.000,106,6180,6326,5386,6444,6585,6662,8203,9616
195,1870,1870.000,113,6073,6214,5337,6316,6457,6560,9556,10212
196,1881,1881.000,103,6078,6208,5313,6280,6428,6509,7998,9348
197,1901,1901.000,103,6093,6233,5268,6349,6507,6587,8060,9566
198,1864,1864.000,82,6114,6253,5368,6319,6432,6994,9404,10486
199,1879,1879.000,91,6061,6216,5312,6390,6537,6639,8012,9270
200,1879,1879.000,115,6104,6235,5318,6325,6465,6543,8071,9709
201,1836,1836.000,115,6173,6323,5451,6503,6666,6824,8286,9946
202,1778,1778.000,107,6333,6501,5631,6621,6798,7025,9448,10464
203,1254,1254.000,120,6431,6568,7984,9291,14193,20691,31652,33151
204,1277,1277.000,118,6171,9328,7811,10775,12054,12760,17773,17905
205,1891,1891.000,111,6010,6131,5287,6202,6263,6419,8993,10184
206,1929,1929.000,106,5909,6074,5173,6147,6266,6421,7731,9148
207,1827,1827.000,114,5946,6080,5476,6175,6409,7910,10993,14045
208,1893,1893.000,113,5929,6085,5289,6151,6362,7677,9743,11912
209,1907,1907.000,135,5909,6055,5237,6174,6320,6468,9014,10312
210,1894,1894.000,107,6007,6195,5275,6280,6423,6494,7958,9379
211,1877,1877.000,97,6110,6274,5324,6342,6512,6598,9179,9395
212,1914,1914.000,130,5951,6084,5233,6198,6318,6489,9036,10306
213,1962,1962.000,126,5923,6102,5087,6183,6333,6395,7597,9287
214,1895,1895.000,134,6043,6199,5289,6303,6430,6511,9365,9670
215,1908,1908.000,108,5984,6146,5230,6264,6420,6484,9026,10429
216,1899,1899.000,111,5979,6146,5263,6324,6582,7099,8879,9602
217,1882,1882.000,94,6109,6241,5322,6338,6502,6575,9140,9569
218,1818,1818.000,103,6166,6278,5486,6338,6440,6560,9643,11793
219,1805,1805.000,109,6231,6492,5551,6583,6742,6848,8577,9725
220,1808,1808.000,119,6394,6559,5522,6655,6816,6873,8330,9999
221,1949,1949.000,90,5177,5471,5140,6518,6763,6930,19866,21184
222,1920,1920.000,108,5226,6089,5195,6220,6379,6529,9176,24585
223,1869,1869.000,131,6171,6331,5353,6434,6577,6675,8215,9509
224,1869,1869.000,124,6125,6274,5342,6343,6502,6640,8058,9808
225,1911,1911.000,117,6003,6183,5234,6243,6301,6381,9064,10250
226,1893,1893.000,127,6023,6174,5287,6219,6271,6345,7974,9272
227,1869,1869.000,122,6048,6190,5350,6284,6440,6559,9208,11039
228,1934,1934.000,106,5951,6154,5167,6228,6411,6547,9206,10242
229,1913,1913.000,118,5959,6138,5214,6235,6398,6493,7826,9468
230,1930,1930.000,120,5981,6179,5182,6248,6326,6459,7781,9226
231,1843,1843.000,114,6078,6211,5434,6308,6465,6580,11850,15260
232,1523,1523.000,98,6039,6200,6559,6378,9217,16033,30701,33273
233,989,989.000,115,9637,11058,10165,12503,15337,18249,29788,36926
234,1803,1803.000,99,6297,6515,5526,6635,6798,6878,10982,18421
235,1822,1822.000,116,6108,6430,5489,6552,6710,6794,9280,10533
236,1840,1840.000,135,5981,6160,5424,6231,6412,7905,11929,17597
237,1891,1891.000,118,6016,6213,5278,6291,6477,7642,8068,9338
238,1906,1906.000,102,5955,6116,5263,6185,6257,7406,8927,10051
239,1955,1955.000,114,5836,6048,5104,6115,6174,6240,9179,14222
240,1964,1964.000,101,5864,6036,5086,6129,6263,6363,7606,9415
241,1897,1897.000,123,5935,6118,5268,6213,6333,6428,9184,11851
242,1929,1929.000,121,5930,6113,5190,6214,6355,6449,9199,10129
243,1905,1905.000,129,6007,6223,5251,6304,6457,6551,10271,11988
244,1890,1890.000,118,6019,6176,5293,6293,6453,6525,9005,10584
245,1904,1904.000,111,5881,6056,5238,6150,6303,6372,10591,11487
246,1942,1942.000,118,5900,6078,5148,6161,6326,6382,7671,9042
247,1921,1921.000,122,6015,6206,5211,6291,6453,6515,7830,9387
248,1916,1916.000,97,5939,6128,5212,6230,6366,6426,8535,10077
249,1867,1867.000,128,6028,6195,5360,6295,6429,6499,9155,10774
250,1875,1875.000,106,6070,6269,5339,6365,6560,6636,9155,11991
251,1819,1819.000,118,6190,6304,5494,6379,6569,6620,9316,10291
252,1810,1810.000,128,6324,6508,5520,6581,6643,6690,8312,9845
253,1795,1795.000,125,6350,6519,5570,6588,6644,6718,8357,9677
254,1973,1973.000,113,5134,5282,5061,5423,6563,6634,19998,33344
255,1927,1927.000,114,5365,6161,5198,6277,6442,6504,9163,9468
256,1857,1857.000,120,6182,6342,5381,6468,6623,6705,8168,9732
257,1846,1846.000,101,6176,6319,5413,6434,6569,6669,8023,9748
258,1848,1848.000,114,6102,6228,5403,6333,6478,6563,9244,10302
259,1904,1904.000,115,6033,6204,5257,6302,6425,6471,7955,9325
260,1907,1907.000,98,6052,6234,5237,6303,6474,6558,9228,9586
261,1811,1811.000,107,6033,6198,5570,6263,6456,8002,13806,21596
262,904,904.000,122,9561,11050,10971,12596,17967,23541,35712,39873
263,1675,1675.000,117,6180,6361,5958,6468,9668,11124,13425,18206
264,1860,1860.000,117,6196,6401,5384,6518,6670,6750,10084,12942
265,1860,1860.000,106,6250,6443,5374,6517,6605,6714,8297,10628
266,1737,1737.000,110,6316,6470,5748,6538,8078,9582,11420,12481
267,1802,1802.000,126,6354,6522,5554,6582,6642,6792,9265,9854
268,1886,1886.000,115,6032,6183,5293,6257,6506,6597,9258,10178
269,1885,1885.000,121,5991,6158,5305,6201,6255,6370,11740,12079
270,1886,1886.000,109,5990,6119,5297,6184,6317,6443,7750,9244
271,1921,1921.000,121,5930,6117,5214,6220,6386,6540,9206,10267
272,1942,1942.000,126,5895,6033,5149,6115,6277,6336,7765,9258
273,1926,1926.000,98,5933,6085,5191,6191,6324,6385,7720,9136
274,1860,1860.000,97,5985,6117,5366,6227,6358,6505,10603,10813
275,1894,1894.000,114,6020,6183,5281,6244,6334,6459,9595,10697
276,1893,1893.000,130,6034,6199,5286,6277,6434,6475,7777,10966
277,1943,1943.000,106,5917,6113,5138,6188,6350,6400,7696,9179
278,1951,1951.000,115,5914,6099,5135,6160,6273,6407,9215,10320
279,1909,1909.000,96,5977,6141,5225,6236,6393,6512,9199,9443
280,1925,1925.000,111,6000,6176,5200,6265,6462,6537,7985,10984
281,1898,1898.000,135,6001,6125,5264,6265,6385,6492,9135,10325
282,1884,1884.000,108,6077,6228,5316,6295,6461,6521,8066,9245
283,1832,1832.000,124,6156,6311,5437,6414,6580,6650,8228,9682
284,1812,1812.000,104,6282,6509,5533,6662,6811,6903,9943,12597
285,1784,1784.000,126,6370,6538,5588,6621,6779,6883,8358,10095
286,1911,1911.000,107,5211,6351,5249,6564,6651,6851,9657,16310
287,1946,1946.000,114,5247,5523,5143,6160,6296,6439,21934,35413
288,1836,1836.000,106,6095,6281,5435,6401,6517,6634,9288,10319
289,1845,1845.000,101,6170,6332,5420,6442,6603,6674,8951,10036
290,1858,1858.000,106,6128,6293,5369,6413,6511,6610,8087,9674
291,1023,1023.000,143,6316,9524,9793,12278,16911,20651,28635,32332
292,1568,1568.000,130,6108,6242,6372,6483,10785,12117,17423,18051
293,1821,1821.000,114,6215,6490,5492,6646,6788,6875,8422,8697
294,1825,1825.000,116,6261,6416,5486,6578,6691,6883,8446,9807
295,1713,1713.000,111,6218,6407,5830,6589,8211,9510,12636,18298
296,1817,1817.000,115,6205,6393,5489,6546,6681,7895,8630,9786
297,1818,1818.000,122,6374,6570,5516,6679,6838,6912,8514,10061
298,1764,1764.000,99,6396,6513,5660,6627,6751,6862,9983,10373
299,1788,1788.000,134,6347,6470,5594,6579,6713,6869,8506,9821
300,1873,1873.000,93,6021,6207,5333,6311,6503,7672,11919,12024
301,1903,1903.000,92,6006,6183,5248,6259,6424,6491,9325,10108
302,1910,1910.000,106,5957,6090,5236,6173,6329,6396,7777,9107
303,1946,1946.000,120,5904,6096,5135,6165,6324,6366,7748,9038
304,1933,1933.000,104,5923,6080,5180,6190,6330,6389,7668,9400
305,1915,1915.000,108,5899,6069,5220,6169,6325,6537,9905,13347
306,1928,1928.000,98,5916,6100,5190,6215,6297,6387,7847,9510
307,1884,1884.000,120,6081,6245,5307,6303,6464,6553,7932,9510
308,1925,1925.000,100,5989,6178,5191,6273,6418,6493,8974,10196
309,1947,1947.000,112,5886,6069,5130,6161,6318,6424,7643,9447
310,1938,1938.000,119,5957,6142,5163,6224,6420,6520,9220,9594
311,1896,1896.000,124,6002,6174,5275,6277,6434,6489,8948,10902
312,1928,1928.000,93,5964,6161,5190,6252,6400,6450,7830,9592
313,1888,1888.000,127,5994,6157,5288,6303,6416,6554,8164,9683
314,1892,1892.000,122,6060,6271,5280,6357,6522,6600,9365,10538
315,1887,1887.000,100,6071,6254,5308,6374,6556,6687,9210,9624
316,1806,1806.000,142,6236,6501,5520,6636,6844,6900,8555,10043
317,1823,1823.000,102,6329,6556,5487,6629,6716,6853,8450,9865
318,1910,1910.000,83,5155,6388,5235,6544,6660,6799,9365,10572
319,1914,1914.000,106,5184,5411,5223,6062,6446,7216,20350,21014
320,1247,1247.000,111,6126,6316,8014,9727,14993,18319,40437,41997
321,1307,1307.000,118,6202,6485,7665,10734,12213,17616,18047,19107
322,1843,1843.000,111,6127,6262,5420,6382,6513,6561,8040,9545
323,1886,1886.000,112,6073,6264,5292,6370,6522,6620,7844,9825
324,1763,1763.000,137,6196,6318,5680,6437,6676,9280,11116,12057
325,1792,1792.000,141,6199,6381,5562,6591,6834,7884,9482,10342
326,1754,1754.000,109,6292,6467,5715,6609,6803,7900,13300,14926
327,1823,1823.000,114,6306,6507,5498,6618,6739,6808,8282,11440
328,1820,1820.000,104,6250,6413,5480,6556,6711,6864,9403,10422
329,1798,1798.000,103,6348,6547,5549,6640,6823,7002,9895,10108
330,1793,1793.000,126,6390,6547,5580,6616,6751,6854,8526,9866
331,1793,1793.000,105,6159,6316,5592,6575,6775,7937,12595,12814
332,1929,1929.000,112,5972,6188,5183,6277,6447,6520,7921,9232
333,1931,1931.000,119,5964,6148,5164,6212,6276,6452,8972,9339
334,1928,1928.000,122,5967,6155,5189,6270,6407,6461,8728,9305
335,1935,1935.000,115,5875,6070,5152,6159,6336,6394,8432,10032
336,1940,1940.000,94,5895,6058,5159,6146,6287,6352,7705,9474
337,1922,1922.000,99,5949,6109,5206,6205,6348,6421,8435,9351
338,1935,1935.000,116,5890,6050,5174,6193,6305,6408,8799,10291
339,1896,1896.000,106,6008,6196,5255,6300,6430,6485,8945,9560
340,1858,1858.000,103,6095,6257,5400,6330,6477,6571,9082,16184
341,1882,1882.000,100,5989,6129,5295,6277,6429,6546,9242,10219
342,1934,1934.000,116,5913,6093,5176,6180,6325,6381,7862,9251
343,1933,1933.000,120,5929,6136,5174,6226,6379,6441,7613,9443
344,1896,1896.000,122,5998,6186,5261,6264,6336,6523,10143,10578
345,1913,1913.000,97,5995,6131,5243,6226,6379,6440,9141,9437
346,1929,1929.000,109,5984,6176,5181,6329,6485,6571,8034,9700
347,1862,1862.000,97,6138,6276,5365,6377,6530,6573,7887,9501
348,1887,1887.000,113,6079,6252,5306,6311,6383,6500,9436,10184
349,1479,1479.000,102,6255,6519,6811,6662,9229,15818,31972,33608
350,1010,1010.000,120,9490,10789,9812,12197,14552,17978,21314,28502
351,1827,1827.000,118,6135,6282,5464,6370,6457,7777,10131,11210
352,1880,1880.000,108,6102,6218,5334,6308,6482,6542,7912,9443
353,1818,1818.000,95,6056,6223,5484,6353,6502,8158,11579,12308
354,1871,1871.000,120,6104,6318,5344,6428,6628,7885,9577,12198
355,1866,1866.000,104,6123,6289,5362,6411,6551,6690,9281,9587
356,1764,1764.000,136,6165,6295,5671,6468,6706,7842,12997,19869
357,1826,1826.000,116,6292,6474,5469,6644,6758,6893,8550,9938
358,1803,1803.000,97,6283,6412,5554,6532,6685,6783,10533,12455
359,1827,1827.000,85,6248,6416,5460,6533,6676,6739,9160,11707
360,1832,1832.000,119,6269,6420,5468,6596,6710,6823,8364,9798
361,1789,1789.000,107,6395,6594,5586,6702,6867,7181,10745,13812
362,1775,1775.000,131,6316,6484,5628,6562,6662,6768,12549,13028
363,1864,1864.000,125,6093,6234,5358,6388,6571,6771,9578,10083
364,1909,1909.000,118,6040,6219,5246,6306,6446,6494,7883,9594
365,1906,1906.000,99,5941,6112,5240,6169,6225,6316,8917,10126
366,1942,1942.000,114,5912,6071,5149,6139,6227,6333,7711,9128
367,1942,1942.000,110,5940,6110,5145,6198,6337,6405,7734,9461
368,1932,1932.000,119,5881,6036,5175,6134,6279,6358,9303,10380
369,1972,1972.000,102,5871,6050,5081,6144,6288,6373,7620,9287
370,1913,1913.000,120,5959,6092,5209,6252,6390,6511,7774,9498
371,1917,1917.000,103,5999,6183,5224,6271,6497,6579,9240,10409
372,1912,1912.000,123,6036,6203,5225,6265,6427,6519,7844,9417
373,1948,1948.000,114,5920,6125,5141,6214,6369,6442,8834,9311
374,1969,1969.000,111,5876,6101,5074,6173,6297,6383,9270,10779
375,1929,1929.000,112,5906,6086,5175,6151,6299,6365,7683,9206
376,1893,1893.000,121,6047,6182,5279,6313,6457,6514,7937,9296
377,1930,1930.000,114,5971,6162,5181,6259,6412,6504,7673,9372
378,1937,1937.000,108,5942,6122,5171,6249,6406,6657,9482,10336
379,980,980.000,113,8131,10084,10250,12291,15439,22964,34377,45036
380,1620,1620.000,105,6185,6375,6144,6578,10977,11247,12436,13496
