Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
200,539.800,6.308,4.924,6.063,6.175,6.291,6.493,7.474,9.918,18.565,0.159
205,528.200,6.330,5.303,6.126,6.234,6.373,6.521,6.620,9.283,12.330,0.158
210,529.000,6.335,3.899,6.109,6.395,6.567,6.713,6.847,9.498,37.397,0.158
215,525.200,6.366,5.360,6.200,6.271,6.380,6.540,6.789,9.304,14.490,0.157
220,470.400,7.282,5.375,6.201,6.316,6.523,10.214,12.348,18.197,37.092,0.137
225,520.600,6.542,5.430,6.245,6.449,6.577,6.743,7.362,10.537,19.927,0.153
230,532.200,6.229,5.399,6.038,6.119,6.213,6.328,6.542,9.152,16.263,0.161
235,533.200,6.280,5.172,6.092,6.173,6.296,6.419,6.568,9.412,15.714,0.159
240,508.200,6.491,4.439,6.211,6.427,6.603,6.791,6.970,11.388,29.760,0.154
245,517.200,6.391,4.795,6.233,6.335,6.460,6.636,6.921,9.172,10.865,0.156
250,459.200,7.270,5.490,6.217,6.346,6.538,10.272,12.658,18.135,35.942,0.138
255,485.400,6.703,5.591,6.434,6.546,6.681,6.846,8.159,11.132,12.667,0.149
260,535.600,6.279,5.366,6.049,6.149,6.272,6.467,6.847,9.246,20.770,0.159
265,523.000,6.296,5.008,6.093,6.200,6.298,6.453,7.132,9.304,17.169,0.159
270,514.200,6.419,5.199,6.182,6.317,6.510,6.653,6.857,9.530,15.341,0.156
275,528.000,6.335,4.734,6.132,6.373,6.563,6.736,6.900,8.600,33.702,0.158
280,473.600,7.204,5.330,6.234,6.319,6.580,10.585,11.942,15.281,33.913,0.139
285,514.200,6.673,5.735,6.401,6.507,6.656,6.839,8.026,11.117,12.859,0.150
290,499.600,6.511,5.234,6.134,6.308,6.547,6.766,7.681,11.906,21.760,0.154
295,540.200,6.241,3.598,6.060,6.152,6.246,6.376,6.474,9.120,14.094,0.160
300,537.200,6.254,5.277,6.095,6.195,6.310,6.435,6.528,8.024,10.727,0.160
305,523.200,6.435,4.411,6.150,6.390,6.581,6.794,7.108,11.046,24.436,0.155
310,444.800,7.301,5.569,6.232,6.326,6.540,10.724,12.186,17.725,29.492,0.137
315,498.800,6.557,5.517,6.334,6.455,6.614,6.772,7.785,9.419,11.520,0.153
320,495.800,6.612,5.315,6.323,6.513,6.619,6.801,7.542,10.484,30.160,0.151
325,557.000,6.241,5.109,6.015,6.094,6.245,6.414,6.626,9.409,19.881,0.160
330,534.800,6.209,5.294,6.054,6.135,6.239,6.355,6.471,9.118,11.308,0.161
335,520.600,6.499,5.534,6.262,6.387,6.590,6.793,7.138,9.241,10.269,0.154
340,469.400,7.108,5.095,6.167,6.244,6.481,9.849,11.023,17.487,37.455,0.141
345,524.200,6.398,5.259,6.203,6.299,6.472,6.643,6.795,8.435,10.728,0.156
350,506.400,6.639,5.350,6.362,6.470,6.587,6.752,7.006,10.377,25.676,0.151
355,541.800,6.157,5.199,5.997,6.077,6.170,6.299,6.487,9.123,18.564,0.162
360,539.200,6.271,5.296,6.057,6.155,6.238,6.431,6.747,9.460,14.508,0.159
365,505.600,6.706,5.208,6.139,6.243,6.365,6.593,9.705,14.258,56.828,0.149
370,464.800,6.925,5.530,6.281,6.370,6.546,9.108,11.077,14.005,18.583,0.144
375,523.200,6.432,5.454,6.247,6.325,6.421,6.564,6.771,9.474,19.268,0.155
380,505.800,6.567,5.473,6.382,6.479,6.603,6.728,6.832,9.476,11.761,0.152
385,528.200,6.427,5.017,6.070,6.166,6.391,6.649,7.430,12.726,27.511,0.156
390,535.200,6.274,5.326,6.042,6.159,6.283,6.442,7.325,9.540,15.302,0.159
395,478.000,7.008,5.211,6.109,6.194,6.363,9.992,11.635,16.586,36.062,0.143
400,520.000,6.371,4.606,6.093,6.308,6.436,6.545,7.835,12.078,28.706,0.157
405,531.800,6.413,5.377,6.253,6.329,6.460,6.579,6.698,9.080,10.329,0.156
410,504.400,6.462,5.415,6.269,6.403,6.540,6.665,6.754,9.117,10.709,0.155
415,519.800,6.563,5.187,6.142,6.232,6.434,6.540,6.667,10.513,44.873,0.152
420,534.800,6.290,5.232,6.041,6.145,6.259,6.406,7.200,9.290,23.295,0.159
425,488.800,6.943,5.198,6.093,6.206,6.404,9.622,11.031,17.615,25.044,0.144
430,518.000,6.604,4.356,6.245,6.473,6.636,6.865,8.206,14.776,21.111,0.151
435,521.600,6.463,5.402,6.274,6.362,6.507,6.646,7.080,9.319,10.464,0.155
440,532.400,6.425,5.339,6.246,6.326,6.483,6.614,6.748,9.290,10.312,0.156
445,506.000,6.602,5.417,6.252,6.411,6.520,6.684,6.823,10.327,39.499,0.151
450,538.000,6.223,5.167,6.033,6.124,6.225,6.360,6.440,9.329,26.678,0.161
455,483.400,6.926,5.170,6.163,6.246,6.429,9.590,10.934,13.520,18.155,0.144
460,518.200,6.495,4.627,6.211,6.418,6.611,6.859,7.939,10.835,11.969,0.154
465,511.200,6.419,4.812,6.267,6.367,6.493,6.623,6.766,9.317,37.946,0.156
470,523.200,6.375,5.262,6.217,6.287,6.389,6.529,6.653,9.294,10.295,0.157
475,497.800,6.725,5.096,6.349,6.490,6.599,6.713,7.462,12.732,39.684,0.149
480,529.600,6.305,5.156,6.075,6.177,6.286,6.515,6.745,9.927,25.514,0.159
485,510.600,6.854,3.845,6.056,6.153,6.332,9.763,11.120,13.218,18.443,0.146
490,525.000,6.454,5.407,6.168,6.286,6.452,6.717,7.693,10.546,18.813,0.155
495,515.000,6.452,4.601,6.190,6.417,6.647,6.834,7.054,9.986,20.891,0.155
500,536.800,6.364,5.503,6.203,6.281,6.398,6.521,6.665,9.174,11.106,0.157
505,486.800,6.579,5.470,6.232,6.321,6.512,6.658,6.972,14.046,28.294,0.152
510,520.800,6.450,5.129,6.190,6.391,6.552,6.722,6.867,9.250,11.301,0.155
515,478.400,6.968,5.276,6.112,6.230,6.436,9.549,11.483,16.028,21.740,0.144
520,540.600,6.326,5.171,6.096,6.185,6.297,6.419,7.540,10.817,13.716,0.158
525,516.600,6.422,4.485,6.213,6.408,6.586,6.723,6.907,9.902,22.067,0.156
530,526.000,6.348,5.318,6.183,6.279,6.400,6.529,6.616,9.153,10.419,0.158
535,524.800,6.317,5.203,6.153,6.223,6.339,6.474,6.598,9.357,10.902,0.158
540,495.000,6.750,5.215,6.379,6.509,6.644,6.813,8.008,13.048,37.015,0.148
545,468.600,6.923,5.275,6.031,6.145,6.410,9.438,10.726,16.831,34.788,0.144
550,530.000,6.225,5.296,6.056,6.163,6.260,6.395,6.469,8.916,10.863,0.161
555,528.200,6.401,3.945,6.181,6.288,6.484,6.660,6.896,9.348,12.688,0.156
560,533.600,6.334,4.406,6.169,6.338,6.495,6.660,6.836,9.521,35.808,0.158
565,526.600,6.335,5.387,6.174,6.246,6.363,6.495,6.618,9.295,11.098,0.158
570,482.600,7.045,5.409,6.246,6.404,6.571,8.057,10.463,21.391,37.372,0.142
575,507.600,6.645,5.244,6.085,6.175,6.309,8.351,10.578,12.248,17.203,0.150
580,533.000,6.236,5.005,6.054,6.184,6.286,6.436,6.520,9.095,10.439,0.160
585,547.200,6.259,5.391,6.090,6.175,6.292,6.424,6.556,9.144,10.748,0.160
590,520.200,6.394,4.257,6.151,6.377,6.586,6.777,6.901,10.664,23.280,0.156
595,523.800,6.391,5.183,6.215,6.307,6.440,6.591,6.762,8.968,10.626,0.156
