Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
191,2340,2340.000,135,613,5832,4278,6270,6451,6572,9201,10358
192,2320,2320.000,129,646,5841,4316,6187,6314,6401,7756,9176
193,2284,2284.000,153,630,5966,4372,6177,6331,6433,7903,9399
194,2327,2327.000,134,614,5833,4303,6144,6233,6322,7994,9301
195,2394,2394.000,146,561,5752,4168,6148,6310,6436,7757,10410
196,2280,2280.000,135,574,6008,4381,6274,6502,6625,7904,15384
197,2250,2250.000,133,616,6051,4445,6322,6470,6592,7934,9388
198,2344,2344.000,136,594,5811,4257,6134,6293,6424,8923,10321
199,2229,2229.000,135,543,5891,4494,6172,6327,6514,15524,22100
200,2284,2284.000,148,535,6034,4375,6283,6497,6621,8089,9665
201,2217,2217.000,152,542,6166,4516,6345,6498,6576,9384,10764
202,2275,2275.000,144,512,6162,4398,6472,6618,6682,8320,10128
203,2161,2161.000,159,542,6327,4631,6628,6753,6883,8554,10129
204,1105,1105.000,150,514,9445,9029,12339,17604,22422,34272,42063
205,2016,2016.000,156,518,6088,4956,6332,9438,10953,17056,19325
206,2304,2304.000,134,512,5867,4342,6241,6464,7828,10902,11755
207,2276,2276.000,142,510,6048,4390,6376,6570,7239,8139,9462
208,2322,2322.000,144,498,5964,4306,6314,6518,6642,9352,10367
209,2166,2166.000,141,519,6282,4615,6549,6723,6836,9678,12757
210,2143,2143.000,133,551,6326,4667,6502,6661,6753,8450,9874
211,2196,2196.000,158,513,6262,4546,6468,6639,6745,9765,10541
212,2239,2239.000,135,538,6217,4473,6590,6756,6888,8379,9784
213,2179,2179.000,138,559,6256,4587,6585,6728,6860,8495,10444
214,2202,2202.000,135,543,6273,4539,6606,6775,6876,8422,10102
215,2322,2322.000,137,537,5916,4301,6264,6440,6523,8893,10270
216,2295,2295.000,146,560,5967,4360,6210,6368,6454,8687,9332
217,2363,2363.000,148,554,5770,4230,6157,6242,6314,7653,10763
218,2301,2301.000,138,523,5909,4344,6120,6245,6327,9054,10577
219,2394,2394.000,159,513,5704,4174,6039,6115,6249,7646,9089
220,2422,2422.000,137,525,5679,4128,6095,6202,6304,7553,11737
221,2291,2291.000,130,538,5965,4368,6272,6486,6733,9335,13482
222,2387,2387.000,148,519,5833,4182,6239,6380,6456,7715,10729
223,2403,2403.000,127,532,5771,4166,6140,6309,6419,7853,9328
224,2296,2296.000,165,628,5918,4350,6162,6318,6434,7858,9449
225,1317,1317.000,133,593,7989,7619,10146,14009,19721,35604,37547
226,1891,1891.000,150,632,6042,5258,6312,7953,9679,37975,43711
227,2223,2223.000,146,599,6041,4541,6472,6609,7634,12199,13950
228,2159,2159.000,152,648,6186,4604,6464,6687,7750,9798,14480
229,2205,2205.000,131,628,6136,4523,6396,6568,6693,8040,9672
230,2201,2201.000,138,624,6008,4542,6389,6585,6782,14579,24159
231,2328,2328.000,127,591,5945,4284,6380,6576,6695,7996,9653
232,2334,2334.000,133,614,5852,4304,6318,6464,6621,9279,10344
233,2250,2250.000,133,633,6039,4422,6349,6529,6617,8351,10154
234,2257,2257.000,131,557,6144,4440,6514,6644,6707,8389,11115
235,2128,2128.000,138,544,6042,4705,6441,6586,7461,14958,43074
236,2206,2206.000,132,570,6234,4529,6512,6712,6863,8315,9694
237,2136,2136.000,128,480,6403,4674,6568,6725,6832,9774,12958
238,2219,2219.000,121,463,6297,4511,6565,6708,6815,8811,11070
239,2270,2270.000,137,474,6056,4391,6274,6509,6702,8248,9448
240,2260,2260.000,129,457,5991,4436,6191,6401,6727,11693,16933
241,2375,2375.000,143,512,5833,4205,6176,6364,6494,7854,12756
242,2422,2422.000,148,556,5723,4128,6104,6274,6359,9049,10879
243,2324,2324.000,157,554,5890,4306,6089,6160,6243,7926,9150
244,2386,2386.000,128,520,5821,4186,6201,6321,6432,7760,8982
245,2298,2298.000,132,535,5958,4349,6249,6422,6562,9234,10228
246,1601,1601.000,138,543,6191,6258,9292,13329,15394,20204,27108
247,1771,1771.000,133,540,6283,5632,9079,10748,11885,14689,19401
248,2301,2301.000,135,531,6027,4349,6358,6531,6608,8066,10252
249,2155,2155.000,152,616,6155,4643,6546,6802,8503,10921,17912
250,2122,2122.000,153,577,6467,4695,6721,7266,7654,9606,10387
251,2359,2359.000,125,567,5273,4235,5811,6616,6765,20422,31823
252,2259,2259.000,127,590,6081,4435,6396,6631,6956,9309,10144
253,2303,2303.000,140,593,5971,4338,6392,6576,6689,8432,9684
254,2309,2309.000,145,569,5974,4341,6337,6540,6634,8292,11308
255,2247,2247.000,138,591,6083,4441,6339,6560,6723,8249,10162
256,2306,2306.000,135,606,5921,4340,6260,6401,6507,8057,9614
257,2232,2232.000,133,656,6056,4470,6333,6471,6561,8050,11208
258,2252,2252.000,128,605,5998,4444,6352,6573,7138,10010,14490
259,2245,2245.000,146,492,6092,4455,6265,6442,6518,9020,9574
260,2211,2211.000,133,458,6077,4559,6242,6399,6502,14672,20289
261,2172,2172.000,148,449,6186,4561,6448,6643,6777,9726,33194
262,2274,2274.000,151,487,6092,4399,6419,6600,6712,8316,10611
263,2344,2344.000,134,514,5996,4264,6415,6581,6638,8313,11180
264,2176,2176.000,147,536,6345,4596,6626,6809,6896,8494,9826
265,2200,2200.000,140,531,6295,4538,6598,6761,6902,8699,10438
266,2104,2104.000,126,501,5915,4750,6121,6446,9133,24122,26150
267,2321,2321.000,159,549,5943,4306,6114,6308,6396,7578,9203
268,1374,1374.000,133,530,9343,7322,10953,12320,14703,17815,19141
269,2265,2265.000,127,500,5847,4390,6209,6459,9280,11713,13565
270,2263,2263.000,148,515,5886,4420,6129,6328,7706,10921,12116
271,2283,2283.000,135,492,6027,4373,6269,6466,7349,9239,13057
272,2312,2312.000,156,522,5932,4326,6208,6388,6486,8762,11921
273,2302,2302.000,146,515,5991,4338,6286,6447,6532,7851,9412
274,2309,2309.000,132,514,6092,4339,6418,6617,6741,8430,9818
275,2175,2175.000,134,505,6335,4595,6676,6929,7160,9906,13659
276,2367,2367.000,135,507,5373,4218,6526,6709,6827,8360,9898
277,2315,2315.000,136,511,5344,4322,6256,6458,6649,20245,21724
278,2235,2235.000,123,515,6167,4467,6494,6657,6824,8606,9957
279,2274,2274.000,133,509,6074,4403,6371,6557,6647,8063,10488
280,2206,2206.000,143,540,6172,4528,6353,6519,6646,9425,12185
281,2293,2293.000,129,513,6032,4359,6375,6554,6644,8060,9632
282,2272,2272.000,155,532,6034,4408,6307,6482,6624,9097,12288
283,2348,2348.000,148,511,5869,4249,6265,6334,6379,8014,10880
284,2339,2339.000,129,533,5931,4280,6319,6487,6589,7978,9454
285,2323,2323.000,161,522,5959,4301,6332,6528,6653,9314,10491
286,2260,2260.000,133,538,6087,4425,6354,6529,6755,8383,9353
287,2207,2207.000,128,525,6264,4520,6578,6745,6849,8327,11603
288,2252,2252.000,144,504,6143,4445,6479,6667,6760,8591,9892
289,1428,1428.000,135,500,6391,7031,9125,16074,23278,31866,40934
290,1666,1666.000,154,536,6133,5974,9324,11133,12020,17434,20434
291,2305,2305.000,148,487,5890,4348,6174,6331,6411,12816,21600
292,2299,2299.000,157,498,5807,4337,6165,6383,7711,10937,14710
293,2346,2346.000,129,508,5882,4264,6204,6388,6548,7908,9454
294,2277,2277.000,130,522,6078,4389,6314,6463,6581,7879,9479
295,2293,2293.000,140,509,6007,4362,6263,6426,6580,9356,10101
296,2363,2363.000,125,475,5877,4234,6152,6309,6397,7719,9563
297,2217,2217.000,135,507,5936,4499,6212,6456,7088,16621,27837
298,2305,2305.000,132,511,6016,4337,6374,6558,6673,8166,9616
299,2203,2203.000,152,585,6203,4546,6387,6648,6809,9367,10429
300,2227,2227.000,133,516,6247,4490,6650,6819,6920,8555,9884
301,2239,2239.000,149,529,5341,4498,6463,6726,6909,20068,21512
302,2133,2133.000,139,553,5881,4652,6428,6648,8002,12161,18672
303,2271,2271.000,134,522,6101,4400,6290,6504,6573,8246,9568
304,2286,2286.000,134,529,6058,4375,6298,6500,6586,8369,11267
305,2299,2299.000,131,524,6017,4347,6297,6455,6558,7930,9681
306,2284,2284.000,157,534,5966,4372,6240,6405,6508,9220,10200
307,2302,2302.000,150,524,5959,4346,6247,6453,6541,8128,12115
308,2313,2313.000,142,529,5957,4326,6295,6435,6551,8164,9678
309,2291,2291.000,161,528,5992,4362,6290,6458,6538,8058,10244
310,2111,2111.000,155,529,6141,4730,6348,6577,7753,14014,17612
311,1238,1238.000,141,510,9817,8089,11564,13985,15525,29558,37260
312,2019,2019.000,137,512,6396,4937,6633,8125,10967,12841,18138
313,2132,2132.000,138,523,6207,4700,6546,6762,8567,11094,12155
314,2318,2318.000,148,494,5932,4302,6251,6425,6591,8894,10825
315,2317,2317.000,127,500,5897,4322,6213,6372,6479,7868,15865
316,2302,2302.000,128,518,5920,4338,6142,6297,6390,8869,10304
317,2355,2355.000,143,525,5809,4252,6120,6263,6344,7679,9309
318,2329,2329.000,126,508,5876,4283,6168,6354,6480,8831,9397
319,2360,2360.000,140,515,5882,4245,6211,6351,6454,8050,9981
320,2352,2352.000,132,516,5870,4248,6249,6406,6494,7794,11006
321,2333,2333.000,131,508,5924,4281,6207,6360,6455,7896,10831
322,2260,2260.000,152,507,5851,4425,6191,6370,6485,17028,26496
323,2330,2330.000,133,547,5851,4291,6181,6341,6428,9079,10649
324,2302,2302.000,141,597,5966,4342,6339,6528,6626,8127,9616
325,2286,2286.000,148,624,6022,4366,6392,6556,6648,7921,10219
326,2168,2168.000,165,651,6205,4620,6607,6772,6890,9624,11685
327,1924,1924.000,138,640,6205,5198,6630,6859,9411,34208,39911
328,2253,2253.000,146,660,6008,4446,6417,6510,6601,8477,9830
329,2300,2300.000,139,626,5926,4338,6418,6574,6719,9357,10312
330,2272,2272.000,149,633,6003,4401,6331,6518,6722,8022,9870
331,2277,2277.000,128,540,6010,4386,6321,6430,6669,8247,9418
332,1671,1671.000,172,567,6298,6012,6913,12291,14159,23429,25912
333,1580,1580.000,153,563,6389,6295,10489,12309,13188,15657,17698
334,2289,2289.000,149,530,6046,4376,6422,6512,6583,8265,9513
335,2138,2138.000,148,523,6242,4672,6570,6832,8455,11307,14092
336,2235,2235.000,138,523,6187,4473,6589,6777,7251,8716,10823
337,2190,2190.000,166,509,6304,4556,6629,6803,6906,8693,10054
338,2174,2174.000,146,522,6358,4611,6643,6789,6866,8529,9970
339,2243,2243.000,137,535,6074,4453,6345,6555,6686,8375,11829
340,2334,2334.000,137,521,5885,4283,6220,6396,6512,9054,9593
341,2312,2312.000,131,519,5948,4323,6184,6343,6411,7788,9520
342,2393,2393.000,144,514,5773,4174,6154,6239,6349,7783,9406
343,2340,2340.000,121,520,5823,4280,6082,6260,6335,8031,10323
344,2344,2344.000,148,528,5835,4259,6113,6282,6364,7833,9269
345,2280,2280.000,144,526,5998,4382,6298,6473,6609,9165,10329
346,2336,2336.000,125,500,5938,4280,6271,6460,6531,8043,10862
347,2343,2343.000,148,536,5892,4267,6146,6325,6419,7680,9260
348,2327,2327.000,153,525,5905,4298,6187,6351,6471,7842,9335
349,2351,2351.000,143,539,5812,4254,6212,6358,6514,9163,10126
350,2313,2313.000,145,627,5860,4308,6178,6306,6425,8247,10313
351,2235,2235.000,148,634,6028,4475,6315,6524,6872,10863,12477
352,2262,2262.000,159,618,5992,4424,6401,6583,6689,8212,10643
353,2207,2207.000,152,631,5359,4529,6391,6669,7677,16291,40403
354,1145,1145.000,166,645,9523,8792,11142,14364,26441,34842,47985
355,2010,2010.000,143,642,6212,4957,6443,9401,10673,12319,13182
356,2247,2247.000,123,622,5966,4456,6360,6559,7894,10358,13445
357,2226,2226.000,128,638,6012,4476,6404,6599,7728,10348,11006
358,2122,2122.000,142,650,6186,4716,6452,6675,6957,9709,29407
359,2261,2261.000,148,583,6132,4412,6526,6665,6798,8336,9875
360,2216,2216.000,140,524,6221,4521,6475,6640,6719,8555,10437
361,2210,2210.000,128,521,6245,4512,6499,6696,6826,8394,9913
362,2130,2130.000,136,550,6419,4708,6683,6852,6973,9116,10068
363,2207,2207.000,143,510,6167,4523,6578,6768,6940,12273,14009
364,2286,2286.000,133,551,5909,4369,6232,6333,6462,7895,9493
365,2298,2298.000,150,539,5934,4349,6244,6425,6486,7789,10735
366,2380,2380.000,137,507,5758,4198,6150,6235,6282,7831,11625
367,2352,2352.000,143,535,5782,4256,6122,6284,6394,8887,10316
368,2388,2388.000,141,540,5766,4188,6105,6279,6357,7658,9387
369,2356,2356.000,122,604,5759,4250,6150,6314,6446,9302,15283
370,2294,2294.000,146,602,5877,4357,6226,6294,6355,8000,9343
371,2325,2325.000,135,537,5905,4291,6251,6362,6525,7986,9673
372,2355,2355.000,142,553,5855,4247,6191,6369,6459,8756,10884
373,2335,2335.000,142,549,5844,4281,6141,6361,6469,7801,10417
374,2349,2349.000,147,570,5866,4253,6217,6388,6499,7739,9449
375,1741,1741.000,172,567,6077,5758,6333,12877,17230,33142,39944
376,1356,1356.000,160,617,9129,7372,10966,12986,14699,18039,20802
377,2201,2201.000,126,604,6218,4534,6453,6614,6715,8179,9711
378,2180,2180.000,126,569,6127,4590,6428,6649,7981,11326,15284
379,2240,2240.000,162,597,6072,4458,6439,6661,6802,8753,9844
380,2239,2239.000,134,566,6092,4462,6340,6518,6714,9967,11955
381,2278,2278.000,150,556,5987,4383,6308,6503,6622,7941,9435
382,2292,2292.000,131,524,6037,4364,6374,6510,6637,8464,9628
383,2274,2274.000,154,554,6020,4405,6370,6545,6649,9013,10480
384,2103,2103.000,127,575,6215,4752,6584,6761,7194,13193,27561
385,2222,2222.000,127,551,6199,4493,6493,6663,6756,8133,9658
386,2234,2234.000,140,534,6232,4485,6508,6711,6843,9792,11515
387,2278,2278.000,148,539,6082,4387,6424,6630,6706,8073,9612
388,2179,2179.000,127,567,6324,4583,6612,6768,6929,8611,9994
389,2069,2069.000,119,522,6135,4838,6521,6745,7277,20851,37868
390,2360,2360.000,156,573,5771,4239,6181,6263,6409,9301,11390
