Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
235,542.000,2.721,0.142,0.289,0.334,6.079,6.217,6.363,7.773,17.294,0.367
240,533.600,2.818,0.129,0.289,0.344,6.108,6.245,6.325,7.796,9.264,0.355
245,523.800,2.973,0.141,0.287,0.347,6.129,6.291,6.431,10.151,25.595,0.336
250,471.400,3.071,0.136,0.287,0.346,6.305,6.546,7.999,11.792,56.130,0.326
255,519.200,2.715,0.143,0.283,0.338,6.233,6.395,6.504,7.924,30.848,0.368
260,488.000,3.158,0.150,0.291,0.359,6.435,6.610,6.729,9.316,34.643,0.317
265,504.000,2.859,0.125,0.289,0.346,6.180,6.423,6.570,7.904,18.838,0.350
270,534.200,2.740,0.126,0.291,0.349,6.105,6.270,6.365,7.656,10.343,0.365
275,482.000,3.152,0.143,0.303,0.376,6.147,6.374,7.857,13.193,25.978,0.317
280,501.200,3.030,0.127,0.274,0.356,6.314,6.622,6.837,12.211,20.144,0.330
285,498.000,2.868,0.116,0.265,0.341,6.276,6.453,6.566,7.985,29.537,0.349
290,490.400,3.023,0.122,0.269,0.335,6.369,6.598,6.703,9.567,41.955,0.331
295,526.000,2.914,0.135,0.288,0.347,6.268,6.544,6.648,7.882,16.456,0.343
300,547.400,2.820,0.145,0.298,0.369,6.085,6.266,6.349,7.692,14.921,0.355
305,482.000,3.217,0.116,0.265,0.350,6.149,6.423,9.530,13.684,25.475,0.311
310,504.000,2.977,0.148,0.301,0.377,6.386,6.663,6.801,9.745,20.630,0.336
315,524.600,2.874,0.134,0.299,0.372,6.261,6.431,6.530,7.959,10.715,0.348
320,517.800,2.945,0.130,0.294,0.373,6.265,6.504,6.616,8.115,16.148,0.340
325,505.000,3.120,0.134,0.293,0.375,6.399,6.576,6.721,9.698,40.743,0.321
330,534.200,2.726,0.142,0.288,0.351,6.069,6.218,6.328,7.644,22.914,0.367
335,478.400,3.129,0.152,0.298,0.375,6.205,6.435,9.167,12.080,21.907,0.320
340,520.800,3.047,0.149,0.299,0.379,6.315,6.601,6.788,9.886,20.126,0.328
345,494.600,3.089,0.139,0.296,0.379,6.355,6.530,6.633,8.125,17.320,0.324
350,517.000,2.932,0.123,0.296,0.374,6.294,6.453,6.537,7.875,29.123,0.341
355,502.800,2.946,0.131,0.288,0.349,6.488,6.623,6.711,8.448,42.114,0.339
360,533.600,2.772,0.149,0.289,0.340,6.094,6.253,6.371,7.717,11.689,0.361
365,495.200,3.081,0.132,0.286,0.346,6.168,6.409,9.073,12.928,21.287,0.325
370,509.400,3.057,0.148,0.309,0.398,6.327,6.661,6.782,8.556,11.926,0.327
375,541.400,2.793,0.129,0.303,0.395,6.245,6.475,6.637,8.337,20.794,0.358
380,531.400,2.787,0.137,0.307,0.400,6.238,6.363,6.461,7.943,28.061,0.359
385,511.200,3.150,0.121,0.336,0.449,6.455,6.654,6.788,9.725,48.115,0.317
390,520.400,2.988,0.139,0.355,0.477,6.162,6.441,6.623,8.397,21.358,0.335
395,503.800,3.079,0.125,0.348,0.473,6.068,6.325,9.156,11.757,17.540,0.325
400,523.400,2.803,0.139,0.352,0.433,6.201,6.400,6.572,7.939,14.256,0.357
405,524.200,2.987,0.148,0.356,0.473,6.365,6.594,6.715,8.200,34.711,0.335
410,515.400,2.941,0.140,0.352,0.464,6.314,6.472,6.560,7.802,10.398,0.340
415,528.800,3.076,0.140,0.356,0.481,6.358,6.580,6.680,9.312,41.687,0.325
420,518.600,2.968,0.146,0.362,0.476,6.263,6.583,6.688,7.870,14.512,0.337
425,480.800,3.095,0.141,0.352,0.444,6.184,6.393,9.043,13.318,19.109,0.323
430,525.200,2.902,0.136,0.358,0.466,6.185,6.340,6.468,7.994,11.038,0.345
435,528.800,2.955,0.144,0.366,0.484,6.317,6.646,6.774,8.321,25.929,0.338
440,521.600,2.972,0.139,0.360,0.466,6.277,6.458,6.569,8.115,11.848,0.336
445,512.600,3.066,0.130,0.306,0.405,6.241,6.403,6.524,9.281,38.202,0.326
450,509.200,3.008,0.129,0.299,0.370,6.470,6.646,6.782,8.316,23.936,0.332
455,506.200,2.851,0.123,0.275,0.340,6.053,6.343,9.098,11.833,17.222,0.351
460,546.400,2.675,0.136,0.285,0.333,6.122,6.262,6.368,7.784,10.250,0.374
465,507.400,2.829,0.127,0.280,0.331,6.330,6.608,6.740,8.040,10.330,0.353
470,556.400,2.827,0.138,0.279,0.336,6.248,6.395,6.523,7.890,20.188,0.354
475,526.400,2.723,0.129,0.287,0.331,6.191,6.300,6.425,7.814,32.273,0.367
480,479.800,3.090,0.146,0.289,0.352,6.448,6.603,6.730,11.266,40.957,0.324
485,493.400,2.942,0.124,0.280,0.338,6.039,6.186,9.106,11.655,18.797,0.340
490,546.000,2.772,0.133,0.288,0.344,6.136,6.278,6.354,7.678,10.169,0.361
495,527.000,2.817,0.148,0.278,0.337,6.247,6.393,6.579,7.949,10.250,0.355
500,507.000,2.799,0.141,0.282,0.340,6.249,6.577,6.759,9.418,20.500,0.357
505,524.200,2.804,0.131,0.268,0.337,6.174,6.320,6.460,7.906,30.450,0.357
510,451.000,3.335,0.131,0.282,0.368,6.361,6.693,9.716,14.827,34.082,0.300
515,541.800,2.905,0.123,0.286,0.370,6.113,6.282,6.407,10.372,15.396,0.344
520,529.200,2.818,0.125,0.299,0.382,6.127,6.290,6.407,7.701,10.849,0.355
525,516.600,2.910,0.137,0.331,0.411,6.172,6.340,6.463,7.738,10.091,0.344
530,534.600,2.895,0.128,0.329,0.417,6.335,6.617,6.771,8.431,21.074,0.345
535,526.800,2.920,0.137,0.300,0.393,6.316,6.496,6.605,8.083,30.197,0.343
540,450.000,3.318,0.148,0.320,0.395,6.321,6.791,10.289,18.546,38.319,0.301
545,519.200,2.997,0.140,0.324,0.412,6.280,6.560,6.704,9.009,10.420,0.334
550,546.800,2.805,0.136,0.293,0.373,6.101,6.278,6.364,7.775,14.516,0.357
555,533.400,2.885,0.138,0.288,0.348,6.146,6.287,6.402,7.692,9.813,0.347
560,528.400,2.850,0.152,0.284,0.343,6.301,6.588,6.689,7.743,9.972,0.351
565,535.200,2.793,0.126,0.285,0.360,6.220,6.474,6.574,8.149,34.568,0.358
570,450.600,3.097,0.143,0.319,0.394,6.291,6.525,9.638,14.710,33.296,0.323
575,503.400,3.054,0.144,0.326,0.411,6.441,6.657,6.806,9.526,14.441,0.327
580,531.400,2.782,0.127,0.296,0.384,6.077,6.231,6.320,7.640,10.703,0.359
585,523.400,2.781,0.126,0.266,0.339,6.094,6.268,6.378,7.647,10.035,0.360
590,504.800,2.849,0.134,0.255,0.315,6.187,6.341,6.473,7.790,10.800,0.351
595,521.000,2.851,0.138,0.283,0.344,6.291,6.597,6.707,9.231,31.739,0.351
