Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
95,537.800,6.311,5.333,6.108,6.190,6.317,6.571,6.835,9.319,12.874,0.158
100,546.800,6.187,5.199,6.029,6.123,6.224,6.363,6.488,9.050,10.398,0.162
105,528.200,6.338,5.118,6.073,6.191,6.314,6.509,7.236,10.655,16.972,0.158
110,468.000,7.267,5.281,6.235,6.336,6.544,10.679,11.873,19.776,39.696,0.138
115,505.600,6.436,5.330,6.226,6.295,6.403,6.576,7.601,9.658,20.254,0.155
120,509.400,6.529,5.329,6.354,6.450,6.561,6.722,6.908,9.129,10.337,0.153
125,522.200,6.509,3.949,6.244,6.477,6.572,6.663,6.829,9.571,11.200,0.154
130,538.000,6.183,5.173,6.032,6.115,6.201,6.331,6.463,8.887,10.488,0.162
135,551.400,6.261,5.222,6.067,6.155,6.242,6.376,6.509,10.309,15.278,0.160
140,458.200,7.185,5.332,6.144,6.291,6.561,9.936,12.073,17.230,36.895,0.139
145,512.800,6.501,5.105,6.254,6.334,6.476,6.628,7.897,10.977,12.132,0.154
150,517.800,6.467,5.454,6.277,6.378,6.535,6.635,6.726,9.477,10.694,0.155
155,510.000,6.585,5.610,6.396,6.497,6.614,6.781,7.038,9.506,11.209,0.152
160,535.800,6.366,5.158,6.154,6.255,6.481,6.651,6.841,8.751,10.743,0.157
165,532.600,6.266,4.770,6.037,6.124,6.262,6.423,6.587,9.265,24.170,0.160
170,454.200,7.342,5.291,6.124,6.490,6.770,10.648,12.006,18.712,39.124,0.136
175,513.200,6.343,4.381,6.152,6.323,6.447,6.661,7.820,9.992,36.200,0.158
180,526.000,6.345,5.236,6.200,6.270,6.361,6.515,6.610,9.197,10.197,0.158
185,523.200,6.506,5.508,6.321,6.431,6.548,6.677,6.957,9.242,12.151,0.154
190,517.800,6.556,5.381,6.351,6.485,6.610,6.783,7.196,9.645,12.204,0.153
195,528.400,6.266,3.736,6.047,6.159,6.263,6.414,6.538,9.407,16.288,0.160
200,479.200,7.129,5.389,6.165,6.276,6.478,10.217,11.777,17.468,41.745,0.140
205,505.200,6.573,4.413,6.216,6.466,6.646,6.828,8.321,15.514,21.033,0.152
210,538.600,6.409,5.257,6.248,6.330,6.439,6.579,6.701,9.340,10.700,0.156
215,514.600,6.454,5.459,6.262,6.366,6.522,6.655,6.907,9.238,11.127,0.155
220,520.400,6.576,5.385,6.390,6.470,6.589,6.742,7.213,9.374,14.156,0.152
225,528.400,6.444,5.264,6.172,6.315,6.555,6.731,6.888,9.352,16.613,0.155
230,468.800,7.028,5.243,6.079,6.169,6.352,10.175,11.569,17.334,36.285,0.142
235,505.600,6.579,4.640,6.292,6.465,6.621,6.826,7.905,10.626,13.242,0.152
240,515.600,6.398,4.752,6.261,6.359,6.478,6.627,6.736,9.715,25.555,0.156
245,534.200,6.361,5.540,6.221,6.289,6.405,6.522,6.610,8.115,10.213,0.157
250,522.800,6.525,5.598,6.341,6.449,6.571,6.722,6.837,9.522,10.726,0.153
255,507.000,6.596,5.664,6.429,6.526,6.634,6.782,6.884,8.490,10.563,0.152
260,481.400,7.323,5.436,6.177,6.264,6.493,10.591,11.966,19.970,36.862,0.137
265,530.800,6.364,5.072,6.152,6.242,6.352,6.518,7.541,9.402,19.133,0.157
270,528.000,6.505,4.681,6.201,6.400,6.598,6.755,6.925,19.795,23.826,0.154
275,518.400,6.391,5.434,6.219,6.295,6.415,6.542,6.635,8.257,19.609,0.156
280,519.200,6.431,5.489,6.245,6.341,6.514,6.649,6.847,8.512,11.083,0.155
285,514.000,6.529,5.492,6.356,6.446,6.579,6.715,6.917,8.432,10.573,0.153
290,468.200,7.170,5.218,6.020,6.154,6.588,10.156,11.732,20.950,36.353,0.139
295,533.000,6.294,5.334,6.116,6.196,6.295,6.439,6.690,9.115,12.211,0.159
300,518.800,6.411,4.478,6.149,6.345,6.575,6.699,6.877,10.212,31.103,0.156
305,521.000,6.365,5.449,6.196,6.289,6.418,6.570,6.676,8.395,10.903,0.157
310,535.000,6.307,5.220,6.177,6.241,6.327,6.470,6.589,9.137,10.152,0.159
315,489.000,6.740,5.334,6.234,6.368,6.535,6.714,8.062,17.768,29.530,0.148
320,490.800,6.703,5.171,6.039,6.124,6.278,9.242,10.707,12.866,18.198,0.149
325,541.000,6.247,5.172,6.040,6.125,6.263,6.389,6.570,9.361,14.659,0.160
330,525.800,6.429,5.335,6.169,6.306,6.524,6.655,6.875,9.648,14.900,0.156
335,527.200,6.316,4.484,6.166,6.337,6.471,6.619,6.748,9.438,34.065,0.158
340,510.200,6.380,5.344,6.231,6.297,6.399,6.568,6.804,8.659,10.402,0.157
345,455.400,7.236,5.284,6.223,6.306,6.489,10.175,12.132,18.552,40.262,0.138
350,528.000,6.471,5.003,6.152,6.274,6.518,6.776,7.712,10.564,13.998,0.155
355,544.200,6.247,5.241,6.057,6.133,6.237,6.397,6.564,9.199,16.095,0.160
360,517.800,6.300,5.083,6.110,6.201,6.307,6.416,6.589,9.322,12.549,0.159
365,514.400,6.438,4.698,6.124,6.467,6.637,6.805,6.968,9.863,20.498,0.155
370,516.400,6.351,5.236,6.177,6.256,6.364,6.518,6.712,9.119,14.543,0.157
375,464.400,7.156,5.254,6.181,6.280,6.462,9.810,12.210,18.739,34.870,0.140
380,514.000,6.593,5.549,6.251,6.474,6.612,6.801,8.069,11.115,14.243,0.152
385,534.400,6.243,5.371,6.030,6.115,6.229,6.349,7.063,10.658,16.640,0.160
390,536.000,6.256,5.167,6.055,6.145,6.246,6.353,6.563,9.436,17.914,0.160
395,533.000,6.391,4.493,6.225,6.392,6.548,6.675,6.819,9.526,22.186,0.156
400,517.800,6.415,4.700,6.200,6.310,6.415,6.583,6.736,10.088,19.411,0.156
405,447.600,7.252,5.413,6.262,6.398,6.625,10.037,12.095,15.543,26.560,0.138
410,498.200,6.706,5.508,6.419,6.548,6.658,6.823,8.132,11.158,18.180,0.149
415,535.600,6.282,5.045,6.069,6.168,6.261,6.397,6.568,9.894,22.044,0.159
420,553.400,6.248,3.635,6.080,6.182,6.286,6.440,6.579,9.122,10.380,0.160
425,527.800,6.450,5.318,6.170,6.280,6.473,6.702,7.317,10.076,16.131,0.155
430,523.800,6.405,4.401,6.180,6.387,6.555,6.694,6.867,9.750,26.691,0.156
435,467.600,7.102,5.254,6.185,6.260,6.472,9.668,12.050,17.734,29.222,0.141
440,508.800,6.639,5.579,6.392,6.484,6.630,6.796,7.981,10.454,12.163,0.151
445,511.400,6.432,5.254,6.147,6.293,6.541,6.747,6.904,9.568,13.470,0.155
450,529.200,6.311,5.175,6.060,6.189,6.289,6.467,6.635,10.184,18.110,0.158
455,545.400,6.289,5.258,6.082,6.187,6.320,6.458,6.580,10.245,14.174,0.159
460,518.400,6.315,4.554,6.091,6.377,6.563,6.692,6.848,9.494,22.672,0.158
465,459.400,7.189,3.695,6.225,6.306,6.495,10.547,12.002,18.440,35.344,0.139
470,523.400,6.542,5.447,6.316,6.444,6.588,6.749,7.178,9.431,11.862,0.153
475,501.200,6.533,5.469,6.276,6.461,6.611,6.764,6.874,9.201,14.928,0.153
480,536.000,6.265,5.255,6.045,6.142,6.248,6.403,6.511,9.284,29.312,0.160
485,541.600,6.308,5.161,6.102,6.190,6.279,6.438,6.638,10.077,15.859,0.159
490,512.800,6.564,5.166,6.223,6.379,6.581,6.757,7.073,11.018,38.401,0.152
495,470.000,7.025,5.093,6.182,6.275,6.469,9.479,10.958,17.568,23.669,0.142
500,523.600,6.421,5.418,6.235,6.325,6.465,6.617,6.859,9.312,11.192,0.156
505,501.400,6.650,5.444,6.401,6.510,6.636,6.821,7.013,9.638,23.552,0.150
510,512.600,6.319,5.245,6.040,6.145,6.288,6.624,6.894,9.160,27.913,0.158
515,545.400,6.252,5.288,6.020,6.107,6.239,6.392,7.346,9.361,17.209,0.160
520,473.400,6.903,5.030,6.125,6.247,6.381,9.151,10.690,17.411,45.206,0.145
525,502.800,6.592,5.365,6.239,6.332,6.484,6.780,8.181,10.913,17.889,0.152
530,522.000,6.349,5.562,6.188,6.259,6.358,6.501,6.590,9.288,18.583,0.158
535,497.400,6.568,5.584,6.328,6.456,6.599,6.725,6.835,9.748,18.204,0.152
540,518.200,6.478,5.080,6.106,6.294,6.507,6.711,7.496,9.681,28.406,0.154
545,535.800,6.218,5.216,6.014,6.102,6.217,6.354,6.465,9.724,18.721,0.161
550,480.400,7.015,5.094,6.112,6.214,6.540,9.928,11.645,16.403,34.483,0.143
555,529.400,6.345,4.192,6.111,6.292,6.458,6.646,7.770,10.750,36.240,0.158
560,514.000,6.325,5.266,6.179,6.245,6.372,6.482,6.548,9.238,10.344,0.158
565,515.000,6.493,5.375,6.257,6.381,6.500,6.627,6.795,9.699,25.528,0.154
570,488.000,6.619,5.304,6.223,6.496,6.618,6.829,7.681,9.949,30.093,0.151
575,519.800,6.236,5.254,6.019,6.107,6.253,6.405,6.539,9.250,22.912,0.160
580,483.400,6.945,5.247,6.089,6.238,6.419,9.579,11.224,15.363,19.294,0.144
585,517.200,6.613,4.509,6.225,6.455,6.652,6.852,8.181,15.376,22.658,0.151
590,516.600,6.426,4.992,6.260,6.346,6.481,6.613,6.707,9.398,10.664,0.156
595,529.200,6.455,5.274,6.222,6.320,6.443,6.602,6.837,9.514,20.326,0.155
