Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
32,3061,3061.000,100,3478,3610,3264,3840,4292,4527,6797,9612
33,2404,2404.000,110,3495,3666,4147,5539,6896,7120,11315,13993
34,3218,3218.000,89,3388,3547,3106,3629,3796,3883,6918,8186
35,3259,3259.000,96,3431,3587,3063,3669,3810,3882,4043,5750
36,3238,3238.000,100,3426,3579,3080,3654,3802,3861,5310,7623
37,3238,3238.000,93,3436,3584,3084,3677,3835,3890,4041,5481
38,3350,3350.000,89,3331,3499,2982,3568,3647,3748,4342,7518
39,3344,3344.000,92,3346,3517,2985,3600,3705,3800,4958,6675
40,3347,3347.000,96,3344,3516,2986,3592,3707,3772,5172,7547
41,3352,3352.000,90,3351,3515,2981,3572,3662,3735,3928,5358
42,3400,3400.000,101,3300,3484,2937,3552,3643,3731,3993,7498
43,3337,3337.000,96,3369,3524,2991,3604,3701,3773,4081,7465
44,3263,3263.000,89,3294,3486,3063,3562,3640,3742,10575,10890
45,3280,3280.000,96,3380,3557,3040,3616,3692,3809,4477,7608
46,3348,3348.000,101,3343,3531,2984,3597,3741,3798,4134,5819
47,3255,3255.000,105,3362,3566,3078,3732,4269,4410,4720,7797
48,3283,3283.000,98,3389,3570,3036,3646,3815,3876,4278,5570
49,2404,2404.000,100,3522,3850,4151,5817,6952,7099,9322,11066
50,3297,3297.000,91,3393,3560,3034,3622,3756,3805,3919,5657
51,3291,3291.000,80,3350,3550,3038,3628,3766,3860,5748,11418
52,3116,3116.000,91,3416,3577,3229,3662,3838,3923,5649,30014
53,1866,1866.000,94,5275,6183,5318,6315,6453,6698,19532,19931
54,1849,1849.000,86,6179,6341,5407,6457,6633,6699,8268,9803
55,1852,1852.000,83,6154,6296,5390,6416,6563,6637,8040,9637
56,1833,1833.000,119,6093,6266,5447,6398,6574,7846,11623,11994
57,1898,1898.000,87,6052,6227,5282,6322,6496,6617,9195,10486
58,1910,1910.000,99,5977,6183,5209,6287,6435,6587,7844,9305
59,1912,1912.000,100,6044,6232,5229,6319,6460,6534,7968,9503
60,1901,1901.000,109,6014,6201,5269,6281,6388,6517,9413,10156
61,1904,1904.000,128,6008,6196,5249,6279,6449,6538,9120,9599
62,1888,1888.000,110,6070,6257,5291,6375,6542,6622,8035,10975
63,1904,1904.000,110,6028,6226,5238,6356,6493,6567,8763,10716
64,1851,1851.000,102,6254,6486,5400,6583,6753,6836,8285,9781
65,1838,1838.000,98,6211,6383,5443,6502,6685,6782,8234,9890
66,1783,1783.000,117,6274,6407,5610,6483,6574,6734,12059,14332
67,1849,1849.000,108,6205,6367,5409,6460,6587,6674,8284,9734
68,1873,1873.000,116,6144,6331,5334,6445,6584,6643,7770,11345
69,1824,1824.000,97,6365,6572,5485,6658,6813,6857,8370,10138
70,1800,1800.000,111,6348,6490,5544,6600,6741,6817,9944,10722
71,1776,1776.000,99,6352,6451,5640,6577,6715,6859,9626,11231
72,1799,1799.000,105,6189,6429,5556,6563,6756,7620,11480,12828
73,1910,1910.000,101,6017,6176,5233,6263,6430,6509,9024,10363
74,1930,1930.000,101,5968,6125,5174,6186,6370,6426,8904,10349
75,1706,1706.000,111,5961,6101,5913,6195,7331,12165,17618,35635
76,1042,1042.000,109,8996,10160,9537,11690,14749,17271,27741,40520
77,1902,1902.000,106,5904,6043,5238,6131,6332,7379,10047,11773
78,1891,1891.000,93,5937,6091,5285,6232,6405,7637,10657,14027
79,1843,1843.000,108,6006,6175,5422,6263,6455,7988,11746,12111
80,1919,1919.000,101,5971,6127,5212,6255,6410,7589,8901,10036
81,1913,1913.000,105,6037,6197,5230,6288,6370,7575,8843,9355
82,1859,1859.000,120,6151,6316,5366,6384,6512,6594,8187,11044
83,1754,1754.000,111,6443,6555,5707,6670,6821,6885,10373,16013
84,1967,1967.000,99,5132,5394,5076,6482,6573,6682,11220,11392
85,1816,1816.000,103,5226,6133,5508,6292,6474,7844,19806,20285
86,1812,1812.000,117,6203,6348,5518,6435,6520,7776,11185,11501
87,1883,1883.000,103,6090,6265,5315,6352,6460,6564,9334,11940
88,1884,1884.000,114,6057,6195,5290,6310,6455,6547,8010,9439
89,1873,1873.000,123,6115,6273,5344,6331,6479,6559,8025,9447
90,1887,1887.000,110,6048,6186,5298,6268,6413,6466,8958,10099
91,1868,1868.000,97,6004,6167,5343,6242,6420,7759,10930,17546
92,1903,1903.000,120,6073,6243,5261,6335,6483,6617,8903,9298
93,1900,1900.000,92,6068,6229,5262,6308,6444,6501,9318,11002
94,1908,1908.000,111,6051,6221,5234,6326,6475,6536,7791,9581
95,1876,1876.000,105,6099,6234,5342,6362,6500,6587,8144,9598
96,1780,1780.000,98,6250,6474,5605,6579,6770,6936,10031,11372
97,1855,1855.000,105,6210,6385,5396,6512,6667,6764,8305,9828
98,1856,1856.000,107,6197,6376,5390,6487,6679,6774,8200,9584
99,1827,1827.000,112,6248,6420,5468,6520,6693,6817,8468,9693
100,1814,1814.000,132,6221,6367,5513,6482,6631,6757,9473,10557
101,1811,1811.000,100,6264,6381,5511,6533,6581,6691,9352,11237
102,1763,1763.000,99,6428,6557,5666,6662,6819,6884,8647,9830
103,1802,1802.000,104,6372,6521,5544,6641,6782,6871,9785,10456
104,1826,1826.000,95,6251,6448,5478,6570,6714,7613,11508,11701
105,1170,1170.000,106,6229,6754,8589,10791,14727,19711,31323,41110
106,1551,1551.000,103,6037,6263,6417,9018,10398,11540,13377,14695
107,1908,1908.000,119,5999,6183,5240,6257,6418,6516,8842,10266
108,1926,1926.000,104,5984,6158,5184,6206,6275,6433,7873,9436
109,1800,1800.000,82,5984,6115,5556,6225,7650,10349,12388,12694
110,1916,1916.000,116,5931,6087,5224,6167,6276,7526,8865,10067
111,1942,1942.000,111,5936,6104,5140,6163,6217,6264,7958,9208
112,1947,1947.000,109,5966,6148,5151,6292,6432,6554,8808,9603
113,1848,1848.000,105,6122,6254,5389,6370,6495,6552,9370,10302
114,1775,1775.000,106,6209,6396,5642,6592,6823,8536,12296,18872
115,1796,1796.000,117,6381,6557,5550,6671,6838,6956,9740,10095
116,1956,1956.000,95,5186,5637,5111,6568,6725,6793,7507,8516
117,1847,1847.000,90,5221,5944,5429,6259,6428,6579,20251,28310
118,1836,1836.000,93,6198,6371,5428,6491,6631,6723,8254,9794
119,1842,1842.000,107,6217,6397,5450,6528,6667,6779,9545,10775
120,1859,1859.000,104,6139,6307,5355,6432,6637,6778,9016,10483
121,1832,1832.000,108,6160,6282,5478,6420,6574,6707,9500,17186
122,1860,1860.000,106,6082,6289,5374,6427,6595,7833,11044,11105
123,1861,1861.000,101,6121,6237,5363,6322,6479,6572,9329,10298
124,1922,1922.000,111,6026,6227,5204,6292,6347,6409,8005,9257
125,1870,1870.000,126,6105,6273,5327,6340,6395,6430,8099,9417
126,1905,1905.000,108,6080,6266,5246,6341,6411,6477,8858,9444
127,1879,1879.000,118,6063,6234,5339,6327,6401,6545,9409,10238
128,1868,1868.000,105,6128,6290,5357,6487,6598,6755,8109,9552
129,1783,1783.000,96,6416,6603,5605,6721,6877,6980,8668,10203
130,1819,1819.000,109,6252,6395,5481,6549,6725,7061,9675,10698
131,1830,1830.000,110,6251,6379,5464,6488,6629,6716,8244,9929
132,1816,1816.000,95,6302,6422,5506,6527,6663,6724,9474,9807
133,1868,1868.000,100,6196,6358,5353,6412,6465,6501,9386,10334
134,1332,1332.000,94,6335,6498,7519,6625,13275,22478,39624,41708
135,1205,1205.000,119,6083,9184,8273,10659,11842,13340,17433,18848
136,1913,1913.000,118,5912,6064,5235,6125,6186,6398,9289,10726
137,1941,1941.000,93,5846,5995,5140,6057,6138,6261,8983,9997
138,1858,1858.000,82,5885,6044,5384,6122,7440,10297,11663,15376
139,1830,1830.000,95,5997,6237,5468,6336,6607,7848,12488,17448
140,1883,1883.000,99,5967,6083,5300,6219,6371,6544,9161,9905
141,1943,1943.000,120,5922,6064,5156,6129,6182,6215,7692,9207
142,1912,1912.000,110,6009,6157,5227,6242,6323,6373,8582,9394
143,1872,1872.000,97,6048,6184,5336,6280,6436,6552,9288,10156
144,1810,1810.000,108,6034,6162,5551,6310,6513,7993,12100,13219
145,1803,1803.000,133,6200,6330,5512,6460,6604,7001,9548,11352
146,1805,1805.000,124,6335,6584,5548,6672,6819,6931,8342,10168
147,1744,1744.000,123,6427,6547,5732,6639,6785,6924,9872,10590
148,1925,1925.000,130,5149,5424,5186,6442,6558,6626,20648,23541
149,1949,1949.000,123,5292,6218,5143,6334,6487,6566,8066,9599
150,1846,1846.000,100,6211,6391,5400,6500,6665,7501,9934,11256
151,1826,1826.000,122,6190,6324,5476,6390,6441,6486,8263,9745
152,1878,1878.000,119,6149,6323,5330,6396,6563,6670,8078,9441
153,1880,1880.000,119,6149,6324,5322,6436,6573,6656,9233,10580
154,1896,1896.000,111,6063,6230,5268,6318,6466,6548,7941,9306
155,1881,1881.000,118,6108,6250,5312,6364,6496,6611,9116,9584
156,1830,1830.000,124,6155,6290,5469,6384,6536,6689,9403,10332
157,1889,1889.000,111,6063,6252,5290,6354,6524,6600,8007,9425
158,1858,1858.000,119,6064,6229,5376,6352,6484,6572,8053,9677
159,1887,1887.000,121,6103,6283,5299,6389,6550,6637,8080,9663
160,1859,1859.000,97,6119,6261,5375,6391,6536,6718,9575,10463
161,1760,1760.000,118,6400,6544,5684,6621,6793,6906,8447,9899
162,1840,1840.000,112,6257,6428,5425,6512,6659,6732,8261,9623
163,1698,1698.000,115,6272,6409,5909,6545,6725,9735,17229,30871
164,1004,1004.000,113,9196,10439,9981,11825,14761,22973,30902,32787
165,1778,1778.000,126,6047,6166,5602,6228,6472,9324,11783,12043
166,1909,1909.000,111,6004,6149,5237,6211,6282,6378,7766,9175
167,1855,1855.000,115,5934,6068,5388,6165,6350,8944,10611,11910
168,1972,1972.000,108,5875,6069,5060,6131,6233,7329,7651,9272
169,1907,1907.000,116,5972,6104,5255,6193,6357,7200,8896,9307
170,1859,1859.000,101,5977,6146,5369,6265,6401,7658,12726,17687
171,1897,1897.000,107,6081,6216,5268,6310,6463,6504,7768,9336
172,1886,1886.000,113,5991,6124,5298,6229,6333,6446,9109,12272
173,1930,1930.000,97,5960,6119,5184,6202,6337,6417,8758,10318
174,1930,1930.000,113,5970,6138,5185,6251,6383,6450,7959,9479
175,1883,1883.000,97,6004,6181,5312,6291,6454,7633,11468,15648
176,1831,1831.000,99,6110,6224,5458,6335,6495,6638,10209,17337
177,1798,1798.000,94,6166,6284,5565,6453,6575,7505,11077,18054
178,1796,1796.000,104,6241,6507,5557,6634,6831,6933,8461,10202
179,1793,1793.000,117,6435,6604,5585,6696,6834,6896,8542,10131
180,2016,2016.000,115,5120,5440,4955,6503,6701,6825,8367,13940
181,1855,1855.000,100,5205,6094,5389,6256,6435,7754,19973,29919
182,1831,1831.000,103,6281,6417,5456,6560,6745,6948,8268,9701
183,1829,1829.000,99,6248,6380,5477,6511,6705,6986,9445,10508
184,1833,1833.000,102,6154,6290,5452,6396,6564,6747,10867,11121
185,1789,1789.000,94,6203,6331,5582,6463,6651,7228,10957,12457
186,1854,1854.000,123,6136,6294,5397,6426,6594,6714,9300,10213
187,1885,1885.000,105,6021,6216,5303,6323,6480,7584,10909,12376
188,1888,1888.000,95,6057,6230,5285,6345,6495,6677,10551,12153
189,1872,1872.000,101,6123,6280,5344,6375,6502,6593,8015,9568
190,1890,1890.000,105,6059,6219,5290,6287,6365,6437,9272,10194
191,1894,1894.000,119,6065,6222,5273,6318,6457,6521,7971,9594
192,1826,1826.000,105,6179,6303,5488,6443,6572,7740,10940,11122
193,1106,1106.000,109,6241,6485,9066,11620,17889,23426,31975,32435
194,1332,1332.000,107,6463,6607,7496,10004,11603,12620,18504,20017
195,1814,1814.000,104,6336,6498,5508,6589,6734,6818,8365,9881
196,1861,1861.000,117,6098,6255,5360,6501,6675,6822,8665,9548
197,1838,1838.000,102,6021,6184,5447,6267,6479,9102,10739,13540
198,1890,1890.000,108,5984,6142,5281,6201,6321,7565,8608,9207
199,1902,1902.000,103,6032,6158,5262,6311,6406,6472,7852,9432
200,1931,1931.000,82,5903,6070,5169,6134,6206,6331,9030,10041
201,1861,1861.000,107,5910,6052,5372,6227,6412,7579,13201,18585
202,1873,1873.000,102,6115,6273,5349,6392,6530,6587,7968,9321
203,1873,1873.000,118,6037,6228,5334,6305,6480,6545,9126,10408
204,1904,1904.000,124,5943,6076,5244,6151,6324,6375,8624,9318
205,1935,1935.000,112,5975,6130,5174,6234,6384,6449,7703,9379
206,1864,1864.000,107,5996,6158,5355,6261,6418,7616,12153,12333
207,1924,1924.000,126,5981,6135,5194,6290,6391,6521,8391,9283
208,1907,1907.000,110,6069,6235,5256,6372,6517,6581,8763,9623
209,1857,1857.000,123,6170,6344,5371,6443,6582,6631,8107,9641
210,1792,1792.000,119,6330,6539,5589,6616,6785,6907,9661,10785
211,1786,1786.000,120,6377,6552,5596,6635,6789,6914,9684,9823
212,1958,1958.000,120,5158,5433,5098,6428,6615,6810,20095,37400
213,1976,1976.000,114,5284,6119,5062,6269,6425,6504,9213,10180
214,1870,1870.000,108,6184,6336,5356,6468,6607,6671,8293,9588
215,1845,1845.000,103,6168,6336,5411,6451,6598,6687,8255,9610
216,1862,1862.000,94,6117,6265,5366,6357,6513,6890,9607,10291
217,1875,1875.000,120,6066,6222,5337,6314,6472,6584,9241,9697
218,1894,1894.000,130,6063,6230,5277,6332,6493,6568,7946,9342
219,1954,1954.000,111,5952,6211,5105,6269,6377,6503,9286,17712
220,1873,1873.000,127,6066,6210,5358,6292,6421,6521,9502,10382
221,1869,1869.000,105,6027,6198,5335,6343,6569,6944,7929,9537
222,1477,1477.000,119,6080,6254,6815,6363,12567,16139,32061,37092
223,1140,1140.000,117,6351,9744,8727,11174,12692,17928,18444,18621
224,1851,1851.000,99,6201,6350,5401,6484,6618,6718,8175,9625
225,1783,1783.000,104,6354,6504,5589,6612,6771,6862,8178,9867
226,1711,1711.000,113,6373,6503,5854,6622,6808,9779,12948,19927
227,1808,1808.000,110,6325,6475,5532,6600,6740,7233,9624,10631
228,1887,1887.000,99,6074,6212,5295,6412,6573,6725,8194,9189
229,1875,1875.000,108,6084,6199,5332,6277,6435,6499,9221,9326
230,1917,1917.000,105,5932,6070,5219,6159,6248,6424,8910,10074
231,1935,1935.000,108,5910,6061,5172,6140,6318,6484,9144,9366
232,1867,1867.000,96,5918,6082,5343,6147,6221,7632,14566,16274
233,1916,1916.000,109,5960,6100,5213,6194,6278,6362,9102,10175
234,1910,1910.000,104,6021,6190,5241,6250,6406,6456,8054,9309
235,1928,1928.000,110,5987,6158,5190,6264,6392,6452,8877,9327
236,1908,1908.000,92,5973,6110,5239,6202,6364,6445,9363,10323
237,1885,1885.000,99,5978,6143,5311,6232,6399,6498,12107,17210
238,1915,1915.000,108,5997,6147,5212,6242,6372,6446,7724,9590
239,1911,1911.000,91,6006,6202,5235,6331,6493,6556,8960,9599
240,1857,1857.000,120,6103,6260,5373,6390,6509,6564,9395,10305
241,1878,1878.000,112,6115,6274,5339,6396,6548,6669,9430,11409
242,1772,1772.000,116,6434,6598,5636,6697,6858,6971,8736,9843
243,1818,1818.000,85,6323,6529,5503,6629,6795,6884,9325,10729
244,1892,1892.000,105,5173,5404,5277,6289,6633,6892,20037,29761
245,1951,1951.000,109,5260,6184,5129,6310,6414,6506,8045,9536
246,1825,1825.000,119,6230,6389,5469,6490,6660,6736,9678,10643
247,1849,1849.000,120,6178,6349,5411,6459,6626,6834,8144,9934
248,1881,1881.000,86,6106,6273,5314,6395,6540,6627,7909,9409
249,1880,1880.000,114,6124,6296,5308,6462,6675,6993,7954,20290
250,1914,1914.000,108,6058,6217,5235,6348,6497,6558,8894,10321
251,1909,1909.000,103,6037,6187,5242,6288,6447,6549,9045,10627
252,944,944.000,97,9815,11194,10595,12937,16125,18862,34226,35948
253,1623,1623.000,96,6245,6376,6151,6587,10146,11655,12935,12980
254,1852,1852.000,104,6206,6342,5410,6432,6575,6632,8277,9726
255,1838,1838.000,107,6263,6394,5427,6498,6640,6721,8180,8730
256,1715,1715.000,121,6298,6456,5828,6622,8135,9914,12282,12669
257,1797,1797.000,116,6347,6554,5570,6694,6877,7970,8619,10121
258,1783,1783.000,96,6407,6543,5613,6657,6814,6892,8567,9853
259,1817,1817.000,118,6383,6563,5489,6676,6812,6860,9754,10231
260,1875,1875.000,89,6081,6209,5331,6419,6609,6855,9069,10218
261,1888,1888.000,126,6032,6175,5298,6281,6429,6476,8952,9246
262,1775,1775.000,95,6031,6163,5636,6310,6574,8947,14995,22131
263,1927,1927.000,94,5900,6054,5194,6140,6303,6403,8631,11444
264,1941,1941.000,123,5861,6034,5150,6101,6165,6199,7650,8998
265,1920,1920.000,111,5924,6161,5199,6284,6435,6524,7971,9327
266,1865,1865.000,86,6051,6204,5350,6282,6457,7449,10027,13385
267,1872,1872.000,106,5971,6141,5344,6259,6437,6906,13033,17213
268,1910,1910.000,131,5963,6095,5235,6196,6362,6435,7652,9334
269,1874,1874.000,119,6074,6204,5338,6279,6392,6525,7862,9273
270,1944,1944.000,108,5917,6087,5141,6188,6316,6384,8914,10187
271,1891,1891.000,113,6028,6222,5282,6322,6450,6508,8036,13762
272,1822,1822.000,99,6166,6304,5500,6433,6592,6679,9882,15341
273,1847,1847.000,116,6157,6309,5417,6483,6591,6755,9754,10272
274,1791,1791.000,125,6410,6565,5566,6663,6832,6904,8566,9980
275,1775,1775.000,122,6431,6579,5639,6681,6842,6901,8589,10156
276,2025,2025.000,122,5183,5330,4940,5614,6559,6717,9468,33725
277,1889,1889.000,130,5909,6184,5285,6297,6418,6545,9196,9570
278,1837,1837.000,123,6249,6397,5453,6510,6739,6917,8456,9782
279,1890,1890.000,95,6159,6366,5275,6487,6638,6703,8050,9941
280,1893,1893.000,126,6078,6271,5293,6386,6509,6622,9512,10565
281,1351,1351.000,112,6136,6294,7388,9462,12366,14544,31020,33913
282,1446,1446.000,110,6168,6326,6927,9727,11494,12353,17697,19710
283,1872,1872.000,112,6088,6240,5332,6303,6445,6529,9669,11026
284,1821,1821.000,107,6207,6418,5496,6562,6750,6872,8453,9300
285,1702,1702.000,129,6379,6485,5877,6653,8025,9797,11394,12859
286,1779,1779.000,125,6305,6458,5615,6571,6749,8061,9835,10646
287,1855,1855.000,98,6223,6400,5388,6517,6669,6754,8205,9778
288,1784,1784.000,115,6320,6410,5594,6617,6771,6906,8489,9780
289,1766,1766.000,108,6462,6611,5671,6699,6857,6919,10009,11670
290,1777,1777.000,127,6389,6546,5622,6658,6793,6949,9825,10437
291,1793,1793.000,116,6350,6514,5574,6616,6759,7005,8435,9885
292,1913,1913.000,113,6048,6233,5230,6322,6487,6602,8008,9333
293,1790,1790.000,108,5983,6156,5575,6268,6487,9509,15664,21766
294,1942,1942.000,115,5898,6035,5157,6124,6285,6346,7681,9025
295,1944,1944.000,112,5910,6063,5145,6161,6319,6410,8734,10233
296,1904,1904.000,102,5955,6084,5249,6178,6327,6385,8912,10393
297,1915,1915.000,117,6017,6187,5222,6279,6441,6499,8951,9334
298,1882,1882.000,102,5967,6141,5308,6230,6321,7440,12082,14094
299,1960,1960.000,111,5951,6120,5104,6205,6338,6393,7618,9331
300,1925,1925.000,121,5938,6095,5197,6177,6341,6420,9586,10011
301,1934,1934.000,101,5976,6153,5169,6256,6417,6463,7885,9546
302,1912,1912.000,104,5982,6125,5226,6232,6363,6414,7884,9243
303,1911,1911.000,113,6025,6216,5236,6291,6423,6497,10018,10732
304,1890,1890.000,118,6087,6249,5282,6363,6511,6562,8103,9306
305,1870,1870.000,98,6142,6319,5362,6477,6668,6832,9794,12430
306,1769,1769.000,130,6425,6585,5646,6687,6842,6915,8726,12874
307,1792,1792.000,116,6375,6531,5571,6648,6830,7152,8468,10076
308,1906,1906.000,121,5132,5443,5301,6420,6642,8064,19893,24436
309,1942,1942.000,103,5286,6149,5089,6269,6367,6436,7849,16844
310,1673,1673.000,112,6221,6354,6041,6460,8009,12607,16771,24403
311,1012,1012.000,120,9310,10394,9791,11999,16938,17763,26993,29534
312,1797,1797.000,109,6122,6286,5551,6398,6578,9320,11060,12297
313,1865,1865.000,118,6115,6253,5361,6335,6538,6742,9269,10487
314,1821,1821.000,128,6078,6222,5484,6321,6522,8125,11021,12656
315,1866,1866.000,101,6151,6293,5360,6436,6576,7777,8132,9581
316,1783,1783.000,118,6279,6457,5602,6639,6810,7485,9487,10562
317,1834,1834.000,107,6270,6435,5464,6603,6749,6972,9595,11602
318,1852,1852.000,84,6227,6406,5396,6552,6693,7055,8296,9833
319,1797,1797.000,122,6327,6461,5558,6602,6707,6947,9419,9863
320,1844,1844.000,107,6231,6387,5423,6498,6650,6808,9677,10533
321,1850,1850.000,98,6314,6523,5411,6606,6781,6884,8316,10106
322,1812,1812.000,111,6382,6571,5519,6657,6792,6876,8467,9894
323,1807,1807.000,94,6352,6524,5530,6629,6801,6913,9864,10484
324,1779,1779.000,116,5925,6104,5610,6240,6601,8245,19437,33334
325,1942,1942.000,125,5896,6074,5159,6172,6327,6383,9144,12132
326,1945,1945.000,110,5903,6076,5127,6134,6237,6311,7739,9035
327,1942,1942.000,81,5868,6022,5155,6084,6204,6309,8595,10048
328,1952,1952.000,113,5881,6014,5119,6133,6401,6469,7774,10536
329,1836,1836.000,117,6081,6254,5451,6373,6540,7615,13786,19884
330,1908,1908.000,113,5943,6076,5239,6241,6333,6501,9137,10171
331,1938,1938.000,104,5922,6069,5153,6150,6305,6374,7847,9175
332,1952,1952.000,103,5941,6132,5129,6202,6318,6389,7743,9275
333,1924,1924.000,99,5991,6167,5196,6271,6406,6523,9248,10307
334,1944,1944.000,108,5932,6108,5148,6192,6330,6389,8953,11311
335,1884,1884.000,117,6072,6257,5292,6347,6465,6506,8001,9430
336,1879,1879.000,99,6102,6266,5319,6342,6410,6465,9124,10270
337,1868,1868.000,106,6142,6282,5364,6399,6522,6647,7932,9580
338,1779,1779.000,114,6408,6552,5610,6670,6846,7236,8383,9863
339,1766,1766.000,116,6442,6615,5656,6706,6864,6985,9679,10080
340,1301,1301.000,93,6408,6610,7718,9683,12210,16962,32847,37872
341,1510,1510.000,120,6057,6246,6592,9417,10976,11941,12245,17882
342,1894,1894.000,117,6040,6196,5281,6331,6434,6472,7936,9284
343,1908,1908.000,100,6020,6173,5242,6269,6420,6500,9462,10380
344,1835,1835.000,100,6017,6197,5440,6296,6794,9147,10831,13100
345,1885,1885.000,127,6069,6225,5319,6349,6641,7667,7898,10728
346,1874,1874.000,105,6084,6251,5329,6334,6532,6763,9339,10127
347,1893,1893.000,104,6032,6178,5276,6239,6313,6452,9000,9408
348,1815,1815.000,130,6224,6468,5521,6556,6728,6788,8374,10004
349,1831,1831.000,120,6242,6391,5458,6513,6666,6767,9110,9848
350,1841,1841.000,97,6201,6375,5426,6476,6642,6746,9734,10383
351,1862,1862.000,112,6185,6358,5363,6484,6651,6959,8305,9466
352,1815,1815.000,105,6299,6453,5516,6622,6783,6881,8350,9877
353,1794,1794.000,112,6371,6539,5562,6635,6786,6847,9698,10807
354,1754,1754.000,87,6265,6463,5809,6535,6630,8402,20907,27199
355,1874,1874.000,106,5965,6125,5241,6194,6398,6636,8142,18570
356,1950,1950.000,119,5901,6076,5127,6170,6274,6355,8848,9306
357,1952,1952.000,123,5850,6009,5114,6070,6139,6219,8885,10032
358,1975,1975.000,118,5841,6009,5070,6089,6245,6281,7526,9283
359,1924,1924.000,105,5923,6077,5188,6159,6313,6393,9258,10639
360,1834,1834.000,91,5990,6168,5459,6252,6435,7842,11884,14508
361,1889,1889.000,114,5996,6176,5294,6249,6632,6674,8237,9282
362,1921,1921.000,114,5935,6090,5192,6176,6308,6366,9064,9371
363,1921,1921.000,134,5953,6101,5208,6183,6341,6433,9188,10268
364,1932,1932.000,122,5938,6093,5181,6206,6348,6457,8896,9477
365,1899,1899.000,114,6008,6174,5261,6262,6428,6487,7790,9306
366,1917,1917.000,133,5966,6123,5216,6249,6372,6437,8863,10459
367,1935,1935.000,110,6006,6188,5173,6257,6388,6498,7939,9222
368,1883,1883.000,115,6111,6283,5309,6358,6514,6597,8090,9831
369,1330,1330.000,131,6247,6376,7522,9683,12786,15129,36905,56839
370,1262,1262.000,116,6342,6699,7915,11101,12581,14243,18175,21448
371,1879,1879.000,108,6147,6324,5312,6423,6597,6665,8083,9427
372,1869,1869.000,112,6157,6348,5352,6490,6614,6763,8041,9451
373,1777,1777.000,116,6174,6332,5633,6455,7888,9210,11849,13729
374,1823,1823.000,119,6099,6268,5475,6402,6788,7897,10886,12210
375,1864,1864.000,121,6113,6281,5362,6353,6460,7730,9376,9501
376,1853,1853.000,124,6159,6335,5388,6491,6635,7014,10344,10957
377,1850,1850.000,124,6124,6275,5410,6369,6514,6566,9465,19268
378,1845,1845.000,114,6173,6292,5427,6388,6519,6574,8032,11206
379,1863,1863.000,122,6150,6311,5364,6400,6494,6622,8584,9327
