Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,356.800,2.092,0.200,0.372,0.451,5.726,6.291,6.582,7.914,12.738,0.478
5,368.000,2.092,0.194,0.368,0.457,5.714,6.212,6.321,7.613,10.024,0.478
10,341.000,2.156,0.191,0.364,0.452,5.744,6.320,6.513,7.843,56.094,0.464
15,405.200,1.734,0.182,0.328,0.400,3.444,5.602,6.690,7.645,44.303,0.577
20,643.200,1.263,0.189,0.316,0.392,3.119,3.557,3.628,3.878,7.565,0.792
25,602.200,1.323,0.187,0.313,0.387,3.199,3.573,3.699,6.041,9.948,0.756
30,652.800,1.318,0.129,0.317,0.398,3.220,3.569,3.634,3.924,7.464,0.759
35,667.600,1.247,0.171,0.311,0.380,3.132,3.565,3.631,3.866,7.733,0.802
40,617.400,1.355,0.186,0.313,0.385,3.187,3.600,3.814,6.758,11.340,0.738
45,497.800,1.570,0.178,0.330,0.407,3.272,3.805,6.195,6.408,31.168,0.637
50,353.800,2.112,0.180,0.352,0.424,5.769,6.300,6.435,7.945,27.097,0.474
55,327.000,2.393,0.201,0.361,0.434,6.005,6.429,7.743,12.254,21.389,0.418
60,379.800,2.069,0.122,0.352,0.418,5.735,6.180,6.292,7.546,16.376,0.483
65,393.600,2.072,0.195,0.352,0.425,5.697,6.218,6.352,7.212,10.514,0.483
70,366.000,2.123,0.177,0.356,0.442,5.390,6.503,6.620,7.733,20.598,0.471
75,308.200,2.505,0.181,0.372,0.455,5.941,6.582,9.503,14.881,39.111,0.399
80,357.000,2.202,0.189,0.366,0.447,5.968,6.531,6.680,8.409,12.271,0.454
85,368.800,2.121,0.111,0.366,0.452,5.743,6.230,6.334,7.665,11.691,0.471
90,357.200,2.151,0.190,0.376,0.455,5.793,6.269,6.409,7.446,10.503,0.465
95,308.600,2.487,0.192,0.358,0.446,6.133,6.622,8.145,12.929,36.380,0.402
100,351.400,2.231,0.160,0.357,0.433,6.027,6.473,6.578,8.245,12.093,0.448
105,354.400,2.293,0.159,0.367,0.444,6.135,6.565,6.708,7.690,10.597,0.436
110,377.600,2.035,0.187,0.359,0.441,5.639,6.224,6.335,7.889,12.158,0.491
115,330.000,2.431,0.179,0.359,0.436,6.017,6.397,7.648,11.980,42.775,0.411
120,350.600,2.195,0.177,0.356,0.430,5.979,6.360,6.465,7.813,11.908,0.456
125,364.200,2.168,0.183,0.350,0.426,5.899,6.362,6.485,7.915,10.812,0.461
130,354.800,2.151,0.206,0.351,0.431,6.003,6.523,6.626,7.665,11.435,0.465
135,360.000,2.156,0.138,0.350,0.427,5.726,6.191,6.338,10.639,21.865,0.464
140,328.600,2.368,0.201,0.362,0.445,5.920,6.568,6.805,11.681,20.276,0.422
145,354.800,2.144,0.194,0.357,0.435,5.874,6.401,6.508,8.098,13.308,0.466
150,362.000,2.223,0.187,0.366,0.447,6.021,6.480,6.629,7.970,10.427,0.450
155,358.400,2.154,0.139,0.351,0.434,6.041,6.581,6.698,8.181,10.320,0.464
160,328.800,2.277,0.162,0.368,0.451,5.722,6.372,7.949,12.603,32.867,0.439
165,366.400,2.305,0.116,0.377,0.467,5.984,6.397,6.581,7.849,11.624,0.434
170,356.400,2.267,0.152,0.379,0.469,5.600,6.402,6.587,7.963,34.969,0.441
175,354.200,2.252,0.192,0.379,0.465,5.930,6.418,6.569,7.843,23.915,0.444
180,322.600,2.378,0.184,0.369,0.450,5.971,6.584,8.296,12.942,22.993,0.421
185,381.000,2.125,0.185,0.357,0.438,5.809,6.247,6.357,7.964,10.664,0.471
190,374.000,2.193,0.142,0.353,0.440,5.849,6.285,6.401,7.661,10.091,0.456
195,362.200,2.177,0.118,0.320,0.390,5.571,6.507,6.617,8.027,20.764,0.459
200,305.800,2.504,0.192,0.327,0.397,5.954,6.443,9.208,15.156,27.807,0.399
205,365.200,2.225,0.123,0.337,0.418,6.062,6.506,6.651,8.188,12.228,0.449
210,380.600,2.049,0.186,0.368,0.446,5.647,6.209,6.324,7.442,11.573,0.488
215,376.800,2.134,0.170,0.361,0.455,5.730,6.244,6.359,7.646,10.377,0.469
220,345.800,2.274,0.174,0.305,0.362,5.604,6.506,6.681,10.434,36.654,0.440
225,319.000,2.495,0.189,0.350,0.430,6.194,6.616,8.371,11.936,23.844,0.401
230,361.800,2.077,0.196,0.361,0.429,5.964,6.593,6.707,8.038,13.965,0.481
