Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
215,528.400,2.731,0.094,0.196,0.236,6.243,6.395,6.528,7.876,14.491,0.366
220,442.800,3.149,0.099,0.208,0.249,6.265,6.529,9.580,15.779,37.053,0.318
225,491.600,2.841,0.099,0.177,0.214,6.384,6.578,6.712,8.280,14.037,0.352
230,534.400,2.816,0.096,0.175,0.225,6.101,6.224,6.310,7.957,15.467,0.355
235,530.000,2.713,0.091,0.178,0.223,6.154,6.311,6.398,7.786,14.464,0.369
240,521.600,2.883,0.085,0.190,0.234,6.338,6.604,6.758,8.329,20.162,0.347
245,532.800,2.809,0.086,0.186,0.227,6.319,6.485,6.619,8.026,10.256,0.356
250,468.600,3.237,0.096,0.163,0.195,6.321,6.582,10.015,13.966,35.940,0.309
255,508.400,3.018,0.096,0.186,0.235,6.517,6.697,6.824,9.622,12.480,0.331
260,515.600,2.842,0.089,0.194,0.236,6.136,6.317,6.487,8.087,22.131,0.352
265,517.600,2.848,0.086,0.190,0.234,6.181,6.314,6.436,7.747,17.213,0.351
270,530.800,2.896,0.099,0.189,0.235,6.291,6.544,6.645,8.069,10.218,0.345
275,532.600,2.896,0.095,0.192,0.229,6.354,6.592,6.704,8.455,33.725,0.345
280,481.800,3.226,0.107,0.188,0.229,6.289,6.595,9.463,12.505,33.901,0.310
285,483.800,2.968,0.098,0.193,0.230,6.475,6.668,6.788,8.415,11.505,0.337
290,519.600,2.858,0.108,0.188,0.225,6.257,6.548,6.680,8.334,17.138,0.350
295,538.800,2.701,0.102,0.186,0.220,6.122,6.253,6.360,7.713,11.732,0.370
300,544.400,2.764,0.101,0.186,0.220,6.169,6.345,6.440,7.709,10.732,0.362
305,520.200,2.853,0.098,0.191,0.225,6.344,6.627,6.774,8.464,19.928,0.350
310,453.800,3.240,0.109,0.192,0.230,6.297,6.571,9.614,14.701,29.489,0.309
315,515.800,2.879,0.084,0.189,0.225,6.430,6.634,6.737,8.372,11.599,0.347
320,518.600,2.830,0.094,0.187,0.221,6.476,6.632,6.772,8.469,33.333,0.353
325,540.600,2.731,0.081,0.189,0.226,6.064,6.240,6.357,7.608,12.735,0.366
330,542.800,2.686,0.099,0.186,0.221,6.121,6.258,6.347,7.651,11.308,0.372
335,508.800,2.920,0.099,0.192,0.231,6.342,6.606,6.714,8.001,10.270,0.342
340,489.200,3.111,0.093,0.188,0.225,6.232,6.570,9.442,12.155,32.610,0.321
345,511.600,2.834,0.104,0.190,0.224,6.270,6.505,6.661,7.894,10.714,0.353
350,519.600,2.934,0.087,0.188,0.224,6.433,6.619,6.745,9.454,27.189,0.341
355,547.200,2.733,0.105,0.189,0.225,6.066,6.194,6.285,7.614,18.562,0.366
360,539.800,2.882,0.091,0.190,0.228,6.126,6.253,6.403,8.079,14.452,0.347
365,511.400,2.989,0.110,0.192,0.225,6.223,6.385,6.573,12.496,56.839,0.335
370,494.600,3.108,0.108,0.191,0.226,6.345,6.574,8.207,12.483,21.448,0.322
375,508.800,2.830,0.114,0.190,0.224,6.302,6.434,6.544,7.991,19.160,0.353
380,502.000,3.015,0.107,0.193,0.231,6.467,6.637,6.740,8.442,11.739,0.332
385,531.400,2.861,0.104,0.188,0.225,6.135,6.351,6.597,8.520,27.670,0.349
390,541.200,2.850,0.105,0.194,0.237,6.125,6.297,6.399,7.892,11.988,0.351
395,481.800,2.995,0.105,0.201,0.243,6.156,6.359,9.164,12.818,35.511,0.334
400,530.600,2.848,0.085,0.202,0.245,6.261,6.466,6.575,11.075,21.839,0.351
405,521.200,2.968,0.110,0.206,0.252,6.328,6.496,6.590,7.971,10.318,0.337
410,518.200,2.935,0.108,0.203,0.247,6.384,6.576,6.661,8.250,10.713,0.341
415,528.000,2.926,0.101,0.200,0.244,6.198,6.453,6.522,8.224,42.171,0.342
420,525.800,2.752,0.098,0.194,0.239,6.106,6.272,6.383,7.978,23.293,0.363
425,474.800,3.054,0.091,0.216,0.252,6.157,6.413,9.538,12.733,25.068,0.327
430,491.800,2.971,0.100,0.216,0.254,6.433,6.641,6.802,9.845,21.104,0.337
435,517.000,2.889,0.092,0.199,0.244,6.332,6.522,6.623,8.013,9.875,0.346
440,507.400,2.856,0.095,0.192,0.233,6.304,6.488,6.592,7.930,10.289,0.350
445,494.600,2.932,0.098,0.191,0.235,6.389,6.555,6.676,8.444,33.904,0.341
450,537.600,2.815,0.088,0.189,0.233,6.112,6.271,6.353,7.770,26.678,0.355
455,495.000,2.996,0.108,0.196,0.233,6.227,6.446,9.262,12.003,18.130,0.334
460,497.800,2.951,0.101,0.194,0.239,6.352,6.635,6.811,9.420,11.970,0.339
465,529.200,2.840,0.104,0.195,0.234,6.337,6.494,6.618,8.185,25.509,0.352
470,536.600,2.796,0.109,0.187,0.223,6.276,6.414,6.522,7.861,10.278,0.358
475,485.200,3.084,0.096,0.189,0.224,6.471,6.621,6.700,8.627,38.671,0.324
480,543.200,2.831,0.093,0.190,0.230,6.154,6.320,6.515,7.820,25.519,0.353
485,486.400,2.906,0.099,0.205,0.244,6.112,6.313,9.050,12.021,17.223,0.344
490,529.000,2.940,0.109,0.204,0.248,6.261,6.467,6.647,7.847,17.725,0.340
495,533.800,2.884,0.087,0.200,0.241,6.384,6.668,6.811,9.603,20.906,0.347
500,525.800,2.764,0.095,0.201,0.241,6.250,6.401,6.511,8.054,11.102,0.362
505,509.400,2.982,0.098,0.186,0.222,6.306,6.527,6.626,9.303,28.305,0.335
510,521.000,2.883,0.104,0.196,0.242,6.283,6.562,6.710,8.203,11.273,0.347
515,484.600,3.014,0.092,0.210,0.247,6.193,6.456,9.170,12.319,18.653,0.332
520,522.400,2.718,0.095,0.211,0.248,6.148,6.287,6.386,7.951,13.677,0.368
525,518.600,2.788,0.094,0.190,0.233,6.330,6.587,6.684,8.014,22.069,0.359
530,521.800,2.801,0.092,0.191,0.237,6.252,6.427,6.531,7.835,10.405,0.357
535,529.400,2.757,0.106,0.194,0.239,6.202,6.368,6.470,7.720,10.926,0.363
540,507.000,3.043,0.098,0.212,0.252,6.487,6.652,6.795,9.134,37.023,0.329
545,461.000,3.239,0.104,0.207,0.260,6.120,6.548,9.272,12.334,19.445,0.309
550,522.200,2.691,0.090,0.174,0.218,6.120,6.263,6.380,7.598,10.567,0.372
555,529.400,2.898,0.095,0.193,0.236,6.260,6.495,6.635,7.981,11.064,0.345
560,525.200,2.790,0.103,0.192,0.233,6.295,6.501,6.613,8.087,35.762,0.358
565,533.200,2.747,0.108,0.190,0.231,6.222,6.381,6.478,7.825,11.089,0.364
570,481.600,3.079,0.091,0.193,0.238,6.361,6.606,7.199,13.030,29.620,0.325
575,496.800,2.929,0.088,0.205,0.249,6.149,6.316,7.435,10.767,14.084,0.341
580,531.600,2.679,0.087,0.201,0.242,6.113,6.313,6.443,7.773,10.872,0.373
585,541.400,2.701,0.094,0.204,0.245,6.141,6.297,6.408,7.602,10.540,0.370
590,498.800,2.882,0.091,0.200,0.242,6.311,6.612,6.754,9.218,20.505,0.347
595,516.200,2.701,0.101,0.197,0.237,6.272,6.453,6.572,7.918,10.599,0.370
