Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
350,442.400,3.239,0.104,0.193,0.235,6.406,6.713,10.069,13.194,44.315,0.309
355,523.800,2.811,0.093,0.193,0.235,6.099,6.233,6.319,7.749,16.644,0.356
360,554.400,2.748,0.108,0.196,0.236,6.163,6.310,6.453,7.817,12.025,0.364
365,496.600,2.913,0.094,0.201,0.243,6.327,6.583,6.727,8.162,10.985,0.343
370,534.200,2.738,0.112,0.196,0.237,6.251,6.444,6.550,7.868,29.770,0.365
375,521.000,2.814,0.100,0.202,0.244,6.213,6.355,6.472,9.169,28.279,0.355
380,461.200,3.045,0.096,0.179,0.217,6.429,6.690,9.499,12.704,31.126,0.328
385,530.200,2.820,0.093,0.185,0.231,6.154,6.358,6.563,9.174,14.682,0.355
390,532.800,2.729,0.093,0.184,0.229,6.142,6.271,6.382,7.675,16.520,0.366
395,534.800,2.828,0.096,0.202,0.245,6.200,6.338,6.461,7.967,10.088,0.354
400,534.000,2.871,0.107,0.198,0.245,6.344,6.629,6.811,8.243,20.135,0.348
405,479.800,3.140,0.087,0.165,0.203,6.254,6.504,9.342,13.201,36.348,0.318
410,508.400,2.917,0.109,0.191,0.228,6.408,6.621,6.776,9.780,13.452,0.343
415,512.200,2.897,0.097,0.190,0.225,6.409,6.608,6.718,8.387,19.960,0.345
420,541.000,2.803,0.093,0.193,0.228,6.089,6.279,6.368,7.740,20.807,0.357
425,551.800,2.795,0.102,0.188,0.227,6.110,6.258,6.366,7.693,13.032,0.358
430,532.000,2.951,0.096,0.202,0.249,6.397,6.603,6.695,8.172,10.495,0.339
435,468.400,3.178,0.110,0.204,0.249,6.241,6.614,9.581,14.782,41.283,0.315
440,503.000,2.907,0.098,0.198,0.247,6.353,6.557,6.691,9.047,17.769,0.344
445,514.600,2.976,0.108,0.202,0.245,6.497,6.659,6.777,8.350,15.111,0.336
450,537.400,2.708,0.095,0.205,0.245,6.098,6.243,6.343,7.657,15.868,0.369
455,544.600,2.748,0.104,0.202,0.245,6.125,6.281,6.376,7.629,13.939,0.364
460,518.200,2.741,0.103,0.202,0.244,6.222,6.381,6.497,7.753,10.280,0.365
465,456.800,3.289,0.105,0.193,0.239,6.478,6.775,9.656,12.600,34.138,0.304
470,525.600,2.878,0.097,0.195,0.236,6.315,6.517,6.624,8.024,10.964,0.348
475,521.200,2.982,0.100,0.194,0.238,6.497,6.674,6.766,8.404,13.227,0.335
480,525.400,2.987,0.101,0.197,0.242,6.184,6.506,6.648,7.918,26.353,0.335
485,523.000,2.859,0.108,0.190,0.236,6.128,6.303,6.457,7.858,24.429,0.350
490,533.600,2.907,0.086,0.191,0.231,6.190,6.342,6.451,7.741,11.951,0.344
495,461.200,3.305,0.107,0.192,0.233,6.334,6.593,9.856,15.614,27.625,0.303
500,503.800,2.902,0.105,0.188,0.227,6.319,6.497,6.614,9.275,13.465,0.345
505,491.800,2.858,0.107,0.190,0.224,6.413,6.615,6.724,8.408,14.065,0.350
510,522.400,2.924,0.097,0.193,0.231,6.256,6.623,6.781,7.896,20.768,0.342
515,518.400,2.857,0.110,0.189,0.229,6.152,6.303,6.458,7.927,19.968,0.350
520,528.800,2.882,0.101,0.197,0.245,6.153,6.304,6.417,7.667,11.926,0.347
525,469.200,3.176,0.113,0.214,0.253,6.293,6.599,8.415,14.372,38.986,0.315
530,554.600,2.852,0.093,0.216,0.254,6.271,6.432,6.533,8.026,9.898,0.351
535,531.400,2.898,0.098,0.214,0.251,6.355,6.537,6.670,8.231,14.461,0.345
540,489.400,3.066,0.100,0.218,0.261,6.412,6.627,6.749,9.266,25.254,0.326
545,542.400,2.845,0.088,0.204,0.252,6.104,6.245,6.363,7.717,15.532,0.351
550,536.000,2.838,0.101,0.204,0.246,6.147,6.296,6.436,10.662,18.908,0.352
555,452.400,3.110,0.091,0.200,0.244,6.479,6.789,9.275,13.153,30.200,0.322
560,520.400,2.837,0.108,0.197,0.242,6.273,6.450,6.565,8.025,10.237,0.352
565,506.800,2.899,0.093,0.203,0.248,6.263,6.483,6.578,8.945,14.375,0.345
570,518.400,2.879,0.095,0.203,0.242,6.418,6.606,6.722,8.563,28.429,0.347
575,541.800,2.913,0.092,0.195,0.242,6.139,6.243,6.390,7.837,23.160,0.343
580,482.600,3.042,0.095,0.190,0.227,6.195,6.384,7.902,12.190,23.642,0.329
585,518.800,2.897,0.106,0.189,0.226,6.290,6.579,6.757,10.112,18.325,0.345
590,521.600,2.984,0.097,0.195,0.236,6.300,6.534,6.653,9.324,20.545,0.335
595,522.000,2.822,0.105,0.189,0.226,6.220,6.334,6.452,8.046,15.556,0.354
