Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,594.000,5.456,2.634,3.571,6.218,6.569,6.744,6.851,9.888,12.639,0.183
5,944.800,3.511,2.323,3.437,3.503,3.583,3.711,3.774,5.143,8.005,0.285
10,937.200,3.540,2.446,3.420,3.486,3.563,3.682,3.745,4.267,44.761,0.282
15,785.200,4.193,2.626,3.483,3.560,3.880,6.583,6.944,10.985,43.858,0.239
20,929.200,3.557,2.131,3.467,3.537,3.627,3.757,3.848,5.001,12.439,0.281
25,932.800,3.553,2.236,3.450,3.522,3.597,3.710,3.782,5.319,10.667,0.281
30,876.200,3.821,2.567,3.452,3.534,3.678,4.369,6.662,7.195,14.112,0.262
35,937.200,3.531,2.461,3.443,3.500,3.566,3.704,3.776,5.234,10.972,0.283
40,953.200,3.516,2.367,3.424,3.480,3.551,3.686,3.761,5.234,13.340,0.284
45,745.200,4.321,2.441,3.498,3.576,3.724,5.369,10.751,13.743,31.604,0.231
50,522.400,6.332,4.909,6.125,6.216,6.327,6.505,7.674,10.413,12.780,0.158
55,513.400,6.434,5.358,6.227,6.372,6.518,6.670,6.874,9.381,11.858,0.155
60,494.200,6.531,5.341,6.350,6.491,6.609,6.781,6.972,8.814,10.480,0.153
65,528.600,6.178,4.966,6.046,6.142,6.247,6.401,6.499,7.864,10.144,0.162
70,525.800,6.227,5.001,5.985,6.086,6.216,6.345,6.485,9.295,35.662,0.161
75,481.800,7.181,5.069,6.100,6.264,6.501,10.687,12.097,18.870,39.593,0.139
80,514.600,6.464,5.082,6.241,6.345,6.474,6.646,7.845,10.500,12.696,0.155
85,508.200,6.474,5.312,6.275,6.396,6.550,6.695,6.850,9.328,19.106,0.154
90,502.000,6.567,5.185,6.397,6.525,6.639,6.754,6.926,9.444,10.931,0.152
95,521.600,6.322,4.988,6.129,6.240,6.426,6.605,6.763,9.130,12.527,0.158
100,533.200,6.233,4.958,6.017,6.124,6.235,6.382,6.517,9.168,19.722,0.160
105,475.600,7.060,4.147,5.924,6.156,6.360,10.988,12.569,20.534,37.847,0.142
110,510.800,6.487,4.954,6.234,6.351,6.483,6.635,7.775,10.840,18.519,0.154
115,530.800,6.378,5.032,6.211,6.318,6.445,6.571,6.741,9.268,11.715,0.157
120,524.000,6.584,5.236,6.361,6.484,6.624,6.792,7.968,9.925,11.681,0.152
125,516.000,6.443,5.033,6.185,6.423,6.577,6.750,6.857,8.618,10.684,0.155
130,536.200,6.253,5.047,6.019,6.108,6.213,6.348,6.468,10.045,26.865,0.160
135,447.400,7.254,5.086,6.202,6.413,6.688,9.924,11.933,19.192,34.796,0.138
140,506.800,6.497,4.653,6.189,6.371,6.540,6.754,7.892,10.462,34.385,0.154
145,521.400,6.382,5.078,6.207,6.286,6.395,6.528,6.712,9.434,19.394,0.157
150,522.800,6.483,5.438,6.296,6.422,6.572,6.702,6.853,8.489,10.221,0.154
155,507.400,6.601,5.334,6.416,6.536,6.648,6.805,7.063,8.577,11.423,0.151
160,539.200,6.218,5.150,6.068,6.161,6.259,6.413,6.512,8.976,10.394,0.161
165,464.000,7.204,5.197,6.152,6.267,6.485,10.576,11.992,17.360,32.543,0.139
170,499.400,6.567,4.623,6.201,6.413,6.598,6.840,8.247,13.419,20.813,0.152
175,529.400,6.334,5.311,6.154,6.236,6.344,6.493,6.866,9.220,13.414,0.158
180,525.200,6.372,5.142,6.169,6.291,6.471,6.639,6.776,9.327,15.474,0.157
185,516.000,6.538,5.250,6.362,6.480,6.618,6.793,7.021,8.489,10.909,0.153
190,510.400,6.360,4.768,6.112,6.248,6.499,6.707,6.973,9.173,10.819,0.157
195,456.800,7.080,5.218,6.039,6.140,6.335,10.333,11.734,21.758,37.857,0.141
200,520.800,6.481,4.267,6.105,6.328,6.597,6.833,7.812,12.289,31.881,0.154
205,511.200,6.366,5.188,6.192,6.284,6.404,6.529,6.693,9.421,12.259,0.157
