Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
115,292.800,6.365,0.181,6.174,6.416,6.576,6.729,6.968,19.800,28.303,0.157
120,299.200,6.320,0.146,6.210,6.292,6.409,6.592,6.737,10.220,14.365,0.158
125,289.200,6.326,0.186,6.233,6.329,6.508,6.716,6.882,8.634,10.233,0.158
130,276.000,6.762,0.107,6.334,6.413,6.531,6.708,8.233,22.577,41.708,0.148
135,283.600,6.644,0.158,6.009,6.086,6.294,9.255,10.675,14.517,18.755,0.151
140,297.200,6.205,0.148,6.060,6.151,6.251,6.419,6.924,9.932,13.200,0.161
145,309.600,6.321,0.192,6.204,6.402,6.588,6.746,6.922,9.875,23.541,0.158
150,292.800,6.344,0.158,6.253,6.343,6.436,6.563,6.754,9.470,10.660,0.158
155,307.400,6.293,0.211,6.207,6.287,6.388,6.520,6.652,9.434,10.115,0.159
160,266.000,7.161,0.187,6.349,6.473,6.662,9.418,10.805,18.832,32.776,0.140
165,299.400,6.238,0.210,6.063,6.131,6.211,6.377,7.693,10.739,12.038,0.160
170,306.600,6.221,0.165,6.087,6.178,6.284,6.426,7.302,10.893,17.686,0.161
175,291.400,6.429,0.138,6.218,6.352,6.581,6.782,7.504,10.125,17.194,0.156
180,302.200,6.267,0.183,6.114,6.342,6.493,6.706,7.023,10.874,29.895,0.160
185,290.400,6.297,0.144,6.206,6.287,6.421,6.584,7.227,10.719,12.448,0.159
190,266.000,7.275,0.155,6.216,6.317,6.538,11.011,12.564,19.409,32.041,0.137
195,299.800,6.316,0.170,6.150,6.232,6.489,6.686,7.656,9.467,10.739,0.158
200,299.400,6.184,0.142,6.043,6.145,6.283,6.476,6.708,10.302,18.552,0.162
205,300.000,6.266,0.145,6.125,6.237,6.378,6.535,6.716,10.330,12.333,0.160
210,310.600,6.257,0.182,6.128,6.400,6.573,6.711,6.890,8.767,37.400,0.160
215,309.200,6.227,0.183,6.203,6.269,6.389,6.532,6.762,9.254,10.200,0.161
220,267.000,7.165,0.187,6.189,6.310,6.531,10.209,12.299,18.190,32.069,0.140
225,298.400,6.478,0.164,6.238,6.447,6.578,6.758,7.786,11.184,18.586,0.154
230,314.000,6.148,0.152,6.038,6.118,6.211,6.328,6.558,10.062,15.472,0.163
235,298.400,6.154,0.167,6.088,6.171,6.298,6.399,6.508,9.186,15.703,0.162
240,290.400,6.317,0.158,6.216,6.418,6.585,6.746,6.893,9.510,20.319,0.158
245,297.600,6.266,0.187,6.218,6.324,6.447,6.599,6.782,8.098,20.290,0.160
250,255.600,7.162,0.115,6.205,6.347,6.545,10.355,12.664,18.135,31.070,0.140
255,299.600,6.561,0.175,6.423,6.531,6.664,6.838,8.138,10.561,12.464,0.152
260,298.400,6.252,0.144,6.043,6.152,6.276,6.491,7.612,12.447,22.131,0.160
265,307.200,6.129,0.150,6.081,6.195,6.293,6.437,6.551,9.030,13.385,0.163
270,297.600,6.347,0.163,6.177,6.314,6.507,6.654,6.879,9.844,15.334,0.158
275,302.800,6.172,0.186,6.112,6.363,6.561,6.733,6.858,8.292,12.211,0.162
280,262.200,7.054,0.147,6.228,6.324,6.550,9.637,11.971,17.700,33.898,0.142
285,284.600,6.565,0.139,6.398,6.511,6.668,6.862,8.137,11.118,12.856,0.152
290,307.800,6.389,0.174,6.119,6.292,6.528,6.749,7.511,12.021,21.763,0.157
295,291.000,6.131,0.167,6.052,6.146,6.251,6.377,6.476,7.999,14.065,0.163
300,314.800,6.161,0.164,6.094,6.197,6.304,6.417,6.512,7.966,10.726,0.162
305,291.200,6.275,0.183,6.161,6.384,6.609,6.803,7.005,12.429,20.394,0.159
310,267.000,7.191,0.177,6.224,6.317,6.539,10.693,12.095,17.383,29.534,0.139
315,299.600,6.455,0.163,6.337,6.451,6.617,6.790,7.869,9.487,11.592,0.155
320,296.000,6.574,0.177,6.338,6.517,6.629,6.813,8.055,11.803,33.334,0.152
325,302.000,6.081,0.171,6.015,6.092,6.237,6.394,6.498,9.114,17.092,0.164
330,315.600,6.093,0.157,6.039,6.138,6.239,6.361,6.477,9.155,10.301,0.164
335,294.800,6.333,0.151,6.259,6.380,6.572,6.756,6.945,8.327,10.180,0.158
340,251.200,6.986,0.176,6.164,6.254,6.521,9.853,11.382,17.232,37.654,0.143
345,287.000,6.299,0.126,6.198,6.300,6.490,6.672,6.864,8.415,10.070,0.159
350,284.800,6.553,0.156,6.357,6.480,6.604,6.759,6.860,12.465,27.189,0.153
355,299.600,6.087,0.141,6.000,6.082,6.182,6.313,6.435,9.065,18.566,0.164
360,298.800,6.136,0.168,6.054,6.157,6.244,6.428,6.683,9.225,12.947,0.163
365,279.800,6.535,0.146,6.138,6.235,6.354,6.579,9.233,14.386,43.541,0.153
370,275.800,6.847,0.141,6.264,6.362,6.560,9.411,11.011,14.001,18.583,0.146
375,296.600,6.342,0.151,6.238,6.312,6.414,6.555,6.750,9.309,19.145,0.158
380,287.800,6.461,0.179,6.378,6.479,6.600,6.727,6.864,9.498,11.737,0.155
385,297.800,6.210,0.135,6.057,6.145,6.294,6.587,6.733,9.419,27.667,0.161
390,288.200,6.171,0.169,6.045,6.173,6.280,6.434,6.604,10.082,17.905,0.162
395,276.600,6.936,0.191,6.104,6.202,6.380,10.032,11.712,16.344,35.520,0.144
400,296.200,6.335,0.158,6.061,6.301,6.439,6.587,8.153,13.356,28.710,0.158
405,290.600,6.267,0.133,6.240,6.323,6.436,6.577,6.701,8.269,11.144,0.160
410,301.800,6.331,0.144,6.269,6.395,6.528,6.672,6.741,8.810,10.203,0.158
415,301.200,6.307,0.180,6.129,6.215,6.423,6.534,6.681,9.312,44.871,0.159
420,308.200,6.124,0.152,6.041,6.143,6.253,6.379,6.493,8.972,23.310,0.163
425,278.000,6.804,0.208,6.091,6.209,6.397,9.689,11.037,13.771,18.891,0.147
430,276.400,6.515,0.148,6.229,6.460,6.632,6.862,8.219,19.936,21.109,0.154
435,304.800,6.287,0.137,6.268,6.353,6.495,6.632,6.764,8.409,10.457,0.159
440,296.800,6.256,0.155,6.247,6.329,6.488,6.591,6.721,9.319,10.292,0.160
445,289.000,6.534,0.182,6.251,6.419,6.564,6.717,7.621,12.769,39.350,0.153
450,308.800,6.122,0.161,6.023,6.108,6.224,6.356,6.420,9.412,26.539,0.163
455,286.400,6.822,0.140,6.164,6.242,6.411,9.443,10.971,15.097,18.137,0.147
460,294.200,6.309,0.155,6.201,6.410,6.611,6.844,7.900,9.634,11.950,0.158
465,307.400,6.329,0.141,6.249,6.354,6.472,6.624,6.820,9.625,38.167,0.158
470,299.600,6.251,0.168,6.203,6.284,6.384,6.541,6.637,9.280,10.291,0.160
475,281.200,6.561,0.161,6.348,6.481,6.602,6.719,7.738,12.698,39.686,0.152
480,294.200,6.210,0.184,6.075,6.177,6.285,6.501,6.794,9.266,25.530,0.161
485,269.400,6.660,0.170,6.046,6.153,6.293,9.453,11.122,13.257,20.375,0.150
490,284.400,6.287,0.129,6.159,6.272,6.426,6.660,7.557,10.279,17.698,0.159
495,288.200,6.292,0.174,6.162,6.402,6.605,6.810,7.015,9.785,19.928,0.159
500,294.600,6.292,0.121,6.208,6.281,6.399,6.530,6.728,9.628,11.098,0.159
505,279.600,6.517,0.172,6.233,6.319,6.510,6.654,7.215,20.111,28.678,0.153
510,292.800,6.312,0.154,6.185,6.417,6.555,6.727,6.840,9.043,11.295,0.158
515,281.600,6.646,0.149,6.085,6.212,6.380,9.227,10.880,16.793,21.727,0.150
520,293.400,6.158,0.155,6.078,6.183,6.295,6.423,7.527,10.807,14.115,0.162
525,289.600,6.261,0.147,6.190,6.395,6.576,6.752,6.995,10.241,21.179,0.160
530,306.000,6.241,0.151,6.168,6.277,6.413,6.548,7.017,9.429,10.388,0.160
535,301.600,6.153,0.176,6.134,6.219,6.344,6.462,6.549,8.051,10.923,0.163
540,272.400,6.644,0.156,6.364,6.504,6.629,6.803,7.444,16.198,37.017,0.151
545,276.600,6.773,0.182,6.024,6.137,6.397,9.454,10.739,17.110,34.756,0.148
550,309.600,6.083,0.119,6.047,6.155,6.257,6.412,6.543,9.037,10.848,0.164
555,298.600,6.274,0.147,6.173,6.279,6.479,6.660,6.889,9.309,11.033,0.159
560,291.400,6.189,0.126,6.134,6.332,6.483,6.612,6.781,8.361,35.746,0.162
565,304.800,6.176,0.125,6.174,6.247,6.356,6.479,6.575,8.278,11.087,0.162
570,271.800,6.931,0.129,6.231,6.390,6.557,8.122,10.818,22.866,37.349,0.144
575,288.400,6.378,0.156,6.072,6.164,6.272,7.596,9.477,12.196,16.815,0.157
580,317.600,6.083,0.177,6.036,6.166,6.279,6.456,6.662,8.036,10.888,0.164
585,316.400,6.134,0.153,6.083,6.175,6.297,6.429,6.527,8.032,10.777,0.163
590,305.400,6.297,0.173,6.132,6.389,6.585,6.759,6.904,9.896,20.509,0.159
595,307.400,6.236,0.131,6.213,6.309,6.438,6.581,6.710,8.220,10.685,0.160
