Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,2886.800,3.461,0.095,0.282,5.482,6.148,6.311,6.428,7.737,19.712,0.289
5,2696.400,3.706,0.092,0.285,5.786,6.403,6.629,7.740,8.474,11.226,0.270
10,4353.800,2.293,0.088,0.246,3.048,3.560,5.048,5.546,6.625,11.817,0.436
15,5077.000,1.967,0.078,0.239,2.961,3.511,3.589,3.639,3.824,7.613,0.508
20,5047.600,1.979,0.086,0.233,2.997,3.522,3.598,3.671,3.855,8.055,0.505
25,4932.800,2.025,0.086,0.244,3.018,3.529,3.628,3.766,4.284,11.591,0.494
30,4989.600,2.002,0.083,0.232,2.987,3.535,3.614,3.733,5.155,13.195,0.499
35,5046.600,1.980,0.082,0.234,2.981,3.520,3.598,3.727,4.012,7.808,0.505
40,5031.800,1.986,0.082,0.223,3.004,3.513,3.594,3.720,4.474,7.717,0.503
45,5092.000,1.963,0.083,0.224,2.986,3.511,3.586,3.674,3.929,7.760,0.509
50,5105.600,1.958,0.083,0.223,2.981,3.515,3.583,3.639,3.826,7.791,0.511
55,5051.800,1.978,0.082,0.226,2.996,3.530,3.606,3.727,4.076,13.783,0.505
60,4958.200,2.016,0.078,0.227,3.043,3.529,3.602,3.710,4.006,19.070,0.496
65,5052.600,1.978,0.080,0.235,2.983,3.510,3.580,3.623,3.804,7.924,0.506
70,5090.200,1.964,0.082,0.221,3.015,3.519,3.589,3.632,3.803,7.578,0.509
75,4912.000,2.035,0.086,0.235,3.055,3.537,3.626,3.776,4.158,10.660,0.491
80,5034.400,1.986,0.080,0.224,3.037,3.537,3.607,3.731,3.977,7.729,0.504
85,5097.600,1.961,0.081,0.228,2.976,3.521,3.591,3.654,3.818,7.634,0.510
90,5071.800,1.971,0.082,0.224,2.996,3.512,3.584,3.679,4.054,8.992,0.507
95,5024.400,1.990,0.081,0.226,2.998,3.529,3.607,3.718,4.132,7.984,0.503
100,5043.800,1.982,0.080,0.228,3.018,3.529,3.598,3.658,3.816,7.580,0.505
105,4181.000,2.391,0.083,0.231,3.099,3.575,5.691,6.132,6.434,33.743,0.418
110,2871.000,3.483,0.082,0.265,5.632,6.202,6.369,6.496,7.791,10.764,0.287
115,2860.600,3.495,0.080,0.289,5.543,6.167,6.330,6.457,8.049,12.054,0.286
120,2753.600,3.630,0.089,0.325,5.633,6.270,6.505,6.647,8.213,35.610,0.275
125,2709.000,3.690,0.086,0.335,5.614,6.223,6.458,6.579,8.338,50.938,0.271
130,2949.600,3.391,0.082,0.290,5.405,6.015,6.151,6.263,7.344,10.026,0.295
135,2972.800,3.363,0.084,0.260,5.405,5.957,6.095,6.214,7.537,14.704,0.297
140,2929.800,3.413,0.084,0.267,5.494,6.085,6.213,6.374,7.544,10.119,0.293
145,2944.800,3.394,0.082,0.288,5.405,6.014,6.132,6.258,7.476,10.225,0.295
150,2829.400,3.534,0.083,0.286,5.560,6.171,6.503,6.625,7.772,33.879,0.283
155,2768.200,3.613,0.080,0.328,5.532,6.147,6.465,6.589,8.030,72.146,0.277
160,2950.600,3.387,0.084,0.321,5.395,6.059,6.200,6.312,7.479,11.746,0.295
165,2908.200,3.439,0.081,0.293,5.459,6.084,6.217,6.350,7.660,11.586,0.291
170,2911.800,3.433,0.083,0.254,5.557,6.121,6.347,6.522,7.628,10.082,0.291
175,2831.400,3.532,0.087,0.258,5.732,6.257,6.385,6.499,7.948,10.804,0.283
180,2775.200,3.603,0.081,0.258,5.769,6.310,6.501,6.629,8.050,29.376,0.278
185,2854.000,3.503,0.080,0.257,5.498,6.062,6.352,6.510,7.793,46.150,0.285
190,3021.000,3.308,0.086,0.297,5.244,5.891,5.999,6.072,7.377,10.097,0.302
195,2919.200,3.426,0.092,0.294,5.461,6.077,6.185,6.327,7.495,10.526,0.292
200,3042.400,3.288,0.078,0.259,5.323,5.931,6.051,6.108,7.344,10.392,0.304
205,2976.200,3.358,0.083,0.262,5.420,5.999,6.129,6.192,7.348,9.952,0.298
210,2866.000,3.488,0.080,0.260,5.505,6.141,6.341,6.456,7.794,29.864,0.287
215,2983.600,3.352,0.080,0.259,4.821,5.894,6.225,6.384,7.926,52.931,0.298
220,2925.000,3.419,0.083,0.259,5.515,6.067,6.205,6.316,7.690,16.893,0.292
225,2862.600,3.492,0.094,0.257,5.604,6.085,6.219,6.332,7.600,10.531,0.286
230,2841.600,3.517,0.083,0.256,5.638,6.149,6.404,6.542,7.721,16.308,0.284
235,2858.000,3.499,0.080,0.254,5.692,6.232,6.375,6.498,7.764,11.131,0.286
240,2805.400,3.564,0.080,0.258,5.709,6.259,6.443,6.544,7.920,39.965,0.281
245,2890.000,3.459,0.078,0.255,5.476,6.046,6.220,6.331,7.663,48.838,0.289
250,2743.800,3.644,0.080,0.262,5.455,5.999,6.259,8.989,11.466,17.226,0.274
255,2949.800,3.389,0.082,0.255,5.472,6.027,6.153,6.276,7.499,10.614,0.295
260,2972.400,3.363,0.083,0.257,5.446,5.999,6.142,6.246,7.453,10.152,0.297
265,2943.600,3.398,0.083,0.256,5.492,6.041,6.192,6.289,7.355,14.389,0.294
270,2843.400,3.516,0.082,0.255,5.670,6.212,6.474,6.620,7.747,11.606,0.284
275,2793.800,3.579,0.080,0.262,5.656,6.210,6.409,6.588,7.959,47.259,0.279
280,2850.200,3.508,0.083,0.265,5.515,6.068,6.200,6.325,7.667,46.025,0.285
285,2962.400,3.374,0.080,0.256,5.483,6.053,6.190,6.320,7.541,10.121,0.296
290,2833.800,3.528,0.084,0.261,5.664,6.230,6.419,6.552,7.846,19.396,0.283
295,2831.200,3.532,0.084,0.265,5.688,6.228,6.383,6.492,7.663,10.214,0.283
300,2818.600,3.547,0.080,0.265,5.740,6.314,6.469,6.569,7.988,10.659,0.282
305,2868.000,3.487,0.083,0.271,5.504,6.057,6.347,6.478,7.662,30.981,0.287
310,2891.400,3.457,0.086,0.258,5.445,5.964,6.143,6.254,7.498,45.328,0.289
315,3002.400,3.330,0.082,0.252,5.403,6.015,6.148,6.296,7.343,10.203,0.300
320,2982.800,3.352,0.081,0.261,5.396,5.985,6.119,6.242,7.452,10.211,0.298
325,2951.400,3.388,0.087,0.257,5.476,6.034,6.190,6.311,7.481,10.459,0.295
330,2860.400,3.494,0.083,0.258,5.628,6.172,6.421,6.559,7.836,10.583,0.286
335,2756.800,3.627,0.085,0.262,5.747,6.300,6.519,6.640,8.075,45.786,0.276
340,2841.800,3.519,0.084,0.269,5.522,6.081,6.250,6.356,7.779,52.800,0.284
345,2936.400,3.405,0.079,0.279,5.478,6.088,6.234,6.331,7.525,10.455,0.294
350,2857.600,3.499,0.083,0.277,5.592,6.191,6.445,6.534,7.779,17.817,0.286
355,2830.400,3.533,0.086,0.261,5.711,6.268,6.432,6.544,7.723,11.021,0.283
360,2796.200,3.576,0.083,0.256,5.790,6.353,6.535,6.683,7.954,13.733,0.280
365,2816.200,3.550,0.083,0.255,5.642,6.226,6.469,6.592,7.899,34.450,0.282
370,2906.200,3.440,0.091,0.256,5.440,5.979,6.130,6.230,7.550,45.307,0.291
375,2932.800,3.409,0.083,0.262,5.472,6.056,6.185,6.343,7.649,12.448,0.293
380,2986.000,3.348,0.080,0.254,5.424,5.974,6.109,6.230,7.333,9.970,0.299
385,2972.800,3.363,0.082,0.250,5.453,6.029,6.190,6.310,7.544,12.280,0.297
390,2788.200,3.587,0.088,0.258,5.725,6.265,6.528,6.687,8.473,13.927,0.279
395,2886.200,3.464,0.092,0.253,5.008,6.112,6.395,6.570,9.161,36.941,0.289
400,2854.600,3.503,0.086,0.256,5.543,6.104,6.230,6.381,7.736,57.414,0.285
405,2820.000,3.545,0.079,0.255,5.743,6.293,6.481,6.591,8.080,18.257,0.282
410,2794.200,3.578,0.084,0.258,5.789,6.323,6.518,6.617,8.081,11.964,0.279
415,2782.600,3.593,0.079,0.258,5.806,6.386,6.538,6.670,8.100,10.529,0.278
420,2950.800,3.387,0.078,0.256,5.492,6.052,6.158,6.285,7.433,10.332,0.295
425,2960.200,3.378,0.084,0.255,5.407,5.965,6.100,6.226,7.500,24.783,0.296
430,2870.600,3.484,0.084,0.256,5.536,6.104,6.214,6.352,7.739,43.836,0.287
435,2954.200,3.384,0.088,0.265,5.452,6.031,6.164,6.241,7.373,10.441,0.296
440,2831.600,3.531,0.083,0.266,5.655,6.232,6.499,6.620,7.947,12.865,0.283
445,2979.000,3.355,0.081,0.249,4.809,6.099,6.472,6.600,8.839,27.681,0.298
450,2875.600,3.477,0.086,0.256,5.637,6.187,6.373,6.485,7.771,10.370,0.288
455,2924.600,3.419,0.081,0.256,5.539,6.069,6.217,6.323,7.572,10.608,0.293
460,2870.400,3.482,0.084,0.277,5.522,6.092,6.216,6.313,7.794,24.135,0.287
465,2760.000,3.624,0.085,0.267,5.640,6.225,6.333,6.420,9.878,47.958,0.276
470,2786.600,3.589,0.080,0.262,5.807,6.413,6.589,6.717,8.116,11.350,0.279
475,2891.800,3.457,0.081,0.257,5.571,6.140,6.425,6.563,7.692,11.287,0.289
480,2978.200,3.356,0.084,0.264,5.395,5.978,6.088,6.160,7.449,12.265,0.298
485,3007.400,3.325,0.081,0.265,5.354,5.916,6.039,6.181,7.320,10.154,0.301
490,2902.600,3.445,0.087,0.258,5.444,5.954,6.117,6.216,7.580,37.127,0.290
495,2906.000,3.440,0.078,0.285,5.390,6.026,6.194,6.273,7.563,45.791,0.291
500,2829.400,3.533,0.084,0.324,5.595,6.216,6.519,6.650,7.843,13.554,0.283
505,2984.600,3.351,0.083,0.272,4.796,6.019,6.408,6.570,8.074,34.120,0.298
510,2858.400,3.498,0.080,0.263,5.613,6.139,6.334,6.479,7.704,10.997,0.286
515,2928.600,3.412,0.084,0.256,5.524,6.072,6.217,6.326,7.597,10.733,0.293
520,2903.600,3.444,0.080,0.254,5.510,6.069,6.204,6.304,7.678,40.630,0.290
525,2572.200,3.887,0.079,0.309,5.583,6.254,6.599,9.449,14.512,43.788,0.257
530,2774.200,3.603,0.090,0.262,5.826,6.386,6.549,6.671,8.113,16.616,0.278
535,2874.400,3.479,0.086,0.293,5.475,6.093,6.413,6.571,7.700,10.841,0.287
540,2980.600,3.355,0.080,0.328,5.320,5.951,6.094,6.218,7.292,10.087,0.298
545,3036.200,3.292,0.076,0.256,5.318,5.897,6.010,6.140,7.311,10.193,0.304
550,2966.800,3.370,0.085,0.266,5.350,5.933,6.105,6.223,7.366,34.126,0.297
555,2910.600,3.435,0.079,0.286,5.375,5.969,6.145,6.278,7.563,51.595,0.291
560,2799.000,3.573,0.096,0.291,5.701,6.305,6.523,6.649,7.929,11.565,0.280
565,2927.200,3.414,0.080,0.321,4.825,5.979,6.347,6.494,9.228,26.238,0.293
570,2901.600,3.445,0.080,0.321,5.472,6.126,6.314,6.418,7.500,11.845,0.290
575,2875.600,3.477,0.088,0.279,5.499,6.062,6.252,6.524,7.996,10.563,0.288
580,2875.400,3.478,0.082,0.263,5.533,6.087,6.242,6.343,7.820,26.456,0.288
585,2769.200,3.608,0.092,0.270,5.652,6.218,6.439,6.533,7.954,53.384,0.277
590,2754.400,3.631,0.081,0.320,5.774,6.399,6.551,6.679,8.088,17.175,0.275
595,2897.600,3.446,0.080,0.320,5.449,6.090,6.382,6.553,7.673,10.539,0.290
