Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
125,623.000,3.192,0.197,0.385,0.532,6.273,6.458,6.580,8.142,10.255,0.313
130,619.400,3.316,0.195,0.400,0.567,6.461,6.632,6.744,8.338,14.113,0.302
135,614.600,3.322,0.184,0.381,0.548,6.116,6.329,7.449,14.272,31.012,0.301
140,599.800,3.428,0.208,0.397,0.552,6.320,6.691,8.860,11.679,21.802,0.292
145,632.200,3.177,0.192,0.394,0.551,6.292,6.471,6.604,8.295,13.254,0.315
150,629.600,3.275,0.191,0.407,0.612,6.366,6.606,6.695,8.215,10.408,0.305
155,628.600,3.234,0.194,0.375,0.565,6.457,6.647,6.750,8.370,10.631,0.309
160,570.200,3.626,0.194,0.402,0.594,6.229,7.515,10.411,13.493,32.865,0.276
165,646.800,3.167,0.199,0.403,0.581,6.239,6.501,6.653,8.204,11.731,0.316
170,637.800,3.302,0.197,0.439,0.739,6.263,6.528,6.658,8.165,31.338,0.303
175,615.000,3.372,0.191,0.416,0.685,6.319,6.533,6.650,9.195,24.941,0.297
180,574.200,3.527,0.199,0.399,0.583,6.343,6.716,9.772,13.302,22.984,0.284
185,639.400,3.234,0.193,0.390,0.607,6.124,6.334,6.514,8.108,16.206,0.309
190,647.400,3.122,0.189,0.391,0.570,6.169,6.368,6.489,8.104,10.298,0.320
195,641.600,3.264,0.177,0.351,0.528,6.338,6.585,6.691,8.431,21.072,0.306
200,560.200,3.617,0.182,0.344,0.496,6.277,6.765,10.367,15.437,27.808,0.276
205,617.800,3.305,0.188,0.368,0.555,6.323,6.603,6.800,10.598,19.814,0.303
210,677.200,3.123,0.195,0.414,0.606,6.113,6.280,6.392,7.681,11.602,0.320
215,648.000,3.154,0.193,0.410,0.662,6.146,6.315,6.433,7.846,11.902,0.317
220,617.400,3.452,0.187,0.333,0.522,6.292,6.624,6.792,13.429,37.239,0.290
225,593.800,3.526,0.191,0.377,0.535,6.403,6.766,9.447,12.163,23.870,0.284
230,616.200,3.343,0.198,0.397,0.580,6.480,6.692,6.819,8.726,15.355,0.299
235,662.000,3.136,0.196,0.395,0.580,6.106,6.279,6.395,7.903,18.335,0.319
240,641.200,3.130,0.191,0.378,0.525,6.167,6.353,6.471,7.879,16.506,0.319
245,555.800,3.609,0.188,0.385,0.556,6.413,6.877,9.676,13.738,35.854,0.277
250,623.800,3.310,0.201,0.428,0.659,6.344,6.569,6.684,8.128,10.807,0.302
255,614.800,3.328,0.197,0.418,0.667,6.474,6.666,6.773,8.294,11.558,0.300
260,621.400,3.278,0.192,0.391,0.640,6.197,6.439,6.572,8.178,13.275,0.305
265,556.200,3.552,0.190,0.428,0.605,6.203,6.763,9.621,14.274,24.155,0.282
270,612.200,3.121,0.190,0.392,0.563,6.318,6.600,6.764,10.742,30.769,0.320
275,644.600,3.184,0.193,0.381,0.552,6.303,6.464,6.589,8.039,10.625,0.314
280,625.800,3.226,0.195,0.378,0.530,6.417,6.608,6.745,8.495,13.003,0.310
285,619.600,3.244,0.185,0.386,0.546,6.267,6.620,6.790,9.257,16.048,0.308
290,580.200,3.556,0.196,0.391,0.563,6.214,6.611,9.349,13.141,36.412,0.281
295,632.200,3.291,0.197,0.403,0.576,6.314,6.508,6.648,9.553,21.620,0.304
300,631.600,3.188,0.194,0.379,0.529,6.271,6.403,6.532,8.162,17.320,0.314
305,621.200,3.217,0.197,0.380,0.525,6.426,6.638,6.774,8.229,9.999,0.311
310,560.200,3.413,0.199,0.377,0.538,6.259,6.778,9.192,14.092,37.730,0.293
315,671.200,3.168,0.198,0.395,0.605,6.191,6.340,6.460,7.763,11.196,0.316
320,652.000,3.245,0.207,0.386,0.582,6.275,6.596,6.682,8.627,21.186,0.308
325,635.400,3.226,0.200,0.384,0.566,6.299,6.473,6.565,8.304,36.791,0.310
330,535.600,3.603,0.195,0.380,0.517,6.381,6.728,9.938,14.161,41.335,0.278
335,643.200,3.183,0.192,0.425,0.618,6.154,6.379,6.617,8.493,14.188,0.314
340,642.800,3.154,0.198,0.440,0.695,6.133,6.302,6.442,7.816,10.072,0.317
345,637.000,3.200,0.192,0.410,0.601,6.219,6.394,6.595,8.101,11.757,0.313
350,616.600,3.318,0.203,0.426,0.694,6.347,6.602,6.679,8.256,20.747,0.301
355,534.600,3.827,0.194,0.446,0.693,6.484,7.660,10.534,15.915,37.868,0.261
360,620.800,3.258,0.197,0.421,0.618,6.298,6.641,6.801,9.281,17.892,0.307
365,670.400,3.113,0.192,0.399,0.560,6.090,6.275,6.416,8.009,11.144,0.321
370,662.600,3.228,0.194,0.398,0.618,6.158,6.325,6.463,8.284,10.416,0.310
375,562.800,3.621,0.198,0.409,0.601,6.321,6.834,9.828,16.282,41.349,0.276
380,618.600,3.309,0.200,0.425,0.658,6.346,6.573,6.743,9.115,14.586,0.302
385,611.800,3.290,0.194,0.383,0.540,6.420,6.649,6.790,9.435,28.162,0.304
390,654.400,3.024,0.191,0.378,0.502,6.091,6.257,6.352,9.113,26.643,0.331
395,595.400,3.346,0.196,0.386,0.558,6.177,6.431,7.936,13.125,41.003,0.299
400,612.600,3.333,0.187,0.404,0.599,6.330,6.530,7.411,9.614,25.264,0.300
405,655.600,3.276,0.200,0.386,0.577,6.290,6.489,6.631,8.162,10.374,0.305
410,616.600,3.333,0.189,0.399,0.595,6.453,6.631,6.766,8.276,11.854,0.300
415,645.000,3.113,0.195,0.426,0.599,6.171,6.468,6.636,7.914,10.369,0.321
420,575.400,3.578,0.200,0.421,0.605,6.285,6.779,10.414,15.854,29.181,0.279
425,624.200,3.261,0.188,0.387,0.543,6.352,6.613,6.743,8.583,40.070,0.307
430,620.000,3.241,0.197,0.383,0.553,6.298,6.440,6.556,8.034,10.359,0.309
435,621.600,3.250,0.196,0.385,0.540,6.404,6.567,6.662,8.223,17.024,0.308
440,543.800,3.768,0.204,0.403,0.619,6.554,6.884,10.052,15.363,27.561,0.265
445,649.000,3.166,0.184,0.381,0.541,6.185,6.322,6.453,7.996,11.953,0.316
450,618.400,3.274,0.190,0.382,0.547,6.299,6.609,6.740,9.561,23.028,0.305
455,634.000,3.200,0.190,0.377,0.565,6.226,6.390,6.499,9.351,21.237,0.312
460,643.800,3.219,0.199,0.396,0.575,6.357,6.571,6.717,8.133,10.512,0.311
465,573.200,3.570,0.187,0.391,0.608,6.107,7.166,9.963,13.156,36.992,0.280
470,651.800,3.099,0.197,0.386,0.533,6.116,6.325,6.453,7.864,12.320,0.323
475,646.200,3.224,0.202,0.394,0.551,6.273,6.580,6.691,7.931,10.270,0.310
480,625.200,3.187,0.199,0.391,0.547,6.206,6.413,6.534,9.218,36.678,0.314
485,570.600,3.502,0.191,0.383,0.525,6.340,6.784,9.980,13.082,26.346,0.286
490,636.200,3.286,0.191,0.377,0.563,6.218,6.504,6.693,8.906,17.125,0.304
495,660.800,3.079,0.191,0.367,0.542,6.072,6.258,6.346,7.541,10.501,0.325
500,647.600,3.188,0.190,0.399,0.599,6.162,6.355,6.471,7.727,10.660,0.314
505,543.600,3.544,0.187,0.344,0.486,6.366,6.761,10.401,17.935,36.496,0.282
510,611.800,3.351,0.189,0.378,0.513,6.405,6.630,6.750,9.724,18.117,0.298
515,613.800,3.330,0.197,0.369,0.535,6.340,6.681,6.841,8.539,13.727,0.300
520,663.800,3.052,0.202,0.350,0.527,6.093,6.287,6.382,7.527,12.281,0.328
525,650.000,3.139,0.198,0.394,0.569,6.153,6.310,6.432,7.872,10.353,0.319
530,562.400,3.719,0.201,0.392,0.539,6.276,6.881,10.513,17.590,35.128,0.269
535,640.400,3.177,0.196,0.388,0.558,6.303,6.522,6.649,7.965,10.428,0.315
540,636.800,3.316,0.193,0.395,0.584,6.382,6.600,6.740,9.203,27.146,0.302
545,646.400,3.159,0.195,0.385,0.559,6.063,6.219,6.389,9.022,27.623,0.317
550,568.800,3.597,0.189,0.380,0.567,6.200,6.821,10.187,13.245,22.919,0.278
555,640.800,3.120,0.194,0.379,0.534,6.254,6.498,6.621,9.167,21.600,0.321
560,639.400,3.171,0.207,0.392,0.571,6.241,6.404,6.542,7.942,10.221,0.315
565,637.000,3.324,0.195,0.419,0.627,6.432,6.615,6.733,8.247,11.128,0.301
570,623.800,3.224,0.182,0.415,0.587,6.217,6.523,6.640,8.617,23.902,0.310
575,575.000,3.621,0.193,0.396,0.579,6.242,6.804,10.237,14.373,31.255,0.276
580,601.000,3.313,0.195,0.392,0.577,6.357,6.600,6.725,9.819,20.685,0.302
585,655.600,3.185,0.186,0.399,0.557,6.292,6.449,6.561,8.033,11.022,0.314
590,640.200,3.078,0.193,0.378,0.527,6.341,6.550,6.694,8.123,10.567,0.325
595,552.000,3.687,0.200,0.400,0.679,6.336,6.855,9.898,13.575,27.921,0.271
