Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
450,1806.000,5.536,0.129,6.162,6.456,6.591,6.765,6.862,9.587,24.279,0.181
455,1781.800,5.613,0.123,5.792,6.056,6.240,9.065,10.546,13.255,19.406,0.178
460,1935.800,5.165,0.136,5.845,6.120,6.234,6.366,6.474,8.171,10.712,0.194
465,1847.200,5.413,0.127,6.080,6.312,6.554,6.718,6.851,8.599,10.520,0.185
470,1916.400,5.216,0.138,5.287,6.237,6.351,6.492,6.601,9.274,32.190,0.192
475,1901.000,5.261,0.129,5.913,6.187,6.266,6.398,6.498,9.162,32.595,0.190
480,1742.000,5.750,0.146,6.152,6.431,6.561,6.730,7.974,13.425,40.957,0.174
485,1781.000,5.604,0.124,5.785,6.038,6.136,9.050,10.554,12.282,26.219,0.178
490,1932.400,5.174,0.133,5.859,6.130,6.245,6.340,6.450,7.918,10.174,0.193
495,1882.200,5.312,0.148,5.997,6.238,6.357,6.586,6.763,9.026,10.361,0.188
500,1848.400,5.408,0.141,5.357,6.270,6.545,6.765,7.488,11.027,20.501,0.185
505,1879.800,5.319,0.131,5.935,6.172,6.271,6.437,6.561,10.194,30.535,0.188
510,1617.200,6.188,0.131,6.123,6.338,6.584,9.561,11.434,21.995,37.197,0.162
515,1879.400,5.315,0.123,5.837,6.101,6.214,6.400,7.732,10.901,15.396,0.188
520,1916.200,5.221,0.125,5.876,6.119,6.249,6.393,6.488,7.924,10.919,0.192
525,1886.200,5.297,0.137,5.930,6.166,6.286,6.432,6.547,8.672,10.406,0.189
530,1866.200,5.360,0.128,5.316,6.321,6.563,6.733,6.870,10.153,21.121,0.187
535,1852.200,5.398,0.137,6.050,6.305,6.429,6.587,6.689,9.101,34.581,0.185
540,1604.800,6.233,0.148,6.061,6.314,6.590,10.065,12.211,18.981,38.319,0.160
545,1839.400,5.434,0.140,6.014,6.266,6.512,6.708,7.627,9.480,17.884,0.184
550,1927.200,5.186,0.136,5.837,6.092,6.240,6.348,6.458,8.662,14.614,0.193
555,1910.600,5.234,0.138,5.894,6.131,6.241,6.394,6.497,8.089,10.580,0.191
560,1860.800,5.370,0.152,6.036,6.298,6.546,6.691,6.827,8.514,10.491,0.186
565,1900.800,5.262,0.126,5.294,6.196,6.407,6.554,6.714,9.853,34.568,0.190
570,1640.200,6.098,0.143,6.027,6.294,6.472,9.784,11.918,18.668,33.308,0.164
575,1797.400,5.560,0.144,6.127,6.420,6.610,6.808,7.831,10.344,14.441,0.180
580,1925.200,5.193,0.127,5.840,6.076,6.201,6.333,6.425,7.866,10.703,0.193
585,1921.600,5.204,0.126,5.874,6.079,6.228,6.356,6.513,8.094,10.806,0.192
590,1885.400,5.302,0.134,5.979,6.177,6.302,6.456,6.585,8.353,11.162,0.189
595,1866.800,5.350,0.138,5.237,6.263,6.553,6.692,6.873,9.779,31.743,0.187
