Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
170,507.000,2.877,0.102,0.186,0.223,6.480,6.633,6.767,8.347,12.254,0.348
175,553.200,2.742,0.103,0.190,0.227,6.091,6.203,6.316,7.667,10.023,0.365
180,541.200,2.806,0.084,0.188,0.229,6.161,6.278,6.407,7.590,10.334,0.356
185,546.400,2.740,0.105,0.205,0.248,6.175,6.315,6.438,7.822,11.121,0.365
190,457.800,3.167,0.111,0.208,0.248,6.427,6.769,9.419,14.155,33.952,0.316
195,504.400,2.853,0.109,0.209,0.247,6.247,6.450,6.587,9.212,17.675,0.350
200,514.400,2.926,0.107,0.199,0.244,6.466,6.646,6.775,8.630,19.749,0.342
205,564.000,2.654,0.093,0.169,0.205,6.090,6.218,6.326,7.634,11.135,0.377
210,549.600,2.751,0.091,0.180,0.226,6.077,6.259,6.347,7.786,10.361,0.363
215,532.400,2.649,0.087,0.187,0.230,6.079,6.185,6.275,7.498,10.181,0.377
220,458.200,3.220,0.099,0.197,0.235,6.230,6.476,9.521,15.551,35.123,0.311
225,535.200,2.904,0.104,0.185,0.243,6.224,6.395,6.546,9.279,19.054,0.344
230,516.600,2.899,0.095,0.174,0.222,6.364,6.505,6.627,8.316,23.256,0.345
235,539.200,2.792,0.088,0.195,0.235,6.212,6.482,6.618,7.953,15.111,0.358
240,541.800,2.809,0.082,0.192,0.238,6.057,6.208,6.303,7.512,10.036,0.356
245,543.000,2.701,0.100,0.203,0.243,6.098,6.233,6.286,7.645,10.043,0.370
250,468.800,3.141,0.091,0.196,0.242,6.252,6.581,8.463,14.876,38.794,0.318
255,532.000,2.909,0.103,0.205,0.251,6.230,6.361,6.489,7.840,12.423,0.344
260,527.600,2.822,0.099,0.199,0.242,6.365,6.545,6.663,8.135,14.643,0.354
265,523.400,2.901,0.099,0.203,0.247,6.338,6.576,6.743,8.277,13.276,0.345
270,536.600,2.699,0.113,0.200,0.241,6.065,6.209,6.331,7.571,10.086,0.371
275,503.600,2.902,0.101,0.214,0.253,6.153,6.298,6.441,11.820,25.090,0.345
280,464.800,3.155,0.100,0.212,0.254,6.494,6.820,9.473,12.393,30.271,0.317
285,537.000,2.829,0.103,0.214,0.252,6.285,6.465,6.551,7.965,14.987,0.354
290,515.600,2.904,0.091,0.211,0.250,6.308,6.520,6.640,8.476,17.336,0.344
295,509.200,2.917,0.093,0.208,0.249,6.504,6.644,6.748,8.381,16.800,0.343
300,552.600,2.778,0.095,0.189,0.223,6.135,6.279,6.413,7.804,10.207,0.360
305,504.000,2.871,0.109,0.187,0.219,6.069,6.282,7.428,12.140,18.222,0.348
310,504.600,2.991,0.101,0.183,0.219,6.283,6.571,6.867,10.821,17.972,0.334
315,507.000,2.842,0.104,0.188,0.220,6.324,6.502,6.609,8.206,20.671,0.352
320,525.000,2.944,0.108,0.188,0.222,6.283,6.413,6.539,8.227,27.051,0.340
325,501.200,2.970,0.089,0.189,0.223,6.473,6.634,6.784,8.245,17.574,0.337
330,508.200,2.789,0.093,0.190,0.225,6.255,6.530,6.638,7.987,10.522,0.359
335,489.000,3.057,0.094,0.195,0.237,6.109,6.340,9.164,12.140,18.967,0.327
340,550.400,2.857,0.106,0.197,0.238,6.180,6.344,6.431,9.159,12.987,0.350
345,521.000,2.872,0.102,0.197,0.236,6.419,6.657,6.773,8.150,32.744,0.348
350,522.400,2.968,0.096,0.190,0.236,6.301,6.446,6.567,8.202,29.950,0.337
355,523.000,2.826,0.113,0.197,0.234,6.391,6.594,6.689,7.950,16.207,0.354
360,520.000,2.917,0.096,0.212,0.250,6.469,6.644,6.780,8.340,12.235,0.343
365,488.400,3.162,0.105,0.215,0.253,6.213,6.501,9.573,13.884,17.947,0.316
370,511.600,2.913,0.104,0.209,0.252,6.150,6.313,6.426,8.470,11.835,0.343
375,523.200,2.875,0.084,0.208,0.249,6.306,6.569,6.687,8.184,27.398,0.348
380,491.000,2.939,0.100,0.200,0.246,6.288,6.469,6.590,8.176,27.296,0.340
385,511.800,2.824,0.108,0.203,0.243,6.270,6.482,6.586,8.152,16.810,0.354
390,512.200,2.844,0.098,0.193,0.230,6.436,6.574,6.673,8.208,12.368,0.352
395,485.000,3.064,0.100,0.190,0.222,6.231,6.584,9.085,12.221,23.778,0.326
400,521.800,2.889,0.100,0.188,0.225,6.168,6.337,6.438,9.292,11.909,0.346
405,512.600,2.843,0.096,0.190,0.222,6.233,6.435,6.632,8.125,13.405,0.352
410,534.200,2.831,0.100,0.187,0.222,6.255,6.492,6.634,9.214,32.957,0.353
415,520.000,2.876,0.096,0.190,0.221,6.258,6.451,6.540,7.995,14.282,0.348
420,513.600,2.932,0.108,0.202,0.247,6.408,6.588,6.673,8.126,10.425,0.341
425,495.400,3.178,0.102,0.216,0.256,6.244,6.759,9.273,13.518,21.438,0.315
430,521.400,2.849,0.097,0.213,0.255,6.157,6.317,6.461,7.869,11.697,0.351
435,527.000,2.818,0.090,0.212,0.254,6.189,6.352,6.494,7.825,10.289,0.355
440,537.600,2.892,0.109,0.212,0.252,6.347,6.602,6.710,9.479,35.428,0.346
445,504.600,2.966,0.108,0.215,0.254,6.291,6.486,6.582,8.097,27.227,0.337
450,509.600,3.002,0.090,0.191,0.233,6.414,6.613,6.712,8.473,13.252,0.333
455,469.400,3.150,0.109,0.192,0.226,6.208,6.522,9.733,13.163,35.482,0.317
460,537.200,2.781,0.102,0.189,0.226,6.113,6.279,6.389,7.842,10.687,0.360
465,543.200,2.786,0.099,0.193,0.229,6.164,6.307,6.405,7.673,9.731,0.359
470,517.000,2.875,0.096,0.200,0.245,6.323,6.617,6.717,8.372,12.440,0.348
475,527.800,2.827,0.099,0.202,0.246,6.202,6.351,6.480,9.472,37.711,0.354
480,503.400,2.888,0.096,0.201,0.243,6.270,6.494,6.645,9.253,19.356,0.346
485,451.200,3.298,0.094,0.203,0.247,6.533,6.803,9.834,13.764,18.640,0.303
490,542.800,2.758,0.108,0.200,0.243,6.118,6.263,6.363,7.575,9.607,0.363
495,534.000,2.739,0.108,0.201,0.243,6.156,6.312,6.438,7.663,10.310,0.365
500,519.000,2.934,0.094,0.196,0.246,6.203,6.369,6.483,8.148,12.635,0.341
505,504.800,2.952,0.095,0.168,0.207,6.253,6.580,6.735,8.051,41.826,0.339
510,490.200,3.061,0.102,0.174,0.217,6.213,6.406,7.601,12.318,27.506,0.327
515,490.800,3.086,0.092,0.176,0.221,6.457,6.663,6.868,11.710,19.321,0.324
520,529.600,2.776,0.102,0.190,0.228,6.164,6.395,6.548,7.664,10.623,0.360
525,523.200,2.883,0.104,0.184,0.233,6.090,6.274,6.439,7.551,10.252,0.347
530,531.800,2.836,0.095,0.172,0.217,6.127,6.262,6.381,7.868,13.737,0.353
535,506.600,2.921,0.115,0.190,0.225,6.357,6.570,6.666,8.252,25.939,0.342
540,460.600,3.135,0.101,0.188,0.222,6.290,6.441,9.458,13.498,22.373,0.319
545,506.200,2.902,0.108,0.191,0.223,6.462,6.655,6.755,8.905,12.531,0.345
550,519.400,2.839,0.098,0.184,0.219,6.351,6.592,6.693,9.184,10.492,0.352
555,524.800,2.725,0.097,0.188,0.222,6.085,6.243,6.350,7.584,10.182,0.367
560,529.200,2.811,0.100,0.188,0.224,6.165,6.285,6.406,7.822,13.975,0.356
565,528.000,2.829,0.082,0.202,0.244,6.275,6.493,6.661,8.365,33.394,0.354
570,479.000,3.237,0.101,0.215,0.255,6.252,6.528,9.467,14.936,24.080,0.309
575,504.600,2.938,0.106,0.202,0.248,6.374,6.571,6.693,8.681,11.696,0.340
580,512.600,2.847,0.115,0.193,0.233,6.469,6.638,6.758,8.067,11.679,0.351
585,541.200,2.775,0.104,0.197,0.236,6.119,6.256,6.358,7.655,10.121,0.360
590,528.800,2.755,0.092,0.190,0.234,6.118,6.288,6.398,7.609,18.775,0.363
595,508.600,2.813,0.095,0.209,0.250,6.198,6.345,6.432,7.867,10.156,0.355
