Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
160,516.400,6.256,0.233,6.172,6.269,6.432,6.568,6.778,9.025,10.406,0.160
165,510.000,6.435,0.261,6.339,6.447,6.589,6.740,6.974,8.592,11.189,0.155
170,527.800,6.362,0.323,6.012,6.107,6.382,6.563,7.461,19.032,29.750,0.157
175,472.000,6.843,0.324,6.086,6.178,6.378,9.355,11.473,17.390,27.403,0.146
180,508.800,6.343,0.281,6.176,6.375,6.601,6.775,6.953,10.231,23.526,0.158
185,535.600,6.330,0.298,6.223,6.323,6.464,6.620,6.735,9.180,15.742,0.158
190,529.200,6.201,0.244,6.161,6.239,6.316,6.475,6.627,9.147,12.085,0.161
195,517.400,6.376,0.303,6.296,6.401,6.537,6.672,6.852,9.623,10.813,0.157
200,483.400,6.721,0.318,6.093,6.304,6.548,7.016,10.106,17.247,44.847,0.149
205,509.200,6.584,0.338,6.092,6.212,6.382,7.965,10.418,12.092,19.104,0.152
210,516.600,6.269,0.350,6.129,6.263,6.438,6.617,6.824,8.722,10.458,0.160
215,525.000,6.255,0.343,6.128,6.326,6.543,6.710,6.833,9.473,30.820,0.160
220,515.400,6.212,0.282,6.152,6.219,6.333,6.464,6.574,9.166,10.168,0.161
225,524.400,6.292,0.345,6.175,6.270,6.459,6.627,6.795,9.257,11.380,0.159
230,460.200,7.170,0.326,6.257,6.387,6.604,10.139,11.561,20.958,34.067,0.139
235,541.000,6.206,0.265,6.009,6.131,6.281,6.460,7.627,10.304,17.324,0.161
240,557.000,6.155,0.336,6.066,6.158,6.272,6.411,6.526,9.150,13.704,0.162
245,499.400,6.384,0.318,6.195,6.412,6.571,6.753,7.194,13.430,20.242,0.157
250,527.600,6.302,0.384,6.218,6.316,6.434,6.567,6.703,8.255,10.047,0.159
255,524.200,6.223,0.275,6.176,6.253,6.351,6.489,6.580,8.056,10.508,0.161
260,449.000,7.146,0.336,6.184,6.353,6.653,10.517,11.759,18.080,40.991,0.140
265,518.400,6.181,0.350,6.049,6.136,6.258,6.415,7.569,10.424,11.833,0.162
270,543.600,6.138,0.307,6.078,6.194,6.299,6.449,6.519,9.125,11.476,0.163
275,527.600,6.302,0.349,6.168,6.280,6.482,6.671,6.854,9.147,12.098,0.159
280,525.400,6.283,0.289,6.170,6.369,6.543,6.708,6.926,9.524,21.137,0.159
285,534.400,6.287,0.296,6.239,6.331,6.464,6.584,6.715,8.465,10.765,0.159
290,452.200,7.374,0.295,6.268,6.446,6.660,11.372,12.944,20.277,29.436,0.136
295,542.000,6.299,0.327,6.147,6.233,6.426,6.631,7.547,10.784,15.273,0.159
300,544.800,6.148,0.349,6.059,6.169,6.280,6.436,6.528,9.124,10.411,0.163
305,531.800,6.158,0.277,6.098,6.181,6.277,6.443,6.565,9.137,11.059,0.162
310,522.600,6.332,0.310,6.202,6.410,6.622,6.804,6.934,9.995,20.069,0.158
315,541.000,6.242,0.333,6.207,6.292,6.430,6.538,6.643,8.227,10.444,0.160
320,460.800,7.188,0.308,6.215,6.379,6.555,10.038,12.384,18.536,39.821,0.139
325,499.400,6.465,0.280,6.243,6.448,6.588,6.782,7.850,10.050,22.116,0.155
330,535.600,6.093,0.337,6.019,6.099,6.217,6.344,6.473,9.149,13.256,0.164
335,527.200,6.163,0.338,6.059,6.181,6.287,6.457,6.546,9.107,12.015,0.162
340,515.800,6.279,0.278,6.113,6.238,6.390,6.627,7.102,10.755,12.217,0.159
345,527.400,6.294,0.247,6.145,6.403,6.570,6.719,6.826,10.449,27.968,0.159
350,444.200,7.229,0.335,6.279,6.421,6.705,10.457,12.085,18.188,29.383,0.138
355,498.800,6.567,0.358,6.426,6.545,6.659,6.838,8.042,10.766,19.542,0.152
360,538.600,6.175,0.348,6.056,6.169,6.292,6.476,6.754,9.222,13.541,0.162
365,537.000,6.145,0.269,6.067,6.172,6.275,6.408,6.512,8.850,10.177,0.163
370,546.000,6.138,0.311,6.069,6.159,6.249,6.359,6.471,8.861,10.322,0.163
375,527.000,6.278,0.321,6.137,6.354,6.571,6.690,6.867,10.710,28.268,0.159
380,468.200,7.088,0.354,6.197,6.284,6.497,10.519,11.739,19.013,30.836,0.141
385,492.400,6.573,0.339,6.376,6.505,6.638,6.799,7.889,10.826,22.861,0.152
390,525.200,6.271,0.321,6.105,6.243,6.496,6.592,6.801,9.580,13.653,0.159
395,527.000,6.115,0.331,6.032,6.114,6.240,6.321,6.402,8.879,10.178,0.164
400,534.800,6.108,0.357,6.053,6.135,6.203,6.300,6.447,9.086,16.115,0.164
405,499.000,6.848,0.377,6.165,6.264,6.413,7.831,10.862,21.647,37.821,0.146
410,502.800,6.606,0.339,6.205,6.291,6.442,7.917,9.953,12.151,17.923,0.151
415,529.400,6.451,0.322,6.285,6.405,6.526,6.665,6.880,9.680,29.261,0.155
420,515.600,6.425,0.315,6.196,6.452,6.608,6.774,7.067,9.173,12.614,0.156
425,535.200,6.061,0.299,6.015,6.096,6.199,6.338,6.441,8.794,10.017,0.165
430,525.600,6.167,0.354,6.063,6.182,6.262,6.427,6.785,9.162,11.514,0.162
435,455.200,7.102,0.302,6.113,6.232,6.431,10.359,12.273,18.632,49.306,0.141
440,522.600,6.416,0.236,6.258,6.338,6.469,6.630,7.919,11.081,13.725,0.156
445,509.000,6.439,0.303,6.253,6.367,6.493,6.643,7.706,9.790,34.174,0.155
450,496.600,6.488,0.342,6.363,6.491,6.635,6.792,6.965,9.791,13.200,0.154
455,541.000,6.165,0.346,6.065,6.148,6.244,6.360,6.969,9.156,10.225,0.162
460,534.000,6.117,0.299,6.039,6.152,6.244,6.393,6.667,8.828,10.145,0.163
465,474.800,6.934,0.322,6.026,6.144,6.436,10.093,12.476,20.033,40.507,0.144
470,529.600,6.320,0.325,6.179,6.331,6.496,6.678,7.925,10.417,36.720,0.158
475,515.800,6.414,0.343,6.252,6.336,6.496,6.673,7.588,11.691,31.210,0.156
480,515.200,6.456,0.320,6.364,6.470,6.594,6.736,7.442,9.836,12.710,0.155
485,529.000,6.189,0.266,6.129,6.219,6.415,6.613,6.788,8.559,10.309,0.162
490,546.400,6.062,0.309,6.017,6.099,6.237,6.348,6.481,7.782,10.003,0.165
495,473.000,6.982,0.310,6.188,6.289,6.527,9.669,11.025,15.713,30.889,0.143
500,522.000,6.395,0.296,6.168,6.404,6.591,6.759,7.693,11.483,36.662,0.156
505,515.000,6.343,0.274,6.187,6.265,6.384,6.494,6.659,12.452,25.079,0.158
510,513.800,6.447,0.365,6.312,6.425,6.573,6.706,6.835,9.470,24.507,0.155
515,506.600,6.383,0.341,6.215,6.447,6.592,6.758,6.875,8.457,10.750,0.157
520,531.400,6.047,0.266,5.996,6.096,6.199,6.371,6.483,7.849,10.327,0.165
525,492.400,6.769,0.344,6.070,6.187,6.363,9.453,11.121,14.942,27.565,0.148
530,515.800,6.416,0.245,6.162,6.382,6.616,6.862,8.022,12.692,24.807,0.156
535,533.200,6.300,0.263,6.225,6.318,6.446,6.573,6.695,9.500,11.059,0.159
540,513.800,6.442,0.317,6.244,6.367,6.510,6.707,7.630,9.431,28.999,0.155
545,496.000,6.449,0.285,6.394,6.500,6.593,6.739,6.843,9.949,18.780,0.155
550,536.200,6.111,0.314,6.051,6.151,6.253,6.382,6.472,9.020,14.054,0.164
555,479.400,6.926,0.284,6.064,6.158,6.360,10.351,11.482,14.825,38.206,0.144
560,515.600,6.353,0.281,6.221,6.371,6.572,6.696,7.504,9.359,10.796,0.157
565,509.800,6.238,0.297,6.148,6.337,6.500,6.671,6.848,9.408,28.228,0.160
570,515.800,6.422,0.341,6.208,6.289,6.457,6.691,7.841,11.063,43.265,0.156
575,508.200,6.548,0.315,6.377,6.479,6.600,6.783,7.744,10.330,26.613,0.153
580,529.800,6.262,0.352,6.142,6.264,6.485,6.668,6.811,8.378,11.008,0.160
585,487.200,6.934,0.318,6.130,6.229,6.447,10.253,11.715,14.869,17.720,0.144
590,535.400,6.214,0.331,6.113,6.230,6.350,6.493,6.647,9.350,10.171,0.161
595,521.600,6.398,0.316,6.207,6.427,6.609,6.757,6.949,12.663,21.534,0.156
